ST,YEAR,FIPS_CODE,TELEWORKERS,TELEWORK
30,2020,30081,17606.00000,0.16575032950
31,2020,31181,3964.00000,0.06760006139
36,2020,36003,4376.00000,0.09089776079
24,2020,24027,45600.00000,0.27785394388
42,2020,42115,7355.00000,0.11977266806
42,2020,42127,7355.00000,0.11977266806
45,2020,45019,48222.00000,0.12160996646
13,2020,13241,6461.00000,0.11742789117
13,2020,13017,2065.00000,0.03754886808
13,2020,13165,2645.00000,0.05703381059
13,2020,13049,2011.00000,0.03525719696
13,2020,13167,1904.00000,0.03534041131
19,2020,19097,8561.00000,0.11097284335
21,2020,21207,4457.00000,0.11077144845
21,2020,21213,3846.00000,0.05751028037
1,2020,01125,9101.00000,0.08674558695
1,2020,01061,5392.00000,0.06285994078
21,2020,21139,1276.00000,0.03156150288
46,2020,46015,8388.00000,0.12471008029
46,2020,46093,9464.00000,0.09573714771
46,2020,46125,13290.00000,0.14531578027
47,2020,47119,10525.00000,0.12685766630
12,2020,12021,22622.00000,0.14513655873
8,2020,08071,3489.00000,0.08374738964
8,2020,08023,3489.00000,0.08374738964
8,2020,08003,3489.00000,0.08374738964
9,2020,09009,64633.00000,0.15991340385
38,2020,38071,5509.00000,0.09596725024
38,2020,38049,8975.00000,0.07726877481
2,2020,02060,6504.00000,0.12727735269
4,2020,04007,2447.00000,0.06275485344
51,2020,51830,14519.00000,0.16965808970
51,2020,51137,10599.00000,0.12307817363
51,2020,51790,7751.00000,0.09222769568
28,2020,28059,3627.00000,0.06255821174
49,2020,49023,6753.00000,0.10164057797
50,2020,50011,22050.00000,0.19104637965
47,2007,47131,2434.00000,0.03362900329
47,2007,47139,2487.00000,0.02916139018
47,2007,47099,1821.00000,0.03334065693
47,2007,47007,2570.00000,0.04435699615
42,2010,42107,1914.00000,0.03293073191
45,2010,45001,2136.00000,0.03341781658
45,2010,45025,2299.00000,0.03025358266
16,2010,16033,5418.00000,0.06174570071
17,2010,17141,1381.00000,0.02955527972
17,2010,17029,2147.00000,0.04625759469
47,2008,47147,2917.00000,0.03899107095
47,2008,47143,1699.00000,0.02766785546
48,2008,48191,3627.00000,0.04558880831
48,2009,48019,1526.00000,0.03285889623
48,2009,48317,741.00000,0.01791412823
48,2009,48473,1527.00000,0.03055711198
50,2009,50023,5181.00000,0.07006274680
50,2009,50005,5181.00000,0.07006274680
26,2015,26013,2888.00000,0.04117596738
26,2015,26131,2888.00000,0.04117596738
12,2018,12039,1798.00000,0.02662875254
47,2008,47061,1699.00000,0.02766785546
12,2018,12029,3759.00000,0.05615224893
12,2018,12013,1798.00000,0.02662875254
18,2005,18043,2083.00000,0.04650591650
18,2005,18175,2083.00000,0.04650591650
20,2005,20155,2482.00000,0.05065512878
48,2005,48045,2198.00000,0.02949900015
48,2005,48097,2529.00000,0.03702565004
26,2007,26025,2892.00000,0.03339183447
37,2007,37121,1415.00000,0.01801492119
45,2013,45023,957.00000,0.01485586551
50,2013,50001,3785.00000,0.05922761556
51,2013,51155,2478.00000,0.03072383267
13,2014,13169,1542.00000,0.02212783055
13,2014,13305,1916.00000,0.03699913102
13,2014,13131,1129.00000,0.02868467187
13,2014,13117,7483.00000,0.07580485038
34,2009,34017,9232.00000,0.03038371286
12,2014,12093,2200.00000,0.06158842138
12,2014,12041,2857.00000,0.04731307444
1,2007,01025,2171.00000,0.02775646926
2,2007,02282,3100.00000,0.07815257399
2,2007,02261,6300.00000,0.07081118142
25,2005,25003,2066.00000,0.03939590405
4,2006,04015,3031.00000,0.03748685919
5,2006,05061,2170.00000,0.03332207242
5,2006,05027,387.00000,0.00958917687
36,2015,36053,2128.00000,0.03984720246
55,2015,55119,4051.00000,0.05021631069
13,2007,13241,437.00000,0.01201671891
13,2007,13127,2313.00000,0.03704652839
13,2007,13059,1029.00000,0.01408739938
53,2012,53047,2657.00000,0.07091006138
12,2013,12111,6466.00000,0.06012758281
12,2013,12061,4314.00000,0.08078802974
17,2005,17091,1050.00000,0.02421251672
29,2005,29059,3672.00000,0.04989401598
37,2009,37087,1933.00000,0.02817127201
16,2016,16015,1997.00000,0.04753403789
17,2016,17091,1832.00000,0.03594271140
35,2017,35049,4129.00000,0.05943059474
36,2017,36095,2564.00000,0.04885019148
36,2017,36103,28311.00000,0.03795493028
26,2005,26015,2264.00000,0.02759562175
26,2005,26101,2370.00000,0.04244041330
45,2012,45037,1869.00000,0.02401974014
48,2013,48119,1318.00000,0.02113330982
48,2013,48375,1345.00000,0.02540803990
48,2013,48017,1237.00000,0.02162096027
48,2013,48497,2805.00000,0.04488933698
26,2005,26031,1779.00000,0.04350377815
45,2012,45045,8890.00000,0.03793163772
48,2013,48121,22352.00000,0.05936502372
48,2013,48027,4540.00000,0.03207052690
48,2013,48287,2686.00000,0.04032669729
48,2015,48453,55001.00000,0.08748550551
48,2015,48187,1930.00000,0.02742996831
48,2015,48331,1926.00000,0.03290620195
48,2015,48267,1051.00000,0.02534728921
48,2015,48435,1051.00000,0.02534728921
48,2015,48401,1088.00000,0.02313318592
48,2015,48423,1624.00000,0.01651514227
48,2015,48213,2258.00000,0.04230524225
18,2015,18057,13830.00000,0.07221404179
51,2018,51045,6834.00000,0.07418826058
51,2018,51141,2112.00000,0.02866799691
51,2018,51061,6595.00000,0.07478426525
28,2018,28103,2366.00000,0.03285335407
28,2018,28057,2556.00000,0.04177835894
16,2007,16031,3470.00000,0.04915571170
16,2007,16033,4484.00000,0.05019871257
36,2018,36105,3839.00000,0.08320329432
28,2018,28019,2366.00000,0.03285335407
12,2012,12067,1715.00000,0.04891195847
12,2012,12111,7491.00000,0.06664531454
12,2012,12061,1628.00000,0.03529845407
36,2016,36055,15526.00000,0.04311268834
36,2016,36073,1936.00000,0.03946027475
2,2016,02150,3063.00000,0.06068591128
48,2010,48383,1588.00000,0.03679759008
48,2010,48417,1768.00000,0.02709869258
48,2010,48297,1121.00000,0.02769200366
48,2010,48119,3360.00000,0.05146743459
22,2017,22043,659.00000,0.01678339488
22,2017,22025,659.00000,0.01678339488
22,2017,22101,1283.00000,0.01885433811
22,2017,22113,1097.00000,0.02211961124
1,2011,01093,2225.00000,0.01617523045
1,2011,01013,2300.00000,0.02556833973
40,2011,40055,4531.00000,0.04714291660
26,2012,26155,2778.00000,0.03705729340
26,2012,26069,1336.00000,0.03809089354
18,2012,18167,309.00000,0.00655563806
48,2010,48463,1257.00000,0.02418284307
48,2010,48053,1482.00000,0.03409483056
18,2012,18113,1877.00000,0.02655931628
18,2012,18183,2259.00000,0.03520172035
5,2013,05041,369.00000,0.01040081177
37,2013,37145,1014.00000,0.02066772655
53,2017,53009,2753.00000,0.07541226100
54,2017,54081,1018.00000,0.01622362466
54,2017,54025,762.00000,0.02101605163
26,2008,26157,3925.00000,0.05568323686
29,2008,29161,2092.00000,0.02412862448
29,2008,29209,4255.00000,0.05245121605
29,2008,29185,4207.00000,0.06073073203
38,2009,38023,4724.00000,0.08513552480
38,2009,38031,5009.00000,0.04740543047
21,2012,21213,2729.00000,0.04001700980
21,2012,21153,542.00000,0.01275804439
5,2007,05103,2258.00000,0.05053149827
5,2007,05145,1717.00000,0.03842022824
42,2007,42117,1161.00000,0.02719925032
44,2007,,13996.00000,0.03880899961
30,2007,30017,4185.00000,0.07068420964
31,2007,31101,5559.00000,0.10064817497
31,2007,31151,4208.00000,0.06097225241
31,2007,31093,3866.00000,0.08004803710
31,2007,31081,3866.00000,0.08004803710
31,2007,31001,2221.00000,0.04005626995
5,2008,05031,4543.00000,0.03740726407
5,2008,05131,2851.00000,0.06842181050
55,2018,55099,4720.00000,0.05755886980
55,2018,55107,4720.00000,0.05755886980
55,2018,55127,2814.00000,0.05028501992
55,2018,55135,4417.00000,0.05824256969
6,2018,06059,105668.00000,0.06681378159
6,2018,06061,18982.00000,0.10604232308
26,2018,26137,2296.00000,0.04392156863
21,2006,21229,2543.00000,0.03808996001
21,2006,21231,2145.00000,0.05229156509
21,2006,21163,2356.00000,0.04269430803
21,2006,21085,2356.00000,0.04269430803
21,2006,21117,1644.00000,0.02068236715
17,2007,17065,2943.00000,0.04878493519
19,2007,19045,2997.00000,0.02814665940
19,2007,19181,1663.00000,0.01727738356
19,2007,19017,2130.00000,0.03633634146
37,2008,37025,1980.00000,0.01919627709
48,2017,48467,1573.00000,0.03225012814
48,2017,48191,2099.00000,0.02673170235
48,2017,48399,2405.00000,0.03453970990
48,2017,48275,2405.00000,0.03453970990
6,2017,06093,3459.00000,0.07713234474
48,2006,48411,944.00000,0.02397277668
48,2006,48115,758.00000,0.01764596331
48,2006,48351,1063.00000,0.01748153995
36,2013,36015,2053.00000,0.02366625167
36,2013,36085,6452.00000,0.03159894997
36,2013,36039,1737.00000,0.03663784012
34,2016,34021,6530.00000,0.03678127253
34,2016,34039,10646.00000,0.03858238895
6,2016,06081,20083.00000,0.04950844082
1,2005,01039,1845.00000,0.02012193127
28,2013,28055,348.00000,0.00811832221
18,2013,18099,1558.00000,0.02715705072
18,2013,18013,1420.00000,0.02622926595
18,2013,18135,2223.00000,0.04712441439
20,2013,20005,1559.00000,0.02929790273
54,2006,54093,1045.00000,0.02325788431
54,2006,54037,3512.00000,0.03152603232
55,2006,55009,2940.00000,0.02364313344
39,2014,39025,6113.00000,0.05228048269
40,2014,40125,3246.00000,0.03137383774
41,2014,41027,5537.00000,0.12186908483
41,2014,41047,5104.00000,0.03696675599
6,2015,06031,1532.00000,0.02800475276
29,2016,29045,3984.00000,0.07195102129
26,2006,26019,2376.00000,0.04149348608
26,2006,26007,2612.00000,0.05853483630
26,2006,26047,2991.00000,0.04474865350
17,2012,17115,1279.00000,0.02656447961
17,2012,17105,2964.00000,0.04423286424
39,2012,39093,4324.00000,0.03349289709
39,2012,39055,3785.00000,0.06739792375
12,2005,12021,5100.00000,0.02803399259
54,2005,54065,3275.00000,0.03073674331
54,2005,54071,2187.00000,0.05569562228
37,2016,37019,3027.00000,0.06778484414
27,2005,27139,4779.00000,0.04276739691
27,2005,27021,2309.00000,0.05222918410
27,2005,27025,3990.00000,0.08323424495
19,2015,19167,2979.00000,0.04936450859
19,2015,19129,3046.00000,0.03458494658
20,2015,20051,2574.00000,0.04486274510
20,2015,20003,1362.00000,0.02805991059
5,2016,05049,3113.00000,0.06184686296
8,2009,08123,13958.00000,0.07406228278
36,2010,36065,2751.00000,0.02144694784
36,2010,36103,10744.00000,0.06419310510
28,2011,28053,948.00000,0.02672078471
45,2018,45069,4132.00000,0.06042614176
45,2018,45049,2593.00000,0.03583075392
5,2011,05071,1754.00000,0.02395683945
37,2017,37161,2175.00000,0.04027032031
37,2017,37057,1729.00000,0.02339299969
37,2017,37061,1896.00000,0.03826360719
22,2010,22115,850.00000,0.01662916952
39,2013,39041,7474.00000,0.07748450103
46,2018,46063,5267.00000,0.05736785353
51,2014,51087,6592.00000,0.03964659678
51,2014,51520,2837.00000,0.03548778505
51,2014,51670,2224.00000,0.03294229174
53,2014,53051,2638.00000,0.06764102564
53,2014,53047,2638.00000,0.06764102564
54,2012,54001,1204.00000,0.02390501529
55,2012,55055,2612.00000,0.03036644345
55,2012,55067,2099.00000,0.04116412700
55,2012,55003,3927.00000,0.05095764559
20,2008,20187,2453.00000,0.03417481680
20,2008,20203,4396.00000,0.08301074457
37,2012,37133,7679.00000,0.06657823094
13,2010,13003,5139.00000,0.07160572957
13,2010,13069,5139.00000,0.07160572957
25,2018,25001,9107.00000,0.07786222994
32,2005,32023,1782.00000,0.02637577336
37,2006,37115,947.00000,0.01416477205
37,2006,37121,3284.00000,0.04036530354
19,2018,19003,3675.00000,0.07675117998
19,2018,19011,2095.00000,0.03821249430
35,2009,35041,6928.00000,0.08568636909
48,2007,48069,1674.00000,0.02255699887
48,2007,48503,3583.00000,0.05130371283
48,2007,48435,1654.00000,0.03781262859
5,2010,05115,795.00000,0.01008832039
17,2013,17067,3590.00000,0.04549140859
48,2016,48105,1214.00000,0.02940250430
48,2016,48057,2655.00000,0.05013312185
48,2016,48283,1418.00000,0.02312383810
48,2016,48449,2231.00000,0.03289444584
48,2014,48105,1317.00000,0.02959683581
48,2014,48463,1695.00000,0.02465992580
48,2014,48241,1637.00000,0.04820518861
26,2011,26061,890.00000,0.02232646815
21,2007,21207,2619.00000,0.03259652005
6,2008,06081,25578.00000,0.05299272795
40,2017,40005,926.00000,0.01875215164
17,2017,17183,1895.00000,0.02850352722
20,2014,20001,1631.00000,0.03681383171
21,2014,21081,1691.00000,0.02266178855
21,2014,21205,1749.00000,0.03363526222
26,2010,26121,1659.00000,0.03507325427
26,2010,26061,1599.00000,0.04154002026
13,2005,13193,2175.00000,0.02184458706
13,2005,13265,1625.00000,0.03177054821
21,2010,21131,524.00000,0.01128289049
21,2010,21057,2886.00000,0.04111462518
21,2010,21185,3255.00000,0.03299242847
48,2011,48067,658.00000,0.01393329804
48,2011,48069,3124.00000,0.04033153451
48,2011,48431,795.00000,0.01869488536
13,2011,13213,1735.00000,0.01917169440
13,2011,13227,1735.00000,0.01917169440
13,2011,13035,8578.00000,0.08242370666
36,2011,36019,3196.00000,0.04203714421
6,2012,06111,20587.00000,0.05285222838
6,2012,06003,3844.00000,0.05477812295
12,2016,12105,11093.00000,0.04098878563
12,2016,12077,2630.00000,0.03914214701
26,2017,26151,2558.00000,0.04911580039
41,2013,41055,2032.00000,0.04390380917
26,2014,26057,2782.00000,0.04762149301
27,2014,27089,5074.00000,0.06514482334
13,2008,13075,2226.00000,0.02079712988
13,2008,13319,2506.00000,0.02956199644
13,2008,13113,1043.00000,0.01626104987
42,2008,42027,5440.00000,0.06389701305
29,2014,29057,3583.00000,0.06936673572
1,2010,01057,1600.00000,0.01906986723
1,2010,01067,997.00000,0.02082680537
1,2010,01019,481.00000,0.01307953773
2,2010,02185,2934.00000,0.06599635603
47,2014,47037,17843.00000,0.05200933912
47,2014,47009,2842.00000,0.05289213132
27,2015,27157,3947.00000,0.06449662565
27,2015,27115,4510.00000,0.05735724278
27,2015,27077,3793.00000,0.07129431224
47,2015,47005,746.00000,0.01415559772
47,2013,47095,773.00000,0.01345096401
47,2013,47025,337.00000,0.00822533011
6,2014,06003,5829.00000,0.08169128570
36,2005,36113,1622.00000,0.02673171053
54,2009,54071,1789.00000,0.04115292602
17,2018,17197,18394.00000,0.05255503650
17,2018,17049,2301.00000,0.03629681042
17,2018,17083,2824.00000,0.04436136289
47,2017,47075,3635.00000,0.07122702512
19,2017,19151,4567.00000,0.08067906796
29,2006,29047,9219.00000,0.04473114732
29,2006,29141,1959.00000,0.03212792128
30,2006,30029,4052.00000,0.06091950567
31,2006,31151,4501.00000,0.06190770924
31,2006,31135,4734.00000,0.08762934306
31,2006,31149,3588.00000,0.06288889278
1,2006,01053,2287.00000,0.02957187375
1,2006,01103,757.00000,0.01162165896
41,2006,41027,3797.00000,0.07651539578
26,2013,26151,2977.00000,0.05569587098
8,2007,08069,8602.00000,0.06196915230
30,2009,30057,5068.00000,0.08812074002
30,2009,30087,3032.00000,0.04844069530
31,2009,31143,3907.00000,0.05961426958
32,2009,32001,1763.00000,0.02639182048
32,2009,32023,1763.00000,0.02639182048
13,2009,13295,1452.00000,0.02714018692
13,2009,13073,969.00000,0.01952369439
13,2009,13105,1666.00000,0.02993979693
13,2009,13119,2140.00000,0.03820814512
20,2012,20199,3359.00000,0.06026949922
5,2009,05085,4815.00000,0.03696765426
5,2009,05145,845.00000,0.01792190715
42,2017,42029,19803.00000,0.07259802915
42,2017,42061,1981.00000,0.02709912178
47,2009,47077,1597.00000,0.03317683231
47,2009,47075,1597.00000,0.03317683231
27,2009,27097,4272.00000,0.08465608466
28,2009,28131,3239.00000,0.05664667098
28,2009,28071,1338.00000,0.02296443773
17,2014,17185,2031.00000,0.03739505082
17,2014,17113,2491.00000,0.02829331455
31,2005,31049,3799.00000,0.06996059077
31,2005,31011,4654.00000,0.05049803607
31,2005,31145,2404.00000,0.04511757972
13,2018,13303,2527.00000,0.05229285655
13,2018,13217,8285.00000,0.09110402463
13,2018,13171,1628.00000,0.02690286545
39,2005,39119,1114.00000,0.02848157901
5,2014,05091,1231.00000,0.03225214840
39,2018,39115,1182.00000,0.02870186004
8,2005,08005,18541.00000,0.05184278001
25,2008,25015,8945.00000,0.07635184158
39,2016,39099,5826.00000,0.04305445731
39,2016,39145,743.00000,0.01409786919
39,2016,39139,1508.00000,0.02972775839
39,2016,39005,1845.00000,0.03402991682
28,2008,28141,954.00000,0.01898205261
28,2008,28159,676.00000,0.02060221870
28,2008,28091,1300.00000,0.02929775534
38,2017,38037,3893.00000,0.03590765286
39,2017,39075,2034.00000,0.03975995465
39,2017,39133,4127.00000,0.05120347395
39,2017,39009,2446.00000,0.05124766913
1,2015,01115,1283.00000,0.02211268334
2,2015,02220,2953.00000,0.05822390473
30,2011,30031,7066.00000,0.10802959883
31,2011,31057,4232.00000,0.08063256168
13,2012,13035,1615.00000,0.02932311715
31,2012,31119,4096.00000,0.04466057527
31,2012,31109,6642.00000,0.04206646273
31,2012,31025,2085.00000,0.04061477326
1,2013,01129,352.00000,0.00767804559
1,2017,01093,2279.00000,0.01846061627
2,2017,02100,4492.00000,0.05231102468
47,2011,47027,1726.00000,0.04189218708
24,2017,24031,37844.00000,0.06735305895
26,2016,26111,3288.00000,0.03900864882
26,2016,26075,1817.00000,0.02698608368
35,2016,35028,3139.00000,0.06892236079
20,2016,20147,3153.00000,0.05819705415
20,2016,20051,3153.00000,0.05819705415
20,2016,20145,1455.00000,0.02741506981
20,2016,20133,988.00000,0.01771657073
20,2016,20011,2504.00000,0.05173339945
21,2016,21149,495.00000,0.01153523490
21,2016,21207,1759.00000,0.04351698375
21,2016,21071,633.00000,0.01569551203
13,2006,13293,7004.00000,0.06741421628
8,2013,08101,7847.00000,0.05522828206
8,2013,08061,2034.00000,0.04276253548
17,2009,17045,2837.00000,0.06341507030
38,2010,38087,3719.00000,0.06072035005
16,2013,16003,2716.00000,0.06426120904
18,2008,18169,1737.00000,0.03213393766
18,2008,18075,1339.00000,0.02713547472
18,2008,18179,1884.00000,0.02184854459
48,2018,48321,1953.00000,0.02549974539
48,2018,48377,1706.00000,0.03280264575
48,2018,48155,3124.00000,0.04378723106
48,2018,48401,2304.00000,0.04527945916
27,2007,27005,2613.00000,0.05320600273
46,2010,46099,8128.00000,0.06623423189
47,2010,47123,3541.00000,0.04692614532
47,2010,47085,1296.00000,0.02778551980
21,2015,21019,932.00000,0.01991580657
21,2015,21163,1887.00000,0.02648867178
21,2015,21011,789.00000,0.01486911784
21,2015,21073,1169.00000,0.02149608326
42,2014,42119,5201.00000,0.07605246611
42,2014,42043,5300.00000,0.04108718235
29,2015,29095,17394.00000,0.05321690923
30,2015,30091,4745.00000,0.07012798912
30,2015,30093,3650.00000,0.05102968110
31,2015,31059,3652.00000,0.05405325400
31,2015,31017,3501.00000,0.06134249120
31,2018,31161,4290.00000,0.08837343441
42,2005,42045,10789.00000,0.04581316348
28,2005,28033,1086.00000,0.01607127002
28,2005,28039,1318.00000,0.02522584597
16,2006,16027,12558.00000,0.05610959198
35,2006,35033,2430.00000,0.05192418641
42,2009,42129,3071.00000,0.02622119383
16,2009,16037,4646.00000,0.05449789445
16,2009,16009,5531.00000,0.05859358447
20,2017,20091,21996.00000,0.06965101661
21,2017,21085,2010.00000,0.02775591367
21,2017,21145,1585.00000,0.01978949471
21,2017,21041,4291.00000,0.05377260367
21,2017,21087,1820.00000,0.04396453849
27,2017,27009,4704.00000,0.06394605911
27,2017,27099,3885.00000,0.06037671339
27,2017,27075,2590.00000,0.04514948139
27,2017,27073,3220.00000,0.06483308501
28,2017,28121,1892.00000,0.02204511559
46,2012,46123,3327.00000,0.08260502533
46,2012,46091,4565.00000,0.06909861500
38,2005,38015,4027.00000,0.07422767824
45,2011,45065,2392.00000,0.03538304513
46,2011,46091,3711.00000,0.07273475628
46,2011,46011,4272.00000,0.07313816127
49,2016,49043,9056.00000,0.10287635752
51,2016,51059,38312.00000,0.06103844377
51,2016,51683,2847.00000,0.04556585202
51,2016,51145,5382.00000,0.05511351418
13,2015,13003,1027.00000,0.01655196867
13,2015,13299,1027.00000,0.01655196867
13,2015,13211,3114.00000,0.06153420543
17,2015,17027,1714.00000,0.02700743729
22,2008,22005,2805.00000,0.02655118557
55,2008,55083,4022.00000,0.03768670002
55,2008,55123,5490.00000,0.05263813916
56,2008,56027,2555.00000,0.03992437027
56,2005,56021,4617.00000,0.06127568084
27,2010,27111,8279.00000,0.08257200989
