ST,YEAR,FIPS_CODE,TELEWORK
22,2016,22077,0.01088801217
22,2016,22093,0.02414892800
36,2017,36077,0.04885019148
36,2017,36119,0.05156136289
36,2017,36015,0.02412233470
36,2017,36031,0.05331864725
20,2009,20017,0.05209057322
20,2009,20053,0.05296337771
40,2007,40021,0.01912872463
20,2008,20137,0.08301074457
20,2008,20179,0.08301074457
37,2011,,0.05465041845
37,2011,37087,0.05628861368
37,2011,37029,0.04563399733
5,2011,05013,0.01148830215
30,2017,30097,0.09562446378
27,2008,27125,0.04724111374
27,2008,27015,0.03943412037
27,2008,27037,0.03589784592
28,2008,28009,0.01898205261
30,2017,30069,0.06696694404
8,2015,08069,0.05241396443
8,2015,08065,0.08209338122
51,2017,51041,0.04950207376
51,2017,51043,0.05501294060
28,2017,28055,0.01830044971
55,2012,55107,0.05095764559
55,2012,55023,0.05085631171
55,2012,55117,0.01947246346
41,2012,41005,0.07093233289
41,2012,41017,0.05664238238
26,2006,26089,0.04149348608
26,2006,26061,0.02888927592
1,2007,01031,0.03587249502
19,2013,19117,0.03392595346
19,2013,19093,0.05707039790
19,2013,19187,0.03719308441
20,2013,20035,0.03806781448
50,2006,50001,0.04804336105
18,2012,18005,0.01314325083
18,2012,18119,0.02885036522
10,2015,10001,0.03027861360
40,2012,40059,0.03669869271
13,2006,13181,0.02613597540
13,2006,13289,0.03551018800
13,2006,13129,0.01824921925
13,2006,13245,0.01842220193
26,2009,26105,0.06836421013
16,2006,16073,0.06314555228
13,2016,13011,0.03395271313
27,2006,27037,0.03208870640
27,2006,27035,0.07890107156
27,2006,27015,0.04827552611
47,2013,47081,0.04007858546
47,2013,47039,0.04236977610
47,2013,47005,0.02269280352
22,2013,22119,0.00743401817
40,2009,40091,0.02924244695
21,2014,21019,0.01865311636
21,2014,21003,0.04383805225
21,2014,21219,0.01655726462
21,2014,21005,0.03277669213
1,2008,01005,0.03242112602
1,2008,01095,0.02188507153
1,2008,01027,0.02432285640
2,2017,02282,0.05056965409
2,2017,02020,0.04992495340
29,2009,29115,0.08103024164
17,2012,17167,0.03503518025
17,2012,17099,0.02926540284
4,2012,04012,0.02693649903
4,2012,04025,0.05159953440
5,2012,05027,0.01530406766
5,2012,05103,0.01530406766
35,2017,35053,0.03900946832
29,2008,29101,0.04079953485
30,2008,30023,0.07365225214
31,2008,31079,0.08107449937
46,2009,46125,0.10113612890
46,2009,46029,0.06791513571
13,2009,13307,0.03195236819
13,2009,13095,0.03932087316
13,2009,13141,0.01630095549
27,2016,27129,0.04263145888
19,2017,19111,0.03830242658
19,2017,19173,0.03602678388
20,2017,20147,0.06991400748
21,2017,21013,0.01897621510
22,2017,22115,0.02802301696
22,2017,22019,0.01963569212
47,2016,47121,0.03058387396
47,2016,47141,0.02432084811
47,2006,47099,0.01838283766
47,2006,47059,0.03924803137
47,2006,47105,0.02717333937
47,2006,47089,0.04347749213
38,2014,38075,0.05390165858
54,2006,54079,0.02123327516
54,2006,54077,0.04031300489
55,2006,55029,0.05388872967
8,2005,08065,0.06654145425
27,2017,27043,0.05949910815
27,2017,27083,0.06483308501
17,2008,,0.04119744615
8,2013,08091,0.08003524488
49,2015,49039,0.03763149143
32,2016,32017,0.05244372396
21,2012,21131,0.02431314623
28,2007,28109,0.01193578213
31,2015,31075,0.04806172016
31,2015,31081,0.05104808878
31,2015,31185,0.05405325400
37,2015,37099,0.02482574826
37,2015,37003,0.02213267331
37,2015,37055,0.04242101526
26,2005,26021,0.02687490569
26,2005,26151,0.05346696551
26,2005,26043,0.02871877366
50,2008,50021,0.04859432297
19,2009,19011,0.05258151395
31,2009,31017,0.06413344358
38,2011,38039,0.03268069410
38,2011,38057,0.07440662966
38,2011,38085,0.07440662966
5,2013,05133,0.03701838995
41,2005,41017,0.04649456243
54,2008,54049,0.02616678238
21,2013,21099,0.05611392828
35,2005,35057,0.04187040748
35,2005,35041,0.05578890684
13,2005,13155,0.01926807190
13,2005,13127,0.01114008059
13,2005,13199,0.02311881188
38,2018,38021,0.03892827700
39,2018,39087,0.02780037420
29,2015,29003,0.03648132838
29,2015,29047,0.05659354155
29,2015,29059,0.04324217809
29,2015,29161,0.02199879885
29,2015,29157,0.02847780866
29,2015,29139,0.05388445428
1,2015,01027,0.02009631256
1,2015,01001,0.02075090376
23,2007,23029,0.04892498806
27,2012,27005,0.05654464100
27,2012,27129,0.05933102653
37,2012,37031,0.04099695002
38,2012,38063,0.06894402991
38,2012,38013,0.06740407185
8,2017,08029,0.12828743469
8,2017,08075,0.06480079595
35,2011,35033,0.03759899482
40,2008,40045,0.03477633788
40,2008,40021,0.01647245665
19,2005,19185,0.03859546878
19,2005,19045,0.02581344902
35,2018,35011,0.01912643678
37,2017,37137,0.04430130882
37,2017,37163,0.03826360719
37,2017,37151,0.04434907010
37,2017,37009,0.07907517614
22,2005,22109,0.02106190791
46,2014,46003,0.08511227359
20,2018,20097,0.05709202333
20,2018,20025,0.04482362688
21,2018,21187,0.02969064520
21,2018,21115,0.02449328120
31,2016,31071,0.04490344058
31,2016,31089,0.05525898139
40,2016,40059,0.03983354340
46,2017,46063,0.06193473096
46,2017,46103,0.06193473096
46,2017,46007,0.07718551271
38,2017,38027,0.05560955645
4,2006,04023,0.05141513676
42,2006,42001,0.02796882731
42,2006,42119,0.02487471341
45,2006,45053,0.01713949151
46,2006,46035,0.06004056795
31,2012,31179,0.04466057527
31,2012,31183,0.04585095632
31,2012,31165,0.08661778185
1,2013,01057,0.01832085759
1,2018,01013,0.01649196649
1,2018,01003,0.05665831758
2,2018,02070,0.04418084924
55,2018,55121,0.06503604531
5,2009,05105,0.02406358745
5,2009,05075,0.04460361596
19,2012,19163,0.02821760604
19,2012,19029,0.04594646553
20,2012,20011,0.03747627115
20,2012,20101,0.06026949922
20,2012,20039,0.06026949922
35,2012,35043,0.06489236080
2,2006,02105,0.07937701872
38,2016,38085,0.06799338141
2,2011,02195,0.05420564704
2,2011,02290,0.05420564704
35,2015,35037,0.02442395215
28,2006,28145,0.02474986835
28,2006,28079,0.02152564902
28,2006,28051,0.00789131955
51,2018,51075,0.07832083786
51,2018,51021,0.02274333603
51,2018,51139,0.04859874984
23,2012,23003,0.03326004584
53,2018,53027,0.06413361985
29,2013,29183,0.05134496428
29,2013,29219,0.03632191444
29,2013,29101,0.03245377795
29,2013,29157,0.01203293224
30,2013,30019,0.07362387588
5,2016,05121,0.03365618946
5,2016,05015,0.03313143349
29,2012,29117,0.06815873838
29,2012,29161,0.04817999233
30,2012,30009,0.05992175064
30,2012,30041,0.07495247579
50,2017,50003,0.05462024252
20,2006,20039,0.05587010824
20,2006,20095,0.03908714324
20,2006,20031,0.03553682415
21,2006,21027,0.04269430803
21,2006,21105,0.02698895232
54,2011,54023,0.02677013500
2,2015,02050,0.05822390473
30,2007,30095,0.06892257549
31,2007,31059,0.06097225241
9,2005,,0.03606791292
16,2011,16001,0.05904043806
18,2007,18065,0.02312356345
55,2010,55011,0.05652797413
40,2019,40023,0.02437813938
40,2019,40137,0.03872187060
40,2019,40059,0.06831774914
40,2019,40117,0.04052987321
42,2019,42013,0.03591109478
42,2019,42105,0.02542518241
39,2019,39031,0.03657818195
39,2019,39013,0.03055506608
39,2019,39001,0.04739995720
17,2019,17023,0.04903651005
17,2019,17191,0.04903651005
17,2019,17095,0.03344554240
34,2019,34013,0.03684193041
34,2019,34029,0.05260196367
34,2019,34015,0.05161485992
27,2019,27007,0.05972262562
28,2019,28151,0.01387558570
28,2019,28119,0.04007775565
48,2019,48457,0.02964528896
48,2019,48131,0.08252172252
37,2019,37137,0.05772607932
37,2019,37193,0.03557413668
22,2019,22099,0.04710663061
23,2019,23005,0.07948542554
6,2019,06027,0.10399608460
25,2019,25011,0.08118112654
29,2019,29079,0.07050748752
29,2019,29043,0.03369971545
31,2019,31107,0.04797224029
31,2019,31019,0.02898114721
54,2019,54097,0.03108670958
54,2019,54089,0.03635333171
55,2019,55107,0.05542688958
55,2019,55025,0.06141851547
5,2019,05147,0.01462487724
5,2019,05061,0.02880923545
45,2019,45039,0.03108564165
8,2019,08075,0.06544314415
8,2019,08059,0.10967802821
8,2019,08067,0.08764654687
9,2019,09007,0.05305391987
47,2019,47107,0.02935214781
47,2019,47169,0.05390781563
19,2019,19129,0.05164680104
21,2019,21077,0.03749400752
21,2019,21159,0.01289331596
18,2019,18041,0.05207068663
18,2019,18161,0.05207068663
18,2019,18085,0.03096337842
51,2019,51029,0.04329905322
51,2019,51037,0.04329905322
51,2019,51640,0.03739487385
13,2019,13319,0.04257397533
13,2019,13269,0.04202080426
13,2019,13265,0.04058736531
53,2019,53025,0.07289508956
53,2019,53019,0.06213315651
38,2019,38033,0.04507042254
46,2019,46101,0.08490082809
21,2020,21077,0.15380049756
21,2020,21159,0.04669775043
22,2020,22099,0.07943687454
23,2020,23005,0.20278518730
27,2020,27007,0.11488312457
5,2020,05147,0.02591346889
5,2020,05061,0.03347998453
13,2020,13269,0.05376408715
13,2020,13319,0.05647500687
13,2020,13265,0.05703381059
17,2020,17095,0.08461695160
17,2020,17023,0.06619545435
17,2020,17191,0.06619545435
18,2020,18041,0.06582809224
18,2020,18161,0.06582809224
18,2020,18085,0.09542527243
37,2020,37193,0.09598263494
37,2020,37137,0.09053714419
28,2020,28119,0.02559143773
28,2020,28151,0.04144550821
9,2020,09007,0.17884079554
42,2020,42013,0.05628466644
42,2020,42105,0.06184442149
48,2020,48457,0.01067813469
48,2020,48131,0.06385007868
6,2020,06027,0.13696009565
34,2020,34013,0.15561176160
34,2020,34029,0.14695381761
34,2020,34015,0.15697213494
51,2020,51037,0.07872889111
51,2020,51640,0.05604731267
51,2020,51029,0.07872889111
53,2020,53025,0.15770789377
53,2020,53019,0.10509416172
8,2020,08067,0.17275491884
8,2020,08059,0.24761434783
8,2020,08075,0.12832429641
38,2020,38033,0.07726877481
39,2020,39013,0.08381712627
39,2020,39031,0.07259917624
39,2020,39001,0.06297592998
19,2020,19129,0.08753055657
45,2020,45039,0.14919990676
40,2020,40059,0.05033710433
40,2020,40117,0.07606691704
40,2020,40023,0.04714524828
40,2020,40137,0.02312332440
54,2020,54097,0.07656537255
54,2020,54089,0.03077437191
55,2020,55025,0.24645946150
55,2020,55107,0.09854436379
46,2020,46101,0.12471008029
47,2020,47169,0.05652066131
47,2020,47107,0.06306246516
25,2020,25011,0.21771359882
29,2020,29079,0.06765041193
29,2020,29043,0.11124941652
31,2020,31019,0.06760006139
31,2020,31107,0.08478429156
51,2012,51683,0.03534078615
51,2012,51057,0.04254829184
51,2012,51185,0.02073255010
51,2012,51685,0.03534078615
13,2013,13067,0.06730442106
13,2013,13151,0.04212426322
13,2013,13047,0.01790436898
13,2013,13209,0.02178337228
16,2013,16065,0.05270087538
17,2013,17083,0.03932063193
17,2013,17113,0.02901306962
17,2013,17111,0.05207561459
54,2018,54013,0.02655940920
25,2018,25021,0.06171733162
26,2018,26019,0.06998663192
26,2018,26103,0.03863204560
22,2010,22097,0.01270291848
18,2005,18053,0.02699042983
42,2014,42051,0.03966427508
45,2014,45019,0.05035700956
18,2018,18125,0.02944056800
19,2018,19147,0.09010518177
13,2013,13197,0.05169908437
17,2013,17055,0.02514962096
45,2014,45035,0.02928438284
45,2014,45073,0.01291444182
19,2018,19099,0.05525333201
6,2013,06077,0.03736595546
6,2013,06061,0.07155080016
6,2013,06013,0.05892302968
48,2010,48239,0.04500384801
48,2010,48193,0.03409483056
48,2010,48449,0.05146743459
17,2014,17111,0.06634656380
17,2014,17135,0.04514590441
17,2014,17101,0.04264501656
48,2014,48505,0.03451894400
48,2014,48351,0.04820518861
48,2014,48077,0.05928219075
24,2005,24005,0.03262856999
13,2007,13019,0.03923083446
28,2009,28103,0.04773277290
28,2009,28009,0.02027941548
30,2010,30043,0.09864037154
30,2010,30025,0.04820516066
12,2016,12051,0.02004621767
24,2005,24043,0.02906958561
31,2010,31157,0.05400920672
31,2010,31143,0.05195443995
21,2008,21025,0.00822807651
21,2008,21091,0.02269830266
21,2008,21167,0.01664424254
21,2008,21079,0.02505516824
21,2008,21109,0.01631827031
55,2008,55063,0.05932766523
25,2017,25005,0.03644364501
18,2011,18001,0.03181331111
19,2011,19121,0.02381077530
20,2011,20153,0.06309222994
21,2011,21071,0.02443891601
21,2011,21221,0.04402692092
21,2011,21121,0.03020063989
21,2011,21097,0.02524006016
48,2011,48285,0.04052774558
48,2011,48399,0.02038761251
36,2007,36043,0.05150103146
8,2008,08014,0.05259951545
24,2010,24043,0.02896853987
8,2011,08093,0.09663035352
13,2015,13193,0.01570434303
13,2015,13313,0.02550126959
55,2008,55137,0.03935495671
54,2010,54101,0.02893500513
19,2011,19027,0.02362048678
13,2015,13175,0.01647505748
16,2015,16071,0.03576388889
39,2012,39007,0.04026536206
26,2013,26031,0.05237787314
26,2013,26073,0.05451022385
42,2018,42073,0.04063146998
42,2018,42097,0.04606283941
44,2018,44007,0.03002041536
27,2018,27089,0.07775879384
27,2018,27097,0.05962745162
56,2016,56013,0.04651636310
36,2016,36027,0.05768221352
37,2016,37089,0.10004662005
28,2014,28017,0.02650256857
6,2014,06005,0.08169128570
8,2014,08081,0.06377470831
48,2005,48235,0.02623187790
48,2005,48103,0.01933671816
48,2005,48437,0.02949900015
48,2005,48403,0.01833660773
51,2014,51195,0.02604414801
51,2014,51530,0.04785613635
51,2014,51053,0.03294229174
53,2014,53035,0.06056780081
48,2015,48371,0.03771511462
48,2015,48297,0.02982910987
48,2015,48399,0.02637788044
48,2015,48447,0.02637788044
48,2015,48315,0.04634930093
28,2015,28105,0.03571222274
6,2015,06025,0.04385727344
6,2015,06057,0.07618113063
17,2006,17115,0.01563362511
8,2016,08097,0.12026975373
12,2017,12083,0.05733026865
6,2016,06113,0.06180254693
47,2009,47155,0.02654146765
48,2009,48365,0.02569691226
48,2009,48125,0.03201372862
48,2009,48219,0.03201372862
48,2009,48237,0.05121533000
48,2009,48231,0.02940033674
27,2009,27021,0.05127684533
27,2009,27011,0.07715136527
48,2007,48059,0.01981242847
48,2007,48315,0.06152646891
12,2008,12059,0.01922320987
37,2008,37053,0.03635882858
55,2009,55003,0.05098194803
55,2009,55023,0.05934597504
45,2010,45031,0.02668435097
45,2010,45049,0.04431690965
45,2010,45069,0.03025358266
47,2010,47121,0.02709298682
26,2015,26161,0.05611592695
42,2016,42001,0.04157429772
53,2015,53073,0.03719978330
53,2015,53015,0.06054570054
54,2015,54059,0.01873659656
21,2015,21125,0.02674282747
21,2015,21009,0.03665729063
19,2006,19093,0.02370669852
41,2006,41009,0.04365036183
9,2007,09003,0.02945537038
48,2013,48177,0.03117481444
48,2013,48335,0.02111042482
48,2013,48433,0.02111042482
48,2013,48189,0.02162096027
48,2013,48161,0.02215184336
48,2013,48307,0.02782491515
48,2013,48431,0.02782491515
48,2013,48471,0.01887761654
48,2013,48075,0.02166087622
13,2018,13299,0.00933853349
16,2018,16001,0.06224530417
48,2013,48243,0.03258464633
5,2014,05127,0.05812926536
36,2013,36073,0.02877762338
18,2014,18051,0.03262132452
18,2014,18109,0.02480562061
18,2014,18093,0.02245187318
19,2014,19197,0.03397047543
20,2014,20181,0.04108127988
42,2010,42089,0.05162323863
48,2016,48171,0.05994232354
48,2016,48113,0.04581599497
48,2016,48231,0.06702617631
48,2016,48117,0.01159720425
48,2016,48101,0.04395125494
51,2016,51083,0.04903822676
42,2013,42133,0.03114076288
26,2014,26027,0.04651660543
27,2014,27067,0.04446335808
27,2014,27107,0.06514482334
48,2016,48377,0.03156194950
37,2006,37143,0.01954127681
39,2008,39155,0.02682329932
18,2013,18133,0.02622926595
26,2007,26013,0.02840202035
27,2007,27047,0.08073463396
33,2007,33003,0.04487894799
47,2017,47139,0.03092222311
47,2017,47037,0.06569510812
47,2017,47061,0.05157185129
47,2017,47127,0.03345064685
47,2017,47149,0.04891095792
48,2017,48121,0.08207478802
48,2017,48257,0.02763990793
48,2017,48497,0.05226831761
48,2017,48273,0.03049209551
48,2017,48323,0.02621297675
48,2017,48451,0.03779935503
48,2017,48061,0.03705434364
48,2017,48375,0.03151359874
31,2005,31089,0.06996059077
31,2005,31119,0.05049803607
31,2005,31171,0.04511757972
39,2009,39041,0.01569992878
39,2009,39147,0.03599097774
48,2017,48103,0.03503581439
42,2008,42125,0.04749761206
55,2017,55001,0.03357243778
55,2017,55071,0.07643108411
56,2017,56013,0.03856650116
54,2017,54013,0.03869880619
22,2011,22025,0.02347429478
22,2011,22033,0.02234038071
48,2012,48363,0.03713286204
48,2012,48499,0.02928428922
48,2012,48191,0.02529222694
48,2012,48055,0.05754851069
48,2012,48405,0.04073480329
12,2011,12021,0.04165821387
41,2011,41023,0.07733690521
41,2011,41015,0.08812071427
45,2005,45029,0.01889423603
47,2005,47095,0.02572959757
29,2011,29157,0.02327881010
29,2011,29205,0.06487195136
30,2011,30097,0.10802959883
4,2013,04025,0.08327563799
51,2013,51043,0.04756430761
51,2013,51005,0.03696896790
36,2008,,0.03568555294
37,2009,37117,0.03501660423
37,2009,37167,0.03243996136
37,2009,37181,0.03920068330
48,2018,48409,0.03003696858
8,2012,08071,0.06075165739
36,2014,36119,0.04374359646
26,2010,26051,0.06018106651
13,2011,13255,0.08242370666
13,2011,13193,0.04815019000
13,2014,13307,0.02784952471
37,2014,37081,0.04417496801
49,2013,49001,0.04575975696
53,2012,53053,0.04287652095
20,2007,20169,0.06187429976
22,2007,22017,0.03482354772
29,2007,29113,0.06140745816
29,2007,29159,0.04163410905
29,2007,29195,0.04163410905
29,2007,29133,0.04130760986
46,2018,46007,0.07663560716
20,2016,20091,0.06293931094
20,2016,20125,0.01771657073
21,2016,21173,0.02524679767
21,2016,21101,0.01153523490
21,2016,21213,0.03177361660
21,2016,21185,0.03981222353
40,2017,40031,0.10180490812
17,2017,17131,0.04303549634
17,2017,17027,0.03868103995
45,2015,45073,0.02340324831
45,2015,45007,0.02801897983
34,2009,34021,0.04120614183
35,2009,35061,0.08344775933
13,2010,13165,0.02040723879
13,2010,13169,0.04701199299
45,2011,45061,0.03584307726
47,2011,47019,0.01211423823
47,2011,47189,0.03184449623
5,2005,05143,0.03045153055
48,2008,48283,0.02487858758
48,2008,48173,0.02293057077
48,2008,48153,0.03820604694
48,2008,48305,0.03820604694
48,2008,48093,0.01553226417
48,2008,48275,0.01553226417
42,2012,42131,0.03962742872
42,2012,42085,0.04321160300
38,2013,38009,0.07142857143
1,2009,01075,0.02497458224
30,2018,30085,0.07701762718
31,2018,31017,0.08837343441
39,2011,39011,0.03254620457
5,2008,05047,0.02142529608
36,2018,36113,0.06146560065
5,2018,05039,0.00514003460
5,2018,05149,0.03102796095
24,2016,24001,0.04077932752
39,2016,39073,0.03602976476
39,2016,39019,0.03788770099
36,2012,36025,0.05032767794
28,2016,28035,0.01916470556
28,2016,28087,0.03971798854
28,2016,28027,0.00832736817
28,2016,28135,0.00832736817
1,2016,01099,0.00881343353
4,2016,04021,0.05944127526
25,2012,25023,0.03317449835
49,2009,,0.04742247234
44,2016,44005,0.07983813305
40,2010,40025,0.04229138886
39,2015,39159,0.04556055917
5,2015,05093,0.00482449663
35,2010,35023,0.04646238470
26,2011,26147,0.03569974407
26,2011,26057,0.03794592865
27,2011,27111,0.08342341068
27,2011,27149,0.08342341068
28,2011,28061,0.02590416045
28,2011,28063,0.01328502415
28,2011,28137,0.00755354832
29,2014,29049,0.04460057328
29,2014,29510,0.03865333037
29,2014,29201,0.02560960449
30,2014,30103,0.07896766453
36,2015,36059,0.04231294386
36,2015,36037,0.03303540133
38,2005,38069,0.04430360462
39,2005,39065,0.05935416752
39,2005,39147,0.03223046207
36,2006,36003,0.04196766426
6,2006,06027,0.04236845279
18,2015,18101,0.03669010719
18,2015,18073,0.03267988617
19,2015,19013,0.04085853893
19,2015,19197,0.04311000988
47,2014,47123,0.03427174866
27,2015,27149,0.05171120618
9,2009,09011,0.03361369826
40,2015,40071,0.01899515624
40,2015,40017,0.03483802952
45,2013,45037,0.04516218534
40,2006,40017,0.04909271688
37,2010,37079,0.04919244168
38,2010,38001,0.06072035005
39,2010,39167,0.05254816400
39,2010,39091,0.06933580961
22,2006,22029,0.01951175448
4,2007,04021,0.04028321386
54,2014,54077,0.03885158763
54,2014,54099,0.02265282508
37,2010,37101,0.02044051615
4,2008,04001,0.03721736694
39,2014,39079,0.01720166979
39,2014,39161,0.01759483163
29,2006,29121,0.06277989193
