ST,YEAR,FIPS_CODE,TELEWORKERS
48,2010,48119,6720.00000
27,2010,27111,140743.00000
27,2010,27031,6672.00000
36,2005,36113,30818.00000
13,2007,13059,30870.00000
13,2007,13127,37008.00000
13,2007,13241,2185.00000
38,2011,38037,4624.00000
27,2015,27115,36080.00000
27,2015,27157,23682.00000
27,2015,27077,7586.00000
53,2017,53009,60566.00000
54,2017,54081,17306.00000
54,2017,54025,5334.00000
39,2013,39041,261590.00000
8,2007,08069,282885.00000
13,2011,13213,13880.00000
13,2011,13227,10410.00000
13,2011,13035,25734.00000
17,2011,17053,12245.00000
17,2011,17099,62440.00000
17,2011,17167,91213.00000
17,2011,17149,10460.00000
53,2012,53047,26570.00000
54,2012,54001,4816.00000
55,2012,55003,31416.00000
55,2012,55067,12594.00000
55,2012,55055,52240.00000
45,2009,45029,31040.00000
19,2009,19027,16368.00000
20,2009,20029,10216.00000
38,2005,38015,76513.00000
41,2018,41065,17680.00000
41,2018,41009,49520.00000
26,2007,26025,112788.00000
24,2006,24001,18998.00000
5,2007,05103,13548.00000
5,2007,05145,22321.00000
40,2015,40093,3570.00000
40,2015,40083,9264.00000
37,2015,37059,10871.00000
37,2015,37163,27489.00000
37,2015,37117,11472.00000
34,2016,34039,217969.00000
35,2016,35028,12556.00000
34,2016,34021,158346.00000
26,2014,26057,27820.00000
13,2005,13193,8700.00000
13,2005,13265,1625.00000
30,2017,30009,39010.00000
30,2017,30065,11696.00000
30,2017,30091,11696.00000
31,2017,31163,2703.00000
32,2017,32510,54362.00000
13,2017,13183,4137.00000
13,2017,13221,7692.00000
13,2017,13185,41575.00000
13,2017,13319,4554.00000
15,2017,15005,10230.00000
37,2014,37055,18678.00000
37,2014,37113,15615.00000
37,2014,37163,7656.00000
51,2014,51087,214358.00000
51,2014,51520,11348.00000
51,2014,51670,15568.00000
40,2012,40151,5592.00000
40,2012,40111,15090.00000
41,2006,41027,15188.00000
29,2008,29161,20920.00000
29,2008,29185,12621.00000
29,2008,29209,25530.00000
30,2008,30055,2459.00000
30,2008,30109,2459.00000
31,2008,31025,17190.00000
47,2009,47075,9582.00000
47,2009,47077,9582.00000
46,2015,46121,8024.00000
47,2015,47005,3730.00000
56,2005,56021,96957.00000
8,2005,08005,413995.00000
45,2010,45001,12816.00000
45,2010,45025,22990.00000
46,2010,46099,152824.00000
25,2010,25013,114487.00000
26,2010,26121,71337.00000
26,2010,26061,19188.00000
17,2009,17045,14185.00000
38,2010,38087,3719.00000
13,2009,13295,18876.00000
13,2009,13073,19380.00000
13,2009,13105,8330.00000
13,2009,13119,10700.00000
16,2009,16037,4646.00000
16,2009,16009,11062.00000
42,2010,42107,76560.00000
34,2009,34017,314762.00000
22,2017,22025,1977.00000
22,2017,22043,3295.00000
22,2017,22101,21811.00000
22,2017,22113,14261.00000
51,2018,51045,6834.00000
51,2018,51061,112115.00000
51,2018,51141,8448.00000
13,2014,13305,11496.00000
13,2014,13131,6774.00000
13,2014,13169,9252.00000
13,2014,13117,336735.00000
56,2008,56027,2555.00000
26,2012,26069,13360.00000
26,2012,26155,47226.00000
27,2012,27027,56394.00000
39,2017,39133,144445.00000
39,2017,39009,36690.00000
39,2017,39075,16272.00000
35,2006,35033,2430.00000
42,2017,42029,584049.00000
42,2017,42061,23772.00000
47,2011,47027,3452.00000
26,2011,26061,10680.00000
35,2009,35041,34640.00000
54,2016,54005,13368.00000
13,2016,13121,1034589.00000
13,2016,13087,7112.00000
54,2006,54093,3135.00000
54,2006,54037,52680.00000
30,2007,30017,25110.00000
31,2007,31101,16677.00000
31,2007,31151,16832.00000
31,2007,31081,11598.00000
31,2007,31093,7732.00000
31,2007,31001,19989.00000
41,2013,41055,2032.00000
37,2008,37025,30918.00000
5,2009,05085,77040.00000
5,2009,05145,10985.00000
8,2013,08101,124431.00000
8,2013,08061,2034.00000
55,2018,55099,28320.00000
55,2018,55107,23600.00000
55,2018,55127,61908.00000
55,2018,55135,53004.00000
27,2005,27025,39900.00000
27,2005,27139,9558.00000
27,2005,27021,23090.00000
25,2008,25015,176268.00000
26,2008,26157,54950.00000
2,2016,02150,15315.00000
31,2005,31011,9308.00000
31,2005,31145,7212.00000
31,2005,31049,3799.00000
32,2005,32023,17820.00000
40,2011,40055,9062.00000
37,2009,37087,30928.00000
27,2014,27089,20296.00000
21,2016,21071,6330.00000
21,2016,21149,1485.00000
21,2016,21207,8795.00000
46,2005,46025,3117.00000
46,2005,46077,6278.00000
56,2013,56013,18760.00000
56,2013,56023,8836.00000
16,2014,16043,8604.00000
37,2017,37161,28275.00000
37,2017,37057,58786.00000
37,2017,37061,20856.00000
19,2017,19151,13701.00000
20,2017,20091,712659.00000
21,2017,21085,14070.00000
21,2017,21145,26945.00000
21,2017,21041,12873.00000
21,2017,21087,7280.00000
38,2008,38019,3336.00000
20,2018,20163,8232.00000
20,2018,20093,3084.00000
21,2018,21137,17862.00000
47,2008,47061,6796.00000
47,2008,47143,10194.00000
47,2008,47147,40838.00000
50,2014,50021,87160.00000
29,2006,29047,192945.00000
29,2006,29141,9795.00000
30,2006,30029,76988.00000
31,2006,31151,18004.00000
31,2006,31149,3588.00000
31,2006,31135,4734.00000
26,2016,26075,69046.00000
26,2016,26111,62472.00000
37,2007,37121,5660.00000
46,2014,46063,2917.00000
46,2014,46119,3253.00000
47,2014,47037,589412.00000
47,2014,47009,79576.00000
51,2015,51510,143602.00000
17,2015,17027,13712.00000
51,2013,51155,24780.00000
25,2005,25003,80574.00000
26,2005,26015,24904.00000
26,2005,26101,23700.00000
26,2005,26031,16011.00000
19,2015,19167,20853.00000
19,2015,19129,15230.00000
29,2014,29057,7166.00000
30,2014,30099,11307.00000
39,2014,39025,136426.00000
31,2012,31119,36864.00000
31,2012,31109,246570.00000
31,2012,31025,12510.00000
1,2013,01129,1760.00000
16,2010,16033,5418.00000
29,2013,29039,5085.00000
29,2013,29099,61593.00000
29,2013,29063,2986.00000
30,2013,30069,4942.00000
29,2018,29215,9860.00000
29,2018,29129,8004.00000
29,2018,29217,19710.00000
29,2018,29155,10530.00000
31,2018,31161,8580.00000
55,2010,55119,24558.00000
1,2010,01057,8000.00000
1,2010,01019,2886.00000
1,2010,01067,5982.00000
21,2015,21019,12116.00000
21,2015,21011,2367.00000
21,2015,21073,12859.00000
21,2015,21163,15096.00000
31,2015,31059,7304.00000
31,2015,31017,3501.00000
38,2015,38095,2462.00000
28,2012,28031,3352.00000
29,2012,29055,12810.00000
32,2009,32001,12341.00000
32,2009,32023,17630.00000
33,2009,33009,62472.00000
8,2009,08123,470019.00000
50,2013,50001,37850.00000
20,2012,20199,3359.00000
28,2011,28053,2844.00000
40,2005,40091,13686.00000
40,2005,40059,8152.00000
40,2005,40073,16304.00000
41,2005,41009,20270.00000
26,2006,26019,14256.00000
26,2006,26007,26120.00000
26,2006,26047,26919.00000
38,2013,38085,8328.00000
38,2013,38089,33312.00000
37,2012,37133,175851.00000
16,2012,16045,11382.00000
50,2009,50005,51810.00000
50,2009,50023,98439.00000
2,2010,02185,8802.00000
40,2014,40125,24080.00000
41,2014,41027,22148.00000
41,2014,41047,97734.00000
5,2010,05115,8745.00000
40,2006,40027,199206.00000
40,2006,40011,12970.00000
19,2016,19029,15830.00000
16,2006,16027,125529.00000
21,2007,21207,13095.00000
28,2009,28071,13380.00000
28,2009,28131,9717.00000
30,2010,30103,3047.00000
2,2015,02220,5906.00000
16,2013,16003,5432.00000
19,2010,,5426.00000
20,2010,20039,9560.00000
20,2010,20101,4780.00000
42,2014,42119,52010.00000
42,2014,42043,148445.00000
54,2009,54071,5367.00000
38,2017,38037,3893.00000
40,2009,40089,12360.00000
40,2009,40129,5223.00000
45,2011,45065,7176.00000
46,2011,46091,3711.00000
46,2011,46011,25632.00000
33,2011,33007,31955.00000
49,2017,49055,4364.00000
51,2017,51061,80648.00000
51,2017,51087,420804.00000
22,2010,22115,10200.00000
30,2009,30057,15204.00000
30,2009,30087,12128.00000
31,2009,31143,7814.00000
5,2016,05049,6226.00000
38,2009,38023,4724.00000
38,2009,38031,5009.00000
27,2017,27009,42336.00000
27,2017,27099,42735.00000
27,2017,27075,10360.00000
27,2017,27073,9660.00000
28,2017,28121,51084.00000
5,2006,05061,6510.00000
5,2006,05027,1935.00000
29,2015,29095,662598.00000
30,2015,30091,9490.00000
30,2015,30093,29200.00000
5,2011,05071,10524.00000
27,2011,27029,14898.00000
16,2005,16075,8716.00000
40,2008,40145,68664.00000
1,2017,01093,7074.00000
2,2017,02100,4492.00000
41,2019,41005,514062.00000
47,2019,47083,3513.00000
48,2019,48419,7236.00000
48,2019,48013,16704.00000
48,2019,48343,6654.00000
12,2019,12039,15606.00000
12,2019,12053,214830.00000
36,2019,36069,99475.00000
36,2019,36031,47502.00000
24,2019,24033,560355.00000
24,2019,24039,33480.00000
26,2019,26071,13470.00000
38,2019,38101,64896.00000
39,2019,39007,20410.00000
39,2019,39115,8524.00000
29,2019,29029,24420.00000
32,2019,32011,4680.00000
51,2019,51187,22096.00000
34,2019,34007,299280.00000
13,2019,13057,187866.00000
13,2019,13109,5433.00000
13,2019,13187,17452.00000
13,2019,13215,140556.00000
22,2019,22069,15165.00000
8,2019,08093,27620.00000
27,2019,27031,7761.00000
5,2019,05107,8112.00000
19,2019,19195,16485.00000
19,2019,19163,206001.00000
20,2019,20025,3085.00000
20,2019,20017,1747.00000
21,2019,21087,9940.00000
20,2019,20147,9609.00000
53,2019,53001,22065.00000
53,2019,53055,42370.00000
28,2019,28085,7650.00000
1,2019,01115,11154.00000
2,2019,02188,3724.00000
18,2019,18089,128542.00000
12,2020,12053,433620.00000
12,2020,12039,54675.00000
24,2020,24033,2942484.00000
24,2020,24039,55624.00000
26,2020,26071,27440.00000
13,2020,13215,409690.00000
13,2020,13187,25844.00000
13,2020,13109,4431.00000
13,2020,13057,313190.00000
5,2020,05107,10146.00000
47,2020,47083,5781.00000
48,2020,48013,55040.00000
48,2020,48419,2190.00000
48,2020,48343,12087.00000
36,2020,36031,102219.00000
36,2020,36069,220350.00000
18,2020,18089,419176.00000
32,2020,32011,6589.00000
34,2020,34007,1313773.00000
39,2020,39115,13584.00000
39,2020,39007,34476.00000
41,2020,41005,1069047.00000
1,2020,01115,61204.00000
2,2020,02188,13008.00000
29,2020,29029,28512.00000
27,2020,27031,21099.00000
28,2020,28085,7056.00000
19,2020,19195,12771.00000
19,2020,19163,368104.00000
20,2020,20025,3087.00000
20,2020,20017,3574.00000
20,2020,20147,16665.00000
21,2020,21087,17828.00000
51,2020,51187,35560.00000
53,2020,53055,78950.00000
53,2020,53001,31345.00000
22,2020,22069,36144.00000
8,2020,08093,29525.00000
38,2020,38101,116675.00000
26,2017,26105,12069.00000
5,2008,05007,216237.00000
5,2008,05121,14936.00000
39,2008,39057,33110.00000
20,2016,20189,5510.00000
20,2016,20149,5232.00000
46,2017,46109,23060.00000
46,2017,46115,17295.00000
47,2017,47015,4185.00000
48,2018,48073,27648.00000
48,2018,48157,360148.00000
48,2018,48363,27108.00000
1,2018,01049,35140.00000
1,2018,01067,12162.00000
1,2018,01065,11784.00000
48,2007,48491,195836.00000
48,2007,48189,26829.00000
48,2007,48045,1674.00000
22,2008,22127,2792.00000
28,2016,28107,2094.00000
28,2016,28025,14450.00000
48,2017,48139,175987.00000
20,2005,20187,2700.00000
20,2005,20047,4284.00000
21,2005,21149,5484.00000
22,2007,22109,10560.00000
22,2007,22075,14400.00000
29,2016,29039,13407.00000
29,2016,29157,12075.00000
30,2016,30019,4676.00000
30,2016,30071,4676.00000
30,2016,30091,9352.00000
31,2016,31013,9192.00000
18,2005,18015,18718.00000
18,2005,18071,21400.00000
18,2005,18001,8498.00000
19,2005,19015,36617.00000
48,2005,48379,4712.00000
48,2005,48125,2354.00000
48,2005,48003,4296.00000
27,2007,27033,9556.00000
28,2007,28061,3532.00000
28,2007,28037,1760.00000
28,2007,28017,1840.00000
54,2010,54071,5193.00000
48,2013,48113,1227766.00000
40,2007,40059,9206.00000
29,2016,29189,652727.00000
29,2016,29121,19920.00000
22,2016,22013,7045.00000
48,2013,48139,100006.00000
48,2013,48061,62031.00000
36,2012,36061,1758656.00000
45,2012,45025,9600.00000
46,2012,46055,3327.00000
46,2012,46089,4565.00000
47,2012,47129,3870.00000
47,2012,47063,9072.00000
48,2012,48019,9220.00000
48,2012,48195,4202.00000
48,2012,48233,14707.00000
48,2012,48001,13420.00000
12,2010,12059,8576.00000
12,2010,12041,13600.00000
13,2010,13141,1802.00000
6,2016,06067,1218355.00000
6,2016,06069,22143.00000
6,2014,06093,46970.00000
53,2014,53005,57580.00000
53,2014,53043,10004.00000
30,2011,30111,84528.00000
31,2011,31147,10536.00000
13,2012,13161,4227.00000
13,2012,13305,8454.00000
13,2012,13111,10550.00000
39,2009,39125,6880.00000
12,2010,12131,25728.00000
39,2009,39085,60872.00000
1,2011,01087,24132.00000
48,2008,48417,1107.00000
48,2008,48137,1419.00000
48,2008,48381,99818.00000
48,2009,48233,16716.00000
48,2009,48483,4776.00000
48,2009,48093,8428.00000
48,2009,48097,24384.00000
36,2015,36007,86446.00000
36,2015,36069,83775.00000
12,2015,12091,188555.00000
12,2015,12065,6992.00000
13,2015,13133,15113.00000
28,2013,28059,18937.00000
28,2013,28061,2256.00000
20,2013,20201,7336.00000
48,2016,48457,3525.00000
48,2016,48451,49825.00000
48,2016,48411,11826.00000
48,2016,48361,21420.00000
48,2016,48375,20604.00000
51,2016,51111,10845.00000
47,2006,47157,191244.00000
28,2006,28065,3000.00000
12,2007,12023,44988.00000
27,2008,27171,63223.00000
27,2008,27095,23905.00000
20,2014,20193,4468.00000
21,2014,21119,9050.00000
21,2014,21191,5073.00000
22,2014,22123,4002.00000
48,2016,48351,2820.00000
48,2016,48185,10482.00000
27,2006,27131,35542.00000
28,2006,28055,679.00000
34,2013,34033,11875.00000
42,2005,42127,14812.00000
39,2012,39061,424752.00000
39,2012,39013,18620.00000
26,2013,26053,13288.00000
17,2008,17141,16280.00000
41,2008,41011,60060.00000
48,2011,48433,1316.00000
48,2011,48351,12512.00000
29,2005,29125,6879.00000
39,2006,39155,116625.00000
19,2006,19037,9264.00000
19,2006,19059,41490.00000
19,2006,19109,19860.00000
35,2007,35029,27954.00000
35,2007,35037,21222.00000
36,2007,36089,91364.00000
13,2018,13133,24248.00000
4,2007,04015,123797.00000
34,2008,34013,269359.00000
5,2013,05063,16112.00000
5,2013,05073,602.00000
37,2013,37033,6084.00000
37,2013,37127,17280.00000
37,2013,37091,2775.00000
54,2018,54057,35518.00000
26,2018,26079,15065.00000
49,2018,49033,7534.00000
6,2018,06087,290897.00000
47,2013,47117,11508.00000
18,2008,18161,1814.00000
18,2008,18059,34120.00000
41,2010,41037,9594.00000
41,2010,41069,2727.00000
18,2010,18063,27006.00000
18,2010,18179,11235.00000
18,2010,18145,33010.00000
48,2015,48239,10464.00000
48,2015,48149,19775.00000
48,2015,48109,1716.00000
48,2015,48407,8852.00000
48,2015,48441,79116.00000
48,2015,48325,31056.00000
48,2015,48241,12072.00000
48,2015,48403,4527.00000
12,2016,12041,7740.00000
12,2013,12021,249780.00000
34,2012,34031,148804.00000
35,2012,35017,15344.00000
55,2016,55077,19600.00000
55,2016,55083,28567.00000
55,2016,55095,61130.00000
25,2016,25005,231148.00000
39,2005,39029,29904.00000
37,2006,37129,80696.00000
29,2009,29067,6612.00000
36,2016,36001,316930.00000
39,2015,39133,136535.00000
39,2015,39151,160214.00000
5,2015,05087,9888.00000
5,2015,05105,7044.00000
5,2015,05137,7152.00000
17,2017,17009,5944.00000
37,2018,37159,81270.00000
38,2018,38027,2361.00000
38,2018,38077,14166.00000
38,2018,38015,56943.00000
39,2018,39055,75117.00000
36,2010,36019,66633.00000
36,2010,36031,45591.00000
36,2010,36033,49098.00000
18,2018,18049,6234.00000
45,2018,45035,78110.00000
46,2018,46005,29244.00000
46,2018,46009,9748.00000
46,2018,46021,5573.00000
47,2018,47053,17556.00000
47,2018,47087,9284.00000
47,2018,47141,34815.00000
47,2018,47035,27622.00000
17,2014,17109,26470.00000
48,2014,48119,4008.00000
31,2013,31171,3465.00000
31,2013,31009,2265.00000
18,2014,18125,5452.00000
1,2009,01039,43806.00000
12,2018,12091,243853.00000
12,2018,12073,255356.00000
20,2008,20063,8792.00000
21,2008,21099,15745.00000
19,2014,19181,65052.00000
19,2014,19123,28903.00000
54,2005,54009,6390.00000
48,2006,48011,3058.00000
48,2006,48045,3058.00000
48,2006,48075,6116.00000
48,2006,48401,14612.00000
48,2006,48403,3189.00000
48,2006,48081,1516.00000
48,2006,48381,34945.00000
48,2006,48037,26262.00000
13,2008,13027,11130.00000
13,2008,13141,2794.00000
13,2008,13217,19162.00000
13,2008,13101,7380.00000
16,2008,16059,16179.00000
46,2016,46039,7506.00000
47,2016,47151,4105.00000
4,2016,04015,110252.00000
6,2012,06059,2526779.00000
6,2012,06031,16254.00000
55,2011,55065,28810.00000
22,2012,22111,4626.00000
22,2012,22109,15180.00000
21,2011,21233,11828.00000
9,2014,09005,321249.00000
12,2014,12121,6545.00000
8,2014,08021,3290.00000
17,2012,17125,9060.00000
17,2012,17183,71136.00000
17,2013,17099,43680.00000
42,2013,42021,54138.00000
44,2013,44007,335688.00000
1,2014,01073,182482.00000
1,2014,01035,4150.00000
42,2015,42077,212212.00000
17,2006,17099,47516.00000
19,2007,19125,13304.00000
19,2007,19083,35136.00000
37,2011,37199,12665.00000
5,2012,05061,7095.00000
40,2017,40029,1852.00000
40,2017,40065,23456.00000
55,2009,55077,37005.00000
41,2009,,59738.00000
18,2015,18159,7056.00000
18,2015,18149,10129.00000
18,2015,18147,11440.00000
5,2018,05119,337357.00000
5,2018,05055,13905.00000
5,2018,05073,1420.00000
17,2016,17037,51198.00000
17,2016,17113,159695.00000
35,2017,35031,80614.00000
17,2018,17143,156144.00000
17,2018,17201,234036.00000
17,2018,17185,10460.00000
41,2012,41021,1364.00000
53,2013,53003,11922.00000
8,2008,08055,10876.00000
8,2015,08109,4532.00000
55,2017,55099,35004.00000
39,2013,39039,11475.00000
40,2013,40109,497556.00000
6,2007,06037,312934.00000
8,2007,08055,14774.00000
13,2011,13173,5878.00000
13,2011,13045,27404.00000
13,2011,13257,8770.00000
13,2011,13159,5961.00000
16,2011,16059,12831.00000
17,2011,17179,36780.00000
53,2012,53009,31812.00000
53,2012,53017,10344.00000
54,2012,54011,20822.00000
55,2012,55129,19635.00000
55,2012,55075,19734.00000
55,2012,55139,81262.00000
55,2012,55059,74448.00000
34,2011,34003,383088.00000
51,2014,51036,19542.00000
51,2014,51107,257882.00000
51,2014,51057,12681.00000
40,2018,40065,12696.00000
40,2018,40033,3388.00000
40,2012,40021,11457.00000
29,2008,29053,20880.00000
29,2008,29059,32040.00000
31,2008,31061,6916.00000
47,2009,47133,9632.00000
9,2008,09005,45492.00000
45,2009,45001,21354.00000
19,2009,19161,10912.00000
37,2005,37169,15021.00000
23,2012,23027,49072.00000
18,2017,18053,41280.00000
41,2018,41031,13260.00000
42,2018,42067,17465.00000
28,2010,28133,9149.00000
28,2010,28075,63935.00000
29,2011,29107,25354.00000
29,2011,29149,9243.00000
21,2013,21043,3983.00000
21,2013,21227,17184.00000
21,2013,21035,28269.00000
21,2013,21109,2028.00000
22,2013,22035,2757.00000
22,2013,22043,2820.00000
6,2009,06061,237113.00000
37,2010,37199,12105.00000
5,2017,05021,13650.00000
5,2017,05125,38220.00000
5,2017,05041,1450.00000
6,2017,06077,429230.00000
28,2018,28029,6516.00000
28,2018,28163,14778.00000
8,2012,08065,5056.00000
8,2012,08051,18564.00000
54,2013,54015,7836.00000
55,2013,55031,57070.00000
55,2013,55105,159296.00000
26,2015,26081,415526.00000
26,2015,26155,59602.00000
42,2016,42043,169610.00000
47,2010,47071,15726.00000
47,2010,47063,27228.00000
47,2010,47039,10484.00000
48,2010,48247,2242.00000
48,2010,48081,3176.00000
25,2007,25015,101304.00000
36,2005,36055,58562.00000
13,2007,13009,20781.00000
13,2007,13137,19176.00000
39,2011,39047,1729.00000
39,2011,39019,23520.00000
27,2015,27111,63291.00000
28,2015,28001,3699.00000
28,2015,28075,8949.00000
24,2018,24510,516254.00000
33,2007,33019,44430.00000
22,2006,22107,3429.00000
22,2006,22001,13932.00000
22,2006,22113,15093.00000
5,2007,05137,4269.00000
5,2007,05115,34045.00000
40,2015,40029,4026.00000
40,2015,40151,3570.00000
34,2016,34005,365337.00000
35,2016,35049,325650.00000
26,2014,26125,1006339.00000
26,2014,26043,13594.00000
26,2014,26017,52839.00000
13,2005,13053,13490.00000
31,2017,31125,5305.00000
31,2017,31141,37135.00000
31,2017,31131,18175.00000
13,2017,13197,4674.00000
13,2017,13031,31728.00000
13,2017,13083,12744.00000
13,2017,13045,24208.00000
13,2017,13079,4554.00000
37,2014,37007,13254.00000
37,2014,37047,6799.00000
35,2015,35057,6284.00000
51,2018,51111,16485.00000
53,2018,53065,39276.00000
45,2015,45079,292342.00000
45,2015,45055,17430.00000
46,2015,46053,8024.00000
46,2015,46085,8024.00000
