GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "49051","Wasatch, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",75.148,79.481,84.077,81.487,88.656,97.097,104.214,103.288,97.223,100.716,101.330,100.000,111.777,116.548,122.300,130.625,145.475,149.462,164.389,158.832,175.412
 "49051","Wasatch, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",324736,353165,382386,384400,435690,497755,556572,564799,543711,568680,582644,588659,673892,721395,779588,850459,966484,1016966,1153872,1145745,1311628
 "49053","Washington, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",2573589,2697204,2893655,3161282,3533239,3903684,4041177,3893052,3521735,3503881,3543646,3807516,4128230,4269396,4527148,4941502,5430859,5821778,6042394,6255702,6730012
 "49053","Washington, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",67.592,70.839,75.999,83.027,92.796,102.526,106.137,102.247,92.494,92.025,93.070,100.000,108.423,112.131,118.900,129.783,142.635,152.902,158.696,164.299,176.756
 "49053","Washington, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1986921,2132802,2333790,2620738,3030806,3469718,3713783,3638577,3371977,3376773,3461790,3807516,4214219,4451353,4851180,5403722,6040338,6623047,7065084,7487167,8338042
 "49055","Wayne, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",88810,82704,81311,76887,81832,76561,81665,84070,80217,81049,79425,66142,82158,85833,92015,90683,93777,104588,109088,108669,111270
 "49055","Wayne, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",134.272,125.041,122.935,116.247,123.722,115.753,123.470,127.106,121.280,122.539,120.083,100.000,124.215,129.772,139.118,137.105,141.782,158.128,164.932,164.297,168.230
 "49055","Wayne, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",66808,63571,64677,64070,68869,66403,74643,78437,75909,77842,78036,66142,83652,87832,92872,90936,97503,110977,117898,119158,131858
 "49057","Weber, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",6573171,6722027,6909535,7092676,7709446,8223414,8448884,8340678,8555142,8469992,8499065,8388749,8260834,8544120,8783332,9082702,9572373,9946117,10351742,10791641,11597454
 "49057","Weber, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",78.357,80.131,82.367,84.550,91.902,98.029,100.717,99.427,101.984,100.968,101.315,100.000,98.475,101.852,104.704,108.272,114.110,118.565,123.400,128.644,138.250
 "49057","Weber, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",5307640,5533768,5783911,6080551,6778567,7477444,7914347,7919138,8043021,8158123,8331232,8388749,8416097,8912699,9411331,9897056,10619369,11279838,12003388,12676880,14206181
"Note: See the included footnote file."
"CAGDP1: County and MSA gross domestic product (GDP) summary "
"Last updated: December 8, 2022 -- new statistics for 2021, revised statistics for 2017-2020."
"U.S. Bureau of Economic Analysis"
