ST,YEAR,FIPS_CODE,TMS_COUNT
18,2005,18043,1960.00000
18,2005,18175,588.00000
26,2005,26015,1386.00000
26,2005,26101,3730.00000
26,2005,26031,3843.00000
17,2017,17183,19512.00000
28,2010,28063,0.00000
29,2011,29069,0.00000
29,2011,29119,916.00000
29,2011,29153,822.00000
29,2011,29215,1644.00000
30,2011,30031,5742.00000
56,2005,56021,40992.00000
8,2005,08005,249119.00000
44,2007,,9085.00000
45,2007,45089,4576.00000
46,2007,46075,179.00000
45,2011,45065,1071.00000
46,2011,46091,107.00000
46,2011,46011,210.00000
19,2016,19029,1830.00000
27,2007,27005,10560.00000
16,2016,16015,34.00000
17,2016,17091,55129.00000
35,2017,35049,34150.00000
51,2013,51155,13250.00000
28,2007,28063,170.00000
37,2017,37057,11084.00000
37,2017,37161,1586.00000
37,2017,37061,1452.00000
38,2017,38037,162.00000
5,2014,05091,3288.00000
20,2005,20155,1224.00000
31,2011,31057,52.00000
13,2012,13035,300.00000
38,2013,38085,326.00000
38,2013,38089,1304.00000
39,2013,39041,0.00000
20,2013,20005,1268.00000
29,2013,29039,78.00000
29,2013,29099,0.00000
29,2013,29063,1550.00000
30,2013,30069,309.00000
31,2013,31145,318.00000
17,2011,17053,1820.00000
17,2011,17099,392.00000
17,2011,17167,100647.00000
17,2011,17149,2100.00000
16,2012,16045,906.00000
17,2012,17115,23664.00000
17,2012,17105,3860.00000
19,2017,19151,468.00000
4,2006,04015,12212.00000
5,2006,05061,1299.00000
5,2006,05027,295.00000
36,2018,36105,18576.00000
36,2010,36065,57540.00000
36,2010,36103,162968.00000
13,2018,13171,0.00000
13,2018,13303,1380.00000
13,2018,13217,6565.00000
41,2018,41065,3664.00000
41,2018,41009,11570.00000
21,2005,21131,189.00000
21,2005,21091,636.00000
18,2015,18057,5419.00000
20,2014,20001,0.00000
21,2014,21081,9904.00000
21,2014,21205,508.00000
37,2009,37087,0.00000
27,2010,27111,10013.00000
27,2010,27031,4320.00000
27,2011,27029,2061.00000
28,2011,28053,123.00000
22,2010,22115,6192.00000
5,2008,05031,7185.00000
5,2008,05131,1300.00000
38,2016,38077,4152.00000
39,2016,39099,63443.00000
39,2016,39145,260.00000
39,2016,39139,5520.00000
39,2016,39005,110.00000
13,2014,13305,360.00000
13,2014,13131,132.00000
13,2014,13169,4398.00000
13,2014,13117,28485.00000
18,2012,18183,1106.00000
18,2012,18113,0.00000
18,2012,18167,1624.00000
18,2013,18099,936.00000
18,2013,18013,388.00000
18,2013,18135,216.00000
13,2005,13193,992.00000
13,2005,13265,0.00000
16,2005,16075,1284.00000
17,2005,17091,16414.00000
2,2007,02282,158.00000
2,2007,02261,6681.00000
18,2010,18121,208.00000
18,2010,18039,59868.00000
18,2010,18029,2780.00000
5,2012,05095,0.00000
20,2006,20137,130.00000
20,2006,20111,0.00000
25,2008,25015,37836.00000
21,2011,21065,304.00000
21,2011,21033,240.00000
5,2010,05115,1133.00000
56,2013,56013,11650.00000
56,2013,56023,4032.00000
16,2014,16043,1080.00000
17,2014,17113,60721.00000
17,2014,17185,1768.00000
19,2018,19003,364.00000
19,2018,19011,0.00000
20,2018,20163,422.00000
20,2018,20093,0.00000
16,2013,16003,272.00000
22,2011,22075,2403.00000
22,2011,22103,0.00000
5,2017,05073,306.00000
5,2017,05005,1143.00000
5,2017,05019,2570.00000
5,2017,05053,0.00000
40,2005,40091,4776.00000
40,2005,40059,0.00000
40,2005,40073,0.00000
41,2005,41009,5210.00000
29,2006,29047,15556.00000
29,2006,29141,235.00000
55,2010,55119,1398.00000
48,2016,48105,81.00000
48,2016,48449,1368.00000
48,2016,48057,1662.00000
48,2016,48283,51.00000
27,2012,27027,2080.00000
20,2012,20199,0.00000
54,2012,54001,0.00000
45,2010,45001,2088.00000
45,2010,45025,6790.00000
46,2010,46099,6100.00000
47,2010,47123,7266.00000
47,2010,47085,85.00000
13,2006,13293,861.00000
27,2015,27157,7146.00000
27,2015,27115,5048.00000
27,2015,27077,1368.00000
38,2009,38023,0.00000
38,2009,38031,158.00000
16,2007,16031,4572.00000
16,2007,16033,2197.00000
13,2008,13113,8160.00000
13,2008,13075,2624.00000
13,2008,13319,2418.00000
21,2010,21131,1323.00000
21,2010,21057,498.00000
21,2010,21185,882.00000
1,2018,01041,396.00000
21,2007,21207,1950.00000
20,2009,20029,140.00000
35,2009,35041,4590.00000
22,2008,22005,2128.00000
55,2008,55083,5588.00000
55,2008,55123,6405.00000
1,2006,01103,3564.00000
1,2006,01053,7218.00000
32,2005,32023,40830.00000
8,2012,08041,39842.00000
47,2015,47005,385.00000
50,2013,50001,470.00000
12,2014,12093,4536.00000
12,2014,12041,575.00000
47,2009,47075,2880.00000
47,2009,47077,2880.00000
25,2018,25001,36160.00000
16,2006,16027,10266.00000
46,2005,46077,192.00000
46,2005,46025,487.00000
54,2016,54005,320.00000
13,2016,13121,1174327.00000
13,2016,13087,686.00000
5,2009,05085,1632.00000
5,2009,05145,5161.00000
29,2008,29161,700.00000
29,2008,29209,534.00000
29,2008,29185,78.00000
26,2012,26069,880.00000
26,2012,26155,2465.00000
29,2014,29057,488.00000
30,2014,30099,912.00000
29,2015,29095,443849.00000
30,2015,30091,362.00000
30,2015,30093,856.00000
31,2015,31059,388.00000
31,2015,31017,47.00000
46,2015,46121,380.00000
30,2007,30017,786.00000
31,2007,31101,0.00000
31,2007,31151,324.00000
31,2007,31081,297.00000
31,2007,31093,198.00000
31,2007,31001,1584.00000
55,2018,55099,7362.00000
55,2018,55107,6135.00000
55,2018,55127,4202.00000
55,2018,55135,816.00000
33,2011,33007,8833.00000
40,2014,40125,1112.00000
45,2009,45029,610.00000
19,2009,19027,1374.00000
28,2006,28037,1062.00000
28,2006,28147,1593.00000
2,2016,02150,1480.00000
45,2013,45023,2200.00000
37,2018,37147,20672.00000
37,2018,37105,2587.00000
37,2018,37123,0.00000
30,2008,30055,691.00000
30,2008,30109,691.00000
31,2008,31025,612.00000
49,2016,49043,30576.00000
29,2005,29059,0.00000
45,2006,45013,4387.00000
1,2017,01093,0.00000
2,2017,02100,2480.00000
19,2014,19047,265.00000
20,2017,20091,32996.00000
21,2017,21085,3577.00000
21,2017,21145,8143.00000
21,2017,21041,3072.00000
21,2017,21087,288.00000
46,2012,46123,274.00000
46,2012,46091,56.00000
2,2015,02220,488.00000
19,2015,19129,8055.00000
19,2015,19167,2401.00000
40,2011,40055,2890.00000
19,2010,,109.00000
20,2010,20039,314.00000
20,2010,20101,157.00000
38,2015,38095,456.00000
54,2008,54023,516.00000
47,2016,47021,198.00000
8,2014,08099,370.00000
8,2014,08109,148.00000
5,2013,05041,585.00000
20,2008,20187,120.00000
20,2008,20203,202.00000
16,2010,16033,1691.00000
40,2012,40151,123.00000
40,2012,40111,0.00000
46,2018,46063,423.00000
28,2017,28121,1215.00000
27,2017,27075,3888.00000
27,2017,27099,9526.00000
27,2017,27009,7596.00000
27,2017,27073,354.00000
31,2005,31049,0.00000
31,2005,31011,0.00000
31,2005,31145,0.00000
40,2008,40145,27892.00000
38,2018,38005,0.00000
30,2006,30029,3097.00000
31,2006,31151,0.00000
31,2006,31149,103.00000
31,2006,31135,0.00000
8,2013,08101,54032.00000
8,2013,08061,318.00000
18,2008,18169,0.00000
18,2008,18075,1932.00000
18,2008,18179,5474.00000
12,2019,12053,3915.00000
12,2019,12039,522.00000
47,2019,47083,201.00000
48,2019,48419,168.00000
48,2019,48013,0.00000
48,2019,48343,0.00000
29,2019,29029,3388.00000
32,2019,32011,7322.00000
8,2019,08093,220.00000
27,2019,27031,786.00000
28,2019,28085,2262.00000
51,2019,51187,696.00000
53,2019,53001,7035.00000
53,2019,53055,6075.00000
41,2019,41005,189814.00000
36,2019,36031,3419.00000
36,2019,36069,15125.00000
34,2019,34007,511887.00000
38,2019,38101,806.00000
39,2019,39007,0.00000
39,2019,39115,1404.00000
13,2019,13057,2310.00000
13,2019,13109,1068.00000
13,2019,13215,32330.00000
13,2019,13187,912.00000
18,2019,18089,160994.00000
19,2019,19195,723.00000
19,2019,19163,81404.00000
24,2019,24033,2163658.00000
24,2019,24039,11064.00000
26,2019,26071,655.00000
5,2019,05107,0.00000
20,2019,20147,72.00000
20,2019,20025,0.00000
20,2019,20017,161.00000
21,2019,21087,1300.00000
22,2019,22069,2988.00000
1,2019,01115,0.00000
2,2019,02188,424.00000
51,2020,51187,0.00000
53,2020,53055,2280.00000
53,2020,53001,2590.00000
13,2020,13215,34503.00000
13,2020,13187,180.00000
13,2020,13109,78.00000
13,2020,13057,1418.00000
48,2020,48419,0.00000
48,2020,48343,0.00000
48,2020,48013,0.00000
36,2020,36069,1550.00000
36,2020,36031,624.00000
41,2020,41005,135167.00000
21,2020,21087,468.00000
12,2020,12039,2286.00000
12,2020,12053,11565.00000
27,2020,27031,255.00000
38,2020,38101,273.00000
39,2020,39115,0.00000
39,2020,39007,1690.00000
24,2020,24033,1106392.00000
24,2020,24039,5600.00000
28,2020,28085,168.00000
8,2020,08093,205.00000
26,2020,26071,815.00000
29,2020,29029,1980.00000
32,2020,32011,4085.00000
18,2020,18089,90463.00000
22,2020,22069,0.00000
19,2020,19195,729.00000
19,2020,19163,19411.00000
20,2020,20025,0.00000
20,2020,20017,62.00000
20,2020,20147,111.00000
1,2020,01115,0.00000
5,2020,05107,0.00000
47,2020,47083,630.00000
34,2020,34007,297646.00000
2,2020,02188,168.00000
6,2016,06067,365580.00000
6,2016,06069,11693.00000
47,2017,47015,42.00000
48,2017,48139,12524.00000
42,2017,42121,1920.00000
42,2017,42015,2772.00000
42,2017,42097,408.00000
51,2018,51111,1986.00000
54,2018,54057,6097.00000
37,2005,37169,0.00000
22,2006,22107,477.00000
22,2006,22001,4608.00000
4,2007,04015,25929.00000
5,2007,05115,1430.00000
12,2016,12041,400.00000
26,2017,26105,0.00000
53,2018,53065,2304.00000
39,2005,39029,3672.00000
22,2006,22113,4992.00000
5,2007,05137,447.00000
5,2018,05119,51220.00000
5,2018,05073,562.00000
5,2018,05055,9297.00000
6,2018,06087,107593.00000
41,2011,41055,602.00000
41,2011,41045,472.00000
48,2005,48379,0.00000
48,2005,48003,2556.00000
50,2005,50015,1533.00000
47,2006,47157,15892.00000
48,2006,48401,2860.00000
48,2006,48081,194.00000
48,2006,48037,1566.00000
48,2006,48011,62.00000
48,2006,48045,62.00000
48,2006,48075,124.00000
48,2006,48381,2291.00000
37,2011,37199,455.00000
8,2007,08055,1706.00000
12,2007,12023,17976.00000
6,2012,06031,4509.00000
28,2012,28043,2500.00000
28,2012,28097,1500.00000
29,2012,29171,490.00000
31,2012,31095,0.00000
55,2012,55075,1196.00000
55,2012,55139,13858.00000
48,2005,48125,226.00000
48,2006,48403,576.00000
6,2012,06059,1341137.00000
31,2012,31027,684.00000
55,2012,55059,14040.00000
55,2012,55129,2200.00000
6,2009,06061,237123.00000
36,2014,36117,8165.00000
51,2014,51107,183281.00000
51,2014,51036,474.00000
51,2014,51057,840.00000
37,2010,37199,1785.00000
29,2016,29189,379156.00000
29,2016,29121,140.00000
29,2016,29039,0.00000
29,2016,29157,0.00000
30,2016,30019,352.00000
30,2016,30071,352.00000
30,2016,30091,704.00000
31,2016,31013,837.00000
22,2016,22013,695.00000
38,2008,38081,824.00000
39,2008,39057,0.00000
36,2009,36121,5819.00000
29,2010,29135,396.00000
6,2017,06077,146908.00000
29,2018,29065,0.00000
30,2018,30049,15988.00000
31,2018,31021,273.00000
38,2010,38101,3445.00000
38,2008,38061,0.00000
29,2010,29103,538.00000
29,2018,29113,1022.00000
54,2006,54013,748.00000
54,2006,54091,2264.00000
34,2006,34037,63181.00000
36,2012,36061,14784973.00000
12,2013,12021,56360.00000
51,2017,51740,33046.00000
48,2007,48491,46381.00000
48,2007,48045,156.00000
48,2007,48189,0.00000
48,2015,48239,123.00000
48,2015,48149,0.00000
48,2015,48109,87.00000
48,2015,48441,11514.00000
48,2015,48325,384.00000
48,2015,48241,0.00000
48,2015,48403,0.00000
42,2013,42021,21294.00000
26,2014,26125,164592.00000
26,2014,26017,22005.00000
26,2014,26043,2044.00000
48,2015,48407,0.00000
18,2007,18081,1342.00000
19,2007,19125,27480.00000
19,2007,19083,0.00000
48,2009,48093,360.00000
48,2009,48233,2989.00000
48,2009,48483,854.00000
48,2009,48097,2000.00000
1,2009,01039,3416.00000
55,2016,55077,1110.00000
55,2016,55083,0.00000
55,2016,55095,1680.00000
25,2016,25005,175460.00000
28,2018,28029,942.00000
28,2018,28163,0.00000
12,2018,12091,12642.00000
48,2010,48247,622.00000
55,2011,55065,320.00000
22,2012,22111,1956.00000
22,2012,22109,4884.00000
12,2018,12073,125744.00000
48,2010,48081,350.00000
17,2015,17101,895.00000
28,2013,28059,9599.00000
28,2013,28061,1140.00000
26,2008,26107,3949.00000
26,2008,26029,10136.00000
32,2009,32007,47684.00000
33,2009,33015,19271.00000
6,2007,06037,31146.00000
1,2010,01117,0.00000
18,2011,18115,592.00000
18,2011,18135,2128.00000
48,2018,48157,66049.00000
48,2018,48363,1440.00000
48,2018,48073,6684.00000
39,2015,39133,38010.00000
39,2015,39151,114166.00000
5,2015,05105,0.00000
5,2015,05087,0.00000
5,2015,05137,0.00000
48,2014,48119,342.00000
50,2014,50011,20070.00000
36,2015,36007,94365.00000
36,2015,36069,12625.00000
13,2007,13009,8901.00000
36,2007,36089,7560.00000
37,2007,37189,1027.00000
17,2008,17141,7777.00000
42,2015,42077,100988.00000
34,2016,34005,254933.00000
13,2015,13133,658.00000
16,2015,16007,1106.00000
13,2007,13137,4072.00000
37,2007,37003,0.00000
26,2018,26079,3480.00000
40,2015,40029,552.00000
40,2015,40151,1008.00000
26,2011,26097,636.00000
48,2011,48433,0.00000
48,2011,48351,0.00000
39,2017,39071,261.00000
39,2017,39119,437.00000
40,2017,40065,0.00000
40,2017,40029,168.00000
12,2010,12059,1716.00000
12,2010,12131,5148.00000
12,2010,12041,10340.00000
13,2010,13141,0.00000
4,2011,04021,616.00000
4,2011,04025,672.00000
34,2012,34031,421471.00000
17,2013,17099,3920.00000
47,2008,47039,916.00000
48,2008,48417,249.00000
48,2008,48381,12499.00000
48,2008,48137,563.00000
8,2017,08055,620.00000
39,2018,39055,3843.00000
37,2006,37129,3960.00000
8,2017,08121,88.00000
51,2016,51111,378.00000
53,2016,53013,675.00000
17,2006,17099,23268.00000
19,2006,19109,5508.00000
19,2006,19059,3510.00000
19,2006,19037,664.00000
4,2016,04015,20253.00000
29,2017,29175,1470.00000
29,2017,29171,432.00000
5,2016,05099,66.00000
5,2016,05013,0.00000
28,2016,28025,2535.00000
28,2016,28107,1272.00000
26,2013,26053,3352.00000
27,2013,27017,2129.00000
48,2013,48113,822983.00000
48,2013,48061,9415.00000
48,2013,48139,9145.00000
34,2008,34013,2749755.00000
12,2017,12027,7263.00000
47,2018,47035,0.00000
47,2018,47087,48.00000
47,2018,47141,180.00000
47,2018,47053,0.00000
39,2012,39061,437383.00000
39,2012,39013,9240.00000
39,2009,39085,15120.00000
39,2009,39125,0.00000
41,2009,,36154.00000
6,2014,06093,6678.00000
1,2011,01087,0.00000
41,2012,41021,375.00000
54,2005,54009,2232.00000
36,2008,36039,20715.00000
45,2018,45035,25822.00000
45,2014,45039,1575.00000
46,2014,46031,466.00000
47,2014,47059,3780.00000
47,2014,47171,1008.00000
17,2018,17201,104624.00000
17,2018,17143,30912.00000
17,2018,17185,2168.00000
21,2016,21005,0.00000
21,2016,21079,568.00000
53,2014,53005,17913.00000
53,2014,53043,1300.00000
29,2009,29067,2577.00000
21,2015,21189,0.00000
21,2015,21055,192.00000
13,2009,13177,0.00000
13,2009,13213,1352.00000
13,2009,13137,3184.00000
37,2014,37007,1446.00000
37,2014,37047,910.00000
35,2015,35057,1348.00000
39,2014,39111,1472.00000
39,2014,39127,5424.00000
37,2013,37091,570.00000
37,2013,37127,5166.00000
37,2013,37033,36.00000
35,2016,35049,107350.00000
55,2009,55077,2745.00000
55,2017,55099,3018.00000
1,2013,01127,0.00000
45,2015,45079,80708.00000
45,2015,45055,3930.00000
26,2015,26155,11271.00000
26,2015,26081,222978.00000
39,2011,39047,455.00000
39,2011,39019,882.00000
4,2005,04001,14384.00000
35,2005,35055,366.00000
36,2005,36055,168902.00000
47,2013,47117,1074.00000
9,2014,09005,47583.00000
21,2018,21171,0.00000
21,2018,21017,246.00000
21,2018,21109,0.00000
22,2018,22111,1110.00000
41,2008,41011,1358.00000
39,2006,39155,52423.00000
12,2015,12091,6321.00000
12,2015,12065,668.00000
9,2010,09009,12725.00000
45,2012,45025,510.00000
20,2016,20189,0.00000
20,2016,20149,1460.00000
46,2017,46109,212.00000
46,2017,46115,159.00000
42,2005,42127,392.00000
21,2013,21043,1274.00000
21,2013,21227,0.00000
21,2013,21035,7326.00000
21,2013,21109,0.00000
22,2013,22035,702.00000
22,2013,22043,1085.00000
31,2009,31067,0.00000
31,2009,31095,0.00000
31,2009,31087,128.00000
53,2012,53017,7320.00000
53,2012,53009,20746.00000
13,2013,13075,0.00000
13,2013,13253,153.00000
13,2013,13183,312.00000
28,2010,28133,1666.00000
28,2010,28075,0.00000
29,2011,29107,1197.00000
29,2011,29149,1233.00000
30,2011,30111,28232.00000
8,2008,08055,1500.00000
9,2008,09005,12291.00000
56,2005,56029,5325.00000
46,2011,46079,105.00000
47,2011,47113,1134.00000
47,2011,47003,0.00000
8,2018,08077,4694.00000
19,2016,19109,6150.00000
19,2016,19193,12194.00000
19,2016,19171,1122.00000
27,2007,27033,2184.00000
33,2007,33019,1100.00000
42,2018,42067,55.00000
36,2016,36001,276180.00000
20,2005,20187,97.00000
20,2005,20047,0.00000
21,2005,21149,474.00000
18,2015,18147,1165.00000
18,2015,18149,1127.00000
18,2015,18159,1892.00000
18,2014,18125,1308.00000
17,2011,17179,9870.00000
34,2013,34033,17825.00000
20,2014,20193,0.00000
21,2014,21119,665.00000
21,2014,21191,7428.00000
22,2014,22123,348.00000
5,2008,05007,19306.00000
5,2008,05121,1916.00000
41,2010,41069,0.00000
41,2010,41037,320.00000
40,2013,40109,83671.00000
13,2014,13249,0.00000
26,2010,26007,3830.00000
13,2011,13159,114.00000
13,2011,13257,4450.00000
13,2011,13045,40103.00000
13,2011,13173,3728.00000
34,2011,34003,1491551.00000
31,2017,31125,383.00000
31,2017,31141,2681.00000
31,2017,31131,0.00000
13,2017,13197,0.00000
13,2017,13031,11412.00000
13,2017,13083,0.00000
13,2017,13045,0.00000
13,2017,13079,690.00000
18,2005,18015,609.00000
18,2005,18001,5803.00000
18,2005,18071,2880.00000
26,2005,26035,5280.00000
17,2017,17009,156.00000
42,2016,42043,108885.00000
36,2010,36019,2926.00000
36,2010,36031,2002.00000
36,2010,36033,2156.00000
1,2012,01033,2268.00000
2,2012,02050,405.00000
13,2018,13133,1365.00000
18,2017,18053,864.00000
40,2018,40033,730.00000
40,2018,40065,256.00000
41,2018,41031,2748.00000
37,2009,37061,759.00000
37,2009,37099,0.00000
21,2009,21085,2373.00000
21,2009,21167,1210.00000
54,2014,54009,7092.00000
55,2014,55109,3682.00000
55,2014,55095,1020.00000
28,2011,28079,4775.00000
28,2011,28149,3192.00000
28,2011,28077,357.00000
17,2012,17183,9264.00000
17,2012,17125,1506.00000
17,2016,17037,7035.00000
17,2016,17113,41779.00000
35,2017,35031,1377.00000
51,2013,51101,1764.00000
53,2013,53003,5664.00000
28,2007,28061,3624.00000
28,2007,28037,170.00000
28,2007,28017,0.00000
37,2017,37171,2244.00000
19,2005,19015,1834.00000
48,2012,48001,1155.00000
48,2012,48195,0.00000
48,2012,48233,0.00000
48,2012,48019,0.00000
5,2012,05061,0.00000
19,2011,19117,468.00000
20,2011,20183,506.00000
20,2011,20027,394.00000
20,2011,20117,788.00000
21,2011,21233,0.00000
20,2013,20201,742.00000
13,2005,13053,1820.00000
35,2007,35029,1002.00000
35,2007,35037,2103.00000
18,2010,18063,7665.00000
18,2010,18179,1946.00000
18,2010,18145,0.00000
31,2011,31147,72.00000
13,2012,13161,0.00000
13,2012,13305,0.00000
13,2012,13111,0.00000
38,2013,38025,163.00000
38,2013,38041,326.00000
39,2013,39039,0.00000
29,2013,29125,366.00000
30,2013,30037,797.00000
30,2013,30035,1408.00000
31,2013,31171,106.00000
31,2013,31009,0.00000
35,2008,35059,680.00000
16,2011,16059,3084.00000
1,2014,01035,915.00000
1,2014,01073,54329.00000
2,2014,02122,11921.00000
20,2007,20137,304.00000
20,2007,20087,804.00000
21,2007,21153,0.00000
22,2007,22075,891.00000
22,2007,22109,4532.00000
40,2007,40059,1406.00000
38,2009,38087,0.00000
13,2008,13027,3280.00000
13,2008,13141,168.00000
13,2008,13217,0.00000
13,2008,13101,4526.00000
16,2008,16059,6873.00000
1,2018,01049,518.00000
1,2018,01067,378.00000
1,2018,01065,264.00000
54,2013,54015,5259.00000
55,2013,55031,11635.00000
55,2013,55105,7524.00000
35,2012,35017,2048.00000
20,2018,20165,80.00000
20,2018,20177,8120.00000
20,2018,20027,338.00000
51,2012,51690,1995.00000
16,2013,16073,0.00000
5,2005,05037,444.00000
5,2017,05021,1416.00000
5,2017,05125,1848.00000
5,2017,05041,0.00000
29,2015,29203,54.00000
31,2015,31131,970.00000
31,2015,31013,141.00000
31,2015,31031,94.00000
31,2015,31141,1512.00000
31,2015,31073,379.00000
46,2015,46053,380.00000
46,2015,46085,380.00000
47,2015,47027,0.00000
47,2015,47015,0.00000
23,2012,23027,2808.00000
29,2006,29205,390.00000
29,2006,29185,306.00000
54,2010,54071,186.00000
48,2016,48375,8772.00000
48,2016,48351,0.00000
48,2016,48457,0.00000
48,2016,48411,156.00000
48,2016,48451,8100.00000
48,2016,48185,0.00000
48,2016,48361,147.00000
55,2010,55111,624.00000
27,2012,27041,6246.00000
38,2012,38049,1238.00000
19,2012,19005,1325.00000
20,2012,20185,0.00000
20,2012,20143,302.00000
20,2012,20189,36.00000
25,2007,25015,50436.00000
54,2012,54011,18705.00000
5,2010,05049,286.00000
27,2006,27131,27170.00000
41,2017,41033,1152.00000
56,2013,56041,3495.00000
