FIPS,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
21093,0,0,0,0,0,0,249922.456,260462.0435,206644.4722,263264.6524,222091.5686,233467.7414,239606.5721,274507.4423,291057.0281,130349.2726,292221.2562,293390.1413,294563.7018,295741.9566,296924.9245,298112.6241,299305.0746,300502.2949,301704.3041,302911.1213,304122.7658,305339.2569,306560.6139,307786.8564,309018.0038,310254.0758,311495.0921,312741.0725,313992.0368,315248.0049,316508.9969,317775.0329,319046.1331,320322.3176,321603.6069,322890.0213,324181.5814,325478.3077,326780.2209,328087.3418
21101,986552.3641,440117.9205,803072.1941,1176106.296,1438882.472,1160399.281,1538755.939,655698.4262,420577.8172,644434.552,628063.8962,413746.9841,311716.9586,248781.5821,289448.7766,187697.7868,290606.5717,291768.998,292936.074,294107.8183,295284.2495,296465.3865,297651.2481,298841.8531,300037.2205,301237.3694,302442.3188,303652.0881,304866.6965,306086.1632,307310.5079,308539.7499,309773.9089,311013.0046,312257.0566,313506.0848,314760.1092,316019.1496,317283.2262,318552.3591,319826.5685,321105.8748,322390.2983,323679.8595,324974.5789,326274.4772
21111,64540326.19,68975770.17,67133503.99,66075313.18,59604269.34,61682304.39,63932808.14,78122024.9,71029889.24,68021304.96,65537057.23,62117112.33,58114257.45,54207212.18,48637225.91,25663296.58,48831774.81,49027101.91,49223210.32,49420103.16,49617783.57,49816254.71,50015519.72,50215581.8,50416444.13,50618109.91,50820582.35,51023864.68,51227960.14,51432871.98,51638603.46,51845157.88,52052538.51,52260748.66,52469791.66,52679670.82,52890389.51,53101951.07,53314358.87,53527616.31,53741726.77,53956693.68,54172520.45,54389210.53,54606767.38,54825194.45
21113,571999.2196,791557.0621,1088047.535,1307290.553,979512.5405,1165699.229,872403.1372,773106.6259,493161.0488,429194.2243,468111.4365,374220.0195,574539.1964,552554.3044,387495.5941,315431.9983,389045.5764,390601.7587,392164.1658,393732.8224,395307.7537,396888.9847,398476.5407,400070.4468,401670.7286,403277.4115,404890.5212,406510.0833,408136.1236,409768.6681,411407.7428,413053.3737,414705.5872,416364.4096,418029.8672,419701.9867,421380.7946,423066.3178,424758.5831,426457.6174,428163.4479,429876.1017,431595.6061,433321.9885,435055.2765,436795.4976
21117,112216433.1,106108186.6,123936233.8,113166892.1,95738653.34,84481448.1,85237728.17,12247038.05,10356077.71,10694712.62,13341607.22,11216048.51,12088995.45,10176470.65,11918026.62,6590898.742,11965698.73,12013561.53,12061615.77,12109862.23,12158301.68,12206934.89,12255762.63,12304785.68,12354004.82,12403420.84,12453034.53,12502846.66,12552858.05,12603069.48,12653481.76,12704095.69,12754912.07,12805931.72,12857155.45,12908584.07,12960218.4,13012059.28,13064107.51,13116363.94,13168829.4,13221504.72,13274390.74,13327488.3,13380798.25,13434321.45
21163,0,0,0,0,0,0,91431.54402,95927.95651,78579.52779,99697.34755,83430.43139,89938.25862,88787.4279,99804.55774,106696.9719,50218.72744,107123.7598,107552.2548,107982.4638,108414.3937,108848.0513,109283.4435,109720.5772,110159.4595,110600.0974,111042.4978,111486.6678,111932.6144,112380.3449,112829.8663,113281.1857,113734.3105,114189.2477,114646.0047,115104.5887,115565.0071,116027.2671,116491.3762,116957.3417,117425.1711,117894.8717,118366.4512,118839.917,119315.2767,119792.5378,120271.708
21185,2643435.098,1787341.108,2351411.962,2935566.794,2779596.765,1800559.94,2831622.897,1340327.712,1398830.976,2177116.885,666122.7867,911649.4078,1670819.697,1362291.273,947296.0109,295658.3729,951085.195,954889.5357,958709.0939,962543.9303,966394.106,970259.6824,974140.7211,978037.284,981949.4332,985877.2309,989820.7398,993780.0228,997755.1429,1001746.163,1005753.148,1009776.161,1013815.265,1017870.526,1021942.008,1026029.777,1030133.896,1034254.431,1038391.449,1042545.015,1046715.195,1050902.056,1055105.664,1059326.086,1063563.391,1067817.644
21211,1677105.084,1377720.568,1625132.797,2097559.81,1868731.591,1266051.524,1593243.045,671900.8974,776351.1915,1065813.183,533854.3865,642808.4019,796374.9954,654906.9306,800938.282,223990.9379,804142.0351,807358.6033,810588.0377,813830.3899,817085.7114,820354.0543,823635.4705,826930.0124,830237.7324,833558.6833,836892.9181,840240.4897,843601.4517,846975.8575,850363.7609,853765.216,857180.2768,860608.998,864051.4339,867507.6397,870977.6702,874461.5809,877959.4272,881471.265,884997.15,888537.1386,892091.2872,895659.6523,899242.2909,902839.2601
21227,0,0,0,0,0,100317,118223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22005,2763397.678,1554303.314,2007092.076,2379431.971,1843840.67,2056314.597,1801627.228,578804.4231,589626.7828,1220528.513,1352135.982,522036.4732,678842.9423,797215.4827,692902.5702,490557.3549,695674.1804,698456.8772,701250.7047,704055.7075,706871.9303,709699.418,712538.2157,715388.3686,718249.9221,721122.9217,724007.4134,726903.4431,729811.0569,732730.3011,735661.2223,738603.8672,741558.2826,744524.5158,747502.6138,750492.6243,753494.5948,756508.5732,759534.6075,762572.7459,765623.0369,768685.529,771760.2711,774847.3122,777946.7015,781058.4883
22017,2847925,3181168,3422215,3523234,3108179,3216924,3353950,3417285,3321974,3223872,2862280,2691118,2530592,2588618,2618604,1306270,2629078.416,2639594.73,2650153.109,2660753.721,2671396.736,2682082.323,2692810.652,2703581.895,2714396.222,2725253.807,2736154.822,2747099.442,2758087.839,2769120.191,2780196.672,2791317.458,2802482.728,2813692.659,2824947.43,2836247.219,2847592.208,2858982.577,2870418.507,2881900.181,2893427.782,2905001.493,2916621.499,2928287.985,2940001.137,2951761.142
22033,14964522.34,13915548.11,14884558.66,15357417.8,15033338.72,14041924.25,13918752.76,16235583.07,16052378.41,15481609.91,14970272.06,16027339.33,15789836.63,16166480.02,15922656.8,7830195.277,15986347.43,16050292.82,16114493.99,16178951.97,16243667.77,16308642.45,16373877.02,16439372.52,16505130.01,16571150.53,16637435.14,16703984.88,16770800.82,16837884.02,16905235.55,16972856.5,17040747.92,17108910.91,17177346.56,17246055.94,17315040.17,17384300.33,17453837.53,17523652.88,17593747.49,17664122.48,17734778.97,17805718.09,17876940.96,17948448.72
22043,149003.54,64255.58687,240835.2359,186357.4452,235820.4962,164941.8999,227463.1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22047,,,,,,,,680646.0556,784310.488,823019.5812,933929.8835,556175.0982,733409.3369,1012350.007,399824.1484,334354.6872,401423.445,403029.1387,404641.2553,406259.8203,407884.8596,409516.399,411154.4646,412799.0825,414450.2788,416108.0799,417772.5122,419443.6023,421121.3767,422805.8622,424497.0857,426195.074,427899.8543,429611.4537,431329.8995,433055.2191,434787.44,436526.5898,438272.6961,440025.7869,441785.8901,443553.0336,445327.2458,447108.5547,448896.989,450692.5769
22053,1069587,1136712,1211655,1217534,1153028,1181738,1208279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22055,0,0,1549126,1647578,1486890,1449687,1507725,1481324,1462456,1342212,1477981,1604734,1572696,1532820,1345641,837778,1351023.564,1356427.658,1361853.369,1367300.782,1372769.985,1378261.065,1383774.11,1389309.206,1394866.443,1400445.909,1406047.692,1411671.883,1417318.571,1422987.845,1428679.796,1434394.516,1440132.094,1445892.622,1451676.192,1457482.897,1463312.829,1469166.08,1475042.744,1480942.915,1486866.687,1492814.154,1498785.41,1504780.552,1510799.674,1516842.873
22063,3522974.981,2037258.579,1567514.264,2328890.231,2121715.607,1844971.153,2066395.007,428095.6975,1147027.538,1828400.87,2486369.3,1557981.176,1337537.277,1113287.337,1718322.802,593347.9041,1725196.093,1732096.877,1739025.265,1745981.366,1752965.291,1759977.153,1767017.061,1774085.129,1781181.47,1788306.196,1795459.421,1802641.258,1809851.823,1817091.231,1824359.596,1831657.034,1838983.662,1846339.597,1853724.955,1861139.855,1868584.414,1876058.752,1883562.987,1891097.239,1898661.628,1906256.274,1913881.3,1921536.825,1929222.972,1936939.864
22071,63952793.78,8069732.893,23330242.46,22427108.02,33811115.5,38465714.67,36761395.73,79195935.53,76481279.69,67141188.14,64950899.32,65370399.8,65477141.6,62816548.46,54765167.42,26677083.24,54984228.09,55204165,55424981.66,55646681.59,55869268.32,56092745.39,56317116.37,56542384.84,56768554.38,56995628.59,57223611.11,57452505.55,57682315.57,57913044.84,58144697.02,58377275.8,58610784.91,58845228.05,59080608.96,59316931.39,59554199.12,59792415.92,60031585.58,60271711.92,60512798.77,60754849.97,60997869.37,61241860.84,61486828.29,61732775.6
22079,1009736.46,522324.4131,1191974.764,1283514.555,1345721.504,1290912.1,1111976.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22087,25712010.22,3396990.107,13194763.54,24132447.98,12958440.5,15276828.33,23027002.27,1292480.633,2420975.075,739718.9421,1997274.103,1652234.082,1754772.322,1344421.647,1234298.285,763759.5043,1239235.478,1244192.42,1249169.19,1254165.866,1259182.53,1264219.26,1269276.137,1274353.242,1279450.655,1284568.457,1289706.731,1294865.558,1300045.02,1305245.2,1310466.181,1315708.046,1320970.878,1326254.762,1331559.781,1336886.02,1342233.564,1347602.498,1352992.908,1358404.88,1363838.499,1369293.853,1374771.029,1380270.113,1385791.193,1391334.358
22089,,,,,,,,1558715.838,1647910.236,1477076.922,829014.5769,1194192.116,1108305.077,906599.8962,970024.2939,319852.2515,973904.3911,977800.0086,981711.2087,985638.0535,989580.6057,993538.9281,997513.0839,1001503.136,1005509.149,1009531.185,1013569.31,1017623.587,1021694.082,1025780.858,1029883.981,1034003.517,1038139.531,1042292.09,1046461.258,1050647.103,1054849.691,1059069.09,1063305.366,1067558.588,1071828.822,1076116.138,1080420.602,1084742.285,1089081.254,1093437.579
22109,176620,154115,149274,97142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22121,,,,,,,,486175.754,560221.7772,587871.1295,667092.7739,397267.9273,523863.8121,723107.1479,285588.6774,238824.7765,286731.0321,287877.9562,289029.4681,290185.5859,291346.3283,292511.7136,293681.7604,294856.4875,296035.9134,297220.0571,298408.9373,299602.5731,300800.9834,302004.1873,303212.204,304425.0529,305642.7531,306865.3241,308092.7854,309325.1565,310562.4571,311804.707,313051.9258,314304.1335,315561.35,316823.5954,318090.8898,319363.2534,320640.7064,321923.2692
23001,0,366881,389069,761371,237342,316699,583045,0,0,0,51850,228950,212034,222399,222938,129874,223829.752,224725.071,225623.9713,226526.4672,227432.573,228342.3033,229255.6726,230172.6952,231093.386,232017.7596,232945.8306,233877.6139,234813.1244,235752.3769,236695.3864,237642.1679,238592.7366,239547.1076,240505.296,241467.3172,242433.1864,243402.9192,244376.5309,245354.037,246335.4531,247320.7949,248310.0781,249303.3184,250300.5317,251301.7338
23005,2245755,2283769,2671532,2873006,2763367,2987613,3011789,3126116,3072490,2986669,3068251,3390452,2698679,3582460,3791006,1792047,3806170.024,3821394.704,3836680.283,3852027.004,3867435.112,3882904.853,3898436.472,3914030.218,3929686.339,3945405.084,3961186.704,3977031.451,3992939.577,4008911.335,4024946.981,4041046.769,4057210.956,4073439.799,4089733.559,4106092.493,4122516.863,4139006.93,4155562.958,4172185.21,4188873.951,4205629.447,4222451.964,4239341.772,4256299.139,4273324.336
23019,680336,755379,795541,874313,875160,887164,949853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23027,0,0,0,0,0,260641.6003,337202.9599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23031,396089.6044,459587.4297,474989.9966,533653.3426,2122323.24,2042280.511,2091606.278,1328860.016,1847496.394,1447980.72,1661433.366,1343012.713,434890.673,550553.096,501412.9684,328945.5995,503418.6203,505432.2948,507454.024,509483.8401,511521.7754,513567.8625,515622.134,517684.6225,519755.361,521834.3825,523921.72,526017.4069,528121.4765,530233.9624,532354.8982,534484.3178,536622.2551,538768.7441,540923.8191,543087.5144,545259.8644,547440.9039,549630.6675,551829.1902,554036.5069,556252.653,558477.6636,560711.5742,562954.4205,565206.2382
24001,0,443205.4734,188083.889,208955.6764,269681.8467,213842.9922,207679.0367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24003,34765892.29,29034949.79,41042271.78,37882923.23,41157572.8,44392821.98,31018103.12,33159647.63,33590818.68,35707645.13,31459258.75,30108339,23731795.36,27669750.56,22318237.65,14733846.08,22407510.6,22497140.65,22587129.21,22677477.72,22768187.64,22859260.39,22950697.43,23042500.22,23134670.22,23227208.9,23320117.73,23413398.21,23507051.8,23601080.01,23695484.33,23790266.26,23885427.33,23980969.04,24076892.91,24173200.49,24269893.29,24366972.86,24464440.75,24562298.51,24660547.71,24759189.9,24858226.66,24957659.57,25057490.2,25157720.17
24005,683612.8421,748556.3743,724759.2677,777214.777,734247.4937,721874.8186,806214.682,924047.1425,966873.7048,402231.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24013,8837283.227,12946513.58,15833365.51,16050720.64,15326799.74,13284079.65,17560598.8,14234877.91,14059934.44,13542884.42,18478952.45,19242607.84,12628060.36,12988162.1,9475425.404,3646199.794,9513327.106,9551380.414,9589585.936,9627944.28,9666456.057,9705121.881,9743942.369,9782918.138,9822049.811,9861338.01,9900783.362,9940386.495,9980148.041,10020068.63,10060148.91,10100389.5,10140791.06,10181354.23,10222079.64,10262967.96,10304019.83,10345235.91,10386616.86,10428163.32,10469875.98,10511755.48,10553802.5,10596017.71,10638401.78,10680955.39
24015,28190.05788,37316.84183,43084.81931,57264.84504,49269.27658,32629.79504,70042.44135,44492.42996,27442.08454,19616.23027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24021,,,,,,,,892903,868454,798062,721019,660136,601324,595322,594565,384005,596943.26,599331.033,601728.3572,604135.2706,606551.8117,608978.0189,611413.931,613859.5867,616315.0251,618780.2852,621255.4063,623740.4279,626235.3897,628740.3312,631255.2925,633780.3137,636315.435,638860.6967,641416.1395,643981.804,646557.7313,649143.9622,651740.538,654347.5002,656964.8902,659592.7498,662231.1208,664880.0452,667539.5654,670209.7237
24025,87619.09998,104499.7838,124796.913,96948.378,100448.2297,124306.3864,138528.8767,127351.4276,115342.2107,72800.79875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24027,15442324.26,18640251.54,11286542.14,18648481.7,18650990.92,19531136.06,19698773.15,14109438.43,12945219.47,12438516.05,25641973.42,18262479.72,11315008.64,18203508.17,18132467.23,9099814.214,18204997.1,18277817.09,18350928.36,18424332.07,18498029.4,18572021.52,18646309.6,18720894.84,18795778.42,18870961.53,18946445.38,19022231.16,19098320.09,19174713.37,19251412.22,19328417.87,19405731.54,19483354.47,19561287.88,19639533.04,19718091.17,19796963.53,19876151.39,19955655.99,20035478.62,20115620.53,20196083.01,20276867.34,20357974.81,20439406.71
24031,133579668.5,109678997.7,143376230.4,142894508.8,166719175.5,157246214.5,159614558.5,113425896.4,130093068.3,147778182.7,150935019.9,151560055.1,130723247.6,123636079.7,120009129.6,67029205.58,120489166.1,120971122.8,121455007.3,121940827.3,122428590.6,122918305,123409978.2,123903618.1,124399232.6,124896829.5,125396416.8,125898002.5,126401594.5,126907200.9,127414829.7,127924489,128436186.9,128949931.7,129465731.4,129983594.3,130503528.7,131025542.8,131549645,132075843.6,132604147,133134563.6,133667101.8,134201770.2,134738577.3,135277531.6
24033,133352964.3,128013031.4,144172350.6,132240630.2,147232349.8,157583538.6,153344304.2,128753113.3,140233000.4,141013428.8,111162519.3,125236678.9,114700802.6,113963935.8,129258073.3,71779928.35,129775105.6,130294206,130815382.9,131338644.4,131863999,132391455,132921020.8,133452704.9,133986515.7,134522461.7,135060551.6,135600793.8,136143197,136687769.8,137234520.8,137783458.9,138334592.8,138887931.1,139443482.9,140001256.8,140561261.8,141123506.9,141688000.9,142254752.9,142823771.9,143395067,143968647.3,144544521.9,145122699.9,145703190.7
24035,10128242.66,5764976.141,8418909.708,9138037.393,6131211.771,8004629.05,7606386.842,8636586.866,7629273.068,10545244.88,7164232.528,7091497.439,7754760.179,9140816.229,7574451.537,5673355.507,7604749.343,7635168.341,7665709.014,7696371.85,7727157.337,7758065.967,7789098.231,7820254.624,7851535.642,7882941.785,7914473.552,7946131.446,7977915.972,8009827.636,8041866.946,8074034.414,8106330.552,8138755.874,8171310.897,8203996.141,8236812.126,8269759.374,8302838.411,8336049.765,8369393.964,8402871.54,8436483.026,8470228.958,8504109.874,8538126.314
24043,163164.9323,423244.4403,456915.4725,447866.7586,454180.3284,478708.5377,410489.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24045,0,657934,536407,548137,392763,368854,405849,422815,432659,388006,352599,373003,353244,324629,312992,164204,314243.968,315500.9439,316762.9476,318029.9994,319302.1194,320579.3279,321861.6452,323149.0918,324441.6882,325739.4549,327042.4127,328350.5824,329663.9847,330982.6407,332306.5712,333635.7975,334970.3407,336310.2221,337655.463,339006.0848,340362.1091,341723.5576,343090.4518,344462.8136,345840.6649,347224.0275,348612.9236,350007.3753,351407.4048,352813.0345
24510,462530554.8,430865664.9,423841289.8,469710151.1,458754543.5,460851740.2,445745204.4,451103827.4,450044584.6,460876886.1,464598192.6,431708658,424766185.3,382448488.5,369867314.3,203747264.5,371346783.5,372832170.7,374323499.3,375820793.3,377324076.5,378833372.8,380348706.3,381870101.1,383397581.5,384931171.9,386470896.6,388016780.1,389568847.3,391127122.7,392691631.1,394262397.7,395839447.3,397422805,399012496.3,400608546.3,402210980.4,403819824.4,405435103.7,407056844.1,408685071.4,410319811.7,411961091,413608935.3,415263371.1,416924424.6
25001,0,829913.7199,950812.8068,914268.0467,927397.3284,983055.8039,939160.8886,826176.3916,959632.6517,868285.6957,3095628.785,3931765.784,3674675.969,3139667.663,3651729.994,1747128.316,3666336.914,3681002.262,3695726.271,3710509.176,3725351.213,3740252.618,3755213.628,3770234.483,3785315.421,3800456.682,3815658.509,3830921.143,3846244.828,3861629.807,3877076.326,3892584.632,3908154.97,3923787.59,3939482.74,3955240.671,3971061.634,3986945.88,4002893.664,4018905.239,4034980.86,4051120.783,4067325.266,4083594.567,4099928.946,4116328.661
25003,573186,543312,534374,562400,568883,600790,628996,571570,590675,597282,578205,546209,571516,543909,538268,345446,540421.072,542582.7563,544753.0873,546932.0997,549119.8281,551316.3074,553521.5726,555735.6589,557958.6015,560190.4359,562431.1977,564680.9225,566939.6462,569207.4047,571484.2344,573770.1713,576065.252,578369.513,580682.991,583005.723,585337.7459,587679.0969,590029.8133,592389.9325,594759.4923,597138.5302,599527.0843,601925.1927,604332.8935,606750.225
