FIPS,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1089,3.6,3.9,4.6,4.7,4.6,3.6,3.3,3.1,4.3,7.4,8.2,8.2,7.1,6.4,6.1,5.5,5.1,4,3.5,2.7,5.1,4.63,4.16,4.08,3.986,4.018,4.134,4.3912,4.1748,4.0756,4.12184,4.1408,4.15872,4.179488,4.180848,4.134352,4.1352896,4.1563392,4.1588416,4.15773952,4.15726336,4.15313408,4.148512384,4.153094656,4.156663552,4.155098189,4.1539488,4.153733606,4.153300572,4.153463516,4.154507761
1091,5.3,6,6.4,6.3,6,5.7,4.6,5.4,7.7,13.1,13.5,12.4,10.4,9,7.9,7.7,7.2,5.7,4.9,3.7,6.8,6.32,5.84,5.66,5.484,5.512,5.664,6.0208,5.7632,5.632,5.66816,5.6888,5.7184,5.749632,5.754592,5.694112,5.6913984,5.7159168,5.7211072,5.72162688,5.72113024,5.71542528,5.708832256,5.714235904,5.71904128,5.717624371,5.716250112,5.715732992,5.715031818,5.715196785,5.716576932
1093,6.7,8.8,8.8,7.2,6.3,4.4,4.3,5.3,8.2,15.3,13.3,11.1,9.1,8,7.9,7,6.6,4.9,4.1,3.7,5.5,5.38,5.26,4.96,4.716,4.788,4.96,5.1632,5.0208,4.9368,4.91744,4.9296,4.97376,4.999648,4.993568,4.95568,4.9514496,4.9628032,4.9704512,4.97482112,4.97262976,4.9667904,4.963041024,4.966430976,4.969499136,4.969546701,4.968742656,4.967678259,4.967061647,4.967452099,4.968379546
1095,4.8,5.6,6,5.6,4.8,3.9,3.4,3.5,4.9,9.3,9.5,9.4,8,6.9,6.6,5.8,5.3,3.9,3.4,2.6,4.6,4.4,4.2,3.96,3.78,3.84,3.952,4.188,4.036,3.9464,3.944,3.9592,3.99248,4.01328,4.01472,3.975616,3.971072,3.984736,3.9910592,3.9934336,3.9918848,3.98744064,3.98318336,3.98643712,3.989710848,3.98940032,3.988475904,3.987731354,3.987234458,3.98744151,3.988351109
1097,5,5.7,6.5,6.9,6.5,4.9,4.1,4.1,5.9,10.4,11.1,10.7,9.4,8.7,7.7,6.9,6.6,5.3,4.7,3.9,8.6,7.04,5.48,5.82,5.908,5.944,6.168,6.5696,6.0384,5.864,6.08192,6.1256,6.1168,6.144384,6.135904,6.045344,6.0665408,6.1209216,6.1136064,6.10179456,6.10261888,6.09646336,6.089641472,6.101096448,6.10708096,6.100824934,6.098322944,6.099380224,6.099021435,6.099393352,6.101341102
1099,6.5,7.3,8.5,8.3,7.4,6.1,6,6.6,10.5,18,17.8,15.5,12.8,12,11,10.1,9.1,6.9,6.1,5.1,8.8,8.13,7.46,7.2,7.006,7.118,7.338,7.7192,7.3828,7.2244,7.27624,7.3128,7.35648,7.388128,7.383088,7.310544,7.3116096,7.3433472,7.350208,7.34996992,7.34734336,7.33975936,7.333135744,7.340495616,7.346125568,7.344083277,7.3421408,7.34137193,7.340719913,7.341196201,7.342843438
1101,4.2,4.6,5.3,5.8,5.7,4.5,4.1,4.2,6.1,9.6,9.9,9.7,8.3,7.4,6.8,6.1,5.7,4.4,4,3.3,8.5,6.6,4.7,5.18,5.36,5.42,5.656,6.068,5.452,5.2632,5.5368,5.5912,5.57184,5.5952,5.58224,5.483008,5.511648,5.575456,5.5646976,5.5487872,5.5495104,5.54340992,5.53671936,5.55001984,5.556372224,5.548624896,5.545689344,5.547206349,5.547029248,5.547485133,5.549582531
1103,4.3,5.2,6.4,6.5,6,4.5,4,3.6,5.4,9.9,10.6,9.4,8,7,6.6,5.9,5.5,4.2,3.5,2.7,4.9,4.63,4.36,4.16,3.986,4.018,4.15,4.4072,4.2308,4.1348,4.14424,4.1584,4.18816,4.213408,4.215088,4.17128,4.1678016,4.1838592,4.1892672,4.19114752,4.19028736,4.1854592,4.180671104,4.184472576,4.188004096,4.187366477,4.186407552,4.185778867,4.185194691,4.185384361,4.186405914
1105,9.3,11.1,11.8,10.6,10,9,8.3,8.6,11.7,18.4,16.5,16.3,13.6,13.7,12,10,10.3,8,6.5,5.5,11.8,9.93,8.06,8.42,8.346,8.358,8.742,9.3112,8.6228,8.3852,8.63544,8.676,8.68384,8.739328,8.726128,8.600656,8.6239616,8.6921472,8.6851904,8.67478272,8.67644416,8.66561664,8.655347584,8.670505216,8.678836224,8.671476301,8.668539264,8.669349965,8.668356393,8.668940918,8.671741394
1107,7.6,8.5,8.3,8.1,7.5,5.4,5,5.1,7.4,12.6,12.9,11.9,10.4,9.5,8.1,6.8,6.9,5.5,4.6,3.7,7.2,6.35,5.5,5.58,5.47,5.47,5.666,6.02,5.674,5.5372,5.6412,5.66,5.67344,5.70768,5.70648,5.637168,5.643904,5.67776,5.6769536,5.6737344,5.6745984,5.66845312,5.661904,5.66939008,5.674299904,5.671128704,5.669616,5.669729101,5.669035162,5.669267738,5.670832758
