Row Labels,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
34019,2331648.013,476168.4406,2492278.032,629828.1997,632294.3554,1892542.454,2745708.556,499912.437,4037455.412,2269578.143,542876.2419,1365389.834,165527.6971,1846726.118,1213867.516,879480.673,1636890.98,1182953.555,1492971.958,1587764.003,1353929.823,1266527.029,1335602.786,1332759.477,1444177.056,1405751.918,1424068.156,1476051.507,1460698.648,1487210.68,1486660.74,1477009.974,1488758.534,1509971.541,1526615.831,1545120.301,1554755.793,1568978.89,1582811.278,1593001.984,1605630.938,1616934.69,1629369.931,1643913.382,1658723.617,1679841.947
34021,456899353.3,425191523.3,400864996,682692095.6,841650266.2,589179656.4,472914860.2,557550205.1,534570218.7,449075605.4,345867565.8,420278968.7,506320642.7,460470341.5,740193098.6,515393569,587538839.9,578842797.3,543718813.2,542398544,543145793.2,552125220.3,571813450.9,586278106,593910409.3,606647870.4,593900371.3,601394202.4,602716759.8,604995638,610844789.4,617378294.7,624464124.4,631369201.6,637054068.7,641900865.1,646481772.3,650284099.3,655666182.4,660846689.6,666395455.6,672256347.3,678118359.6,683916274.9,689591252.9,698397204.2
34023,562313729.3,548200633.3,617908410.8,741814776.6,752744667.5,739001575,606482003.4,687415642.1,728941497.4,524427032.7,569271291.7,591448531.3,608666264.1,820399416.7,1077330920,814829676,721353912.9,832771519.1,761427135.4,768491868.8,772267131.6,795924595.5,817559683.6,839143020.9,861143075,865032242.3,844767368.6,847625057.4,859678212.1,862246578.3,871870252.3,881738189,892187699,901376449.8,909377141.1,916081307.1,921325411.1,926698849.9,934519582.2,942814059.6,950749754.1,959197784.5,967533594.4,975723155.9,983696994.9,996401664.5
34033,,,,,,,,15078268.15,20000681.28,16163073.85,18097374.95,43578016.37,38381195.67,26514797.73,41599148.92,33626327.5,34778518.26,36029397.55,30912649.11,32424112.75,33609985.75,35275372.8,36915090.78,36279084.24,36078428.15,36991320.15,36551481.95,36830701.23,37026591.43,37121778.11,37714467.7,38219456.13,38659451.03,38982476.68,39179818.06,39456706.28,39779178.29,40045292.02,40378792.07,40717473.47,41069784.94,41446640.14,41802892.96,42144948.29,42477654.85,43042035.76
34035,127243006.3,127497738.4,103998126.6,145073465.2,195458897.1,182819377.7,119256817.6,213178698,133762948.9,148693074.7,139456271.8,164236592.8,115986189.4,194145024.9,224370769.8,135304829.2,198468934.3,178864804,176253776.8,172729125.2,176448623.9,179098017.2,182882002,184661791,191217189.4,190937714.2,187746377.1,192752161.2,192206469.2,193479991.8,195124312.3,197262034.7,199248769.4,201172250.2,202918137.6,204660788.8,205944041.5,207376463.7,209250244.7,210825061.7,212602291,214427601.4,216270188.1,218084602.7,219882568.6,222741053.9
34037,0,0,0,0,0,0,0,0,0,4760879.562,233836.415,354190.4886,266008.6649,342645.4439,712527.7598,1209965.482,1937399.11,920520.5709,1024988.379,1122828.179,1230007.233,892969.4193,955886.6606,1013321.295,1084655.683,1155483.933,1197766.113,1196601.628,1125889.141,1145492.504,1156995.171,1160256.565,1153598.547,1178476.782,1199724.021,1217517.008,1230199.226,1237331.14,1241107.802,1245356.118,1256759.784,1267380.752,1277917.557,1289148.834,1302087.725,1317018.698
34039,590753183.1,473605611.2,502662286.7,684645618.8,733777624.7,600867596.6,471733876.1,537407679.5,542588805,436671911.4,627017425.5,558451200.5,534951467.8,694426465.7,847737864.1,532300333.2,687680622.8,679201931.2,637487044.7,647040075.1,657010423.6,678042736.1,682913333.9,694793810.3,710051488.4,711542967.9,698542546,714411120.8,716962668.3,720567102.3,728497471.5,736272950.2,743838918.7,750119463.4,756534593.9,762428032.4,767427611.6,772762054.8,779846644.3,786092762.5,792691544.2,799576150,806360932.9,813051149.5,819657771.5,830455534.9
34041,3819987.097,809197.1779,3233428.7,1570425.586,390324.6658,3588087.408,3898383.86,698238.9306,4186914.767,2342321.032,927500.2902,1448378.035,181197.6294,3403175.353,2756527.147,1360038.877,3202896.336,2246190.081,2171913.4,2312582.327,2133668.776,2113751.97,2226985.084,2301306.666,2503680.711,2417819.859,2385488.708,2483372.556,2414690.74,2430774.894,2455484.4,2469125.053,2501145.879,2538124.389,2567824.05,2593264.346,2601815.511,2619378.732,2641704.598,2656818.111,2679930.269,2703713.282,2727407.857,2752062.125,2776013.221,2809660.112
35001,39012304,30422796,17830698,32580654,200811222,52130898,20855320,24719634.78,22230436.18,44902337.23,13847079.81,39844823.31,7518402.841,86886363.2,74985620.78,142989868,26626687.66,69835430.16,52918728.93,55610460.64,58796735.7,60123019.19,64540267.95,66897560.39,72565570.89,71198586.17,70837096.5,63949786.49,67512445.92,67290706.52,68662577.11,69908460.95,70969125.64,72004435.8,72716924.55,73272409.3,73339880.24,73544276.5,73802689.13,74743193.48,75433401.2,76210658.42,76931157.09,77601505.35,78234596.15,79188731.55
35013,,,,,,,,600203,2612916,1170198,1086981,1087553,747428,918386,131300,135574,618114,525465.212,919620.3748,950110.2151,791387.8447,755228.6935,723561.4279,688816.7779,683222.0703,660774.6043,711315.362,766272.492,780414.8935,804750.9994,793786.1954,778864.3572,777668.9334,779810.9563,785180.2294,794378.5589,804988.951,818754.8659,829010.4549,834999.0786,840209.3872,843594.0515,848348.4378,854981.0091,862360.7981,875395.6988
35043,,,,,,,,2823083.216,2884941.825,4338782.769,1197822.191,3519580.691,855391.159,9082234.803,3240955.224,17761681.96,3396718.339,7073418.186,5362121.898,5604484.681,5864077.409,6009673.715,6468986.815,6750521.036,7313237.979,7144379.191,7516978.752,6539075.264,6839027.516,6816653.861,6955495.548,7084455.676,7200946.329,7314658.715,7395381.942,7456936.846,7470653.556,7501797.928,7500348.849,7592106.782,7663991.621,7744873.862,7820223.61,7890456.004,7956272.837,8049618.494
35049,10561554,117835,428591,2360637,759583,702629,2208850,222079,501077,495859,2919120,0,192834,463461,835950,0,0,307402.47,566788.3267,599692.3988,609105.6868,619915.5979,400446.0867,438670.4859,462136.696,462010.2851,426316.0396,467009.8434,511588.0557,531078.498,527669.8325,520794.9512,512365.29,502099.1243,511802.3688,518783.1394,524190.2999,530125.665,540034.7656,547005.3264,550386.0658,552229.061,554573.3509,557797.6527,562134.3783,572086.8248
36001,,,,,,,,6982644.23,26427843.68,21792911.3,24847938.22,22739508.78,17799844.42,50786674.11,13654449.58,16433397.46,36699516.29,27887019.66,25395848.65,27153472.71,27222737.29,27741038.87,28017198.47,28520977.95,29544358.87,27516683.33,28839896.55,30024153.28,29386959.54,29530135.62,29924772.1,30189305.22,30472477.62,30733205.86,30992461.11,31228375.41,31389122.45,31758764.36,32037383.56,32229555.54,32500894.25,32784466.67,33057437.52,33331213.78,33604093.14,34047289.7
36005,10082149415,9795113188,10051773116,13374069983,14446184400,13139351306,10163594021,11737782900,10557190634,9578236849,10267121498,10637201594,11189235364,14160389532,17062785181,15128436281,13425288549,14619023791,13207347889,13347624547,13613984148,13999214572,14355459820,14710384469,15046494156,15131076870,14946686532,14929337692,15072906019,15116231141,15298442724,15484657186,15663221431,15822058449,15962051955,16081529306,16180328115,16280483916,16407800939,16548926976,16689819886,16840026084,16987177223,17130599591,17270667506,17493167800
36007,922779.7663,0,0,2565233.576,13892768.91,17387888.68,0,0,0,8880588.014,262898.2338,16893.06879,7976017.304,0,21674483.78,1649116.574,16901278.7,9929384.651,6423199.395,7036322.974,7707971.985,7596040.455,8296022.212,9086302.722,9192284.511,10069729.85,8962003.339,9660051.621,8968843.582,8877155.571,9111396.842,9309472.075,9462342.538,9640489.555,9768825.075,9833974.935,9895227.203,9878570.132,9966060.599,9995270.547,10093247.67,10209329.18,10314131.82,10410031.16,10500492.34,10614609.83
36015,0,0,0,0,0,0,1580392,406595,193960,2908736,480769,485141,160613,1127521,338036,0,0,334991.02,614380.011,634214.0348,676238.2836,463136.2288,461453.1006,459191.983,487692.7041,426618.1849,435073.7571,476603.5248,522097.4977,539957.6614,532853.7099,523178.4062,508568.1451,512904.8281,517816.1293,523412.0705,526821.6464,536386.5223,546057.2863,552686.9635,555606.867,557100.6549,559415.136,562874.0965,568057.8464,577429.2478
36027,,,,,,,,381001475.5,396496356.1,427593641.8,378441675.2,381249752.9,354617514.6,475747536.3,506836304.1,461849986.2,442196526.3,461697060.7,445555838.3,451717845.6,456988987.8,459794907.2,467560443,475799190.7,487366532.5,488475618.5,486723007.6,489097250.6,493574137.9,496616949.8,501490965,506242035.5,510943462.7,515825824.9,520432975,524693472.5,528256498.6,532053764.5,536380791.2,540894220.1,545411137.1,550068764,554705735.8,559331816.3,563950704.5,571334440.5
36029,,,,,,,,49866778.07,37124249.37,23185173.61,23107650.98,45661232.33,60212607.8,66458110.15,46436041.12,63122796.14,45968319.84,58132762.26,49567227.98,49538634.56,50723644.05,53352316.23,56239307.01,57249032.32,56966145.57,56060094.4,56978754.03,56392277.29,57387291.41,57316132.83,58055801.02,58868803.27,59646295.74,60247084.69,60629645.29,60952340.17,61332840.56,61836148.15,62299808.49,62863709.2,63386458.17,63965898.32,64530043.97,65070435.13,65588193.88,66443452.07
36047,21998139798,20609875374,22341158738,29450677607,31040189533,29361875899,22085770792,25117519215,22867667749,21756434058,22621049749,23070854665,23738154098,30101726615,35612443892,29992858810,27984869724,30370590947,27990534363,28264776718,28779955302,29450382330,30102273167,30773454024,31445005381,31573227445,31187665875,31301715640,31618323659,31737425418,32095083201,32460703365,32812047498,33132933719,33422224044,33675061182,33887930145,34108879039,34387722114,34682295459,34974765495,35283784320,35588160336,35886690320,36180178953,36650197361
36055,10221685,12416927,7613832,11404121,11300901,27629509,14536576,22706055,35205925,55237763,12900798,10445779,16056299,7672415,11091636,15418389,27805096,16077030.01,22013458.57,21947347.09,20681755.56,17383227.58,17811095.86,18514148.83,18748761.77,19806049.42,20637879.79,21136103.91,20499518.3,20921664.91,20817448.24,20709594.26,20712251.59,21030022.07,21337283.21,21606764.21,21879573.54,22077500.84,22214919.21,22317897.04,22491469.55,22641314.54,22815410.87,23016420.64,23236364.05,23525401.81
36059,184038299.6,189104214.5,165126343.4,292052427.7,268559122.1,305789319.2,283144777.6,871010938.7,1047645393,790187568.6,815958414.3,776771610.7,841410360.2,976955934.2,1200429707,972958143.7,883688175.7,1004341118,971856839.3,981483038.9,975167541.5,992824720.7,1009707414,1031942195,1050129324,1057114057,1043433927,1050161161,1066051764,1071942326,1081495940,1091042626,1102103430,1112534579,1122349900,1130979726,1138697264,1146484752,1156321422,1166454901,1176038837,1185975322,1195948354,1205962083,1215875863,1231838895
36061,17664822230,17260285079,17991739547,24047545961,25056665490,22462075568,17318443879,19897884907,18212521637,17146205331,17644140438,18113086994,19129074529,23542190196,28180760496,22920516072,20682574100,23577753771,21863549445,22051181060,22417598550,22920776994,23424455938,23931450246,24389858837,24470772662,24116637460,24230812683,24569508184,24664175651,24931508153,25206448466,25472656867,25716245401,25935007122,26126255733,26292002709,26465847396,26690090162,26924839376,27149666444,27386917838,27621297854,27851806204,28078906823,28446250604
36063,,,,,,,,7991919.928,6022022.634,3778920.39,3246951.025,6279493.665,8230438.202,9271729.85,8329742.88,7787453.863,8253156.156,8625739.316,7428040.573,7374215.726,7503288.702,7858796.587,8299018.209,8491791.006,8516738.319,8444670.946,8455641.352,8519422.885,8544839.255,8537116.976,8642983.36,8764092.998,8884442.499,8982345.063,9047571.717,9100623.513,9156358.008,9224291.773,9297662.95,9371949.502,9450900.934,9538125.767,9623571.178,9705612.277,9783996.665,9909054.605
36067,,,,,,,,12965749,28846435,4394543,3511337,6448433,12224226,17510308,7456988,10210865,3138148,10411350.21,11179481.94,11008974.63,9306307.956,9775158.247,10373068.46,10747692.75,10606750.94,9947775.039,10185531.98,10183113.83,10855587.84,10897992.35,10871122.88,10857964.31,11006076.96,11123573.75,11195212.89,11237930.72,11298179.7,11427081.96,11545593.55,11675648.43,11753926.94,11835629.79,11927696.36,12029807.15,12127526.84,12292964.94
36071,,,,,,,,3343836.36,6230516.527,3967092.282,4944285.479,9176169.265,5587835.28,1204780.38,145246.0363,196706.1036,2833787.172,2053481.124,3787992.983,3830389.751,3601286.741,3566368.939,3434840.542,2886804.619,2628978.965,2764925.193,3014985.476,3284003.053,3326978.205,3448539.29,3416136.892,3376594.574,3355146.685,3334984.561,3325452.853,3367323.821,3437802.194,3502031.362,3548522.106,3573771.652,3597329.208,3611531.882,3630183.222,3654389.411,3682953.49,3744335.766
36079,167814.8327,136736.9543,1329719.767,3424444.348,321553.4229,864008.1248,88258.92448,29339.84619,17349.50752,91448.7398,424614.1409,39559.865,201360.9848,37707.17792,11664.93491,362257.6062,101903.358,147268.1768,139790.7323,150333.7714,163027.7239,169860.2633,145542.8477,155659.4051,151296.9816,162139.6446,176503.1397,158772.0315,164200.4049,165816.663,168300.9564,170016.0059,170683.0692,170761.6097,173168.8552,174840.2118,177087.5201,178514.3628,178706.3432,180609.1638,182175.4545,183736.9755,185210.4136,186660.7889,188185.9349,190749.7309
36081,14722933782,14159046435,14339371473,19253424825,20876508144,19050839946,14673205791,17333980931,16231463546,14629263813,14245659239,15043680668,15376353127,19364645216,23091796863,19071924578,18391522989,19631026011,18366534803,18465096763,18678307207,19064806803,19524816344,19952561113,20389380966,20487196651,20238575722,20349937876,20536877479,20623345119,20838767922,21065345624,21293199291,21505909483,21695013828,21861338860,22001843932,22146423899,22328536680,22517402929,22706453086,22905295210,23102554633,23297015493,23488288858,23792919100
36083,2037486.344,7864973.769,7884389.829,20643871.89,33537506.17,25814046.32,46346992.32,3802146.795,13401668.56,10299801.21,11141637.05,8903094.524,7474851.175,23298469.61,9819393.987,7276337.284,18014760.48,13572065.38,12123130.67,12917406.4,12871181.38,13116631.3,13305153.48,13725350.02,14321988.55,13465142.63,13813145.9,14437114,14095611.38,14145586.23,14338638.8,14474301.9,14627327.04,14771529.81,14911502.1,15024725.7,15091805.16,15247077.49,15383952.78,15474332.85,15605938.08,15745335.3,15879610.87,16013754,16146094.76,16354491
36085,1190345141,1088296742,1153134438,1427381362,1815946515,1455759614,1142083416,1383940317,1322977675,1139067781,1256235965,1252872736,1277431791,1433163161,1782398344,1574928264,1367055482,1531605271,1462523693,1470024834,1484061153,1516992339,1541882720,1569470037,1597346415,1613018453,1596850372,1598942937,1621077649,1629618194,1645568123,1662324528,1679340578,1694837455,1709437680,1722798228,1734773173,1746395215,1760669950,1776107528,1790905835,1806301473,1821644202,1836851989,1851887170,1876163678
36087,,,,,,,,258063621.3,266984948.4,226042419.1,265695518,241712879.1,268175613,341260921.2,339718768.6,342212291.1,227988099.2,312987272.8,295034951.8,298564033.3,301578400.5,308788653.3,312902088.9,319697422.6,324615413.5,323026524.1,321433173.5,319449712.3,328180139,329630367.1,332932656.8,336213298.1,339519356.5,342452741.8,345273486,347714837.5,349919782.5,352486866.2,355451082.4,358887576.8,361818741.3,364891267.9,367941862.6,370970498.3,373972652.8,378956574.7
36091,,,,,,,,1530104.06,5522126.118,4303101.268,3312009.64,3316541.742,3725788.807,7054429.956,3152412,2247751.177,7919307.292,4964535.982,4490955.768,4773582.522,4702130.633,4740219.799,4876548.951,5025458.73,5149518.132,4967685.64,5140961.76,5417131.861,5178287.842,5198691.429,5266248.015,5313275.175,5371611.7,5431880.927,5484889.888,5528744.681,5564943.578,5621954.564,5667867.513,5691801.371,5740818.571,5792567.071,5842806.617,5893352.8,5943155.36,6017816.287
36093,3400825.656,9158810.231,11552678.17,24274636.11,55501925.83,30871717.68,52526131.68,4787160.914,16796429.64,10792198.23,11904423.09,8236174.958,7275427.595,26657886.33,9702292.43,9649346.08,23821051.93,15883836.9,13889230.86,14758064.81,14563493.62,14923480.91,15211663.71,15877505.81,16698613.28,15747955.4,16325041.41,16962266.87,16307564.66,16348011.4,16582713.18,16756884.16,16966253.26,17161245.16,17347341.57,17487644.08,17562960.66,17736211.16,17870913.72,17957648.2,18115156.17,18283838.17,18446218.28,18607472.9,18764134.78,18996664.98
36103,371227483.2,266114614.4,311664254.3,399648757.6,383765409.5,403555548.3,297235528.4,719042920.8,795407914.1,695268219.2,673315285.8,668484867.5,624827703.1,905383888.1,1088630510,1122198621,701356898.9,915133910,850409388.7,862948915.2,869396010.7,886017299.9,906320674,929023182.8,958060024.1,963088200.7,951104616.6,934772916.2,957053536,961054954.8,971616577,981989399.3,992736950,1002923826,1012145036,1020079394,1025999425,1032004587,1039726857,1049745188,1058593028,1067903480,1077094503,1086172717,1095091586,1109280195
36107,110618.4721,0,0,894332.191,3702009.926,3784737.808,0,0,0,442204.3429,16386.39521,1452.887219,423431.4082,0,2227773.931,97773.55616,987972.6528,769812.019,474104.323,519359.7356,568934.9831,581031.9987,634929.9882,695398.2569,721358.7288,790215.6984,652994.2307,705992.5678,679076.287,670415.1489,689153.9096,705361.5353,718384.0698,731494.9493,740712.5138,745037.9656,747298.2564,743201.5914,751812.294,756185.9952,763546.4673,772436.275,780385.9553,787547.3773,794149.3293,803001.4733
