YEAR,STATE_CODE,COUNTY_CODE,F_SYSTEM,"AVMT (1,000)",VMT_TOTAL
2005,51,640,14,"33,359",33358733.35
2005,51,650,11,"560,885",560884977.1
2005,51,650,12,"47,644",47643552.2
2005,51,650,14,"123,978",123977604.6
2005,51,660,11,"117,286",117285826
2005,51,660,14,"54,991",54990659.1
2005,51,670,11,"41,414",41414323.5
2005,51,670,14,"39,487",39487200.15
2005,51,678,14,"12,043",12042598.3
2005,51,680,12,"216,401",216400809.5
2005,51,680,14,"93,880",93880409
2005,51,683,14,"59,389",59388511.25
2005,51,685,14,"4,224",4224013.6
2005,51,690,14,"43,629",43629030.35
2005,51,700,11,"560,993",560992874.7
2005,51,700,12,"5,253",5252747.85
2005,51,700,14,"347,300",347299788.6
2005,51,710,11,"1,033,171",1033171183
2005,51,710,12,"2,197",2196986.1
2005,51,710,14,"556,433",556433360.4
2005,51,720,2,"27,948",27948498.95
2005,51,730,11,"166,772",166772098.9
2005,51,730,14,"74,056",74056310
2005,51,740,11,"141,930",141930191.6
2005,51,740,12,"61,880",61879975.7
2005,51,740,14,"142,804",142803658.5
2005,51,750,14,"22,245",22245443.3
2005,51,760,11,"682,661",682660686.3
2005,51,760,12,"200,478",200478199.1
2005,51,760,14,"259,195",259195413.3
2005,51,770,11,"137,197",137196838.8
2005,51,770,12,"71,895",71894969.8
2005,51,770,14,"208,382",208381555.1
2005,51,775,11,"7,839",7839053.9
2005,51,775,14,"71,577",71576551.1
2005,51,780,12,844,844179.3
2005,51,780,14,"30,768",30768269.95
2005,51,790,14,"32,274",32273581.05
2005,51,800,2,"158,244",158243662.2
2005,51,800,11,"112,779",112778535.9
2005,51,800,12,"233,383",233383485.7
2005,51,800,14,"195,078",195078192
2005,51,810,11,"698,232",698231648.3
2005,51,810,12,"51,184",51183979.2
2005,51,810,14,"439,623",439623147.7
2005,51,820,11,"35,271",35270913.6
2005,51,820,14,"43,187",43186562.75
2005,51,830,12,"4,460",4459537.15
2005,51,830,14,"26,751",26750751.45
2005,51,840,11,"1,519",1519126.35
2005,51,840,14,"26,540",26539905.55
2005,53,1,1,"205,905",205905285.6
2005,53,1,2,"155,004",155003644.8
2005,53,1,12,"2,879",2879342.65
2005,53,3,2,"8,083",8082706
2005,53,3,12,"2,730",2729897.05
2005,53,3,14,"17,568",17567968.3
2005,53,5,1,"301,041",301041458.8
2005,53,5,2,433,433160.1
2005,53,5,11,"62,887",62886966.9
2005,53,5,12,"209,120",209119555.9
2005,53,5,14,"148,839",148838667.1
2005,53,7,2,"211,960",211959985.9
2005,53,7,12,"34,891",34891047.15
2005,53,7,14,"54,153",54153068.05
2005,53,9,2,"198,751",198750953.4
2005,53,9,14,"65,421",65421096.2
2005,53,11,1,"239,559",239559212.7
2005,53,11,2,"19,613",19613399.1
2005,53,11,11,"629,610",629610206.6
2005,53,11,12,"439,598",439598170.8
2005,53,11,14,"444,557",444556574.9
2005,53,13,2,"29,809",29808750.65
2005,53,15,1,"528,771",528770503.2
2005,53,15,2,"16,575",16574748.55
2005,53,15,11,"147,485",147484998.9
2005,53,15,12,"28,053",28053345.2
2005,53,15,14,"132,726",132726081.5
2005,53,17,2,"108,669",108668953.4
2005,53,17,12,"47,668",47668218.9
2005,53,17,14,"53,368",53367785.88
2005,53,19,2,"11,579",11578566.5
2005,53,21,2,"153,184",153183696.4
2005,53,21,11,"119,649",119649065.9
2005,53,21,12,"62,435",62434808.55
2005,53,21,14,"61,281",61281208.53
2005,53,23,2,"31,434",31433938.7
2005,53,25,1,"216,791",216790746.3
2005,53,25,2,"107,339",107339419
2005,53,25,11,"27,447",27447379.5
2005,53,25,12,"36,133",36132609.25
2005,53,25,14,"64,418",64417543.3
2005,53,27,2,"255,659",255659253.2
2005,53,27,14,"115,703",115702842.9
2005,53,29,2,"165,993",165992542.9
2005,53,29,14,"28,405",28405497.2
2005,53,31,2,"151,106",151106083.6
2005,53,31,14,"23,805",23804679.5
2005,53,33,1,"420,508",420508247.4
2005,53,33,2,"117,064",117063548.3
2005,53,33,11,"4,858,993",4858992588
2005,53,33,12,"1,959,711",1959711338
2005,53,33,14,"3,101,408",3101407725
2005,53,35,2,"210,048",210047864
2005,53,35,12,"530,604",530603876.3
2005,53,35,14,"237,096",237096198.5
2005,53,37,1,"761,845",761845315.6
2005,53,37,2,"52,854",52853715.5
2005,53,37,11,"30,536",30535962.05
2005,53,37,12,"1,071",1070771.3
2005,53,37,14,"28,120",28119789.8
2005,53,39,2,"94,048",94048330.9
2005,53,41,1,"221,988",221988047
2005,53,41,2,"131,026",131026313
2005,53,41,11,"303,392",303392420.2
2005,53,41,14,"50,244",50244177.93
2005,53,43,1,"93,482",93482292.55
2005,53,43,2,"60,811",60811138.9
2005,53,45,2,"224,772",224772128.3
2005,53,45,12,"6,172",6172223
2005,53,45,14,"29,186",29185914.65
2005,53,47,2,"130,517",130516550.4
2005,53,49,2,"72,822",72821792.4
2005,53,51,2,"39,833",39832515.7
2005,53,53,1,"120,261",120260827.8
2005,53,53,11,"1,192,613",1192612797
2005,53,53,12,"1,049,383",1049382953
2005,53,53,14,"1,363,688",1363688320
2005,53,57,1,"316,199",316199036.5
2005,53,57,2,"67,182",67182239.45
2005,53,57,11,"158,038",158037933.6
2005,53,57,12,"64,286",64285979.05
2005,53,57,14,"111,695",111694754.1
2005,53,59,2,"62,230",62230094.65
2005,53,61,1,"255,682",255682054.7
2005,53,61,2,"119,259",119258877.3
2005,53,61,11,"1,658,219",1658218977
2005,53,61,12,"510,254",510253586
2005,53,61,14,"758,835",758834551.1
2005,53,63,1,"102,358",102357508.5
2005,53,63,2,"223,865",223864654.3
2005,53,63,11,"654,388",654388217
2005,53,63,12,"86,057",86056794.6
2005,53,63,14,"999,826",999825568.9
2005,53,65,2,"160,692",160691531.1
2005,53,67,1,"276,519",276519276.9
2005,53,67,2,"119,948",119948161.5
2005,53,67,11,"586,837",586836728.9
2005,53,67,12,"117,157",117157178.1
2005,53,67,14,"250,032",250031741.2
2005,53,69,2,"29,948",29948082.1
2005,53,71,2,"125,713",125712723.3
2005,53,71,12,"44,064",44064333
2005,53,71,14,"55,708",55707994.7
2005,53,73,1,"157,996",157996316.3
2005,53,73,2,"76,806",76805891.5
2005,53,73,11,"332,988",332987540
2005,53,73,14,"115,317",115316753.2
2005,53,75,2,"177,993",177993122.4
2005,53,75,14,"37,192",37192397.7
2005,53,77,1,"257,010",257009818.9
2005,53,77,2,"90,213",90213327
2005,53,77,11,"174,472",174472117
2005,53,77,12,"90,789",90788665.55
2005,53,77,14,"217,986",217985830.7
2005,54,1,2,"12,612",12612210
2005,54,3,1,"203,758",203757600
2005,54,3,2,"79,198",79198065
2005,54,3,11,"299,307",299307300
2005,54,3,14,"56,186",56185910
2005,54,5,2,"120,406",120406181.8
2005,54,7,1,"268,321",268320625
2005,54,7,2,"33,671",33671323
2005,54,9,2,"16,771",16771385
2005,54,9,12,"53,676",53676170
2005,54,9,14,"64,189",64189265
2005,54,11,2,"25,263",25263256
2005,54,11,11,"402,905",402905250
2005,54,11,12,"9,298",9297645
2005,54,11,14,"206,480",206479879.5
2005,54,15,1,"38,493",38492900
2005,54,17,2,"56,531",56531200
2005,54,19,1,"167,462",167462000
2005,54,19,2,"66,757",66756842.9
2005,54,19,14,"127,410",127409688.6
2005,54,21,1,"2,774",2774000
2005,54,23,2,"12,283",12283345
2005,54,25,1,"197,047",197047075
2005,54,25,2,"29,971",29970880
2005,54,25,11,"7,884",7884000
2005,54,25,14,"46,402",46401720
2005,54,29,2,"57,492",57491880
2005,54,29,12,"3,986",3985800
2005,54,29,14,"18,003",18002530
2005,54,31,2,"37,709",37709245
2005,54,33,1,"119,326",119325800
2005,54,33,2,"37,300",37299715
2005,54,33,11,"145,807",145806550
2005,54,33,14,"92,747",92746865
2005,54,35,1,"292,807",292806650
2005,54,35,2,"30,439",30438569.1
2005,54,37,2,"192,684",192683865
2005,54,39,1,"471,449",471448600
2005,54,39,2,"78,267",78266570.4
2005,54,39,11,"782,619",782618604.4
2005,54,39,14,"444,842",444842304.6
2005,54,41,1,"176,835",176835200
2005,54,41,2,"28,375",28374526.95
2005,54,41,11,"1,679",1679000
2005,54,41,14,"9,913",9913400
2005,54,43,2,"27,303",27302897.9
2005,54,45,2,"118,492",118491632.7
2005,54,45,14,"53,468",53468485
2005,54,47,2,"117,152",117152225
2005,54,49,1,"35,332",35332000
2005,54,49,11,"123,653",123652875
2005,54,51,2,"69,613",69613347.5
2005,54,51,14,"76,568",76567510
2005,54,53,2,"139,198",139198495.1
2005,54,53,12,"1,164",1164350
2005,54,53,14,"17,156",17155730
2005,54,55,1,"291,932",291932475
2005,54,55,2,"155,231",155230696.7
2005,54,55,14,"69,853",69852703.55
2005,54,57,2,"8,753",8752700
2005,54,57,14,"23,664",23664045
2005,54,59,2,"176,003",176003171.6
2005,54,61,1,"212,253",212252610
2005,54,61,2,"56,003",56002680
2005,54,61,11,"138,421",138420775
2005,54,61,14,"14,307",14307270
2005,54,63,2,"33,112",33111705
2005,54,65,2,"102,152",102152185
2005,54,67,2,"162,097",162097321.3
2005,54,69,1,"91,619",91618650
2005,54,69,2,"6,170",6170325
2005,54,69,11,"181,759",181759050
2005,54,69,12,"12,263",12262540
2005,54,69,14,"79,000",78999505
2005,54,73,2,"49,001",49001133.2
2005,54,75,2,"24,258",24257717.5
2005,54,77,1,"98,984",98984350
2005,54,77,2,"2,563",2562665
2005,54,79,1,"175,189",175189050
2005,54,79,2,"88,480",88479580.65
2005,54,79,11,"62,729",62728900
2005,54,79,14,"3,193",3193195.2
2005,54,81,1,"225,124",225124335
2005,54,81,2,"19,356",19356315
2005,54,81,11,"214,467",214466700
2005,54,81,14,"87,399",87399250
2005,54,83,2,"114,112",114112264.1
2005,54,83,14,"47,326",47326265
2005,54,85,2,"62,674",62673777.7
2005,54,87,1,"64,039",64039250
2005,54,89,1,"48,102",48101525
2005,54,93,2,"35,924",35924030
2005,54,95,2,"23,974",23974149
2005,54,97,2,"38,612",38612306.1
2005,54,97,14,"20,093",20093250
2005,54,99,1,"12,319",12318750
2005,54,99,2,"108,156",108156084.6
2005,54,99,11,"47,202",47201800
2005,54,99,14,"22,497",22497275.05
2005,54,103,2,"26,358",26357562.5
2005,54,103,14,"23,228",23227505
2005,54,107,1,"201,444",201443500
2005,54,107,2,"83,080",83080062.65
2005,54,107,11,"65,058",65057600
2005,54,107,14,"179,462",179462075.8
2005,54,109,2,"51,827",51827445
2005,55,1,2,"51,631",51630724.6
2005,55,3,2,"75,067",75067199.4
2005,55,3,14,"28,086",28086468.95
2005,55,5,2,"250,018",250017904.4
2005,55,5,12,"19,132",19131931.25
2005,55,5,14,"25,838",25838466.8
2005,55,7,2,"81,943",81943317.6
2005,55,9,1,"78,351",78350910.95
2005,55,9,2,"214,733",214732949.3
2005,55,9,11,"154,571",154571433.7
2005,55,9,12,"485,423",485422548.4
2005,55,9,14,"432,500",432500373.5
2005,55,11,2,"18,457",18457163.05
2005,55,13,2,"60,508",60507922.45
2005,55,15,2,"91,285",91284777.2
2005,55,15,12,"33,791",33790824
2005,55,15,14,"26,517",26517257.3
2005,55,17,2,"202,595",202594735.6
2005,55,17,12,"91,104",91103602.15
2005,55,17,14,"154,523",154523307.4
2005,55,19,2,"168,049",168048741.2
2005,55,21,1,"434,899",434899106
2005,55,21,2,"46,505",46504931.05
2005,55,21,11,"30,669",30668614
2005,55,21,14,"46,512",46511658
2005,55,23,2,"61,461",61460977.6
2005,55,23,14,"32,863",32863161.9
2005,55,25,1,"485,965",485964766.8
2005,55,25,2,"440,099",440098582.1
2005,55,25,11,"495,960",495959569.1
2005,55,25,12,"674,771",674771324.4
2005,55,25,14,"858,748",858747880.8
2005,55,27,2,"325,411",325410837.1
2005,55,27,12,"25,251",25251101.5
2005,55,27,14,"26,181",26180778.4
2005,55,29,2,"68,575",68574630.5
2005,55,29,14,"35,160",35160190.85
2005,55,31,2,"139,988",139987522.9
2005,55,31,11,"14,545",14545191.6
2005,55,31,12,"12,091",12090654.2
2005,55,31,14,"83,961",83960855.1
2005,55,33,1,"216,228",216228336
2005,55,33,2,"46,453",46453334.65
2005,55,33,11,"61,418",61417772.55
2005,55,33,14,"57,064",57064085.4
2005,55,35,1,"157,438",157437680.2
2005,55,35,2,"15,058",15057808.55
2005,55,35,11,"101,323",101323204.3
2005,55,35,12,"20,229",20228738
2005,55,35,14,"265,821",265820550.6
2005,55,37,2,"29,921",29921407.9
2005,55,39,2,"331,770",331769830.6
2005,55,39,12,"83,727",83727028.8
2005,55,39,14,"139,028",139027974.4
2005,55,41,2,"39,493",39493047.45
2005,55,43,2,"223,319",223319231.2
2005,55,43,14,"12,462",12462410.35
2005,55,45,2,"111,838",111838076.9
2005,55,45,12,"13,367",13367354.85
2005,55,45,14,"15,134",15134265.1
2005,55,47,2,"44,721",44720759.95
2005,55,47,14,"8,749",8748801.8
2005,55,49,2,"201,751",201750687.7
2005,55,51,2,"60,677",60677235
2005,55,51,14,"10,694",10693715.25
2005,55,53,1,"327,492",327491669.3
2005,55,53,2,"20,126",20126213.15
2005,55,53,11,"23,302",23301866.45
2005,55,53,14,"27,196",27195690.1
2005,55,55,1,"278,964",278964010.4
2005,55,55,2,"128,333",128332737.1
2005,55,55,11,"53,959",53958519.4
2005,55,55,14,"120,199",120198788.8
2005,55,57,1,"402,498",402498019.5
2005,55,57,2,"74,593",74592765.1
2005,55,59,1,"222,734",222734311.4
2005,55,59,2,"103,378",103378008.3
2005,55,59,11,"127,347",127346879.4
2005,55,59,14,"327,385",327384873.9
2005,55,61,2,"9,460",9460099.2
2005,55,63,1,"48,942",48941868.15
2005,55,63,2,"25,064",25063794.45
2005,55,63,11,"129,948",129948176
2005,55,63,12,"74,736",74736264.85
2005,55,63,14,"254,362",254361999.4
2005,55,65,2,"75,501",75500615
2005,55,67,2,"53,264",53263522.9
2005,55,67,14,"24,271",24271149.5
2005,55,69,2,"160,183",160183480.3
2005,55,69,12,"10,997",10996811.25
2005,55,69,14,"24,478",24477849
2005,55,71,1,"239,752",239752115.2
2005,55,71,2,"45,832",45832466
2005,55,71,11,"12,716",12716497.8
2005,55,71,14,"103,418",103418023.3
2005,55,73,1,"53,552",53552285.35
2005,55,73,2,"348,414",348413516.7
2005,55,73,11,"103,318",103317984.1
2005,55,73,12,"211,959",211958836.1
2005,55,73,14,"152,870",152869902.3
2005,55,75,2,"182,258",182258121.8
2005,55,75,14,"41,422",41422492.2
2005,55,77,1,"135,354",135354045
2005,55,77,2,"36,654",36653898.6
2005,55,79,11,"1,960,661",1960660933
2005,55,79,12,"483,806",483805978
2005,55,79,14,"1,755,005",1755004909
2005,55,81,1,"302,320",302319743.6
2005,55,81,2,"61,872",61871836.2
2005,55,81,11,"65,474",65474265.75
2005,55,81,14,"51,563",51563414.95
2005,55,83,2,"208,536",208536139.9
2005,55,85,2,"161,919",161919347.3
2005,55,85,14,"48,555",48555267.45
2005,55,87,2,"206,748",206748238.5
2005,55,87,12,"379,128",379127587.8
2005,55,87,14,"232,834",232834219.1
2005,55,89,1,"132,093",132093368.6
2005,55,89,2,"52,178",52177925.3
2005,55,89,11,"234,271",234271194.9
2005,55,89,14,"238,126",238126342.7
2005,55,91,2,"13,042",13042158.1
2005,55,93,2,"49,200",49199576.4
2005,55,93,14,"18,759",18759280.85
2005,55,95,2,"146,752",146752327.1
2005,55,97,1,"138,074",138073820.6
2005,55,97,2,"133,171",133171158.9
2005,55,97,11,"95,387",95387092.5
2005,55,97,14,"104,015",104014714.3
2005,55,99,2,"91,747",91746692
2005,55,101,1,"353,870",353869923.6
2005,55,101,2,"105,139",105138759.2
2005,55,101,11,"6,637",6636926.4
2005,55,101,14,"381,860",381859638.7
2005,55,103,2,"45,450",45449778.1
2005,55,103,14,"16,452",16452466.25
2005,55,105,1,"206,717",206717326.6
2005,55,105,2,"132,358",132357511.8
2005,55,105,11,"323,953",323953410.4
2005,55,105,14,"296,045",296045385.9
2005,55,107,2,"63,160",63159735.05
2005,55,109,1,"335,710",335710312.2
2005,55,109,2,"151,526",151526136.5
2005,55,109,11,"89,080",89080491.1
2005,55,109,14,"97,794",97793752.85
2005,55,111,1,"216,966",216966267.5
2005,55,111,2,"132,850",132850298.3
2005,55,111,14,"73,868",73867667.05
2005,55,113,2,"27,293",27292955.3
2005,55,115,2,"269,356",269355640.9
2005,55,115,14,"29,674",29673784.6
2005,55,117,1,"158,341",158341142.8
2005,55,117,2,"140,367",140367166.7
2005,55,117,11,"65,223",65223386.65
2005,55,117,12,"30,785",30784647.5
2005,55,117,14,"96,630",96630096.35
2005,55,119,2,"50,204",50204122.1
2005,55,121,1,"35,209",35209400.15
2005,55,121,2,"93,894",93894107.45
2005,55,123,2,"133,247",133247119
2005,55,125,2,"88,807",88806686.35
2005,55,127,1,"64,867",64867007.95
2005,55,127,2,"148,226",148226244.5
2005,55,127,11,"110,912",110911542.6
2005,55,127,12,"23,828",23828032.2
2005,55,127,14,"185,001",185001266.5
2005,55,129,2,"159,833",159833416.1
2005,55,131,2,"251,166",251165957.2
2005,55,131,12,"240,600",240600061.3
2005,55,131,14,"268,391",268390785.3
2005,55,133,1,"51,035",51034884
2005,55,133,11,"913,205",913205176.4
2005,55,133,12,"286,327",286326885.3
2005,55,133,14,"1,410,601",1410601002
2005,55,135,2,"165,453",165452945.1
2005,55,135,12,"52,811",52810828
2005,55,135,14,"44,634",44633543.2
2005,55,137,1,"98,692",98691547
2005,55,137,2,"81,361",81360693.65
2005,55,139,2,"318,729",318729190.9
2005,55,139,12,"538,223",538222703.8
2005,55,139,14,"171,836",171836207.5
2005,55,141,2,"98,348",98347921.4
2005,55,141,14,"129,670",129670301.5
2005,56,1,1,"201,961",201960705
2005,56,1,2,"25,742",25742362.3
2005,56,1,11,"35,780",35779909.75
2005,56,1,14,"56,025",56025277.15
2005,56,3,2,"85,991",85991127.45
2005,56,5,1,"79,798",79798095.8
2005,56,5,2,"62,635",62635222.75
2005,56,5,11,"27,635",27634533.25
2005,56,5,14,"80,997",80996555.05
2005,56,7,1,"342,481",342480609.6
2005,56,7,2,"47,289",47289181
2005,56,7,11,"20,150",20149978.3
2005,56,7,14,"17,962",17961949.3
2005,56,9,1,"122,353",122353329
2005,56,9,2,"54,858",54857967
2005,56,9,11,"10,620",10620186
2005,56,9,14,"16,322",16321851
2005,56,11,1,"97,667",97667254.8
2005,56,11,2,"20,219",20218718.75
2005,56,13,2,"217,981",217980500.3
2005,56,13,14,"61,399",61399475.1
2005,56,15,2,"79,495",79495207.85
2005,56,15,14,"17,264",17263824.75
2005,56,17,2,"50,629",50628850.7
2005,56,19,1,"166,725",166725174.5
2005,56,19,2,"24,328",24327885.1
2005,56,21,1,"311,468",311467928.4
2005,56,21,2,"23,253",23252945.5
2005,56,21,11,"126,041",126041318.2
2005,56,21,14,"198,769",198768520.9
2005,56,23,2,"165,161",165161437.9
2005,56,25,1,"73,195",73194866.2
2005,56,25,2,"98,300",98300179.4
2005,56,25,11,"49,923",49923115.9
2005,56,25,12,"9,540",9540180.2
2005,56,25,14,"177,211",177210606.9
2005,56,27,2,"71,623",71623157.95
2005,56,29,2,"101,264",101263961.2
2005,56,29,14,"41,718",41718240.75
2005,56,31,1,"151,861",151861385.4
2005,56,31,2,"14,710",14709865
2005,56,33,1,"69,459",69458733.5
2005,56,33,2,"13,752",13752108.65
2005,56,33,11,"25,706",25706220
2005,56,33,14,"35,022",35022056.6
2005,56,35,2,"86,668",86668330.2
2005,56,37,1,"616,551",616550568.6
2005,56,37,2,"61,489",61489305.25
2005,56,37,11,"65,060",65059717
2005,56,37,14,"50,294",50294255.2
2005,56,39,2,"152,965",152964897.2
2005,56,41,1,"238,259",238259079
2005,56,41,11,"21,668",21668006
2005,56,41,14,"16,546",16546107
2005,56,43,2,"47,481",47481368.1
2005,56,43,14,"9,475",9474962
2005,56,45,2,"53,593",53592982.85
2005,56,47,2,330,329945.4
2005,72,1,11,"1,720,542",1720542475
2005,72,1,12,"479,944",479943975
2005,72,1,14,"1,460,827",1460826543
2005,72,2,1,"49,766",49765815.5
2005,72,2,2,"84,807",84806655
2005,72,2,11,"898,359",898358695.5
2005,72,2,14,"849,977",849977325
2005,72,3,2,"5,604",5604100.5
2005,72,3,11,"552,498",552498383
2005,72,3,14,"326,006",326006283.5
2005,72,4,1,"36,700",36700239
2005,72,4,2,"33,440",33439767
2005,72,4,11,"534,156",534155527
2005,72,4,14,"156,477",156477215.5
2005,72,5,1,"160,119",160118638
2005,72,5,2,"30,326",30326098
2005,72,5,11,"481,100",481099747.5
2005,72,5,12,"68,096",68096371
2005,72,5,14,"210,527",210526890
2005,72,6,1,"93,187",93187420
2005,72,6,2,"71,367",71366734.5
2005,72,6,11,"304,481",304480846.5
2005,72,6,12,"5,579",5578952
2005,72,6,14,"136,156",136155950
2005,72,7,1,"74,128",74128105.5
2005,72,7,2,"15,678",15678283
2005,72,7,11,"889,987",889987384
2005,72,7,12,"572,874",572873559
2005,72,7,14,"535,707",535706667.5
2006,1,1,1,"156,123",156122642.1
2006,1,1,2,"32,122",32122180.15
2006,1,1,11,"58,296",58296048
2006,1,1,14,"88,551",88551050.21
2006,1,3,1,"428,453",428452877.5
2006,1,3,2,"421,836",421835958.2
2006,1,3,11,"239,793",239792724.3
2006,1,3,14,"328,323",328322956.4
2006,1,5,2,"38,334",38333953.45
2006,1,5,14,"102,531",102530544
2006,1,7,2,"105,090",105090394.5
2006,1,9,1,"103,741",103741366.5
2006,1,9,2,"116,348",116347733.6
2006,1,13,1,"281,094",281093792.7
2006,1,13,11,"50,235",50235110.6
2006,1,15,1,"35,356",35355564.4
2006,1,15,2,"121,720",121719866.4
2006,1,15,11,"119,075",119074694.6
2006,1,15,14,"264,606",264606262.4
2006,1,17,1,"59,836",59836081.55
2006,1,17,2,"52,024",52024166.86
2006,1,17,11,"49,735",49735440.2
2006,1,19,2,"33,622",33621865.5
2006,1,21,1,"370,906",370905957
2006,1,21,2,"19,974",19973836.6
2006,1,23,2,"16,933",16933211.4
2006,1,25,2,"186,463",186462829.1
2006,1,29,1,"265,583",265583203.5
2006,1,29,2,"25,101",25100900.35
2006,1,31,2,"34,859",34858646.1
2006,1,31,14,"73,926",73925672.85
2006,1,33,2,"227,456",227456371.1
2006,1,33,14,"120,652",120652493.6
2006,1,35,1,"243,854",243853857.4
2006,1,35,2,"61,508",61507978.65
2006,1,37,2,"94,406",94405810.81
2006,1,39,2,"104,093",104092911.2
2006,1,39,14,"27,981",27980608
2006,1,41,2,"75,453",75453033.6
2006,1,43,1,"211,903",211903249.5
2006,1,43,2,"117,017",117017037.8
2006,1,43,11,"142,168",142168307.4
2006,1,43,14,"72,715",72715180.65
2006,1,45,2,"112,178",112177776.1
2006,1,45,14,"109,860",109860005.3
2006,1,47,2,"78,020",78019816.17
2006,1,47,14,"81,646",81646093.36
2006,1,49,1,"171,602",171602064
2006,1,49,2,"58,440",58440100.36
2006,1,49,11,"63,497",63496662.9
2006,1,49,14,"61,661",61661406.77
2006,1,51,2,"24,811",24810729
2006,1,51,11,"98,145",98145408.45
2006,1,51,14,"121,539",121539381.6
2006,1,53,1,"188,688",188688023.9
2006,1,53,2,"62,989",62989228.95
