ST_code,ST_name,COUNTY,DVMT,Total_VMT,
48,Texas,113,"60,412,753",22050654698,2013
48,Texas,115,"485,050",177043354.4,2013
48,Texas,117,"415,604",151695355.6,2013
48,Texas,119,"146,729",53555953.24,2013
48,Texas,121,"12,723,278",4643996382,2013
48,Texas,123,"800,558",292203615.3,2013
48,Texas,125,"96,326",35159065.56,2013
48,Texas,127,"946,499",345472206.2,2013
48,Texas,129,"560,838",204705941.5,2013
48,Texas,131,"561,939",205107839.4,2013
48,Texas,133,"1,336,409",487789359.1,2013
48,Texas,135,"3,518,108",1284109262,2013
48,Texas,137,"91,214",33292933.71,2013
48,Texas,139,"4,820,845",1759608572,2013
48,Texas,141,"14,177,320",5174721978,2013
48,Texas,143,"1,008,779",368204194.8,2013
48,Texas,145,"732,306",267291692.9,2013
48,Texas,147,"716,303",261450442.4,2013
48,Texas,149,"1,683,661",614536323.4,2013
48,Texas,151,"140,323",51217814.7,2013
48,Texas,153,"171,834",62719527.9,2013
48,Texas,155,"63,027",23005004.29,2013
48,Texas,157,"8,338,264",3043466351,2013
48,Texas,159,"452,272",165079361.4,2013
48,Texas,161,"1,398,445",510432268.1,2013
48,Texas,163,"1,599,872",583953360.7,2013
48,Texas,165,"693,260",253039861.3,2013
48,Texas,167,"5,094,375",1859446871,2013
48,Texas,169,"412,593",150596450.8,2013
48,Texas,171,"719,907",262765875.4,2013
48,Texas,173,"440,888",160924185.7,2013
48,Texas,175,"425,928",155463567.8,2013
48,Texas,177,"1,546,696",564544214.8,2013
48,Texas,179,"809,778",295568953.2,2013
48,Texas,181,"3,164,456",1155026347,2013
48,Texas,183,"3,190,493",1164529763,2013
48,Texas,185,"887,462",323923467.2,2013
48,Texas,187,"3,222,685",1176280194,2013
48,Texas,189,"894,420",326463139.4,2013
48,Texas,191,"261,186",95332921.03,2013
48,Texas,193,"355,522",129765601.9,2013
48,Texas,195,"116,339",42463815.67,2013
48,Texas,197,"393,130",143492267.9,2013
48,Texas,199,"1,294,333",472431385.9,2013
48,Texas,201,"92,503,325",33763713783,2013
48,Texas,203,"2,792,679",1019327767,2013
48,Texas,205,"379,318",138451113.8,2013
48,Texas,207,"217,978",79561992.63,2013
48,Texas,209,"4,632,649",1690917051,2013
48,Texas,211,"306,684",111939519.5,2013
48,Texas,213,"1,619,738",591204508.7,2013
48,Texas,215,"12,353,335",4508967176,2013
48,Texas,217,"2,066,062",754112666.5,2013
48,Texas,219,"668,758",244096503.2,2013
48,Texas,221,"911,832",332818652.3,2013
48,Texas,223,"1,583,257",577888631.3,2013
48,Texas,225,"599,567",218841920.7,2013
48,Texas,227,"1,177,153",429660837.7,2013
48,Texas,229,"1,307,129",477102014.2,2013
48,Texas,231,"2,659,300",970644676.3,2013
48,Texas,233,"412,495",150560757.5,2013
48,Texas,235,"374,684",136759726.8,2013
48,Texas,237,"341,851",124775705.5,2013
48,Texas,239,"902,361",329361915,2013
48,Texas,241,"1,051,049",383632751,2013
48,Texas,243,"179,322",65452505.91,2013
48,Texas,245,"6,248,112",2280560769,2013
48,Texas,247,"162,203",59203950.1,2013
48,Texas,249,"1,354,028",494220324.8,2013
48,Texas,251,"2,882,272",1052029189,2013
48,Texas,253,"459,838",167840998.5,2013
48,Texas,255,"950,046",346766788.9,2013
48,Texas,257,"3,439,841",1255541984,2013
48,Texas,259,"964,313",351974269.8,2013
48,Texas,261,"453,762",165623198.3,2013
48,Texas,263,"49,515",18073090.34,2013
48,Texas,265,"1,163,693",424748040.3,2013
48,Texas,267,"496,022",181048194.6,2013
48,Texas,269,"93,117",33987772.53,2013
48,Texas,271,"190,747",69622515.57,2013
48,Texas,273,"787,775",287537802.4,2013
48,Texas,275,"138,132",50418239.13,2013
48,Texas,277,"1,189,600",434204129.9,2013
48,Texas,279,"444,109",162099822.2,2013
48,Texas,281,"565,816",206522798.4,2013
48,Texas,283,"1,363,229",497578764.2,2013
48,Texas,285,"691,913",252548319.8,2013
48,Texas,287,"685,485",250201985.2,2013
48,Texas,289,"1,301,918",475200090.4,2013
48,Texas,291,"2,019,847",737244055,2013
48,Texas,293,"649,286",236989342.2,2013
48,Texas,295,"140,984",51459168.76,2013
48,Texas,297,"1,608,903",587249722,2013
48,Texas,299,"452,905",165310257.8,2013
48,Texas,301,"82,053",29949250.83,2013
48,Texas,303,"5,243,964",1914046682,2013
48,Texas,305,"375,100",136911651.1,2013
48,Texas,307,"330,146",120503384.2,2013
48,Texas,309,"6,869,476",2507358697,2013
48,Texas,311,"609,168",222346182.8,2013
48,Texas,313,"827,977",302211776.2,2013
48,Texas,315,"311,464",113684385.2,2013
48,Texas,317,"609,863",222600175.3,2013
48,Texas,319,"165,049",60242878.8,2013
48,Texas,321,"765,593",279441332.9,2013
48,Texas,323,"959,689",350286583.9,2013
48,Texas,325,"1,302,256",475323499.5,2013
48,Texas,327,"157,353",57433757.04,2013
48,Texas,329,"4,504,366",1644093716,2013
48,Texas,331,"775,282",282977882.9,2013
48,Texas,333,"260,238",94986952.86,2013
48,Texas,335,"558,818",203968659.1,2013
48,Texas,337,"826,733",301757473.8,2013
48,Texas,339,"10,844,281",3958162599,2013
48,Texas,341,"618,229",225653704.7,2013
48,Texas,343,"476,995",174103100.9,2013
48,Texas,345,"55,171",20137494.94,2013
48,Texas,347,"1,744,698",636814812.7,2013
48,Texas,349,"2,111,183",770581704.1,2013
48,Texas,351,"356,686",130190276.9,2013
48,Texas,353,"904,275",330060487.8,2013
48,Texas,355,"7,588,494",2769800445,2013
48,Texas,357,"331,365",120948084.5,2013
48,Texas,359,"708,831",258723483.6,2013
48,Texas,361,"2,642,772",964611871.6,2013
48,Texas,363,"975,706",356132665.9,2013
48,Texas,365,"1,068,470",389991712.8,2013
48,Texas,367,"2,963,204",1081569564,2013
48,Texas,369,"428,771",156501495.7,2013
48,Texas,371,"965,767",352504890.4,2013
48,Texas,373,"1,863,275",680095500.9,2013
48,Texas,375,"3,561,390",1299907181,2013
48,Texas,377,"166,542",60787946.8,2013
48,Texas,379,"278,723",101733877.5,2013
48,Texas,381,"2,110,458",770317214.5,2013
48,Texas,383,"410,085",149680956,2013
48,Texas,385,"86,675",31636333.39,2013
48,Texas,387,"384,226",140242525,2013
48,Texas,389,"1,018,098",371605758,2013
48,Texas,391,"714,399",260755670,2013
48,Texas,393,"128,923",47056728.93,2013
48,Texas,395,"776,987",283600378.7,2013
48,Texas,397,"1,886,428",688546203.6,2013
48,Texas,399,"330,625",120678211.1,2013
48,Texas,401,"1,412,593",515596453.8,2013
48,Texas,403,"273,907",99975976.53,2013
48,Texas,405,"268,547",98019660.48,2013
48,Texas,407,"689,707",251742880.9,2013
48,Texas,409,"2,040,116",744642497.3,2013
48,Texas,411,"134,769",49190623.68,2013
48,Texas,413,"141,552",51666420.51,2013
48,Texas,415,"656,706",239697779.4,2013
48,Texas,417,"147,453",53820399.39,2013
48,Texas,419,"778,303",284080713.3,2013
48,Texas,421,"307,237",112141505.4,2013
48,Texas,423,"5,542,473",2023002491,2013
48,Texas,425,"206,142",75241729.99,2013
48,Texas,427,"1,082,724",395194249.1,2013
48,Texas,429,"220,433",80457882.58,2013
48,Texas,431,"285,944",104369618.4,2013
48,Texas,433,"88,952",32467411.75,2013
48,Texas,435,"487,814",178051976.4,2013
48,Texas,437,"395,247",144264994.8,2013
48,Texas,439,"42,565,068",15536249671,2013
48,Texas,441,"3,029,016",1105590802,2013
48,Texas,443,"71,820",26214140.13,2013
48,Texas,445,"495,750",180948619.7,2013
48,Texas,447,"69,311",25298570.12,2013
48,Texas,449,"1,081,958",394914803.2,2013
48,Texas,451,"2,122,273",774629699.4,2013
48,Texas,453,"24,007,373",8762691126,2013
48,Texas,455,"325,423",118779279.7,2013
48,Texas,457,"540,278",197201356.9,2013
48,Texas,459,"915,873",334293669.1,2013
48,Texas,461,"340,973",124455309.6,2013
48,Texas,463,"710,107",259188928,2013
48,Texas,465,"591,217",215794064.8,2013
48,Texas,467,"1,787,235",652340932,2013
48,Texas,469,"2,374,447",866673216,2013
48,Texas,471,"2,070,924",755887323.9,2013
48,Texas,473,"1,760,752",642674496.4,2013
48,Texas,475,"696,896",254366866.6,2013
48,Texas,477,"1,098,673",401015469.8,2013
48,Texas,479,"4,294,556",1567512988,2013
48,Texas,481,"1,696,468",619210692.6,2013
48,Texas,483,"669,223",244266407.4,2013
48,Texas,485,"2,712,071",989906096.4,2013
48,Texas,487,"655,397",239220066.7,2013
48,Texas,489,"503,871",183912743.1,2013
48,Texas,491,"8,938,731",3262636811,2013
48,Texas,493,"1,118,655",408309067,2013
48,Texas,495,"355,255",129668161.9,2013
48,Texas,497,"2,314,671",844855035.8,2013
48,Texas,499,"824,109",300799929.5,2013
48,Texas,501,"281,718",102827247,2013
48,Texas,503,"414,001",151110250.4,2013
48,Texas,505,"368,047",134337205.4,2013
48,Texas,507,"452,879",165300954.7,2013
49,Utah,1,"686,996",250753406.8,2013
49,Utah,3,"2,228,177",813284696.6,2013
49,Utah,5,"1,496,530",546233437.2,2013
49,Utah,7,"614,306",224221573.9,2013
49,Utah,9,"69,885",25507974.27,2013
49,Utah,11,"5,563,138",2030545453,2013
49,Utah,13,"632,097",230715319.2,2013
49,Utah,15,"853,241",311432815.4,2013
49,Utah,17,"273,860",99958803.28,2013
49,Utah,19,"842,348",307456910.9,2013
49,Utah,21,"1,721,342",628289968.3,2013
49,Utah,23,"1,012,540",369576982.8,2013
49,Utah,25,"289,957",105834202.1,2013
49,Utah,27,"1,218,617",444795065.2,2013
49,Utah,29,"311,888",113839077.3,2013
49,Utah,31,"51,303",18725634.79,2013
49,Utah,33,"109,481",39960698.96,2013
49,Utah,35,"19,673,560",7180849432,2013
49,Utah,37,"637,292",232611469.4,2013
49,Utah,39,"426,801",155782383.3,2013
49,Utah,41,"715,630",261205047.1,2013
49,Utah,43,"1,798,209",656346405.5,2013
49,Utah,45,"1,614,503",589293704.1,2013
49,Utah,47,"833,349",304172455.4,2013
49,Utah,49,"8,650,251",3157341438,2013
49,Utah,51,"797,386",291045949.9,2013
49,Utah,53,"2,885,697",1053279333,2013
49,Utah,55,"104,674",38205984.09,2013
49,Utah,57,"3,415,954",1246823275,2013
50,Vermont,1,"804,245",293549450.6,2013
50,Vermont,3,"847,694",309408394,2013
50,Vermont,5,"815,703",297731456.3,2013
50,Vermont,7,"3,280,406",1197348245,2013
50,Vermont,9,"139,505",50919383.4,2013
50,Vermont,11,"922,003",336531146.1,2013
50,Vermont,13,"175,801",64167288.35,2013
50,Vermont,15,"578,021",210977519,2013
50,Vermont,17,"885,916",323359219.6,2013
50,Vermont,19,"575,601",210094529.3,2013
50,Vermont,21,"1,311,832",478818680,2013
50,Vermont,23,"1,470,293",536657116.6,2013
50,Vermont,25,"1,307,492",477234426.7,2013
50,Vermont,27,"2,114,370",771744904,2013
51,Virginia,1,"1,012,018",369386475.1,2013
51,Virginia,3,"3,159,429",1153191643,2013
51,Virginia,5,"609,499",222467200.7,2013
51,Virginia,7,"393,915",143778869.2,2013
51,Virginia,9,"859,088",313566941.2,2013
51,Virginia,11,"388,433",141777931.9,2013
51,Virginia,13,"3,925,949",1432971549,2013
51,Virginia,15,"3,043,089",1110727529,2013
51,Virginia,17,"111,345",40641019.9,2013
51,Virginia,19,"1,397,342",510029775.3,2013
51,Virginia,21,"654,869",239027360.2,2013
51,Virginia,23,"1,759,305",642146211.9,2013
51,Virginia,25,"850,058",310271170,2013
51,Virginia,27,"458,357",167300421.8,2013
51,Virginia,29,"338,256",123463454.6,2013
51,Virginia,31,"1,411,249",515105914.2,2013
51,Virginia,33,"2,126,456",776156451,2013
51,Virginia,35,"1,390,364",507483006.7,2013
51,Virginia,36,"127,609",46577365.3,2013
51,Virginia,37,"318,591",116285777.1,2013
51,Virginia,41,"7,410,915",2704983833,2013
51,Virginia,43,"707,444",258216943.2,2013
51,Virginia,45,"74,518",27199007.95,2013
51,Virginia,47,"1,167,896",426281898.4,2013
51,Virginia,49,"168,315",61435077.2,2013
51,Virginia,51,"233,961",85395929.25,2013
51,Virginia,53,"1,122,035",409542807.9,2013
51,Virginia,57,"361,631",131995223.8,2013
51,Virginia,59,"25,490,273",9303949761,2013
51,Virginia,61,"3,084,699",1125915044,2013
51,Virginia,63,"265,458",96892188.25,2013
51,Virginia,65,"388,609",141842409.1,2013
51,Virginia,67,"1,201,366",438498473.2,2013
51,Virginia,69,"2,747,404",1002802367,2013
51,Virginia,71,"471,734",172182997.6,2013
51,Virginia,73,"884,163",322719582.6,2013
51,Virginia,75,"1,520,892",555125569.1,2013
51,Virginia,77,"238,755",87145502,2013
51,Virginia,79,"365,440",133385421.2,2013
51,Virginia,81,"740,495",270280623.9,2013
51,Virginia,83,"872,171",318342499,2013
51,Virginia,85,"3,936,279",1436741930,2013
51,Virginia,87,"7,180,372",2620835925,2013
51,Virginia,89,"1,262,513",460817095.4,2013
51,Virginia,91,"54,997",20074010.85,2013
51,Virginia,93,"978,403",357117120.6,2013
51,Virginia,95,"1,636,870",597457556.2,2013
51,Virginia,97,"257,602",94024795.7,2013
51,Virginia,99,"772,843",282087516.2,2013
51,Virginia,101,"332,220",121260227,2013
51,Virginia,103,"269,398",98330302.85,2013
51,Virginia,105,"470,875",171869364.1,2013
51,Virginia,107,"5,833,174",2129108436,2013
51,Virginia,109,"1,188,588",433834477.7,2013
51,Virginia,111,"186,228",67973391.55,2013
51,Virginia,113,"450,097",164285445.2,2013
51,Virginia,115,"163,576",59705145.1,2013
51,Virginia,117,"1,123,851",410205556.6,2013
51,Virginia,119,"305,895",111651853.9,2013
51,Virginia,121,"2,498,021",911777719.8,2013
51,Virginia,125,"602,836",220035311.6,2013
51,Virginia,127,"1,552,516",566668230.5,2013
51,Virginia,131,"665,161",242783859.9,2013
51,Virginia,133,"261,694",95518342.85,2013
51,Virginia,135,"426,707",155747941.9,2013
51,Virginia,137,"678,661",247711385.5,2013
51,Virginia,139,"374,882",136831769.4,2013
51,Virginia,141,"321,825",117466121.4,2013
51,Virginia,143,"1,388,292",506726525.3,2013
51,Virginia,145,"748,331",273140950.1,2013
51,Virginia,147,"613,525",223936687.1,2013
51,Virginia,149,"1,305,433",476483127.9,2013
51,Virginia,153,"8,352,690",3048731707,2013
51,Virginia,155,"1,181,832",431368753,2013
51,Virginia,157,"203,682",74343959.2,2013
51,Virginia,159,"268,093",97853919.45,2013
51,Virginia,161,"2,136,898",779967886.8,2013
51,Virginia,163,"1,751,040",639129578.1,2013
51,Virginia,165,"2,360,095",861434800.6,2013
51,Virginia,167,"707,387",258196412,2013
51,Virginia,169,"600,486",219177554.3,2013
51,Virginia,171,"2,025,547",739324509,2013
51,Virginia,173,"941,745",343736826.5,2013
51,Virginia,175,"862,852",314941147.9,2013
51,Virginia,177,"3,011,668",1099258674,2013
51,Virginia,179,"3,744,564",1366765835,2013
51,Virginia,181,"150,511",54936394.55,2013
51,Virginia,183,"938,393",342513412.2,2013
51,Virginia,185,"887,531",323948774.9,2013
51,Virginia,187,"1,102,549",402430555.1,2013
51,Virginia,191,"1,708,604",623640507.5,2013
51,Virginia,193,"336,735",122908348,2013
51,Virginia,195,"899,603",328355219.1,2013
51,Virginia,197,"1,749,549",638585359.5,2013
51,Virginia,199,"1,882,546",687129364.5,2013
51,Virginia,510,"1,967,672",718200455.9,2013
51,Virginia,515,"137,506",50189595.1,2013
51,Virginia,520,"564,046",205876709.7,2013
51,Virginia,530,"44,444",16221888.45,2013
51,Virginia,540,"498,599",181988635,2013
51,Virginia,550,"5,061,028",1847275363,2013
51,Virginia,570,"529,871",193402739.8,2013
51,Virginia,580,"89,710",32743996.7,2013
51,Virginia,590,"863,966",315347579.1,2013
51,Virginia,595,"163,650",59732344.9,2013
51,Virginia,600,"459,920",167870690.5,2013
51,Virginia,610,"135,831",49578340.55,2013
51,Virginia,620,"80,559",29404140.85,2013
51,Virginia,630,"869,876",317504834.9,2013
51,Virginia,640,"126,631",46220340.55,2013
51,Virginia,650,"3,010,273",1098749708,2013
51,Virginia,660,"786,059",286911352.5,2013
51,Virginia,670,"298,434",108928406.4,2013
51,Virginia,678,"45,474",16597845.75,2013
51,Virginia,680,"1,457,255",531898042.2,2013
51,Virginia,683,"388,488",141798083.5,2013
51,Virginia,685,"64,541",23557392,2013
51,Virginia,690,"192,938",70422253.2,2013
51,Virginia,700,"3,596,955",1312888466,2013
51,Virginia,710,"5,110,153",1865205922,2013
51,Virginia,720,"109,102",39822127.8,2013
51,Virginia,730,"850,867",310566472.9,2013
51,Virginia,735,"72,657",26519921.8,2013
51,Virginia,740,"1,472,982",537638346.1,2013
51,Virginia,750,"117,427",42861033.85,2013
51,Virginia,760,"4,101,676",1497111817,2013
51,Virginia,770,"1,737,630",634234844.9,2013
51,Virginia,775,"353,181",128911239.5,2013
51,Virginia,790,"285,164",104084903.8,2013
51,Virginia,800,"2,632,008",960683088.6,2013
51,Virginia,810,"6,875,732",2509642088,2013
51,Virginia,820,"347,670",126899374.8,2013
51,Virginia,830,"209,490",76463947.82,2013
51,Virginia,840,"290,917",106184741.5,2013
53,Washington,1,"1,229,068",448609745.2,2013
53,Washington,3,"215,510",78660998.16,2013
53,Washington,5,"3,521,417",1285317298,2013
53,Washington,7,"1,524,936",556601615.9,2013
53,Washington,9,"1,285,082",469054909.2,2013
53,Washington,11,"6,920,984",2526158991,2013
53,Washington,13,"122,780",44814535.75,2013
53,Washington,15,"3,049,059",1112906557,2013
53,Washington,17,"837,174",305568339.5,2013
53,Washington,19,"212,578",77591057.24,2013
53,Washington,21,"1,606,699",586445113.8,2013
53,Washington,23,"111,553",40716907.78,2013
53,Washington,25,"2,320,844",847108116.2,2013
53,Washington,27,"1,638,692",598122400.1,2013
53,Washington,29,"1,000,793",365289453.8,2013
53,Washington,31,"741,278",270566421.1,2013
53,Washington,33,"40,010,266",14603747231,2013
53,Washington,35,"4,143,769",1512475541,2013
53,Washington,37,"2,792,655",1019319168,2013
53,Washington,39,"534,089",194942631.7,2013
53,Washington,41,"2,638,512",963057000.8,2013
53,Washington,43,"666,069",243115113.1,2013
53,Washington,45,"1,125,792",410913923.1,2013
53,Washington,47,"996,198",363612089.7,2013
53,Washington,49,"524,211",191336861,2013
53,Washington,51,"260,139",94950680.25,2013
53,Washington,53,"15,552,387",5676621135,2013
53,Washington,55,"88,999",32484495.57,2013
53,Washington,57,"3,354,624",1224437646,2013
53,Washington,59,"277,274",101205187,2013
53,Washington,61,"13,736,786",5013926815,2013
53,Washington,63,"8,635,560",3151979478,2013
53,Washington,65,"778,202",284043774.2,2013
53,Washington,67,"5,710,010",2084153818,2013
53,Washington,69,"95,590",34890308.76,2013
53,Washington,71,"1,113,327",406364463.8,2013
53,Washington,73,"3,844,975",1403415874,2013
53,Washington,75,"883,113",322336301.6,2013
53,Washington,77,"4,262,041",1555645009,2013
54,West Virginia,1,"301,613",110088613.6,2013
54,West Virginia,3,"2,661,578",971476127,2013
54,West Virginia,5,"676,399",246885510.9,2013
54,West Virginia,7,"839,346",306361330.2,2013
54,West Virginia,9,"554,533",202404508.5,2013
54,West Virginia,11,"2,230,128",813996895.2,2013
54,West Virginia,13,"110,116",40192157.5,2013
54,West Virginia,15,"211,350",77142797.45,2013
54,West Virginia,17,"213,698",77999799.2,2013
54,West Virginia,19,"1,453,514",530532675.7,2013
54,West Virginia,21,"134,431",49067205.5,2013
54,West Virginia,23,"301,797",110155762.7,2013
54,West Virginia,25,"1,077,127",393151358.7,2013
54,West Virginia,27,"488,975",178475798.4,2013
54,West Virginia,29,"408,443",149081859.3,2013
54,West Virginia,31,"431,236",157401125.4,2013
54,West Virginia,33,"2,041,409",745114164.6,2013
54,West Virginia,35,"1,443,705",526952208.2,2013
54,West Virginia,37,"1,117,641",407938917.6,2013
54,West Virginia,39,"5,966,931",2177929906,2013
54,West Virginia,41,"790,696",288603992.6,2013
54,West Virginia,43,"304,479",111134652.5,2013
54,West Virginia,45,"780,951",285046969,2013
54,West Virginia,47,"520,360",189931217.5,2013
54,West Virginia,49,"1,217,875",444524488.2,2013
54,West Virginia,51,"531,857",194127713.8,2013
54,West Virginia,53,"683,182",249361327.8,2013
54,West Virginia,55,"1,983,957",724144221.1,2013
54,West Virginia,57,"434,176",158474185.3,2013
54,West Virginia,59,"680,637",248432567.1,2013
54,West Virginia,61,"2,457,261",896900422,2013
54,West Virginia,63,"175,139",63925603.6,2013
54,West Virginia,65,"282,713",103190259.6,2013
54,West Virginia,67,"825,301",301234992.8,2013
54,West Virginia,69,"1,343,685",490444868.1,2013
54,West Virginia,71,"183,876",67114823.95,2013
54,West Virginia,73,"189,359",69116035,2013
54,West Virginia,75,"200,700",73255573,2013
54,West Virginia,77,"707,971",258409506.3,2013
54,West Virginia,79,"1,494,392",545452926.7,2013
54,West Virginia,81,"2,426,684",885739765.9,2013
54,West Virginia,83,"649,991",237246609.2,2013
54,West Virginia,85,"371,226",135497409.7,2013
54,West Virginia,87,"363,713",132755245,2013
54,West Virginia,89,"293,482",107120751.2,2013
54,West Virginia,91,"257,919",94140263.45,2013
54,West Virginia,93,"160,285",58504152.75,2013
54,West Virginia,95,"154,769",56490692.3,2013
54,West Virginia,97,"385,438",140684851.8,2013
54,West Virginia,99,"822,731",300296771.2,2013
54,West Virginia,101,"118,052",43089122.35,2013
54,West Virginia,103,"320,416",116951686.7,2013
54,West Virginia,105,"101,583",37077795,2013
54,West Virginia,107,"2,139,204",780809635.2,2013
54,West Virginia,109,"547,836",199960114.5,2013
55,Wisconsin,1,"640,686",233850437.5,2013
55,Wisconsin,3,"427,329",155975201.8,2013
55,Wisconsin,5,"1,311,294",478622393.6,2013
55,Wisconsin,7,"729,887",266408744.8,2013
55,Wisconsin,9,"5,572,380",2033918788,2013
55,Wisconsin,11,"450,794",164539843.6,2013
55,Wisconsin,13,"557,406",203453147.3,2013
55,Wisconsin,15,"904,292",330066496.1,2013
55,Wisconsin,17,"2,029,112",740625793.9,2013
55,Wisconsin,19,"1,010,064",368673469.1,2013
55,Wisconsin,21,"2,415,203",881549113.3,2013
55,Wisconsin,23,"543,846",198503802.4,2013
55,Wisconsin,25,"12,531,659",4574055601,2013
55,Wisconsin,27,"2,261,450",825429197.8,2013
55,Wisconsin,29,"862,133",314678547.2,2013
55,Wisconsin,31,"1,237,947",451850799.2,2013
55,Wisconsin,33,"1,659,909",605866671.1,2013
