,STATE_CODE,COUNTY_CODE,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2032,38,39,13408050.59,13521557.5,13521557.5,13521557.5,13859869.9,13822001.41,13822001.41,12169677.43,12203019.01,,,14179992,14250696,13641373,13714069,13353421,13045169.64,13853091.38,12601802.39,12309081.88,10520194.57
2033,38,41,14460271.67,13976394.58,13976394.58,13751385.59,13789060.61,13751385.59,13584125.07,13584125.07,13621341.85,,,14666688,14741882,15412811,16185452,17152414,20354901.88,15856159.91,15108134.39,14922313.25,13730892.23
2034,38,43,79761556.87,86442434.26,90792157.51,89249273.31,88447221.81,89907774.55,85552032.82,96499062.08,88909631.34,,,103592760,104023648,104218368,94250672,91859832,92045643.05,101678884,105655827.3,101220518.5,81551253.31
2035,38,45,34535367.65,30657048.25,31089989.71,31089989.71,24098380.62,24032538.05,24032538.05,28261761.66,28339191.14,,,34768648,33396854,33256202,34115684,34194180,35229139.68,35827671.46,35901169.32,38000786.93,31474130.11
2036,38,47,6521005.164,7769534.175,7306896.675,7306896.675,5287152.552,5272706.78,5272706.78,6403317.275,6420860.61,,,5670907.5,6470142,6596766.5,6219973.5,6181211,6471449.13,6468224.495,6368269.61,7393097.265,6124326.678
2037,38,49,61527456.63,61689271.23,61438992.56,61438992.56,61918085.5,68437842.37,68437842.37,68445846.09,69916554.71,,,76399152,80653376,84018248,83995008,77815840,73864164.46,78538957.13,73311155.2,76071003.06,63402913.46
2038,38,51,8049810.588,8332242.63,8396680.825,8396680.825,7904153.934,7882557.885,7882557.885,8428274.13,8451365.292,,,7807038,7307013.5,7294446,7346474,7307781.5,7620344.724,7462591.075,6681748.4,6733026.155,5576860.584
2039,38,53,55661249.62,62481862.16,62044278.99,52736499.77,52880983.33,52736499.77,69175909.24,69175909.24,68976979.64,,,196287936,314097984,320960736,449872352,319226912,250565008.4,261898119.7,275445342.9,292513207.9,194214043.5
2040,38,55,90245485.96,87943675.24,87856404.11,91676552.51,91927721.14,91676552.51,89197406.08,88987847.9,89231099.39,,,124688384,126421208,128330392,130319752,126218568,119651961.6,125578812.5,116495119.9,121813284.1,112482994.8
2041,38,57,44765784.28,39865695.66,40332224.06,44406580,44528241.86,44406580,38998103.44,38998103.44,39104947.55,,,49849596,52724824,53677044,53817832,52803580,59311561.24,54155752.99,48500490.81,55397056.67,43713790.48
2042,38,59,224651563.8,228977832.3,226859204.8,236987046.4,242915023.5,239932691.6,243931411.5,247272926.7,241039235.8,,,272666304,298690944,301674272,314900032,308031840,333199918.9,317334744.5,336516352.3,312387399.5,264830766
2043,38,61,51153089.64,51400642.47,56334101.83,56334101.83,56348743.66,57555199.11,57594265.06,57417290.79,77728823.24,,,163459600,211732192,200210928,209903280,199335024,138881627.6,142749872.5,139678654.8,149538216.6,112144616.1
2044,38,63,36512526,35809049.89,35331548.5,35331548.5,35428347.26,37942503.36,37942503.36,39025687.58,38820066.33,,,39895688,40500256,40353612,40342324,41574504,39670737.07,41335309.4,40467005.79,40380453.7,34261765.08
2045,38,65,5308361.52,4551393.05,4551393.05,5614589.505,5629971.942,5614589.505,6268785.94,6268785.94,6285960.696,,,7523002.5,6431905.5,6299833.5,6592297.5,6573333,8071778.64,8133724.24,7551610.195,7966305.675,6599011.476
2046,38,67,55405757.1,58115232.48,57295087.7,57879528.99,59095628.55,55920296.22,56679175.75,61688922.66,62382531.82,,,61052220,61972488,64602368,65084148,58658608,56539835.55,53776791.38,62282475.8,60243489.08,43513292.02
2047,38,69,35765604.18,36306833.24,33466807.3,33466807.3,33558497.18,33620426.67,33620426.67,33428074.59,34253970.01,,,37375584,40244928,37817504,39402300,39543704,39404719.85,35513595.9,35859457.85,36098283.92,30384722.69
2048,38,71,86756627.56,84260941.31,75437241.88,75471624.88,75678396.45,81387178.78,81387178.78,82009550.14,71731524.92,,,79278544,89254392,85012592,84500472,84888880,85216208.22,81171699.57,82384517.92,75969963.76,64444063.05
2050,38,75,13277089.2,13620711.21,14344911.72,14344911.72,13481306.22,13635976.97,13635976.97,13635976.97,13313074.32,,,17332616,18924262,17358308,18432798,16638771,15639657.26,15404199.76,14636573.37,12528844,13521150.81
2051,38,77,137370859.1,133714930.8,138338004.7,140974390.6,146836109.9,145679828.9,145035673.3,153041223.8,150296820.7,,,152332128,152960640,157406208,160321232,152416912,158321976,159691569.8,175523078.7,164403785.8,142824474.3
2052,38,79,46401860.64,44394163.79,48447061.38,48447061.38,48579793.05,48112927.6,48112927.6,48328181.97,44381129.62,,,45825024,47936800,48484256,46230416,46187120,48640270.16,48750363.97,44818770.85,47377483.26,40127405.89
2053,38,81,19722441.8,18046107.72,15298099.73,15298099.73,18872303.59,18820739.92,18820739.92,18840945.95,18892564.98,,,21034966,20745316,21459798,21679516,21657146,22063022.05,22110944.45,21498250.71,20853553.4,18017112.38
2054,38,83,8823414.54,8836195.94,8818139.755,7706903.095,7728017.898,7834003.395,9174431.585,9308393.52,9347460.66,,,9517755,9651879,9648876,10212823,10248977,8737145.412,9742489.115,9611792.105,9137349.045,7564996.374
2055,38,85,5742261.108,6532080.88,6692970.69,7231862.53,7251675.852,7228654.18,5134814.16,5134814.16,5148882.144,,,5413571.5,5492325,5509428,6074949,6077284,6197798.25,6146013.08,6110811.385,4530711.055,3751430.094
2056,38,87,13359780.68,13348439.82,13347254.3,19337610.21,19390589.96,19337610.21,15095887.18,15095887.18,15137245.77,,,21187858,25245356,21416502,23884450,19677904,21088966.12,17323927.48,14596385.41,17760295.93,19182257.64
2057,38,89,139997637,145752095.7,146322879,145075317.4,147875399.1,144875164.2,149482552.2,153409066.7,147568366.8,,,205401840,248857456,247670880,267968240,242010160,241155134.5,228951587.4,236593692.8,227498573.9,203165565.3
2058,38,91,8623231.938,8753767.625,8753767.625,8753767.625,8441374.59,8418310.725,8418310.725,8559276.28,8582726.352,,,8691815,8790549,8178189,8204993,7919733,8330989.722,10302083.03,10598530.55,10825439.01,8964484.116
2059,38,93,192805705.9,186668998.2,186064921.8,191855447.1,199253138,197400710.7,194860755.7,208880930.9,199454953.4,,,231419920,232690224,233150656,219481360,220329392,248188168.1,234599324.4,236087021.3,245075663.9,198524983.6
2060,38,95,12665430,12775681.09,16056144.51,16056144.51,16100133.94,15540293.29,15540293.29,15540293.29,14720716.54,,,12435740,15814711,15947103,14461770,14492566,14732382.43,15076794.03,14729775.75,14343613.42,11881582.07
2061,38,97,119614214.6,122517093.6,125789706.6,131547129,139237367.2,139590455.9,141018898,143531275.4,142248896,,,146633552,150550944,156400512,160276816,138161280,144539704.7,143263963.3,158956260.8,156355666.1,127255282.2
2062,38,99,69333028.83,70319752.44,72626498.06,73657090.16,74853824.81,72561969.71,73536240.85,82599189.76,81422018.71,,,82278888,82390608,78869976,78299720,74543784,72835942.36,69260903.14,76560278.26,79703367.72,61603455.8
2063,38,101,272081925.1,275440574.1,289387982.3,289281308.1,290591082.4,289909713.7,291698826.9,296006460.5,311788432.5,,,384601920,440981792,435412224,457405792,433150464,391582508.8,378400731.9,371789008.4,378347999.6,367615614.8
2064,38,103,39222960.23,39150959.23,39150959.23,39150959.23,39310563.43,39203157.52,39203157.52,46209993.17,46336595.89,,,51098804,54789732,54963388,56850588,56752472,47497070.99,46295078.32,47082317.98,52226277.58,43259253.61
2065,38,105,83866218.68,83430401.33,85626918.41,85447459.95,85681562.58,92282411.63,91908798.72,90451343.51,114975703.7,,,246174144,340207776,296140896,319585024,291315872,219677980,230785517.1,231527951.6,249315001.6,187672739.2
2066,39,1,74310381.78,74740177.65,78142963.15,79145176.5,80020523.46,78828225.1,81163206.75,81088702.95,78127326.24,,,80560184,74027648,74773256,75969208,81009488,82720692.12,85267897.11,74979617.65,76485572.98,67436682.18
2067,39,3,491849568.5,496153555.8,517717989.3,517404359.4,527910304.1,536140513.8,535260009.8,526639950.8,507080689.5,,,434686752,449462400,455491232,463376480,476151392,485890262.4,512337638.9,512895665.1,510553296.9,437644034.1
2068,39,5,418204066,418776435.6,429479724.8,427566332.7,434802103.7,428338654.5,427611162.1,425953452.5,409926549.9,,,421524544,430738464,436340448,443736672,455938528,468425621.9,479433126.1,490801945.7,502334151,417002538.5
2069,39,7,450826579.2,453332639,460511915.3,435456807.8,443178024.7,438241345.3,461523001.7,456722704.2,440943415.4,,,453043776,450970624,446768640,452800128,428102176,443025887.7,456046593.5,490861507.9,487896220.9,402691023.1
2070,39,9,274664334,276650319.2,277980463.2,327979159.7,325789029.4,320878613.9,328014805.6,323070161.5,313604018.3,,,311343264,316573888,289295744,297984064,279730848,297265417,311861512.2,305256095.9,308626186.9,268360176.5
2071,39,11,264914130.6,266234708.4,270974828.4,273363056.2,238277199.6,229641626.1,229770171.8,277815381,266399109.7,,,280150528,283222880,282607040,289419776,294714272,298329568.3,307575721.7,312410635.8,312345550.4,267293592.9
2072,39,13,502034115.1,503969428.5,514180810.8,527620946.6,540011599.9,550607752.4,552521447.5,543462603.6,534896102.1,,,531188640,564712064,576844672,587710016,603085376,590863700.7,612570630.5,596757203,593326334.4,488915059.9
2073,39,15,188173014.7,189345914.5,194507715.3,193605647,196592731.2,183757625.8,184430346.4,184168725.3,182119220.7,,,188017328,184872576,187093344,189879088,184405200,190743884,189448841.2,184588159.5,186588667.2,164205552.3
2074,39,17,954049601.4,1012742261,1020087404,1009167202,1043644721,1027131809,1024068455,1062383268,1030312165,,,1038131520,1118365696,1286497152,1302909440,1306892032,1256826568,1221412108,1230782669,1227895941,1030730524
2076,39,21,90076867.56,90887628,91612886.65,87500555.75,88707090.6,89142855,88946342.65,88276425.3,90152819.88,,,70886832,73408040,73480056,80508624,81510696,84297425.98,82958836.66,83431632.84,84331804.97,67047178.39
2077,39,23,743356548.1,746349196.9,762048952.8,795993854.2,813578475.7,827635375.7,824574770.5,816421214.4,769138269.3,,,890231616,858193792,814692608,841654400,775390656,890788245.8,900042901.1,895659246,897073978.4,739281981.4
2078,39,25,802710343.5,763463758.5,768156724.2,733706743,745463112.3,736381083.4,754553298.3,744049039.8,720971153.6,,,747662016,751675712,774425344,790001216,720976512,774011978,829491121.5,813505595,823152159.2,705075831.8
2079,39,27,244387511.1,247242488.3,251639865.9,253949615.1,258975868.4,253734020.5,254732361.3,261649954.4,251693884.9,,,253698000,229198928,229973664,233658192,250580448,262455576.1,267612517.7,267890824,263275930.8,214314071
2080,39,29,215413150.3,217182435.1,218698853.1,256342993.1,259605286,254959015.3,243375378.9,240863624.1,233341158.9,,,230682080,231717264,202767584,206563344,205423824,205206275.5,210306529.3,204036106,192505821.7,165993071.8
2081,39,31,97243268.34,101043519.4,96924790.05,85127413.35,80323860.6,79164623.7,79198017.55,87945983.5,84570426.84,,,81447680,81628872,81557064,83680008,84202240,85138550.34,88704384.15,87956345.85,88619879.35,73180429.98
2082,39,33,46996409.34,48619613.3,48957114.2,46792875.9,55421615.88,64271353.5,118230318.2,118230318.2,115051659.7,,,118503928,120471456,124446600,125946496,128755744,132362613.9,136854821.3,132775379.1,131182771.3,112962700.1
2083,39,35,6713670346,6337671233,6343320576,6318289671,6612395250,6497621325,6486410883,6453937008,6150875377,,,6266278912,6317626880,6229277184,6264263168,6254619648,6428714171,6547908412,6606674658,6698213425,5583921528
2084,39,37,91090735.14,75628762.85,76026145.65,87126084,84676804.74,83294230.05,83212342.3,87829661.65,84996783.9,,,79618728,79819592,81992472,83862912,85925856,84546614.88,86606236.4,87104078.15,85386919.23,74576432.67
2085,39,39,92527336.38,93495049.3,94372206.35,89292713.05,90358947.42,88787983.75,87090051.2,85938155,83569983.41,,,84572464,83376168,81613792,82715736,89947984,87858435.79,90706659.91,103662385.6,112764662.6,97564772.99
2086,39,41,651700547.9,655587968.4,693026449.1,792931964.2,846526330,833091957.8,832207727.1,822274920.2,835514832,,,939053824,956745472,999589056,1037941824,1022052608,1083825777,1157120174,1160201631,1146602074,968634135.6
2087,39,43,757673362.8,769792763.6,780953551.1,780050665.2,792629415.2,793839033,750321316.6,738164849.3,706754757.3,,,798270784,811601024,773836544,780912640,795788288,815661880.5,812868380.5,822116320.6,829089175.8,700639040.8
2088,39,45,360126984.7,359417328.7,361551374.2,370417695.1,458669476.2,351608223.1,315954661.7,315023061.3,305101604,,,518593376,523299968,512441440,517399200,499498592,512056828.2,525197273.6,525855524.5,528310936.8,463618935.9
2089,39,47,244601752.8,226864275.4,238169435.1,265475566.9,295093264.5,290039114.2,290693705.2,294907601,284203457.9,,,296955264,302397824,307761728,302103616,303771904,326590510.1,348301473,349794351.9,338320901.3,289910356.1
2090,39,49,5739614324,6122391777,6149258267,6436895136,6627651246,6552086661,6631450816,6544802199,6349045971,,,6624448512,6638168064,6785550336,6811344384,6793259520,7446606838,7509791888,7526868665,7475848091,6282682643
2091,39,51,283254595.6,284263901.7,283422178.8,287986047.6,296830132.1,298518133.5,301360388.5,295421075.7,276104842,,,275707776,279088416,269178624,263162512,265147280,271441455.5,265824044.7,268152516.6,262377300.1,240764034.2
2092,39,53,159128890.7,160124054.6,160919725.4,161365240.8,163265891.2,160739462.9,156616251.4,155624728.9,150407019.2,,,171249248,187552944,188034816,192272848,193063392,169185327.1,174671018.6,175174988.7,171728012,148440458.4
2093,39,55,283931073.4,273030760.3,274233446.2,284791089.4,283741123,283946917.5,282288572.8,276162241.2,268837255.3,,,271524448,263617344,250182320,259698512,256061184,266085305,267036861.6,268165770.1,285794496.3,248318535.1
2094,39,57,757061392.5,772604982.8,783556581.4,809682679.2,897744769,885102709.6,883985564.9,869980609.8,872082561.8,,,980657792,910813376,853246784,904460160,905287936,940947914.4,957496217.4,963871629,972966659.2,823262512.8
2095,39,59,488068012.6,487618439.5,498652009.9,521797284.1,531808130.9,540604303.3,537811038.6,530328812.3,546865488,,,527473856,537780864,543761344,580371136,580002496,601630308.8,605963416.9,592982505.5,575196884.7,484510688
2096,39,61,4772997777,4766312617,4811252238,4813734354,4883173827,5018198186,4983467028,4902851134,4764935666,,,4871131648,5221918720,5150839808,5064659456,4998302720,4872242234,4937904578,4828190304,4836153485,4063778011
2097,39,63,563913716.8,545784569.4,567858667.2,573056493.5,648850198.5,638187487.6,638985881.3,620559308.9,570777076.9,,,554369280,564592832,562557312,579267264,593707968,600003436.6,604641801.9,614225823.4,605268813.5,513778947.1
2099,39,67,58330236.18,58617222.45,58904900.85,58555362.25,59476738.5,62325469.15,62635868.8,62635868.8,57806321.82,,,63164968,63948856,78878696,89943144,81682192,78435967.82,80854582.1,81261253.05,82155814.03,67795663.03
2100,39,69,135079543.1,136251185.9,142392267,141911160.5,153507862.7,151677020.3,150617421.6,147305324,144354627.3,,,131663152,138627792,142378688,164321408,159167808,171529953.8,187391384,195192843.6,197992600.2,177056953.5
2101,39,71,28847226.96,29286161.9,29507585.5,34310576.7,32205825.96,31506066.35,29703773,29077476.8,27314817.9,,,2207069.75,2321929.5,2131602.25,2152723.25,2202109,2150092.62,2217101.25,2168844.6,2192759.4,1930558.5
2102,39,73,107088895.3,119896941.1,120425975.7,123672187.2,136022666.6,133830739.4,134312849.7,139466244.5,134376936.6,,,157073872,158280720,136993680,141059888,145199136,149728590.7,154561666.3,155817368.5,152195090.3,131443680.8
2104,39,77,242965937.7,245352138.6,235201218.5,232658475.3,235508863.4,207489319.9,207246124.1,204657598.8,184393358.3,,,175315616,177831744,181861360,183647152,181555952,187903400.5,190746561.1,186126083.4,189123272.1,166333601.8
2105,39,79,203854577.5,194910876,195895419.7,198155492.4,211043179.8,207624154.6,207664282.6,198188378.9,191213369.4,,,179313952,184606336,185328304,191822608,199561152,209076581.3,213675562.5,215018791.7,216542287.1,189493802.6
