ST,CO,2016,2017,2018,2019,2020,average
51,9,0.645330516,0.650016808,0.674903954,0.648283861,0.632089534,0.650124935
51,11,0.633650463,0.638575435,0.643441535,0.631222721,0.609042681,0.631186567
51,13,0.799151013,0.792291616,0.79101107,0.800166337,0.820900375,0.800704082
51,15,0.654541254,0.655017579,0.655365233,0.645555943,0.635446042,0.64918521
51,17,0.41757897,0.416628957,0.38610156,0.386114149,0.385518922,0.398388512
51,19,0.322682292,0.321202219,0.321518289,0.321660423,0.315842244,0.320581093
51,21,0.85938681,0.85921139,0.868231042,0.867018796,0.867430048,0.864255617
51,23,0.867971348,0.867820074,0.864783458,0.872178293,0.874505571,0.869451749
51,25,0.756947512,0.748702899,0.741409855,0.748713195,0.752823472,0.749719387
51,27,0.500485752,0.502814071,0.522647483,0.476537592,0.510667276,0.502630435
51,29,0,0,0,0,0,0
51,31,0.423442177,0.558826422,0.564004028,0.546601535,0.561280593,0.530830951
51,33,0.849751524,0.851083625,0.840161961,0.847310299,0.847709845,0.847203451
51,35,0.821892736,0.825795321,0.825628959,0.825461994,0.824902905,0.824736383
51,36,0,0,0,0,0,0
51,37,0.362608769,0.362199147,0.356766765,0.356055028,0.355276525,0.358581247
51,41,0.76703397,0.771791674,0.741557464,0.739292197,0.748245845,0.75358423
51,43,0.554200456,0.556254339,0.539298381,0.544106026,0.550143963,0.548800633
51,45,0,0,0,0,0,0
51,47,0.635044209,0.628310923,0.6362264,0.634716699,0.634420865,0.633743819
51,49,0,0,0,0,0,0
51,51,0,0,0,0,0,0
51,53,0.731812033,0.756453984,0.753914745,0.760356569,0.760232259,0.752553918
51,57,0.850302136,0.844583351,0.844104128,0.842023129,0.835270493,0.843256647
51,59,0.708748013,0.710303492,0.707695602,0.692373013,0.737767201,0.711377464
51,61,0.738416017,0.737682123,0.740496099,0.734399473,0.671394082,0.724477559
51,63,0.010584733,0.011445957,0.011462809,0.011392562,0.033076839,0.01559258
51,65,0.131014853,0.133601441,0.134849428,0.136265863,0.138934235,0.134933164
51,67,0.444226711,0.450422985,0.464694173,0.465312501,0.453525553,0.455636385
51,69,0.756800481,0.762654784,0.764893864,0.768409952,0.765743415,0.763700499
51,71,0.709988516,0.722142628,0.726241919,0.715282476,0.724580574,0.719647223
51,73,0.658219857,0.657712558,0.614423357,0.605793912,0.624989232,0.632227783
51,75,0.747596597,0.751254961,0.75368401,0.750325114,0.737692007,0.748110538
51,77,0.46338407,0.523958754,0.522716209,0.521352416,0.504791015,0.507240493
51,79,0.724238154,0.733568435,0.735128756,0.734179436,0.705927895,0.726608535
51,81,0.883211812,0.882576934,0.886078203,0.882017976,0.844181961,0.875613377
51,83,0.384922439,0.396152249,0.390451089,0.389047421,0.372892537,0.386693147
51,85,0.691195883,0.686024143,0.686135297,0.686397779,0.674228493,0.684796319
51,87,0.756355592,0.752347598,0.753889288,0.75336192,0.745246423,0.752240164
51,89,0.597610178,0.59865559,0.59783548,0.594271149,0.606378787,0.598950237
51,91,0.415536918,0.414584267,0.417284052,0.417170797,0.41732274,0.416379755
51,93,0.488809194,0.488654083,0.499213074,0.490007248,0.493823223,0.492101364
51,95,0.734579368,0.732181331,0.736966163,0.740754116,0.735988049,0.736093805
51,97,0.684897783,0.684864441,0.668165068,0.668167667,0.665028413,0.674224674
51,99,0.618032002,0.61538821,0.605109061,0.598071747,0.579409289,0.603202062
51,101,0.41190164,0.410738675,0.413703962,0.403888314,0.40850929,0.409748376
51,103,0,0,0,0,0,0
51,105,0.08134756,0.079908525,0.081854432,0.072550217,0.07608222,0.078348591
51,107,0.521893376,0.513760775,0.505946717,0.517176812,0.574912671,0.52673807
51,109,0.515079377,0.516340694,0.522631752,0.488161238,0.494678302,0.507378273
51,111,0,0,0,0,0,0
51,113,0.609519691,0.603888004,0.606440912,0.604142695,0.596861713,0.604170603
51,115,0,0,0,0,0,0
51,117,0.651576865,0.643252564,0.630633209,0.638868011,0.639618678,0.640789865
51,119,0.27780588,0.277273865,0.262210858,0.255985184,0.270337759,0.268722709
51,121,0.68908685,0.691035477,0.689101872,0.685941194,0.696929036,0.690418886
51,125,0.600796593,0.598399653,0.602856964,0.600864761,0.57940757,0.596465108
51,127,0.885546542,0.882252184,0.881322386,0.882822195,0.857384714,0.877865604
51,131,0.905540677,0.904696783,0.905967876,0.903333896,0.896659092,0.903239665
51,133,0.53306274,0.520188537,0.520185308,0.520204227,0.514454145,0.521618991
51,135,0.576514434,0.598044865,0.600985439,0.598829197,0.609058707,0.596686528
51,137,0.114945372,0.103370206,0.10452717,0.10427458,0.037569578,0.092937381
51,139,0.275844581,0.276128191,0.282172643,0.281732185,0.281286592,0.279432838
51,141,0.409974243,0.405412662,0.405244644,0.406259339,0.421073726,0.409592923
51,143,0.564906051,0.570645039,0.569602835,0.579943657,0.620936688,0.581206854
51,145,0.556200394,0.54817203,0.53754124,0.538861437,0.517553449,0.53966571
51,147,0.611201924,0.60390067,0.604463264,0.598619784,0.567107966,0.597058722
51,149,0.690788586,0.709297417,0.707413582,0.706703877,0.673947599,0.697630212
51,153,0.65517249,0.655656177,0.654747534,0.650581636,0.664733479,0.656178263
51,155,0.735248978,0.740358189,0.740943552,0.746805152,0.738894703,0.740450115
51,157,0.518319686,0.519150111,0.519106736,0.522628266,0.515044728,0.518849905
51,159,0.536016365,0.560164452,0.552399841,0.546184217,0.56491661,0.551936297
51,161,0.661612574,0.661795681,0.662254038,0.661383079,0.664881837,0.662385442
51,163,0.815113616,0.819117528,0.823142703,0.816360673,0.805057427,0.815758389
51,165,0.666162793,0.66488754,0.662578815,0.66473293,0.653269002,0.662326216
51,167,0.614349327,0.656676233,0.66106791,0.66323784,0.652273938,0.64952105
51,169,0.631740081,0.636861379,0.628505176,0.626178438,0.626567366,0.629970488
51,171,0.778889256,0.788621809,0.788743826,0.789918668,0.745545012,0.778343714
51,173,0.685137835,0.684574911,0.695807305,0.68214707,0.692836207,0.688100666
51,175,0.71483839,0.718109936,0.696833284,0.686532251,0.675353059,0.698333384
51,177,0.618123283,0.620443255,0.616872323,0.616317141,0.608316624,0.616014525
51,179,0.753515064,0.753982688,0.749261485,0.754357729,0.758692484,0.75396189
51,181,0,0,0,0,0,0
51,183,0.845228789,0.831308301,0.838295115,0.832635145,0.802505286,0.829994527
51,185,0.64569685,0.670621488,0.671818188,0.673895673,0.658354902,0.66407742
51,187,0.608468035,0.619938485,0.616112856,0.617871616,0.540744244,0.600627047
51,191,0.747066764,0.734594909,0.745884741,0.743915094,0.748149474,0.743922196
51,193,0,0,0,0,0,0
51,195,0.610856654,0.612151631,0.629090255,0.626273628,0.622906165,0.620255667
51,197,0.806802369,0.811574597,0.821322091,0.823800513,0.830775943,0.818855103
51,199,0.762278883,0.763885804,0.767511985,0.763210091,0.76604568,0.764586489
51,510,0.708070206,0.713574822,0.70525395,0.717378353,0.752065432,0.719268553
51,515,0.50807957,0.505648205,0.506149852,0.502186973,0.580585816,0.520530083
51,520,0.767615824,0.768549354,0.779847737,0.77382608,0.773313814,0.772630562
51,530,0,0,0,0,0,0
51,540,0.557094638,0.556962246,0.56839484,0.578950491,0.564513357,0.565183114
51,550,0.662064862,0.671755462,0.666798843,0.665419393,0.675847577,0.668377227
51,570,0.861644048,0.864088388,0.851742078,0.853027536,0.858906392,0.857881688
51,580,0.546121794,0.560980394,0.562474217,0.557975963,0.613194337,0.568149341
51,590,0.685952582,0.685242658,0.687106213,0.669470179,0.687410415,0.683036409
51,595,0.69045723,0.701137237,0.696210657,0.691526835,0.666132168,0.689092825
51,600,0.726226804,0.725237166,0.723201088,0.723675842,0.766152517,0.732898683
51,610,0.656227564,0.643743321,0.642922096,0.635786418,0.672624677,0.650260815
51,620,0,0,0,0,0,0
51,630,0.79002824,0.78875854,0.787583516,0.789064343,0.78600591,0.78828811
51,640,0.546217641,0.54963158,0.550230399,0.550934877,0.550920668,0.549587033
51,650,0.749283113,0.748142436,0.751633095,0.75901533,0.752657675,0.75214633
51,660,0.608823958,0.614799443,0.608514167,0.60569551,0.604610571,0.60848873
51,670,0.674875223,0.672360972,0.620774634,0.660328637,0.670299627,0.659727819
51,678,0.379694608,0.367896609,0.353837206,0.35345882,0.368103558,0.36459816
51,680,0.665648902,0.588858314,0.596119893,0.572078453,0.592704718,0.603082056
51,683,0.210734331,0.213695133,0.228464342,0.198499473,0.259873495,0.222253355
51,685,0.208720195,0.211770378,0.228872346,0.207179179,0.272622071,0.225832834
51,690,0.323557155,0.32283012,0.322574803,0.322486401,0.305827474,0.319455191
51,700,0.866557092,0.867532763,0.870569542,0.870731692,0.870813978,0.869241013
51,710,0.796636704,0.795462502,0.78640877,0.787794558,0.7918645,0.791633407
51,720,0.576357107,0.599088594,0.582304544,0.577832193,0.578734005,0.582863289
51,730,0.814451938,0.833344724,0.836114329,0.833951252,0.822297885,0.828032026
51,735,0,0,0,0,0,0
51,740,0.650871821,0.655971294,0.692488414,0.664241701,0.686516461,0.670017938
51,750,0.694348427,0.694352091,0.69484992,0.69486036,0.694000663,0.694482292
51,760,0.788185321,0.79324862,0.781167935,0.78151631,0.776154102,0.784054458
51,770,0.552166072,0.552301875,0.554359356,0.558061813,0.574433091,0.558264441
51,775,0.618938901,0.618634166,0.615003401,0.613016033,0.610717507,0.615262002
51,790,0.395833603,0.395828231,0.39236268,0.395911944,0.40142872,0.396273036
51,800,0.799150493,0.800421847,0.801314443,0.793060896,0.78945916,0.796681368
51,810,0.586057426,0.581641139,0.580270481,0.581927513,0.584236598,0.582826631
51,820,0.52922623,0.534148563,0.540875097,0.532136269,0.527680158,0.532813263
51,830,0.438584959,0.418481995,0.418364352,0.421130577,0.407009076,0.420714192
51,840,0.513214344,0.514450559,0.510395576,0.510398115,0.507497616,0.511191242
53,1,0.851297038,0.852082033,0.852211056,0.853566619,0.851141449,0.852059639
53,3,0.29669271,0.30081909,0.302036435,0.300691831,0.318578979,0.303763809
53,5,0.638115192,0.64083537,0.647020762,0.649529321,0.650372241,0.645174577
53,7,0.550487732,0.552812781,0.553344105,0.545143358,0.548471839,0.550051963
53,9,0.533223275,0.534411095,0.536953415,0.545275902,0.545401832,0.539053104
53,11,0.709792363,0.71364152,0.717356642,0.715435775,0.712288306,0.713702921
53,13,0.568441218,0.564106448,0.57474617,0.572973296,0.571230361,0.570299499
53,15,0.763053298,0.76677027,0.768505169,0.767254495,0.759537465,0.765024139
53,17,0.717390331,0.719438902,0.72701981,0.723059156,0.727980303,0.7229777
53,19,0.130425187,0.147968808,0.153613832,0.152821385,0.140720342,0.145109911
53,21,0.750956032,0.753889021,0.743561602,0.745197999,0.739363677,0.746593666
53,23,0.687371663,0.686972891,0.692974997,0.686730381,0.704756063,0.691761199
53,25,0.594253591,0.593723976,0.600077284,0.600018413,0.598355127,0.597285678
53,27,0.593003714,0.595983795,0.596499639,0.59858344,0.599657716,0.596745661
53,29,0.532638186,0.532006568,0.546207103,0.547317406,0.549145126,0.541462878
53,31,0.654529197,0.654467954,0.664356713,0.669738515,0.660713516,0.660761179
53,33,0.726381382,0.728412318,0.729941155,0.72970794,0.716516186,0.726191796
53,35,0.648971727,0.653124523,0.662067657,0.660305336,0.655241687,0.655942186
53,37,0.905994261,0.907964323,0.906791854,0.904877034,0.901886813,0.905502857
53,39,0.540381052,0.545715321,0.542238051,0.533284884,0.529329429,0.538189747
53,41,0.734392398,0.735453087,0.735516731,0.734777151,0.730244782,0.73407683
53,43,0.678453665,0.683301873,0.688894113,0.694451554,0.686766172,0.686373475
53,45,0.615103668,0.617205852,0.62375602,0.628108925,0.623863241,0.621607541
53,47,0.389041316,0.388141108,0.387804175,0.390609091,0.387114948,0.388542128
53,49,0.380713001,0.380393539,0.375566681,0.371389661,0.366061388,0.374824854
53,51,0.404643864,0.397325232,0.421386787,0.42661835,0.4289064,0.415776127
53,53,0.683281811,0.682356452,0.680515894,0.680562606,0.678268736,0.6809971
53,55,0,0,0,0,0,0
53,57,0.616919171,0.617096521,0.6219015,0.620189566,0.6023731,0.615695972
53,59,0.631068363,0.656051949,0.657442779,0.639358457,0.638938736,0.644572057
53,61,0.714877622,0.714441013,0.716695578,0.715022536,0.709286439,0.714064638
53,63,0.697405493,0.696931276,0.699884331,0.701887792,0.691168405,0.697455459
53,65,0.527861959,0.530129333,0.530355099,0.535108454,0.53726184,0.532143337
53,67,0.660633604,0.662763819,0.664533236,0.663470336,0.657060337,0.661692266
53,69,0.737730292,0.738701993,0.740507183,0.741037351,0.74539974,0.740675312
53,71,0.590814609,0.591714287,0.594728033,0.593553019,0.597489972,0.593659984
53,73,0.499459088,0.504042441,0.507783863,0.508372766,0.465487217,0.497029075
53,75,0.654164824,0.658512741,0.653120595,0.649323196,0.646280103,0.652280292
53,77,0.582593242,0.581810744,0.585597566,0.586582011,0.595884034,0.586493519
54,,,,,#DIV/0!,,#DIV/0!
54,1,0.135973107,0.139288895,0.136664837,0.137949121,0.137949612,0.137565114
54,3,0.711938073,0.718742263,0.720603607,0.721585606,0.706273809,0.715828672
54,5,0.435392332,0.433982805,0.420523026,0.446704992,0.447319823,0.436784596
54,7,0.795709917,0.81098454,0.808229924,0.801692458,0.783765669,0.800076502
54,9,0.667140956,0.699696864,0.69715267,0.698347278,0.670683305,0.686604215
54,11,0.683289559,0.666234751,0.691253996,0.695254398,0.686132063,0.684432953
54,13,0,0,0,0,0,0
54,15,0.42586462,0.446460492,0.426915226,0.4954103,0.456808384,0.450291804
54,17,0.68381121,0.669974077,0.676122679,0.677938284,0.558525741,0.653274398
54,19,0.649246846,0.660630072,0.659425504,0.658525062,0.650331267,0.65563175
54,21,0.059203329,0.049330242,0.058032661,0.058918285,0.052192918,0.055535487
54,23,0.278614475,0.195038283,0.223952148,0.241805592,0.254772604,0.23883662
54,25,0.595754258,0.627601154,0.642270839,0.62599308,0.603264808,0.618976828
54,27,0,0,0,0,0,0
54,29,0.451695874,0.444977173,0.456691424,0.459141722,0.412335506,0.44496834
54,31,0.429874638,0.387005887,0.411819062,0.414233263,0.430607412,0.414708052
54,33,0.602585973,0.613142741,0.597791869,0.613366962,0.578020858,0.600981681
54,35,0.747787884,0.758487973,0.741193162,0.724569925,0.700371791,0.734482147
54,37,0.641069509,0.644419641,0.641982428,0.658750404,0.603655433,0.637975483
54,39,0.75663991,0.772318052,0.751415474,0.762813306,0.757597886,0.760156926
54,41,0.737573232,0.737937575,0.73873888,0.732218486,0.718014011,0.732896437
54,43,0.190616544,0.185631132,0.196830032,0.216646104,0.216797941,0.201304351
54,45,0.449912388,0.484060376,0.461663904,0.474655086,0.475926122,0.469243575
54,47,0.580083675,0.580607607,0.600283085,0.600314136,0.603136477,0.592884996
54,49,0.431299547,0.502672498,0.470617935,0.471195131,0.461403022,0.467437627
54,51,0.716630124,0.699773743,0.710862374,0.70950518,0.663764236,0.700107131
54,53,0.616403599,0.577021929,0.611898526,0.638956114,0.646770345,0.618210103
54,55,0.695553215,0.714520905,0.720657057,0.710153129,0.703920297,0.708960921
54,57,0.193990871,0.201218477,0.203968044,0.203862084,0.20328082,0.201264059
54,59,0.641673851,0.620195759,0.635149057,0.63980941,0.639914453,0.635348506
54,61,0.680782817,0.726014584,0.716422891,0.713886095,0.699173518,0.707255981
54,63,0.558020643,0.562985421,0.542810376,0.542810376,0.542334773,0.549792318
54,65,0.806116556,0.781824144,0.766056973,0.766056973,0.761695083,0.776349946
54,67,0.55369313,0.552289852,0.534805283,0.536621805,0.536749348,0.542831884
54,69,0.723074141,0.747997833,0.75122492,0.726385415,0.712472194,0.732230901
54,71,0,0,0,0,0,0
54,73,0.702676816,0.732637519,0.728274385,0.753487664,0.752356541,0.733886585
54,75,0.336921833,0.332279234,0.307535372,0.307535372,0.305385353,0.317931433
54,77,0.374391854,0.413314906,0.417786576,0.390829058,0.369029485,0.393070376
54,79,0.603590368,0.612734962,0.58149648,0.594858185,0.586569032,0.595849805
54,81,0.571276872,0.584327879,0.6037075,0.604536822,0.59358053,0.591485921
54,83,0.650916624,0.640569894,0.661902373,0.662261446,0.656364728,0.654403013
54,85,0.597359121,0.622938617,0.59582755,0.597528027,0.596881528,0.602106969
54,87,0.46571198,0.48822202,0.430381812,0.459138583,0.428315544,0.454353988
54,89,0.344147066,0.354874363,0.354307163,0.348206573,0.320314792,0.344369991
54,91,0,0,0,0,0,0
54,93,0.593748324,0.577109197,0.567681617,0.567427984,0.569032973,0.575000019
54,95,0.390944518,0.402044025,0.394894769,0.394894769,0.390214721,0.39459856
54,97,0.443967766,0.458411844,0.44839343,0.450854716,0.447873828,0.449900317
54,99,0.498482355,0.501730098,0.487401107,0.494566401,0.48848543,0.494133078
54,101,0,0,0,0,0,0
54,103,0.44451341,0.369624415,0.397797626,0.397375821,0.36323743,0.39450974
54,105,0,0,0,0,0,0
54,107,0.63987254,0.658066871,0.655446978,0.660089635,0.654189957,0.653533196
54,109,0.284128477,0.297273548,0.27049194,0.270320732,0.270404053,0.27852375
55,1,0.231352393,0.239146143,0.238301249,0.267183658,0.267987558,0.2487942
55,3,0.595980826,0.594867655,0.589211665,0.53799902,0.512385349,0.566088903
55,5,0.535391206,0.554074592,0.550502289,0.567415601,0.555307149,0.552538167
55,7,0.397957049,0.39716945,0.38253995,0.379034304,0.361853663,0.383710883
55,9,0.63737037,0.63871417,0.649881371,0.645913499,0.639045014,0.642184885
55,11,0.106235112,0.106543342,0.103712854,0.090203972,0.085312324,0.098401521
55,13,0.396061798,0.395737046,0.393391839,0.382367544,0.370465764,0.387604798
55,15,0.473863377,0.478463606,0.476406944,0.480340745,0.458713209,0.473557576
55,17,0.578371684,0.570495331,0.57399114,0.575371308,0.567981813,0.573242255
55,19,0.516547325,0.514815021,0.518103287,0.515347533,0.501297108,0.513222055
55,21,0.628416738,0.633547018,0.629704706,0.643107742,0.640369024,0.635029046
55,23,0.542655984,0.523799351,0.52222856,0.421423702,0.401248701,0.48227126
55,25,0.730332803,0.731211566,0.732452936,0.737511148,0.733293373,0.732960365
55,27,0.484160773,0.485795871,0.485650986,0.516203288,0.522961362,0.498954456
55,29,0.306410874,0.307286578,0.318088177,0.303774796,0.298352771,0.306782639
55,31,0.568285316,0.571576941,0.567556091,0.556226689,0.547086397,0.562146287
55,33,0.680093083,0.685137877,0.679198981,0.690034333,0.685794089,0.684051673
55,35,0.657236429,0.669557403,0.669250315,0.675195576,0.672240035,0.668695952
55,37,0.460406603,0.457044331,0.404694484,0.363234636,0.343995561,0.405875123
55,39,0.57767486,0.587521377,0.584549537,0.5852145,0.564953925,0.57998284
55,41,0.339472375,0.326743492,0.296677384,0.282233648,0.268882995,0.302801979
55,43,0.534226797,0.536222061,0.536418542,0.54719941,0.561356442,0.54308465
55,45,0.498220972,0.495620021,0.494291392,0.526846627,0.51140909,0.50527762
55,47,0.196065406,0.194796404,0.194017763,0.202358284,0.189451621,0.195337896
55,49,0.594471149,0.594135891,0.59370103,0.644899421,0.64045292,0.613532082
55,51,0.709899269,0.707078549,0.698003645,0.700946156,0.704363989,0.704058322
55,53,0.715770328,0.715179124,0.713788343,0.675023661,0.655140995,0.69498049
