ST,CO,YEAR,VMT_Total
18.0,41.0,2016.0,49521739.8
18.0,43.0,2016.0,339996069.66
18.0,45.0,2016.0,105077454.42
18.0,47.0,2016.0,66548821.08
18.0,49.0,2016.0,71620497.72
18.0,51.0,2016.0,320541420.17999995
18.0,53.0,2016.0,313856364.3
18.0,55.0,2016.0,94596901.68
18.0,57.0,2016.0,1108030511.8200002
18.0,59.0,2016.0,413058695.21999997
18.0,61.0,2016.0,152921911.38
18.0,63.0,2016.0,545578800.36
18.0,65.0,2016.0,407328185.64
18.0,67.0,2016.0,146720828.28
18.0,69.0,2016.0,230891498.94
18.0,71.0,2016.0,400053097.5
18.0,73.0,2016.0,451206553.14
18.0,75.0,2016.0,40105716.36
18.0,77.0,2016.0,111346013.28
18.0,79.0,2016.0,79202996.58
18.0,81.0,2016.0,691279875.78
18.0,83.0,2016.0,151974183.66
18.0,85.0,2016.0,119687845.02
18.0,87.0,2016.0,207602754.24
18.0,89.0,2016.0,3307724110.62
18.0,91.0,2016.0,966603540.4799999
18.0,93.0,2016.0,212311153.92
18.0,95.0,2016.0,556993198.4399999
18.0,97.0,2016.0,6153980481.12
18.0,99.0,2016.0,113602483.80000001
18.0,101.0,2016.0,77722797.42
18.0,103.0,2016.0,197444782.92
18.0,105.0,2016.0,186421785.24
18.0,107.0,2016.0,228001153.01999998
18.0,109.0,2016.0,359052555.06
18.0,111.0,2016.0,123913351.62
18.0,113.0,2016.0,123488473.19999999
18.0,115.0,2016.0,0.0
18.0,117.0,2016.0,45153818.94
18.0,119.0,2016.0,82859892.89999999
18.0,121.0,2016.0,0.0
18.0,123.0,2016.0,135122343.18
18.0,125.0,2016.0,54281094.0
18.0,127.0,2016.0,991694703.4200001
18.0,129.0,2016.0,168441127.56
18.0,131.0,2016.0,0.0
18.0,133.0,2016.0,331791751.44
18.0,135.0,2016.0,85360101.12
18.0,137.0,2016.0,172931874.36
18.0,139.0,2016.0,48829308.06
18.0,141.0,2016.0,918479554.68
18.0,143.0,2016.0,175642971.77999997
18.0,145.0,2016.0,421216864.5
18.0,147.0,2016.0,108995919.96
18.0,149.0,2016.0,23242698.24
18.0,151.0,2016.0,349266630.06
18.0,153.0,2016.0,112728117.12
18.0,155.0,2016.0,0.0
18.0,157.0,2016.0,703915059.54
18.0,159.0,2016.0,144303998.51999998
18.0,161.0,2016.0,0.0
18.0,163.0,2016.0,704227089.18
18.0,165.0,2016.0,166289863.74
18.0,167.0,2016.0,528219178.79999995
18.0,169.0,2016.0,28591407.6
18.0,171.0,2016.0,41915762.04
18.0,173.0,2016.0,254402453.21999997
18.0,175.0,2016.0,27427915.560000002
18.0,177.0,2016.0,451009202.28000003
18.0,179.0,2016.0,38514908.34
18.0,181.0,2016.0,289398941.34
18.0,183.0,2016.0,23030656.14
19.0,1.0,2016.0,208190865.0
19.0,3.0,2016.0,21716427.0
19.0,5.0,2016.0,3762586.14
19.0,7.0,2016.0,38966362.02
19.0,9.0,2016.0,24437838.3
19.0,11.0,2016.0,177258246.89999998
19.0,13.0,2016.0,573164476.5600001
19.0,15.0,2016.0,117526937.10000001
19.0,17.0,2016.0,175857484.38
19.0,19.0,2016.0,173991404.1
19.0,21.0,2016.0,63671782.92
19.0,23.0,2016.0,27907624.439999998
19.0,25.0,2016.0,46284341.699999996
19.0,27.0,2016.0,89085179.58
19.0,29.0,2016.0,223748427.0
19.0,31.0,2016.0,352873428.3
19.0,33.0,2016.0,341859350.04
19.0,35.0,2016.0,39139553.22
19.0,37.0,2016.0,70868839.86
19.0,39.0,2016.0,142642219.44
19.0,41.0,2016.0,89385193.44000001
19.0,43.0,2016.0,82128665.16
19.0,45.0,2016.0,237506004.66
19.0,47.0,2016.0,78930934.13999999
19.0,49.0,2016.0,472021020.71999997
19.0,51.0,2016.0,42556199.82
19.0,53.0,2016.0,122995141.8
19.0,55.0,2016.0,121812511.62
19.0,57.0,2016.0,152585912.4
19.0,59.0,2016.0,102367846.62
19.0,61.0,2016.0,407392224.66
19.0,63.0,2016.0,27010756.080000002
19.0,65.0,2016.0,87426471.24000001
19.0,67.0,2016.0,129911264.46
19.0,69.0,2016.0,178054121.22
19.0,71.0,2016.0,128698508.82000001
19.0,73.0,2016.0,45980733.72
19.0,75.0,2016.0,128404383.9
19.0,77.0,2016.0,5772947.28
19.0,79.0,2016.0,274983339.59999996
19.0,81.0,2016.0,39386068.86
19.0,83.0,2016.0,100740808.25999999
19.0,85.0,2016.0,220291242.24
19.0,87.0,2016.0,149568542.52
19.0,89.0,2016.0,42789868.86
19.0,91.0,2016.0,52102017.839999996
19.0,93.0,2016.0,44891510.4
19.0,95.0,2016.0,287116129.8
19.0,97.0,2016.0,62765735.279999994
19.0,99.0,2016.0,458781885.71999997
19.0,101.0,2016.0,75044749.8
19.0,103.0,2016.0,908291553.0600001
19.0,105.0,2016.0,102060966.6
19.0,107.0,2016.0,20862512.400000002
19.0,109.0,2016.0,77596410.3
19.0,111.0,2016.0,190792586.52
19.0,113.0,2016.0,1083420799.92
19.0,115.0,2016.0,49925371.92
19.0,117.0,2016.0,39849128.4
19.0,119.0,2016.0,6518833.32
19.0,121.0,2016.0,51250028.4
19.0,123.0,2016.0,163579996.08
19.0,125.0,2016.0,150915488.4
19.0,127.0,2016.0,185028807.54
19.0,129.0,2016.0,179850247.92
19.0,131.0,2016.0,0.0
19.0,133.0,2016.0,139286424.0
19.0,135.0,2016.0,58962662.220000006
19.0,137.0,2016.0,47465921.46
19.0,139.0,2016.0,180854822.76
19.0,141.0,2016.0,52302428.46
19.0,143.0,2016.0,28883936.76
19.0,145.0,2016.0,51667411.14
19.0,147.0,2016.0,35444819.82
19.0,149.0,2016.0,142658089.20000002
19.0,151.0,2016.0,16668167.040000001
19.0,153.0,2016.0,2515979449.14
19.0,155.0,2016.0,873371547.96
19.0,157.0,2016.0,292299183.90000004
19.0,159.0,2016.0,0.0
19.0,161.0,2016.0,57557848.08
19.0,163.0,2016.0,923127472.86
19.0,165.0,2016.0,40061613.36
19.0,167.0,2016.0,147866540.04
19.0,169.0,2016.0,487068638.58
19.0,171.0,2016.0,102712135.5
19.0,173.0,2016.0,0.0
19.0,175.0,2016.0,44996109.54
19.0,177.0,2016.0,0.0
19.0,179.0,2016.0,156406344.84
19.0,181.0,2016.0,426011405.94000006
19.0,183.0,2016.0,189064100.27999997
19.0,185.0,2016.0,10535299.02
19.0,187.0,2016.0,143541946.26
19.0,189.0,2016.0,0.0
19.0,191.0,2016.0,86727718.68
19.0,193.0,2016.0,484002224.70000005
19.0,195.0,2016.0,118912851.0
19.0,197.0,2016.0,53598895.620000005
20.0,1.0,2016.0,64459356.36
20.0,3.0,2016.0,58099970.94
20.0,5.0,2016.0,37722723.3
20.0,7.0,2016.0,0.0
20.0,9.0,2016.0,107747969.75999999
20.0,11.0,2016.0,47581200.48
20.0,13.0,2016.0,78575108.94
20.0,15.0,2016.0,365056279.97999996
20.0,17.0,2016.0,148276339.26
20.0,19.0,2016.0,23280070.5
20.0,21.0,2016.0,126526273.2
20.0,23.0,2016.0,0.0
20.0,25.0,2016.0,16776653.1
20.0,27.0,2016.0,19622522.7
20.0,29.0,2016.0,25706976.24
20.0,31.0,2016.0,105635494.62
20.0,33.0,2016.0,0.0
20.0,35.0,2016.0,81520589.10000001
20.0,37.0,2016.0,68517509.46
20.0,39.0,2016.0,24545306.88
20.0,41.0,2016.0,157872851.94
20.0,43.0,2016.0,55522957.620000005
20.0,45.0,2016.0,323967699.90000004
20.0,47.0,2016.0,41066158.92
20.0,49.0,2016.0,0.0
20.0,51.0,2016.0,247084089.24
20.0,53.0,2016.0,144368820.78
20.0,55.0,2016.0,97352830.43999998
20.0,57.0,2016.0,161804914.38
20.0,59.0,2016.0,233658206.4
20.0,61.0,2016.0,237896819.46
20.0,63.0,2016.0,159876976.44
20.0,65.0,2016.0,0.0
20.0,67.0,2016.0,0.0
20.0,69.0,2016.0,48735429.06
20.0,71.0,2016.0,0.0
20.0,73.0,2016.0,76690834.8
20.0,75.0,2016.0,18448757.04
20.0,77.0,2016.0,0.0
20.0,79.0,2016.0,214309151.58
20.0,81.0,2016.0,33918892.620000005
20.0,83.0,2016.0,0.0
20.0,85.0,2016.0,36061881.18
20.0,87.0,2016.0,81577886.4
20.0,89.0,2016.0,14844418.319999998
20.0,91.0,2016.0,1831363232.88
20.0,93.0,2016.0,25445505.840000004
20.0,95.0,2016.0,7030453.74
20.0,97.0,2016.0,65495842.74
20.0,99.0,2016.0,66032786.7
20.0,101.0,2016.0,0.0
20.0,103.0,2016.0,296104936.08
20.0,105.0,2016.0,42511851.6
20.0,107.0,2016.0,0.0
20.0,109.0,2016.0,30055023.3
20.0,111.0,2016.0,274717008.71999997
20.0,113.0,2016.0,212498648.4
20.0,115.0,2016.0,51598497.0
20.0,117.0,2016.0,61336585.8
20.0,119.0,2016.0,54743615.52
20.0,121.0,2016.0,33563122.32
20.0,123.0,2016.0,30943016.159999996
20.0,125.0,2016.0,165083260.56
20.0,127.0,2016.0,11334339.24
20.0,129.0,2016.0,0.0
20.0,131.0,2016.0,34265842.32
20.0,133.0,2016.0,43543843.5
20.0,135.0,2016.0,0.0
20.0,137.0,2016.0,23417294.88
20.0,139.0,2016.0,126205185.06000002
20.0,141.0,2016.0,9459709.200000001
20.0,143.0,2016.0,0.0
20.0,145.0,2016.0,30955467.48
20.0,147.0,2016.0,36617388.66
20.0,149.0,2016.0,92804028.72
20.0,151.0,2016.0,86581530.96
20.0,153.0,2016.0,0.0
20.0,155.0,2016.0,132685229.7
20.0,157.0,2016.0,21222389.22
20.0,159.0,2016.0,57782154.839999996
20.0,161.0,2016.0,180692004.0
20.0,163.0,2016.0,30441764.52
20.0,165.0,2016.0,26925723.3
20.0,167.0,2016.0,146910354.06
20.0,169.0,2016.0,332689461.6
20.0,171.0,2016.0,46620882.36
20.0,173.0,2016.0,905138195.8800002
20.0,175.0,2016.0,96818049.54
20.0,177.0,2016.0,629864991.5999999
20.0,179.0,2016.0,7960166.94
20.0,181.0,2016.0,136244067.29999998
20.0,183.0,2016.0,25176177.419999998
20.0,185.0,2016.0,51440399.64
20.0,187.0,2016.0,0.0
20.0,189.0,2016.0,0.0
20.0,191.0,2016.0,252414311.94
20.0,193.0,2016.0,188732877.6
20.0,195.0,2016.0,135033299.04
20.0,197.0,2016.0,185395700.58
20.0,199.0,2016.0,0.0
20.0,201.0,2016.0,17801006.58
20.0,203.0,2016.0,0.0
20.0,205.0,2016.0,49075629.720000006
20.0,207.0,2016.0,35748094.74
20.0,209.0,2016.0,1122983299.0800002
21.0,1.0,2016.0,24038861.7
21.0,3.0,2016.0,45610250.22
21.0,5.0,2016.0,74613158.94
21.0,7.0,2016.0,40100072.64
21.0,9.0,2016.0,118950614.88
21.0,11.0,2016.0,99048222.96
21.0,13.0,2016.0,154930530.35999998
21.0,15.0,2016.0,1029760548.0600001
21.0,17.0,2016.0,81180985.02
21.0,19.0,2016.0,257696412.96
21.0,21.0,2016.0,87366425.28
21.0,23.0,2016.0,46178381.04
21.0,25.0,2016.0,54850893.779999994
21.0,27.0,2016.0,0.0
21.0,29.0,2016.0,553064741.1
21.0,31.0,2016.0,0.0
21.0,33.0,2016.0,80856698.04
21.0,35.0,2016.0,107516149.02
21.0,37.0,2016.0,480698199.96000004
21.0,39.0,2016.0,0.0
21.0,41.0,2016.0,179194972.5
21.0,43.0,2016.0,225640134.6
21.0,45.0,2016.0,44064108.84
21.0,47.0,2016.0,516994361.4
21.0,49.0,2016.0,234796407.84
21.0,51.0,2016.0,57194658.96
21.0,53.0,2016.0,22880303.34
21.0,55.0,2016.0,0.0
21.0,57.0,2016.0,0.0
21.0,59.0,2016.0,94209911.58
21.0,61.0,2016.0,36853206.120000005
21.0,63.0,2016.0,0.0
21.0,65.0,2016.0,0.0
21.0,67.0,2016.0,1689900507.0
21.0,69.0,2016.0,5976285.899999999
21.0,71.0,2016.0,224814548.4
21.0,73.0,2016.0,366152340.18
21.0,75.0,2016.0,0.0
21.0,77.0,2016.0,214618765.61999997
21.0,79.0,2016.0,79361478.24000001
21.0,81.0,2016.0,401145977.16
21.0,83.0,2016.0,94181341.62
21.0,85.0,2016.0,0.0
21.0,87.0,2016.0,0.0
21.0,89.0,2016.0,145836594.24
21.0,91.0,2016.0,0.0
21.0,93.0,2016.0,617649529.32
21.0,95.0,2016.0,80785485.42
21.0,97.0,2016.0,0.0
21.0,99.0,2016.0,288740057.16
21.0,101.0,2016.0,185407771.26
21.0,103.0,2016.0,176226697.86
21.0,105.0,2016.0,0.0
21.0,107.0,2016.0,201540407.1
21.0,109.0,2016.0,0.0
21.0,111.0,2016.0,4391117691.12
21.0,113.0,2016.0,149864343.72
21.0,115.0,2016.0,76281269.82
21.0,117.0,2016.0,904140736.0799999
21.0,119.0,2016.0,67992544.68
21.0,121.0,2016.0,168480106.56
21.0,123.0,2016.0,60523494.839999996
21.0,125.0,2016.0,541862125.26
21.0,127.0,2016.0,89658807.72
21.0,129.0,2016.0,0.0
21.0,131.0,2016.0,27907258.439999998
21.0,133.0,2016.0,99393734.28
21.0,135.0,2016.0,61380458.220000006
21.0,137.0,2016.0,122156939.58
21.0,139.0,2016.0,49644521.81999999
21.0,141.0,2016.0,103945445.7
21.0,143.0,2016.0,214725615.66
21.0,145.0,2016.0,429666812.64
21.0,147.0,2016.0,68251478.7
21.0,149.0,2016.0,0.0
21.0,151.0,2016.0,648221370.24
21.0,153.0,2016.0,28090756.2
21.0,155.0,2016.0,46017004.32
21.0,157.0,2016.0,187721242.62
21.0,159.0,2016.0,0.0
21.0,161.0,2016.0,83617560.48
21.0,163.0,2016.0,23974083.36
21.0,165.0,2016.0,0.0
21.0,167.0,2016.0,86574386.63999999
21.0,169.0,2016.0,0.0
21.0,171.0,2016.0,0.0
21.0,173.0,2016.0,101019561.17999999
21.0,175.0,2016.0,0.0
21.0,177.0,2016.0,0.0
21.0,179.0,2016.0,0.0
21.0,181.0,2016.0,20074668.12
21.0,183.0,2016.0,0.0
21.0,185.0,2016.0,267240196.01999998
21.0,187.0,2016.0,0.0
21.0,189.0,2016.0,0.0
21.0,191.0,2016.0,12542607.719999999
21.0,193.0,2016.0,159682557.24
21.0,195.0,2016.0,351095462.52
21.0,197.0,2016.0,0.0
21.0,199.0,2016.0,305871232.5
21.0,201.0,2016.0,1838147.1600000001
21.0,203.0,2016.0,410677663.92
21.0,205.0,2016.0,113083115.16
21.0,207.0,2016.0,44215083.84
21.0,209.0,2016.0,542586186.72
21.0,211.0,2016.0,378272880.36
21.0,213.0,2016.0,232213516.56
21.0,215.0,2016.0,0.0
21.0,217.0,2016.0,68357512.56
21.0,219.0,2016.0,39402205.800000004
21.0,221.0,2016.0,154031740.5
21.0,223.0,2016.0,8655310.74
21.0,225.0,2016.0,0.0
21.0,227.0,2016.0,790818059.28
21.0,229.0,2016.0,40160649.300000004
21.0,231.0,2016.0,0.0
21.0,233.0,2016.0,47690725.98
21.0,235.0,2016.0,376773037.98
21.0,237.0,2016.0,16548276.420000002
21.0,239.0,2016.0,217015582.5
22.0,1.0,2016.0,440553870.6
22.0,3.0,2016.0,152307240.0
22.0,5.0,2016.0,914030063.4
22.0,7.0,2016.0,0.0
22.0,9.0,2016.0,46242819.0
22.0,11.0,2016.0,182111205.60000002
22.0,13.0,2016.0,199286853.6
22.0,15.0,2016.0,804628088.4
22.0,17.0,2016.0,1462268882.22
22.0,19.0,2016.0,1445852548.8
22.0,21.0,2016.0,71775491.39999999
22.0,23.0,2016.0,0.0
22.0,25.0,2016.0,59226376.2
22.0,27.0,2016.0,0.0
22.0,29.0,2016.0,140861029.2
22.0,31.0,2016.0,393103105.2
22.0,33.0,2016.0,2630786083.9200006
22.0,35.0,2016.0,39734094.599999994
22.0,37.0,2016.0,21228512.400000002
22.0,39.0,2016.0,24878813.4
22.0,41.0,2016.0,67542225.60000001
22.0,43.0,2016.0,94149444.72
22.0,45.0,2016.0,259532466.60000002
22.0,47.0,2016.0,343884010.8
22.0,49.0,2016.0,75054814.80000001
22.0,51.0,2016.0,1605806597.5200002
22.0,53.0,2016.0,365135617.8
22.0,55.0,2016.0,1338839960.88
22.0,57.0,2016.0,90153379.86000001
22.0,59.0,2016.0,81136051.2
22.0,61.0,2016.0,451225918.2
22.0,63.0,2016.0,715784662.8
22.0,65.0,2016.0,330223939.2
22.0,67.0,2016.0,76942057.2
22.0,69.0,2016.0,401083881.6
22.0,71.0,2016.0,2026170762.5400002
22.0,73.0,2016.0,892452368.7
22.0,75.0,2016.0,71604240.0
22.0,77.0,2016.0,104590612.2
22.0,79.0,2016.0,754335461.1
22.0,81.0,2016.0,0.0
22.0,83.0,2016.0,349960342.8
22.0,85.0,2016.0,134427042.0
22.0,87.0,2016.0,139857698.76
22.0,89.0,2016.0,705778039.8000001
22.0,91.0,2016.0,0.0
22.0,93.0,2016.0,178836274.20000002
22.0,95.0,2016.0,531661800.42
22.0,97.0,2016.0,508784835.0
22.0,99.0,2016.0,452154899.40000004
22.0,101.0,2016.0,100910958.0
22.0,103.0,2016.0,1696226890.2
22.0,105.0,2016.0,1143369762.6000001
22.0,107.0,2016.0,35937957.24
22.0,109.0,2016.0,279105414.59999996
22.0,111.0,2016.0,30023492.4
22.0,113.0,2016.0,116249652.0
22.0,115.0,2016.0,244633704.6
22.0,117.0,2016.0,31929913.2
22.0,119.0,2016.0,236777734.2
22.0,121.0,2016.0,606699200.94
22.0,123.0,2016.0,0.0
22.0,125.0,2016.0,88067469.0
22.0,127.0,2016.0,117117145.2
23.0,1.0,2016.0,410828543.75999993
23.0,3.0,2016.0,227366307.72000003
23.0,5.0,2016.0,1385298119.64
23.0,7.0,2016.0,97858854.72
23.0,9.0,2016.0,172013342.46
23.0,11.0,2016.0,513757369.56000006
23.0,13.0,2016.0,100220553.9
23.0,15.0,2016.0,122747315.88
23.0,17.0,2016.0,204211248.18
23.0,19.0,2016.0,722640128.28
23.0,21.0,2016.0,0.0
23.0,23.0,2016.0,276030315.54
23.0,25.0,2016.0,315237856.92
23.0,27.0,2016.0,188368835.7
23.0,29.0,2016.0,92061839.28
23.0,31.0,2016.0,1048292822.64
24.0,1.0,2016.0,474698559.59999996
24.0,3.0,2016.0,2327623657.6800003
24.0,5.0,2016.0,5183124221.94
24.0,9.0,2016.0,502987771.98
24.0,11.0,2016.0,104905917.54
24.0,13.0,2016.0,568631910.5999999
24.0,15.0,2016.0,776712126.4800001
24.0,17.0,2016.0,648799906.4399999
24.0,19.0,2016.0,149481456.48000002
24.0,21.0,2016.0,1269601577.82
24.0,23.0,2016.0,271492431.59999996
24.0,25.0,2016.0,1205898212.76
24.0,27.0,2016.0,1781432517.36
24.0,29.0,2016.0,0.0
24.0,31.0,2016.0,4607519579.46
24.0,33.0,2016.0,4993113843.3
24.0,35.0,2016.0,123457538.88
24.0,37.0,2016.0,361548934.92
24.0,39.0,2016.0,147941507.82
24.0,41.0,2016.0,355569479.46000004
24.0,43.0,2016.0,1190776432.32
24.0,45.0,2016.0,428006991.66
24.0,47.0,2016.0,430413463.62
24.0,510.0,2016.0,2322519008.1
25.0,1.0,2016.0,814966472.0999999
25.0,3.0,2016.0,613248884.4
25.0,5.0,2016.0,2143610221.98
25.0,7.0,2016.0,45617775.18
25.0,9.0,2016.0,3879242062.9799995
25.0,11.0,2016.0,389447713.14
25.0,13.0,2016.0,2366962944.4199996
25.0,15.0,2016.0,443775483.11999995
25.0,17.0,2016.0,7666227969.960001
25.0,19.0,2016.0,0.0
25.0,21.0,2016.0,3779869615.2599998
25.0,23.0,2016.0,1162757463.36
25.0,25.0,2016.0,2075871871.6200001
25.0,27.0,2016.0,4615095545.22
26.0,1.0,2016.0,24523127.28
26.0,3.0,2016.0,67291402.14
26.0,5.0,2016.0,436138377.05999994
26.0,7.0,2016.0,115535520.12
26.0,9.0,2016.0,113113427.28
26.0,11.0,2016.0,197190841.14000002
26.0,13.0,2016.0,80957739.66
26.0,15.0,2016.0,0.0
26.0,17.0,2016.0,468465180.66
26.0,19.0,2016.0,76867678.68
26.0,21.0,2016.0,993046934.3399999
26.0,23.0,2016.0,257691929.45999998
26.0,25.0,2016.0,932349519.9599998
26.0,27.0,2016.0,8299701.4799999995
26.0,29.0,2016.0,96137439.6
26.0,31.0,2016.0,138227908.08
26.0,33.0,2016.0,89523541.44
26.0,35.0,2016.0,43907222.940000005
26.0,37.0,2016.0,543181068.48
26.0,39.0,2016.0,167473123.44
26.0,41.0,2016.0,223043595.18
26.0,43.0,2016.0,118734982.32000001
26.0,45.0,2016.0,614492281.56
26.0,47.0,2016.0,157360221.35999998
26.0,49.0,2016.0,2008584502.8
26.0,51.0,2016.0,0.0
26.0,53.0,2016.0,65442139.56
26.0,55.0,2016.0,352839159.71999997
26.0,57.0,2016.0,145753332.9
26.0,59.0,2016.0,98819363.16
26.0,61.0,2016.0,78585360.60000001
26.0,63.0,2016.0,71254329.36
26.0,65.0,2016.0,1019109007.4399999
26.0,67.0,2016.0,381020054.40000004
26.0,69.0,2016.0,77218314.0
26.0,71.0,2016.0,64376343.9
26.0,73.0,2016.0,77095187.94
26.0,75.0,2016.0,679809860.34
26.0,77.0,2016.0,1098558761.22
26.0,79.0,2016.0,136865022.9
26.0,81.0,2016.0,2262281040.84
26.0,83.0,2016.0,0.0
26.0,85.0,2016.0,32434312.439999998
26.0,87.0,2016.0,392349873.53999996
26.0,89.0,2016.0,0.0
26.0,91.0,2016.0,197120715.54000002
26.0,93.0,2016.0,996762306.4799999
26.0,95.0,2016.0,28732910.52
26.0,97.0,2016.0,149070775.20000002
26.0,99.0,2016.0,3527011341.66
26.0,101.0,2016.0,75579878.4
26.0,103.0,2016.0,262715034.24
26.0,105.0,2016.0,124509206.93999998
26.0,107.0,2016.0,35064223.74
26.0,109.0,2016.0,159162328.5
26.0,111.0,2016.0,176815009.92
26.0,113.0,2016.0,0.0
26.0,115.0,2016.0,828677377.4399999
26.0,117.0,2016.0,83638352.94
26.0,119.0,2016.0,48446750.220000006
26.0,121.0,2016.0,285198761.94000006
26.0,123.0,2016.0,0.0
26.0,125.0,2016.0,7397906364.72
26.0,127.0,2016.0,0.0
26.0,129.0,2016.0,99656185.56000002
26.0,131.0,2016.0,43677111.42
26.0,133.0,2016.0,103809743.88
26.0,135.0,2016.0,34877706.48
26.0,137.0,2016.0,190739490.9
26.0,139.0,2016.0,1069709766.4800001
26.0,141.0,2016.0,41917463.94
26.0,143.0,2016.0,98940545.75999999
26.0,145.0,2016.0,1035626378.8199998
26.0,147.0,2016.0,539187291.12
26.0,149.0,2016.0,158956266.84
26.0,151.0,2016.0,151738933.5
26.0,153.0,2016.0,88351269.06
26.0,155.0,2016.0,267844297.32
26.0,157.0,2016.0,76263705.48
26.0,159.0,2016.0,456839007.6599999
26.0,161.0,2016.0,1344129070.8
26.0,163.0,2016.0,9417882478.44
26.0,165.0,2016.0,128753353.92
27.0,1.0,2016.0,108961494.0
27.0,3.0,2016.0,983173743.96
27.0,5.0,2016.0,227732896.98000002
27.0,7.0,2016.0,121289581.8
27.0,9.0,2016.0,268077164.82
27.0,11.0,2016.0,10362202.98
27.0,13.0,2016.0,158990498.82
27.0,15.0,2016.0,81682965.0
27.0,17.0,2016.0,294988262.75999993
27.0,19.0,2016.0,159453243.6
27.0,21.0,2016.0,184269621.06
27.0,23.0,2016.0,72871837.08
27.0,25.0,2016.0,461806476.78000003
27.0,27.0,2016.0,406589498.82
27.0,29.0,2016.0,35840381.64
27.0,31.0,2016.0,78298544.7
27.0,33.0,2016.0,61090926.6
27.0,35.0,2016.0,343224954.6
27.0,37.0,2016.0,1798823289.18
27.0,39.0,2016.0,79143459.36000001
27.0,41.0,2016.0,233659212.9
27.0,43.0,2016.0,125864314.61999997
27.0,45.0,2016.0,79852891.8
27.0,47.0,2016.0,318739873.02
27.0,49.0,2016.0,331543640.03999996
27.0,51.0,2016.0,67526077.67999999
27.0,53.0,2016.0,4454135120.94
27.0,55.0,2016.0,18727268.400000002
27.0,57.0,2016.0,137258677.86
27.0,59.0,2016.0,72557450.4
27.0,61.0,2016.0,206802949.08
27.0,63.0,2016.0,161656717.32
27.0,65.0,2016.0,43869693.300000004
27.0,67.0,2016.0,220071268.92
27.0,69.0,2016.0,17585871.78
27.0,71.0,2016.0,57962929.56
27.0,73.0,2016.0,28924742.1
27.0,75.0,2016.0,95841565.2
27.0,77.0,2016.0,18050999.22
27.0,79.0,2016.0,45764727.84
27.0,81.0,2016.0,13776935.4
27.0,83.0,2016.0,113600046.24000001
27.0,85.0,2016.0,168152972.1
27.0,87.0,2016.0,30026775.419999998
27.0,89.0,2016.0,17619221.7
27.0,91.0,2016.0,122859776.7
27.0,93.0,2016.0,91529360.52
27.0,95.0,2016.0,240217563.24
27.0,97.0,2016.0,172159105.61999997
27.0,99.0,2016.0,182883729.11999997
27.0,101.0,2016.0,27104470.38
27.0,103.0,2016.0,204826377.06
27.0,105.0,2016.0,173062616.87999997
27.0,107.0,2016.0,0.0
27.0,109.0,2016.0,315727089.12
27.0,111.0,2016.0,375961180.44
27.0,113.0,2016.0,25400330.46
27.0,115.0,2016.0,322049728.14
27.0,117.0,2016.0,36342592.199999996
27.0,119.0,2016.0,146857920.89999998
27.0,121.0,2016.0,39000476.879999995
27.0,123.0,2016.0,2039096729.64
27.0,125.0,2016.0,12680853.24
27.0,127.0,2016.0,78370899.24000001
27.0,129.0,2016.0,101565618.54
27.0,131.0,2016.0,383676006.6
27.0,133.0,2016.0,88810430.7
27.0,135.0,2016.0,81879141.0
27.0,137.0,2016.0,854777221.74
27.0,139.0,2016.0,415884793.5
27.0,141.0,2016.0,521454298.32
27.0,143.0,2016.0,30852727.62
27.0,145.0,2016.0,1053084769.14
27.0,147.0,2016.0,289605057.90000004
27.0,149.0,2016.0,23545515.66
27.0,151.0,2016.0,48520096.620000005
27.0,153.0,2016.0,156917167.38
27.0,155.0,2016.0,0.0
27.0,157.0,2016.0,60496487.7
27.0,159.0,2016.0,90148307.10000001
27.0,161.0,2016.0,4787060.399999999
27.0,163.0,2016.0,983798923.2
27.0,165.0,2016.0,80413999.08
27.0,167.0,2016.0,84697172.64
27.0,169.0,2016.0,351864534.66
27.0,171.0,2016.0,820178114.46
27.0,173.0,2016.0,35717281.199999996
28.0,1.0,2016.0,179887276.14
28.0,3.0,2016.0,190247608.85999998
28.0,5.0,2016.0,3245684.34
28.0,7.0,2016.0,12265282.200000001
28.0,9.0,2016.0,108627105.42
28.0,11.0,2016.0,180983230.20000002
28.0,13.0,2016.0,0.0
28.0,15.0,2016.0,138070469.51999998
28.0,17.0,2016.0,21550910.82
28.0,19.0,2016.0,410187.18
28.0,21.0,2016.0,42650712.0
28.0,23.0,2016.0,120311318.7
28.0,25.0,2016.0,94529887.08
28.0,27.0,2016.0,125250474.06000002
28.0,29.0,2016.0,224926387.01999998
28.0,31.0,2016.0,277206873.78
28.0,33.0,2016.0,830663205.5999999
28.0,35.0,2016.0,571672957.0200001
28.0,37.0,2016.0,81660111.96
28.0,39.0,2016.0,99419753.22
28.0,41.0,2016.0,57103488.36
28.0,43.0,2016.0,155725863.0
28.0,45.0,2016.0,450821477.21999997
28.0,47.0,2016.0,1436206029.54
28.0,49.0,2016.0,1890740767.08
28.0,51.0,2016.0,154936196.04
28.0,53.0,2016.0,50745684.06
28.0,55.0,2016.0,5291368.140000001
28.0,57.0,2016.0,155988618.06
28.0,59.0,2016.0,1131303873.5400002
28.0,61.0,2016.0,89569309.74000001
28.0,63.0,2016.0,42229328.879999995
28.0,65.0,2016.0,24905461.860000003
28.0,67.0,2016.0,481251888.41999996
28.0,69.0,2016.0,45723256.379999995
28.0,71.0,2016.0,168666437.16
28.0,73.0,2016.0,291536893.73999995
