,STATE_CODE,YEAR,NAICS,ESTAB_F,ESTAB,RCPTOT_F,RCPTOT,RCPTOT_N_F,LFO
251,01,2000,4853,,202,,3861000,,
707,02,2000,4853,,463,,14150000,,
1171,04,2000,4853,,1002,,26613000,,
1636,05,2000,4853,,88,,1894000,,
2103,06,2000,4853,,10019,,296422000,,
2570,08,2000,4853,,1080,,30665000,,
3035,09,2000,4853,,860,,33602000,,
3483,10,2000,4853,,61,,1544000,,
3914,11,2000,4853,,1051,,18502000,,
4379,12,2000,4853,,6267,,158940000,,
4843,13,2000,4853,,2477,,57238000,,
5301,15,2000,4853,,1409,,33081000,,
5755,16,2000,4853,D,0,D,0,,
6222,17,2000,4853,,9895,,253197000,,
6689,18,2000,4853,,669,,15556000,,
7145,19,2000,4853,,186,,3987000,,
7607,20,2000,4853,,217,,3533000,,
8074,21,2000,4853,,531,,12636000,,
8539,22,2000,4853,,1507,,28774000,,
8998,23,2000,4853,,198,,4585000,,
9463,24,2000,4853,,4157,,92585000,,
9927,25,2000,4853,,4557,,122269000,,
10394,26,2000,4853,,1202,,28319000,,
10861,27,2000,4853,,1261,,32253000,,
11327,28,2000,4853,,169,,4724000,,
11794,29,2000,4853,,1013,,20804000,,
12257,30,2000,4853,,13,,218000,,
12721,31,2000,4853,,79,,1542000,,
13187,32,2000,4853,,242,,4407000,,
13641,33,2000,4853,,211,,5604000,,
14104,34,2000,4853,,6847,,241239000,,
14570,35,2000,4853,D,0,D,0,,
15037,36,2000,4853,,45186,,1383425000,,
15504,37,2000,4853,,1337,,26981000,,
15960,38,2000,4853,D,0,D,0,,
16425,39,2000,4853,,1884,,35868000,,
16892,40,2000,4853,,278,,6226000,,
17359,41,2000,4853,,591,,16110000,,
17826,42,2000,4853,,2573,,62934000,,
18277,44,2000,4853,,290,,6549000,,
18735,45,2000,4853,,429,,8939000,,
19191,46,2000,4853,D,0,D,0,,
19654,47,2000,4853,,578,,14634000,,
20121,48,2000,4853,,4344,,113774000,,
20587,49,2000,4853,,191,,4141000,,
21040,50,2000,4853,D,0,D,0,,
21504,51,2000,4853,,4611,,115201000,,
21968,53,2000,4853,,1641,,42931000,,
22431,54,2000,4853,,97,,3118000,,
22893,55,2000,4853,,600,,13358000,,
23354,56,2000,4853,D,0,D,0,,
251,01,2001,4853,,171,,3756000,,
707,02,2001,4853,,491,,15026000,,
1172,04,2001,4853,,1020,,27051000,,
1638,05,2001,4853,,79,,1863000,,
2105,06,2001,4853,,10495,,304310000,,
2571,08,2001,4853,,1138,,32200000,,
3030,09,2001,4853,,906,,33168000,,
3478,10,2001,4853,,70,,1982000,,
3908,11,2001,4853,,985,,17768000,,
4372,12,2001,4853,,6569,,166409000,,
4836,13,2001,4853,,2639,,59195000,,
5294,15,2001,4853,,1390,,32016000,,
5752,16,2001,4853,,115,,2579000,,
6219,17,2001,4853,,10361,,256416000,,
6686,18,2001,4853,,683,,15165000,,
7145,19,2001,4853,,212,,4112000,,
7608,20,2001,4853,,219,,5101000,,
8074,21,2001,4853,,503,,14567000,,
8539,22,2001,4853,,1591,,31147000,,
8999,23,2001,4853,,233,,5009000,,
9461,24,2001,4853,,4295,,96889000,,
9925,25,2001,4853,,4556,,130769000,,
10392,26,2001,4853,,1254,,30856000,,
10856,27,2001,4853,,1327,,31126000,,
11322,28,2001,4853,,169,,4654000,,
11789,29,2001,4853,,1100,,20813000,,
12252,30,2001,4853,D,0,D,0,,
12714,31,2001,4853,,83,,1466000,,
13179,32,2001,4853,,258,,4621000,,
13636,33,2001,4853,,203,,5612000,,
14103,34,2001,4853,,7299,,241680000,,
14567,35,2001,4853,D,0,D,0,,
15034,36,2001,4853,,48373,,1402820000,,
15501,37,2001,4853,,1435,,30804000,,
15958,38,2001,4853,D,0,D,0,,
16424,39,2001,4853,,1925,,35194000,,
16891,40,2001,4853,,289,,6429000,,
17357,41,2001,4853,,618,,17429000,,
17824,42,2001,4853,,2785,,69721000,,
18275,44,2001,4853,,302,,6399000,,
18735,45,2001,4853,,437,,9850000,,
19192,46,2001,4853,D,0,D,0,,
19655,47,2001,4853,,580,,14872000,,
20122,48,2001,4853,,4651,,118595000,,
20589,49,2001,4853,,204,,4791000,,
21044,50,2001,4853,,59,,1034000,,
21509,51,2001,4853,,4822,,119691000,,
21976,53,2001,4853,,1774,,45279000,,
22437,54,2001,4853,,130,,3860000,,
22901,55,2001,4853,,584,,13621000,,
23359,56,2001,4853,D,0,D,0,,
250,01,2002,4853,,218,,4568000,,
717,02,2002,4853,D,0,D,0,,
1190,04,2002,4853,,1016,,27685000,,
1663,05,2002,4853,,103,,1672000,,
2138,06,2002,4853,,10734,,317243000,,
2611,08,2002,4853,,1191,,33201000,,
3079,09,2002,4853,,912,,33241000,,
3538,10,2002,4853,,91,,2683000,,
3974,11,2002,4853,,937,,18114000,,
4442,12,2002,4853,,6910,,179062000,,
4917,13,2002,4853,,2779,,62186000,,
5382,15,2002,4853,,1390,,30508000,,
5852,16,2002,4853,,125,,2440000,,
6327,17,2002,4853,,10345,,261782000,,
6802,18,2002,4853,,701,,15315000,,
7270,19,2002,4853,,234,,4581000,,
7745,20,2002,4853,,234,,4396000,,
8220,21,2002,4853,,557,,12943000,,
8693,22,2002,4853,,1669,,33216000,,
9160,23,2002,4853,,204,,4430000,,
9632,24,2002,4853,,4309,,97912000,,
10104,25,2002,4853,,4837,,134746000,,
10579,26,2002,4853,,1440,,34637000,,
11051,27,2002,4853,,1510,,33288000,,
11523,28,2002,4853,,208,,4878000,,
11998,29,2002,4853,,1106,,22176000,,
12471,30,2002,4853,,26,,540000,,
12942,31,2002,4853,,104,,1881000,,
13415,32,2002,4853,,220,,4880000,,
13879,33,2002,4853,,205,,5793000,,
14351,34,2002,4853,,7278,,243661000,,
14823,35,2002,4853,D,0,D,0,,
15298,36,2002,4853,,45653,,1363100000,,
15773,37,2002,4853,,1457,,32496000,,
16233,38,2002,4853,D,0,D,0,,
16707,39,2002,4853,,2033,,37132000,,
17180,40,2002,4853,,317,,6938000,,
17655,41,2002,4853,,698,,18940000,,
18130,42,2002,4853,,2956,,75852000,,
18585,44,2002,4853,,296,,6851000,,
19055,45,2002,4853,,527,,11189000,,
19519,46,2002,4853,D,0,D,0,,
19993,47,2002,4853,,663,,16807000,,
20468,48,2002,4853,,4815,,122569000,,
20943,49,2002,4853,,232,,4729000,,
21407,50,2002,4853,,70,,1494000,,
21880,51,2002,4853,,4988,,126102000,,
22350,53,2002,4853,,1851,,47124000,,
22820,54,2002,4853,,120,,2786000,,
23294,55,2002,4853,,632,,15017000,,
23764,56,2002,4853,D,0,D,0,,
249,01,2003,4853,,216,,6124000,,
715,02,2003,4853,,491,,16110000,,
1186,04,2003,4853,,1187,,31902000,,
1660,05,2003,4853,,132,,2431000,,
2135,06,2003,4853,,11186,,349302000,,
2608,08,2003,4853,,1252,,36264000,,
3080,09,2003,4853,,976,,36580000,,
3541,10,2003,4853,,107,,3136000,,
3975,11,2003,4853,,865,,17006000,,
4443,12,2003,4853,,7479,,195955000,,
4918,13,2003,4853,,2918,,65922000,,
5387,15,2003,4853,,1405,,32432000,,
5857,16,2003,4853,,121,,2444000,,
6332,17,2003,4853,,10983,,284802000,,
6805,18,2003,4853,,742,,15448000,,
7277,19,2003,4853,,232,,4427000,,
7748,20,2003,4853,,227,,5736000,,
8223,21,2003,4853,,562,,11698000,,
8696,22,2003,4853,,1654,,34472000,,
9165,23,2003,4853,,206,,4532000,,
9636,24,2003,4853,,4405,,104317000,,
10111,25,2003,4853,,5095,,147853000,,
10586,26,2003,4853,,1404,,36699000,,
11061,27,2003,4853,,1526,,32867000,,
11533,28,2003,4853,,222,,5924000,,
12008,29,2003,4853,,1211,,26139000,,
12479,30,2003,4853,,39,,795000,,
12950,31,2003,4853,,118,,2889000,,
13425,32,2003,4853,,279,,6809000,,
13895,33,2003,4853,,199,,5681000,,
14369,34,2003,4853,,7625,,266580000,,
14844,35,2003,4853,,68,,1490000,,
15319,36,2003,4853,,46472,,1417128000,,
15794,37,2003,4853,,1580,,35331000,,
16258,38,2003,4853,D,0,D,0,,
16733,39,2003,4853,,2157,,39343000,,
17208,40,2003,4853,,312,,7415000,,
17683,41,2003,4853,,695,,19262000,,
18158,42,2003,4853,,3311,,84975000,,
18624,44,2003,4853,,291,,7412000,,
19097,45,2003,4853,,540,,11801000,,
19562,46,2003,4853,D,0,D,0,,
20036,47,2003,4853,,724,,20278000,,
20511,48,2003,4853,,4997,,131813000,,
20986,49,2003,4853,,244,,5523000,,
21450,50,2003,4853,D,0,D,0,,
21923,51,2003,4853,,5229,,135158000,,
22395,53,2003,4853,,1896,,50418000,,
22865,54,2003,4853,,102,,2936000,,
23339,55,2003,4853,,691,,17044000,,
23811,56,2003,4853,D,0,D,0,,
249,01,2004,4853,,214,,5501000,,
713,02,2004,4853,,523,,18136000,,
1183,04,2004,4853,,1266,,38010000,,
1658,05,2004,4853,,117,,2260000,,
2133,06,2004,4853,,11818,,385195000,,
2607,08,2004,4853,,1315,,40672000,,
3076,09,2004,4853,,993,,38543000,,
3539,10,2004,4853,,128,,4104000,,
3971,11,2004,4853,,912,,17786000,,
4438,12,2004,4853,,7829,,212479000,,
4910,13,2004,4853,,2915,,68277000,,
5375,15,2004,4853,,1462,,35241000,,
5844,16,2004,4853,,122,,2646000,,
6319,17,2004,4853,,11443,,304201000,,
6793,18,2004,4853,,824,,17674000,,
7260,19,2004,4853,,244,,5014000,,
7733,20,2004,4853,,218,,5765000,,
8208,21,2004,4853,,564,,12312000,,
8683,22,2004,4853,,1762,,37644000,,
9151,23,2004,4853,,198,,4729000,,
9624,24,2004,4853,,4588,,114230000,,
10096,25,2004,4853,,5284,,156312000,,
10571,26,2004,4853,,1471,,38947000,,
11046,27,2004,4853,,1455,,34408000,,
11518,28,2004,4853,,174,,5514000,,
11993,29,2004,4853,,1234,,28158000,,
12463,30,2004,4853,,41,,1029000,,
12934,31,2004,4853,,133,,3140000,,
13405,32,2004,4853,,280,,5577000,,
13873,33,2004,4853,,204,,5099000,,
14344,34,2004,4853,,7834,,288665000,,
14816,35,2004,4853,,84,,1881000,,
15291,36,2004,4853,,48235,,1548003000,,
15763,37,2004,4853,,1816,,40328000,,
16226,38,2004,4853,D,0,D,0,,
16701,39,2004,4853,,2226,,43025000,,
17176,40,2004,4853,,315,,7332000,,
17651,41,2004,4853,,815,,23978000,,
18126,42,2004,4853,,3394,,89723000,,
18589,44,2004,4853,,289,,7872000,,
19059,45,2004,4853,,549,,12790000,,
19521,46,2004,4853,,39,,538000,,
19996,47,2004,4853,,728,,22154000,,
20471,48,2004,4853,,5148,,141749000,,
20945,49,2004,4853,,259,,5960000,,
21407,50,2004,4853,D,0,D,0,,
21879,51,2004,4853,,5444,,151384000,,
22350,53,2004,4853,,1977,,55594000,,
22820,54,2004,4853,,92,,2539000,,
23289,55,2004,4853,,685,,17120000,,
23755,56,2004,4853,D,0,D,0,,
250,01,2005,4853,,200,,5266000,,
713,02,2005,4853,,511,,18012000,,
1185,04,2005,4853,,1375,,44087000,,
1658,05,2005,4853,,114,,2223000,,
2133,06,2005,4853,,12520,,423495000,,
2608,08,2005,4853,,1435,,48409000,,
3082,09,2005,4853,,1017,,42388000,,
3541,10,2005,4853,,162,,4591000,,
3975,11,2005,4853,,1019,,20025000,,
4443,12,2005,4853,,8085,,234773000,,
4915,13,2005,4853,,3239,,77200000,,
5378,15,2005,4853,,1557,,38922000,,
5842,16,2005,4853,,148,,3496000,,
6317,17,2005,4853,,12121,,338103000,,
6792,18,2005,4853,,894,,20722000,,
7259,19,2005,4853,,268,,6065000,,
7734,20,2005,4853,,253,,5891000,,
8209,21,2005,4853,,605,,14085000,,
8683,22,2005,4853,,1401,,25599000,,
9151,23,2005,4853,,237,,4683000,,
9624,24,2005,4853,,4790,,121235000,,
10096,25,2005,4853,,5441,,159432000,,
10571,26,2005,4853,,1640,,40761000,,
11043,27,2005,4853,,1631,,38992000,,
11517,28,2005,4853,,179,,4728000,,
11992,29,2005,4853,,1306,,29399000,,
12461,30,2005,4853,,39,,1304000,,
12932,31,2005,4853,,124,,3163000,,
13406,32,2005,4853,,344,,6697000,,
13871,33,2005,4853,,227,,5090000,,
14343,34,2005,4853,,8196,,322126000,,
14816,35,2005,4853,,85,,2000000,,
15291,36,2005,4853,,49844,,1681894000,,
15766,37,2005,4853,,1935,,46355000,,
16233,38,2005,4853,,28,,608000,,
16708,39,2005,4853,,2405,,44602000,,
17183,40,2005,4853,,342,,8021000,,
17658,41,2005,4853,,844,,25938000,,
18133,42,2005,4853,,3590,,100077000,,
18597,44,2005,4853,,305,,8095000,,
19068,45,2005,4853,,598,,16188000,,
19529,46,2005,4853,,34,,404000,,
20003,47,2005,4853,,824,,25375000,,
20478,48,2005,4853,,5602,,160359000,,
20952,49,2005,4853,,265,,6421000,,
21416,50,2005,4853,,63,,1709000,,
21888,51,2005,4853,,5829,,162990000,,
22360,53,2005,4853,,2209,,64322000,,
22832,54,2005,4853,,94,,2226000,,
23301,55,2005,4853,,717,,18122000,,
23772,56,2005,4853,,45,,716000,,
250,01,2006,4853,,220,,6055000,,
719,02,2006,4853,,555,,21272000,,
1190,04,2006,4853,,1491,,48450000,,
1661,05,2006,4853,,134,,2406000,,
2136,06,2006,4853,,13051,,457955000,,
2611,08,2006,4853,,1488,,53491000,,
3080,09,2006,4853,,1059,,46025000,,
3543,10,2006,4853,,187,,5169000,,
3978,11,2006,4853,,1025,,21743000,,
4448,12,2006,4853,,8131,,243880000,,
4923,13,2006,4853,,3489,,84957000,,
5391,15,2006,4853,,1566,,40136000,,
5860,16,2006,4853,,164,,3582000,,
6335,17,2006,4853,,12792,,373473000,,
6810,18,2006,4853,,936,,20971000,,
7281,19,2006,4853,,314,,6457000,,
7756,20,2006,4853,,242,,6762000,,
8230,21,2006,4853,,640,,16099000,,
8705,22,2006,4853,,1212,,25750000,,
9173,23,2006,4853,,221,,4764000,,
9646,24,2006,4853,,4761,,124806000,,
10118,25,2006,4853,,5455,,164549000,,
10593,26,2006,4853,,1690,,43297000,,
11065,27,2006,4853,,1679,,40140000,,
11540,28,2006,4853,,159,,4932000,,
12015,29,2006,4853,,1287,,30682000,,
12486,30,2006,4853,,32,,1377000,,
12955,31,2006,4853,,132,,3782000,,
13428,32,2006,4853,,332,,7869000,,
13895,33,2006,4853,,185,,5172000,,
14367,34,2006,4853,,8711,,341403000,,
14840,35,2006,4853,,79,,2457000,,
15315,36,2006,4853,,51525,,1798904000,,
15790,37,2006,4853,,1958,,50099000,,
16260,38,2006,4853,,37,,623000,,
16734,39,2006,4853,,2431,,46293000,,
17208,40,2006,4853,,321,,7989000,,
17681,41,2006,4853,,890,,28181000,,
18156,42,2006,4853,,3804,,109023000,,
18622,44,2006,4853,,329,,8699000,,
19094,45,2006,4853,,560,,15881000,,
19564,46,2006,4853,,34,,270000,,
20038,47,2006,4853,,865,,25121000,,
20513,48,2006,4853,,5963,,177660000,,
20988,49,2006,4853,,289,,7884000,,
21452,50,2006,4853,,78,,2454000,,
21924,51,2006,4853,,5991,,173044000,,
22396,53,2006,4853,,2227,,69149000,,
22868,54,2006,4853,,95,,2398000,,
23340,55,2006,4853,,726,,19200000,,
23810,56,2006,4853,,25,,560000,,
250,01,2007,4853,,304,,8045000,G,
713,02,2007,4853,,563,,21977000,G,
1179,04,2007,4853,,1678,,54294000,G,
1646,05,2007,4853,,142,,3200000,G,
2114,06,2007,4853,,14234,,504960000,G,
2582,08,2007,4853,,1673,,61584000,G,
3048,09,2007,4853,,1146,,55975000,G,
3509,10,2007,4853,,175,,5490000,G,
3953,11,2007,4853,,1133,,22986000,G,
4413,12,2007,4853,,8958,,270379000,G,
4881,13,2007,4853,,3717,,94165000,G,
5345,15,2007,4853,,1596,,43157000,G,
5810,16,2007,4853,,186,,4011000,G,
6278,17,2007,4853,,13507,,400837000,G,
6746,18,2007,4853,,1013,,23913000,G,
7213,19,2007,4853,,369,,7665000,G,
7681,20,2007,4853,,280,,7708000,G,
8149,21,2007,4853,,750,,18496000,G,
8617,22,2007,4853,,1444,,32353000,G,
9078,23,2007,4853,,255,,5048000,G,
9545,24,2007,4853,,4998,,133873000,G,
10013,25,2007,4853,,5641,,176212000,G,
10481,26,2007,4853,,1931,,47046000,G,
10949,27,2007,4853,,1934,,47994000,G,
11417,28,2007,4853,,188,,6225000,G,
11885,29,2007,4853,,1380,,35176000,G,
12352,30,2007,4853,,34,,614000,H,
12814,31,2007,4853,,152,,4824000,G,
13281,32,2007,4853,,339,,8427000,G,
13744,33,2007,4853,,180,,5228000,G,
14212,34,2007,4853,,9256,,375390000,G,
14679,35,2007,4853,,113,,2725000,G,
15147,36,2007,4853,,52999,,1932198000,G,
15615,37,2007,4853,,2128,,55364000,G,
16077,38,2007,4853,,34,,746000,G,
16545,39,2007,4853,,2583,,50996000,G,
17013,40,2007,4853,,404,,10653000,G,
17481,41,2007,4853,,979,,31305000,G,
17949,42,2007,4853,,4246,,132683000,G,
18410,44,2007,4853,,348,,9276000,G,
18878,45,2007,4853,,707,,19518000,G,
19344,46,2007,4853,,31,,395000,H,
19811,47,2007,4853,,1006,,29678000,G,
20279,48,2007,4853,,6415,,197219000,G,
20747,49,2007,4853,,355,,9225000,G,
21204,50,2007,4853,,74,,2543000,G,
21669,51,2007,4853,,6509,,192470000,G,
22137,53,2007,4853,,2433,,78867000,G,
22603,54,2007,4853,,109,,2787000,G,
23071,55,2007,4853,,772,,23459000,G,
23534,56,2007,4853,,35,,674000,G,
955,01,2008,4853,,302,,8203000,G,-
956,01,2008,4853,,6,,743000,H,C
957,01,2008,4853,,288,,6563000,G,S
958,01,2008,4853,,8,,897000,G,P
2622,02,2008,4853,,595,,23500000,G,-
2623,02,2008,4853,,4,,713000,H,C
2624,02,2008,4853,,590,,22762000,G,S
2625,02,2008,4853,D,0,D,0,D,P
4353,04,2008,4853,,1744,,58073000,G,-
4354,04,2008,4853,,45,,4208000,G,C
4355,04,2008,4853,,1662,,48720000,G,S
4356,04,2008,4853,,37,,5145000,G,P
6155,05,2008,4853,,151,,2839000,G,-
6156,05,2008,4853,D,0,D,0,D,C
6157,05,2008,4853,,146,,2535000,G,S
6158,05,2008,4853,D,0,D,0,D,P
7988,06,2008,4853,,14627,,515053000,G,-
7989,06,2008,4853,,392,,44433000,G,C
7990,06,2008,4853,,14116,,460181000,G,S
7991,06,2008,4853,,119,,10439000,G,P
9836,08,2008,4853,,1753,,66062000,G,-
9837,08,2008,4853,,47,,7944000,H,C
9838,08,2008,4853,,1692,,56383000,G,S
9839,08,2008,4853,,14,,1735000,H,P
11634,09,2008,4853,,1151,,51467000,G,-
11635,09,2008,4853,,36,,4350000,G,C
11636,09,2008,4853,,1086,,42811000,G,S
11637,09,2008,4853,,29,,4306000,G,P
13335,10,2008,4853,,163,,5066000,G,-
13336,10,2008,4853,,28,,2034000,G,C
13337,10,2008,4853,,132,,2865000,G,S
13338,10,2008,4853,D,0,D,0,D,P
14844,11,2008,4853,,1155,,25902000,G,-
14845,11,2008,4853,,25,,3213000,H,C
14846,11,2008,4853,,1121,,21419000,G,S
14847,11,2008,4853,,9,,1270000,G,P
16586,12,2008,4853,,9106,,268905000,G,-
16587,12,2008,4853,,802,,68069000,G,C
16588,12,2008,4853,,8259,,194980000,G,S
16589,12,2008,4853,,45,,5856000,G,P
18418,13,2008,4853,,3766,,92459000,G,-
18419,13,2008,4853,,114,,11287000,G,C
18420,13,2008,4853,,3637,,79788000,G,S
18421,13,2008,4853,,15,,1384000,G,P
20135,15,2008,4853,,1592,,41190000,G,-
20136,15,2008,4853,,24,,2394000,H,C
20137,15,2008,4853,,1563,,38537000,G,S
20138,15,2008,4853,D,0,D,0,D,P
21848,16,2008,4853,,198,,4856000,G,-
21849,16,2008,4853,D,0,D,0,D,C
21850,16,2008,4853,,191,,4238000,G,S
21851,16,2008,4853,D,0,D,0,D,P
23646,17,2008,4853,,13645,,407899000,G,-
23647,17,2008,4853,,3327,,144439000,G,C
23648,17,2008,4853,,10303,,261611000,G,S
23649,17,2008,4853,,15,,1849000,G,P
25473,18,2008,4853,,1026,,23725000,G,-
25474,18,2008,4853,,40,,3600000,G,C
25475,18,2008,4853,,972,,19291000,G,S
25476,18,2008,4853,,14,,834000,H,P
27246,19,2008,4853,,383,,9175000,G,-
27247,19,2008,4853,,16,,1078000,H,C
27248,19,2008,4853,,362,,7714000,G,S
27249,19,2008,4853,,5,,383000,G,P
29013,20,2008,4853,,263,,7918000,G,-
29014,20,2008,4853,,16,,1570000,G,C
29015,20,2008,4853,,244,,6214000,G,S
29016,20,2008,4853,,3,,134000,H,P
30824,21,2008,4853,,773,,18209000,G,-
30825,21,2008,4853,,22,,2657000,G,C
30826,21,2008,4853,,746,,15426000,G,S
30827,21,2008,4853,,5,,126000,G,P
32632,22,2008,4853,,1494,,34896000,G,-
32633,22,2008,4853,,63,,2857000,H,C
32634,22,2008,4853,,1415,,30984000,G,S
32635,22,2008,4853,,16,,1055000,H,P
34370,23,2008,4853,,280,,6008000,G,-
34371,23,2008,4853,,10,,926000,G,C
34372,23,2008,4853,,269,,4894000,G,S
34373,23,2008,4853,D,0,D,0,D,P
36137,24,2008,4853,,4978,,139933000,G,-
36138,24,2008,4853,,148,,15565000,G,C
36139,24,2008,4853,,4811,,122454000,G,S
36140,24,2008,4853,,19,,1914000,H,P
37922,25,2008,4853,,5587,,178277000,G,-
37923,25,2008,4853,,1401,,74543000,G,C
37924,25,2008,4853,,4176,,102129000,G,S
37925,25,2008,4853,,10,,1605000,H,P
39735,26,2008,4853,,1934,,47840000,G,-
39736,26,2008,4853,,104,,8082000,G,C
39737,26,2008,4853,,1810,,37231000,G,S
39738,26,2008,4853,,20,,2527000,H,P
41543,27,2008,4853,,1981,,48873000,G,-
41544,27,2008,4853,,43,,3013000,G,C
41545,27,2008,4853,,1926,,45360000,G,S
41546,27,2008,4853,,12,,500000,G,P
43325,28,2008,4853,,188,,5464000,G,-
43326,28,2008,4853,,5,,543000,H,C
43327,28,2008,4853,,177,,4058000,H,S
43328,28,2008,4853,,6,,863000,H,P
45125,29,2008,4853,,1355,,33707000,G,-
45126,29,2008,4853,,22,,3037000,G,C
45127,29,2008,4853,,1324,,30133000,G,S
45128,29,2008,4853,,9,,537000,G,P
46902,30,2008,4853,D,0,D,0,D,-
46903,30,2008,4853,D,0,D,0,D,C
46904,30,2008,4853,D,0,D,0,D,S
46905,30,2008,4853,D,0,D,0,D,P
48620,31,2008,4853,,153,,4923000,G,-
48621,31,2008,4853,,11,,1815000,G,C
48622,31,2008,4853,,142,,3108000,G,S
50372,32,2008,4853,,316,,7546000,G,-
50373,32,2008,4853,,11,,833000,H,C
50374,32,2008,4853,,303,,6546000,G,S
50375,32,2008,4853,D,0,D,0,D,P
52101,33,2008,4853,,190,,5836000,G,-
52102,33,2008,4853,,8,,859000,H,C
52103,33,2008,4853,,182,,4977000,G,S
53876,34,2008,4853,,9610,,398949000,G,-
53877,34,2008,4853,,813,,63764000,G,C
53878,34,2008,4853,,8681,,320210000,G,S
53879,34,2008,4853,,116,,14975000,G,P
55656,35,2008,4853,,104,,2031000,G,-
55657,35,2008,4853,D,0,D,0,D,C
55658,35,2008,4853,,101,,1895000,G,S
55659,35,2008,4853,D,0,D,0,D,P
57467,36,2008,4853,,56171,,2285896000,G,-
57468,36,2008,4853,,3556,,296586000,G,C
57469,36,2008,4853,,52538,,1982466000,G,S
57470,36,2008,4853,,77,,6844000,G,P
59295,37,2008,4853,,2210,,58400000,G,-
59296,37,2008,4853,,88,,7680000,G,C
59297,37,2008,4853,,2093,,48108000,G,S
59298,37,2008,4853,,29,,2612000,G,P
60977,38,2008,4853,,30,,1046000,H,-
60978,38,2008,4853,,4,,354000,G,C
60979,38,2008,4853,,24,,489000,H,S
60980,38,2008,4853,D,0,D,0,D,P
62727,39,2008,4853,,2574,,54396000,G,-
62728,39,2008,4853,,55,,4318000,H,C
62729,39,2008,4853,,2494,,48365000,G,S
62730,39,2008,4853,,25,,1713000,H,P
64541,40,2008,4853,,369,,9793000,G,-
64542,40,2008,4853,,10,,634000,H,C
64543,40,2008,4853,,349,,8738000,G,S
64544,40,2008,4853,,10,,421000,H,P
66356,41,2008,4853,,1006,,34830000,G,-
66357,41,2008,4853,,22,,3189000,H,C
66358,41,2008,4853,,975,,31218000,G,S
66359,41,2008,4853,,9,,423000,G,P
68194,42,2008,4853,,4502,,151695000,G,-
68195,42,2008,4853,,581,,41361000,G,C
68196,42,2008,4853,,3905,,108586000,G,S
68197,42,2008,4853,,16,,1748000,G,P
69907,44,2008,4853,,383,,9542000,G,-
69908,44,2008,4853,,24,,2925000,H,C
69909,44,2008,4853,,357,,6514000,G,S
69910,44,2008,4853,D,0,D,0,D,P
71642,45,2008,4853,,739,,19980000,G,-
71643,45,2008,4853,,25,,3376000,H,C
71644,45,2008,4853,,704,,15834000,G,S
71645,45,2008,4853,,10,,770000,G,P
73340,46,2008,4853,,34,,337000,G,-
73341,46,2008,4853,D,0,D,0,D,C
73342,46,2008,4853,,32,,274000,G,S
75098,47,2008,4853,,1105,,30138000,G,-
75099,47,2008,4853,,20,,1225000,H,C
75100,47,2008,4853,,1075,,27838000,G,S
75101,47,2008,4853,,10,,1075000,G,P
76949,48,2008,4853,,6433,,199234000,G,-
76950,48,2008,4853,,108,,12079000,G,C
76951,48,2008,4853,,6288,,183662000,G,S
76952,48,2008,4853,D,0,D,0,D,P
78766,49,2008,4853,,388,,10087000,G,-
78767,49,2008,4853,,9,,1050000,G,C
78768,49,2008,4853,,377,,8988000,G,S
78769,49,2008,4853,D,0,D,0,D,P
80459,50,2008,4853,,81,,2843000,G,-
80460,50,2008,4853,,3,,597000,H,C
80461,50,2008,4853,,77,,2172000,G,S
80462,50,2008,4853,D,0,D,0,D,P
82179,51,2008,4853,,6613,,197560000,G,-
82180,51,2008,4853,,154,,19736000,G,C
82181,51,2008,4853,,6443,,176963000,G,S
82182,51,2008,4853,,16,,861000,G,P
83989,53,2008,4853,,2639,,87966000,G,-
83990,53,2008,4853,,47,,3963000,G,C
83991,53,2008,4853,,2569,,82124000,G,S
83992,53,2008,4853,,23,,1879000,G,P
85744,54,2008,4853,,98,,3302000,G,-
85745,54,2008,4853,D,0,D,0,D,C
85746,54,2008,4853,,89,,2052000,G,S
85747,54,2008,4853,D,0,D,0,D,P
87503,55,2008,4853,,806,,22682000,G,-
87504,55,2008,4853,,33,,2511000,H,C
87505,55,2008,4853,,763,,19850000,G,S
87506,55,2008,4853,,10,,321000,G,P
89209,56,2008,4853,,37,,659000,G,-
89210,56,2008,4853,,34,,534000,G,S
89211,56,2008,4853,D,0,D,0,D,P
962,01,2009,4853,,326,,7554000,G,-
963,01,2009,4853,,11,,941000,G,C
964,01,2009,4853,,307,,5912000,G,S
965,01,2009,4853,,8,,701000,H,P
2651,02,2009,4853,,584,,21118000,G,-
2652,02,2009,4853,D,0,D,0,D,C
2653,02,2009,4853,,576,,20331000,G,S
2654,02,2009,4853,D,0,D,0,D,P
4405,04,2009,4853,,1928,,55249000,G,-
4406,04,2009,4853,,41,,2371000,G,C
4407,04,2009,4853,,1844,,47991000,G,S
4408,04,2009,4853,,43,,4887000,H,P
6221,05,2009,4853,,132,,2540000,H,-
6222,05,2009,4853,D,0,D,0,D,C
6223,05,2009,4853,,126,,2416000,H,S
6224,05,2009,4853,,3,,34000,H,P
8051,06,2009,4853,,15113,,513181000,G,-
8052,06,2009,4853,,423,,46392000,G,C
8053,06,2009,4853,,14504,,450276000,G,S
8054,06,2009,4853,,186,,16513000,G,P
9908,08,2009,4853,,1864,,61067000,G,-
9909,08,2009,4853,,43,,5388000,G,C
9910,08,2009,4853,,1798,,53391000,G,S
