b'"ST","NAICS","ESTAB_F","ESTAB","RCPTOT_F","RCPTOT"
"05","237",,1104,,89608
"05","2371",,170,,6804
"05","2372",,336,,44651
"05","23721",,336,,44651
"05","2373",,130,,7832
"05","23731",,130,,7832
"05","2379",,468,,30321
"05","23799",,468,,30321
"05","238",,23966,,999747
"05","2381",,5199,,223144
"05","2382",,3612,,176529
"05","23821",,1625,,72714
"05","23822",,1763,,90008
"05","23829",,224,,13807
"05","2383",,8848,,341822
"05","2389",,6307,,258252
"05","31-33",,2511,,104470
"05","311",,170,,6662
"05","3111",,17,,878
"05","31111",,17,,878
"05","3112","D",0,"D",0
"05","3113",,11,,255
"05","3114",,15,,213
"05","3115",,4,,23
"05","3116",,36,,1084
"05","31161",,36,,1084
"05","3117","D",0,"D",0
"05","31171","D",0,"D",0
"05","3118",,38,,2340
"05","3119",,43,,1793
"05","312","D",0,"D",0
"05","313","D",0,"D",0
"05","314",,13,,225
"05","315",,141,,2285
"05","316",,38,,1009
"05","3161","D",0,"D",0
"05","31611","D",0,"D",0
"05","3162","D",0,"D",0
"05","31621","D",0,"D",0
"05","3169",,25,,536
"05","31699",,25,,536
"05","321",,419,,21382
"05","322",,10,,161
"05","323",,166,,7293
"05","3231",,166,,7293
"05","324","D",0,"D",0
"05","3241","D",0,"D",0
"05","325",,55,,4199
"05","3251","D",0,"D",0
"05","3252","D",0,"D",0
"05","3253",,11,,1590
"05","3254","S",0,"S",0
"05","32541","S",0,"S",0
"05","3255",,6,,1057
"05","3256",,5,,83
"05","3259",,18,,252
"05","326",,49,,2797
"05","327",,107,,3451
"05","3271",,31,,698
"05","3272",,20,,494
"05","32721",,20,,494
"05","3273",,34,,1598
"05","3274","D",0,"D",0
"05","3279","D",0,"D",0
"05","331",,28,,2966
"05","332",,354,,15441
"05","333",,148,,7360
"05","334",,43,,1234
"05","335",,35,,1090
"05","336",,65,,4015
"05","337",,138,,5167
"05","339",,492,,15540
"05","3391",,21,,1099
"05","33911",,21,,1099
"05","3399",,471,,14441
"05","42",,2838,,202124
"05","423",,1506,,123048
"05","4231",,154,,26690
"05","4232",,118,,6483
"05","4233",,101,,12150
"05","4234",,76,,6233
"05","4235",,20,,1926
"05","4236",,60,,3315
"05","4237",,44,,3434
"05","4238",,169,,21364
"05","4239",,764,,41453
"05","42391",,124,,5313
"05","42392",,58,,814
"05","42393",,46,,2312
"05","42394",,111,,3604
"05","42399",,425,,29410
"05","424",,1171,,65319
"05","4241",,54,,3569
"05","4242",,30,,670
"05","42421",,30,,670
"05","4243",,115,,4439
"05","4244",,238,,18023
"05","4245",,56,,3252
"05","4246",,30,,2125
"05","4247",,31,,1943
"05","4248",,7,,269
"05","4249",,610,,31029
"05","42491",,49,,4260
"05","42492",,136,,2636
"05","42493",,87,,3265
"05","42494",,6,,1853
"05","42495",,14,,592
"05","42499",,318,,18423
"05","425",,161,,13757
"05","4251",,161,,13757
"05","42511",,18,,626
"05","42512",,143,,13131
"05","44-45",,18974,,914560
"05","441",,2431,,356117
"05","4411",,1627,,278807
"05","44112",,1627,,278807
"05","4412",,398,,46518
"05","44121",,58,,5423
"05","44122",,340,,41095
"05","441221",,48,,3424
"05","441222",,35,,3589
"05","441229",,257,,34082
"05","4413",,406,,30792
"05","442",,470,,29822
"05","4421",,169,,13102
"05","44211",,169,,13102
"05","4422",,301,,16720
"05","443",,281,,15128
"05","4431",,281,,15128
"05","44311",,187,,11019
"05","443111",,65,,4228
"05","443112",,122,,6791
"05","44312",,85,,3815
"05","44313",,9,,294
"05","444",,383,,28660
"05","4441",,279,,19869
"05","44411",,18,,1206
"05","44412",,21,,1192
"05","44413",,70,,4011
"05","44419",,170,,13460
"05","4442",,104,,8791
"05","445",,837,,77029
"05","4451",,354,,39595
"05","4452",,346,,13874
"05","44521","D",0,"D",0
"05","44522","D",0,"D",0
"05","44523",,52,,1554
"05","44529",,253,,10458
"05","4453",,137,,23560
"05","44531",,137,,23560
"05","446",,1230,,19026
"05","4461",,1230,,19026
"05","44611",,43,,519
"05","44612",,871,,8956
"05","44613",,20,,1054
"05","44619",,296,,8497
"05","447",,213,,34632
"05","4471",,213,,34632
"05","448",,833,,34678
"05","4481",,581,,23377
"05","44811",,12,,620
"05","44812",,100,,5107
"05","44813",,56,,2235
"05","44814",,121,,4670
"05","44815",,121,,4271
"05","44819",,171,,6474
"05","4482",,30,,3171
"05","44821",,30,,3171
"05","4483",,222,,8130
"05","44831",,208,,7778
"05","44832",,14,,352
"05","451",,1067,,34010
"05","4511",,698,,25472
"05","45111",,279,,12833
"05","45112",,155,,6039
"05","45113",,204,,3139
"05","45114",,60,,3461
"05","4512",,369,,8538
"05","45121",,335,,6941
"05","451211",,76,,3288
"05","451212",,259,,3653
"05","45122",,34,,1597
"05","452",,364,,12869
"05","453",,3807,,142250
"05","4531",,271,,10782
"05","45311",,271,,10782
"05","4532",,819,,20868
"05","45321",,51,,2531
"05","45322",,768,,18337
"05","4533",,1014,,25252
"05","45331",,1014,,25252
"05","4539",,1703,,85348
"05","45391",,83,,3484
"05","45392",,85,,2811
"05","45393",,47,,4856
"05","45399",,1488,,74197
"05","454",,7058,,130339
"05","4541",,461,,10391
"05","45411",,461,,10391
"05","4542",,356,,9488
"05","45421",,356,,9488
"05","4543",,6241,,110460
"05","45431",,26,,2906
"05","45439",,6215,,107554
"05","48-49",,10558,,650253
"05","481",,268,,14361
"05","483",,19,,1264
"05","484",,7742,,555452
"05","4841",,6986,,499153
"05","48411",,2178,,114262
"05","48412",,4808,,384891
"05","4842",,756,,56299
"05","485",,518,,17658
"05","4851",,5,,263
"05","48511",,5,,263
"05","4852",,16,,317
"05","48521",,16,,317
"05","4853",,117,,2260
"05","4854",,61,,1157
"05","48541",,61,,1157
"05","4855",,23,,318
"05","48551",,23,,318
"05","4859",,296,,13343
"05","48599",,296,,13343
"05","486","S",0,"S",0
"05","487",,15,,337
"05","488",,800,,37573
"05","492",,1128,,20235
"05","493",,57,,3219
"05","4931",,57,,3219
"05","51",,1468,,36804
"05","511",,431,,9530
"05","512",,186,,3502
"05","5121",,110,,2300
"05","5122",,76,,1202
"05","515",,124,,2646
"05","516",,82,,1756
"05","5161",,82,,1756
"05","51611",,82,,1756
"05","517",,219,,10563
"05","518",,262,,4554
"05","5181",,68,,717
"05","51811",,68,,717
"05","518111",,53,,444
"05","518112",,15,,273
"05","5182",,194,,3837
"05","51821",,194,,3837
"05","519",,164,,4253
"05","5191",,164,,4253
"05","52",,5835,,249810
"05","522",,374,,15757
"05","5221",,107,,1778
"05","5222",,135,,7737
"05","5223",,132,,6242
"05","523",,1520,,76603
"05","5231",,158,,9813
"05","52311",,52,,2492
"05","52312",,87,,5499
"05","52313","D",0,"D",0
"05","52314","D",0,"D",0
"05","5232",,8,,197
"05","52321",,8,,197
"05","5239",,1354,,66593
"05","524",,3941,,157450
"05","5241",,7,,1288
"05","5242",,3934,,156162
"05","52421",,2669,,118057
"05","52429",,1265,,38105
"05","53",,14924,,1070801
"05","531",,13841,,996595
"05","5311",,6128,,633476
"05","5312",,3848,,146840
"05","53121",,3848,,146840
"05","5313",,3865,,216279
"05","53131",,967,,48648
"05","53132",,333,,13300
"05","53139",,2565,,154331
"05","532",,1074,,72474
"05","5321",,279,,13851
"05","5322",,219,,14154
"05","53221",,12,,805
"05","53222",,5,,51
"05","53223",,66,,4261
"05","53229",,136,,9037
"05","5323",,34,,1386
"05","53231",,34,,1386
"05","5324",,542,,43083
"05","533",,9,,1732
"05","5331",,9,,1732
"05","53311",,9,,1732
"05","54",,15190,,425106
"05","541",,15190,,425106
"05","5411",,1337,,56406
"05","5412",,2676,,39171
"05","54121",,2676,,39171
"05","541211",,334,,11913
"05","541213",,734,,8589
"05","541214",,35,,571
"05","541219",,1573,,18098
"05","5413",,1477,,49198
"05","54131",,212,,10128
"05","54132",,318,,6744
"05","54133",,479,,20327
"05","54134",,205,,3940
"05","54135",,73,,1893
"05","54136",,25,,1607
"05","54137",,147,,4336
"05","54138",,18,,223
"05","5414",,670,,19255
"05","5415",,1261,,32264
"05","54151",,1261,,32264
"05","5416",,2176,,65339
"05","5417",,120,,4303
"05","5418",,659,,23857
"05","5419",,4814,,135313
"05","54191",,104,,2745
"05","54192",,526,,10172
"05","54193",,148,,2510
"05","54194",,120,,4904
"05","54199",,3916,,114982
"05","56",,13756,,239013
"05","561",,13501,,227445
"05","5611",,1221,,13085
"05","56111",,1221,,13085
"05","5612",,197,,3431
"05","56121",,197,,3431
"05","5613",,165,,3948
"05","5614",,1691,,37219
"05","56141",,330,,5357
"05","56142",,82,,2226
"05","56143",,117,,4252
"05","56144",,42,,1654
"05","56145",,5,,26
"05","56149",,1115,,23704
"05","5615",,119,,4683
"05","5616",,461,,6204
"05","5617",,8833,,141838
"05","56171",,83,,3609
"05","56172",,4965,,55942
"05","56173",,2851,,52835
"05","56174",,206,,4797
"05","56179",,728,,24655
"05","5619",,814,,17037
"05","562",,255,,11568
"05","61",,2164,,21683
"05","611",,2164,,21683
"05","62",,11333,,298462
"05","621",,6289,,231228
"05","6211",,1279,,93595
"05","62111",,1279,,93595
"05","621111",,1124,,86999
"05","621112",,155,,6596
"05","6212",,197,,13605
"05","62121",,197,,13605
"05","6213",,1988,,71066
"05","62131",,124,,4221
"05","62132",,96,,7667
"05","62133",,333,,9033
"05","62134",,671,,19337
"05","62139",,764,,30808
"05","621391",,13,,1117
"05","621399",,751,,29691
"05","6214",,89,,8976
"05","6215",,136,,7684
"05","62151",,136,,7684
"05","6216",,2219,,24988
"05","62161",,2219,,24988
"05","6219",,381,,11314
"05","623",,332,,14688
"05","624",,4712,,52546
"05","6241",,697,,9709
"05","6242","D",0,"D",0
"05","6243","D",0,"D",0
"05","62431","D",0,"D",0
"05","6244",,3891,,41152
"05","62441",,3891,,41152
"05","71",,4376,,80338
"05","711",,3301,,44364
"05","7111",,142,,2285
"05","7112",,689,,10098
"05","71121",,689,,10098
"05","7113",,144,,3477
"05","7114",,81,,2091
"05","71141",,81,,2091
"05","7115",,2245,,26413
"05","71151",,2245,,26413
"05","712",,33,,296
"05","7121",,33,,296
"05","713",,1042,,35678
"05","7131",,67,,3314
"05","7132",,66,,3165
"05","7139",,909,,29199
"05","72",,2311,,104856
"05","721",,621,,26216
"05","7211",,423,,19302
"05","7212",,105,,4234
"05","72121",,105,,4234
"05","7213",,93,,2680
"05","72131",,93,,2680
"05","722",,1690,,78640
"05","7221",,398,,28937
"05","72211",,398,,28937
"05","7222",,327,,17258
"05","72221",,327,,17258
"05","7223",,779,,19605
"05","7224",,186,,12840
"05","72241",,186,,12840
"05","81",,32222,,698363
"05","811",,8389,,268209
"05","8111",,4494,,168887
"05","81111",,2055,,73149
"05","81112",,1432,,60314
"05","81119",,1007,,35424
"05","8112",,474,,14194
"05","81121",,474,,14194
"05","8113",,720,,30748
"05","81131",,720,,30748
"05","8114",,2701,,54380
"05","81141",,500,,11937
"05","81142",,261,,5286
"05","81143",,36,,1516
"05","81149",,1904,,35641
"05","812",,20600,,389281
"05","8121",,8392,,148295
"05","81211",,7468,,136969
"05","812111",,1000,,18516
"05","812112",,5772,,101376
"05","812113",,696,,17077
"05","81219",,924,,11326
"05","8122",,171,,5880
"05","81221",,134,,5261
"05","81222",,37,,619
"05","8123",,286,,8317
"05","81231",,173,,4758
"05","81232",,99,,3176
"05","81233",,14,,383
"05","8129",,11751,,226789
"05","81291",,377,,7005
"05","81292",,117,,1764
"05","81293",,26,,378
"05","81299",,11231,,217642
"05","813",,3233,,40873
"06","00",,2508801,,133488739
"06","11",,13007,,697296
"06","113",,1805,,111825
"06","114",,3560,,133752
"06","1141",,3224,,124257
