b'"ST","NAICS","ESTAB_F","ESTAB","RCPTOT_F","RCPTOT"
"10","42512",,39,,1090
"10","44-45",,4985,,217040
"10","441",,263,,33797
"10","4411",,143,,22131
"10","44112",,143,,22131
"10","4412",,63,,5244
"10","44121",,9,,361
"10","44122",,54,,4883
"10","441221",,7,,51
"10","441222",,5,,168
"10","441229",,42,,4664
"10","4413",,57,,6422
"10","442",,126,,7732
"10","4421",,52,,4102
"10","44211",,52,,4102
"10","4422",,74,,3630
"10","443",,50,,2884
"10","4431",,50,,2884
"10","44311",,26,,1335
"10","443111",,13,,558
"10","443112",,13,,777
"10","44312",,23,,1540
"10","44313","D",0,"D",0
"10","444",,79,,7587
"10","4441",,56,,4793
"10","44411",,13,,152
"10","44412","D",0,"D",0
"10","44413",,5,,485
"10","44419",,36,,4105
"10","4442",,23,,2794
"10","445",,243,,30590
"10","4451",,102,,14123
"10","4452",,106,,8927
"10","44521",,3,,27
"10","44522",,12,,1523
"10","44523",,18,,1940
"10","44529",,73,,5437
"10","4453",,35,,7540
"10","44531",,35,,7540
"10","446",,246,,4830
"10","4461",,246,,4830
"10","44611",,7,,184
"10","44612",,144,,2077
"10","44613",,4,,178
"10","44619",,91,,2391
"10","447",,15,,3542
"10","4471",,15,,3542
"10","448",,223,,14151
"10","4481",,152,,9670
"10","44811",,5,,409
"10","44812",,34,,2977
"10","44813",,7,,226
"10","44814",,26,,1409
"10","44815",,32,,1680
"10","44819",,48,,2969
"10","4482",,11,,1083
"10","44821",,11,,1083
"10","4483",,60,,3398
"10","44831",,51,,2763
"10","44832",,9,,635
"10","451",,237,,10755
"10","4511",,165,,7896
"10","45111",,64,,3066
"10","45112",,49,,2108
"10","45113",,32,,551
"10","45114",,20,,2171
"10","4512",,72,,2859
"10","45121",,60,,1962
"10","451211",,21,,1075
"10","451212",,39,,887
"10","45122",,12,,897
"10","452",,100,,5056
"10","453",,857,,37672
"10","4531",,52,,1699
"10","45311",,52,,1699
"10","4532",,199,,8464
"10","45321",,17,,1254
"10","45322",,182,,7210
"10","4533",,189,,5708
"10","45331",,189,,5708
"10","4539",,417,,21801
"10","45391",,17,,355
"10","45392",,50,,1678
"10","45393",,5,,531
"10","45399",,345,,19237
"10","454",,2546,,58444
"10","4541",,202,,8082
"10","45411",,202,,8082
"10","4542",,72,,1544
"10","45421",,72,,1544
"10","4543",,2272,,48818
"10","45431",,7,,2586
"10","45439",,2265,,46232
"10","48-49",,2119,,135442
"10","481",,296,,27290
"10","483",,56,,3588
"10","484",,822,,71655
"10","4841",,719,,64587
"10","48411",,343,,24153
"10","48412",,376,,40434
"10","4842",,103,,7068
"10","485",,315,,10338
"10","4851","D",0,"D",0
"10","48511","D",0,"D",0
"10","4852","D",0,"D",0
"10","48521","D",0,"D",0
"10","4853",,162,,4591
"10","4854",,88,,2710
"10","48541",,88,,2710
"10","4855",,9,,1058
"10","48551",,9,,1058
"10","4859",,53,,1746
"10","48599",,53,,1746
"10","486","S",0,"S",0
"10","487",,30,,1526
"10","488",,177,,10596
"10","492",,404,,8947
"10","493",,16,,1134
"10","4931",,16,,1134
"10","51",,685,,36200
"10","511",,175,,6567
"10","512",,88,,2935
"10","5121",,64,,2233
"10","5122",,24,,702
"10","515",,24,,2410
"10","516",,45,,2061
"10","5161",,45,,2061
"10","51611",,45,,2061
"10","517",,78,,8133
"10","518",,136,,6210
"10","5181",,56,,3154
"10","51811",,56,,3154
"10","518111",,44,,1534
"10","518112",,12,,1620
"10","5182",,80,,3056
"10","51821",,80,,3056
"10","519",,139,,7884
"10","5191",,139,,7884
"10","52",,2315,,177415
"10","522",,166,,12667
"10","5221",,20,,411
"10","5222",,85,,8019
"10","5223",,61,,4237
"10","523",,1401,,129191
"10","5231",,77,,6789
"10","52311",,34,,3389
"10","52312",,35,,2780
"10","52313",,6,,451
"10","52314","D",0,"D",0
"10","5232","D",0,"D",0
"10","52321","D",0,"D",0
"10","5239",,1322,,122209
"10","524",,748,,35557
"10","5241","D",0,"D",0
"10","5242",,746,,35476
"10","52421",,499,,28539
"10","52429",,247,,6937
"10","53",,7893,,689388
"10","531",,7536,,655027
"10","5311",,3445,,412600
"10","5312",,2074,,109063
"10","53121",,2074,,109063
"10","5313",,2017,,133364
"10","53131",,379,,21341
"10","53132",,109,,6161
"10","53139",,1529,,105862
"10","532",,350,,33479
"10","5321",,63,,5162
"10","5322",,65,,4899
"10","53221",,4,,116
"10","53222",,3,,210
"10","53223",,5,,1517
"10","53229",,53,,3056
"10","5323",,13,,822
"10","53231",,13,,822
"10","5324",,209,,22596
"10","533",,7,,882
"10","5331",,7,,882
"10","53311",,7,,882
"10","54",,7190,,334696
"10","541",,7190,,334696
"10","5411",,421,,23625
"10","5412",,734,,15748
"10","54121",,734,,15748
"10","541211",,62,,4025
"10","541213",,233,,2818
"10","541214",,16,,334
"10","541219",,423,,8571
"10","5413",,561,,24308
"10","54131",,63,,2670
"10","54132",,124,,5055
"10","54133",,242,,11392
"10","54134",,71,,1398
"10","54135",,28,,908
"10","54136",,5,,903
"10","54137",,21,,849
"10","54138",,7,,1133
"10","5414",,324,,12258
"10","5415",,773,,48522
"10","54151",,773,,48522
"10","5416",,1634,,73277
"10","5417",,89,,4415
"10","5418",,226,,22137
"10","5419",,2428,,110406
"10","54191",,55,,2764
"10","54192",,229,,6198
"10","54193",,70,,1349
"10","54194",,35,,857
"10","54199",,2039,,99238
"10","56",,3107,,94474
"10","561",,3073,,89864
"10","5611",,417,,7731
"10","56111",,417,,7731
"10","5612",,55,,1788
"10","56121",,55,,1788
"10","5613",,51,,3898
"10","5614",,397,,15670
"10","56141",,98,,1416
"10","56142",,11,,329
"10","56143",,40,,1395
"10","56144",,14,,481
"10","56145","D",0,"D",0
"10","56149",,233,,12037
"10","5615",,67,,4084
"10","5616",,100,,1999
"10","5617",,1848,,45959
"10","56171",,20,,2740
"10","56172",,941,,14341
"10","56173",,661,,20408
"10","56174",,43,,1171
"10","56179",,183,,7299
"10","5619",,138,,8735
"10","562",,34,,4610
"10","61",,1324,,22783
"10","611",,1324,,22783
"10","62",,4044,,118271
"10","621",,1775,,76048
"10","6211",,382,,22947
"10","62111",,382,,22947
"10","621111",,295,,18429
"10","621112",,87,,4518
"10","6212",,56,,2426
"10","62121",,56,,2426
"10","6213",,749,,33081
"10","62131",,37,,1188
"10","62132",,23,,1421
"10","62133",,231,,9010
"10","62134",,150,,5481
"10","62139",,308,,15981
"10","621391",,8,,511
"10","621399",,300,,15470
"10","6214",,33,,7531
"10","6215",,36,,1247
"10","62151",,36,,1247
"10","6216",,427,,6964
"10","62161",,427,,6964
"10","6219",,92,,1852
"10","623",,141,,3442
"10","624",,2128,,38781
"10","6241",,301,,5837
"10","6242",,6,,66
"10","6243",,26,,395
"10","62431",,26,,395
"10","6244",,1795,,32483
"10","62441",,1795,,32483
"10","71",,2619,,78396
"10","711",,2093,,48403
"10","7111",,75,,1762
"10","7112",,467,,11129
"10","71121",,467,,11129
"10","7113",,83,,2339
"10","7114",,78,,7544
"10","71141",,78,,7544
"10","7115",,1390,,25629
"10","71151",,1390,,25629
"10","712",,19,,200
"10","7121",,19,,200
"10","713",,507,,29793
"10","7131",,6,,445
"10","7132",,78,,8886
"10","7139",,423,,20462
"10","72",,667,,49886
"10","721",,111,,7542
"10","7211",,82,,6718
"10","7212",,3,,356
"10","72121",,3,,356
"10","7213",,26,,468
"10","72131",,26,,468
"10","722",,556,,42344
"10","7221",,77,,6661
"10","72211",,77,,6661
"10","7222",,171,,26249
"10","72221",,171,,26249
"10","7223",,295,,8830
"10","7224",,13,,604
"10","72241",,13,,604
"10","81",,6454,,174481
"10","811",,1493,,65095
"10","8111",,575,,29638
"10","81111",,292,,16400
"10","81112",,126,,5932
"10","81119",,157,,7306
"10","8112",,88,,7107
"10","81121",,88,,7107
"10","8113",,97,,6556
"10","81131",,97,,6556
"10","8114",,733,,21794
"10","81141",,105,,3044
"10","81142",,71,,2122
"10","81143",,7,,84
"10","81149",,550,,16544
"10","812",,4450,,103676
"10","8121",,1461,,35870
"10","81211",,1090,,29223
"10","812111",,230,,5240
"10","812112",,610,,15334
"10","812113",,250,,8649
"10","81219",,371,,6647
"10","8122",,60,,2060
"10","81221",,44,,1631
"10","81222",,16,,429
"10","8123",,110,,6140
"10","81231",,34,,1950
"10","81232",,58,,3953
"10","81233",,18,,237
"10","8129",,2819,,59606
"10","81291",,180,,5233
"10","81292",,40,,882
"10","81293",,9,,193
"10","81299",,2590,,53298
"10","813",,511,,5710
"11","00",,39470,,1897834
"11","11",,38,,641
"11","113",,11,,315
"11","114",,7,,47
"11","1141","S",0,"S",0
"11","11411","S",0,"S",0
"11","1142","D",0,"D",0
"11","11421","D",0,"D",0
"11","115",,20,,279
"11","1151",,12,,225
"11","11511",,12,,225
"11","1152",,7,,45
"11","11521",,7,,45
"11","1153","D",0,"D",0
"11","11531","D",0,"D",0
"11","21","D",0,"D",0
"11","213","D",0,"D",0
"11","2131","D",0,"D",0
"11","21311","D",0,"D",0
"11","22",,11,,154
"11","221",,11,,154
"11","23",,1551,,72402
"11","236",,346,,30841
"11","2361",,282,,25723
"11","2362",,64,,5118
"11","237",,15,,1189
"11","2371","D",0,"D",0
"11","2372",,6,,837
"11","23721",,6,,837
"11","2373",,3,,187
"11","23731",,3,,187
"11","2379",,5,,164
"11","23799",,5,,164
"11","238",,1190,,40372
"11","2381",,154,,4894
"11","2382",,196,,4993
"11","23821",,95,,3143
"11","23822",,93,,1559
"11","23829",,8,,291
"11","2383",,477,,17622
"11","2389",,363,,12863
"11","31-33",,172,,6831
"11","311",,25,,1445
"11","3113","D",0,"D",0
"11","3115","D",0,"D",0
"11","3118",,12,,1015
"11","3119",,10,,353
"11","312","D",0,"D",0
"11","313","D",0,"D",0
"11","314","D",0,"D",0
"11","315",,23,,714
"11","321",,4,,323
"11","322","D",0,"D",0
"11","323",,42,,2241
"11","3231",,42,,2241
"11","324","D",0,"D",0
"11","3241","D",0,"D",0
"11","325",,7,,30
"11","3253","D",0,"D",0
"11","3254","S",0,"S",0
"11","32541","S",0,"S",0
"11","3256","D",0,"D",0
"11","327",,5,,63
"11","3271","D",0,"D",0
"11","3272","S",0,"S",0
"11","32721","S",0,"S",0
"11","332",,5,,199
"11","333",,3,,291
"11","334",,5,,27
"11","335","D",0,"D",0
"11","336",,11,,189
"11","337",,14,,755
"11","339",,20,,480
"11","3391","S",0,"S",0
"11","33911","S",0,"S",0
"11","3399",,15,,392
"11","42",,271,,14840
"11","423",,117,,6667
"11","4231",,6,,692
"11","4232",,18,,1034
"11","4233","D",0,"D",0
"11","4234",,11,,338
"11","4235",,5,,918
"11","4236",,7,,115
"11","4238",,5,,202
"11","4239",,63,,3336
"11","42391",,3,,63
"11","42392",,5,,917
"11","42393",,3,,27
"11","42394",,18,,476
"11","42399",,34,,1853
"11","424",,137,,6605
"11","4241",,3,,170
"11","4242","D",0,"D",0
"11","42421","D",0,"D",0
"11","4243",,35,,1081
"11","4244",,12,,1596
"11","4246","D",0,"D",0
"11","4248",,8,,413
"11","4249",,76,,3175
"11","42492",,30,,536
"11","42493",,7,,150
"11","42495","D",0,"D",0
"11","42499",,37,,2439
"11","425",,17,,1568
"11","4251",,17,,1568
"11","42511",,9,,727
"11","42512",,8,,841
"11","44-45",,1609,,67766
"11","441",,95,,11022
"11","4411",,68,,8776
"11","44112",,68,,8776
"11","4412",,16,,1455
"11","44122",,16,,1455
"11","441222","S",0,"S",0
"11","441229",,12,,1412
"11","4413",,11,,791
"11","442",,34,,3568
"11","4421",,9,,857
"11","44211",,9,,857
"11","4422",,25,,2711
"11","443",,15,,400
"11","4431",,15,,400
"11","44311",,6,,348
"11","443111","D",0,"D",0
"11","443112","S",0,"S",0
"11","44312",,7,,32
"11","44313","D",0,"D",0
"11","444",,16,,881
"11","4441",,14,,829
"11","44411",,4,,480
"11","44412","D",0,"D",0
"11","44413","D",0,"D",0
"11","44419",,6,,334
"11","4442","D",0,"D",0
"11","445",,122,,9866
"11","4451",,48,,4702
"11","4452",,45,,1172
"11","44521","D",0,"D",0
"11","44523",,4,,27
"11","44529",,40,,1134
"11","4453",,29,,3992
"11","44531",,29,,3992
"11","446",,142,,4319
"11","4461",,142,,4319
"11","44611","D",0,"D",0
"11","44612",,102,,1322
"11","44613","S",0,"S",0
"11","44619",,35,,594
"11","447",,7,,887
"11","4471",,7,,887
"11","448",,133,,7521
"11","4481",,90,,3219
"11","44811",,7,,683
"11","44812",,16,,692
"11","44813","D",0,"D",0
"11","44814",,22,,757
"11","44815",,17,,450
"11","44819",,27,,633
"11","4482",,4,,333
"11","44821",,4,,333
"11","4483",,39,,3969
"11","44831",,32,,3743
"11","44832",,7,,226
"11","451",,78,,4285
"11","4511",,40,,2354
"11","45111",,13,,1660
"11","45112",,11,,461
"11","45113",,14,,157
"11","45114","D",0,"D",0
"11","4512",,38,,1931
"11","45121",,33,,1697
"11","451211",,14,,1481
"11","451212",,19,,216
"11","45122",,5,,234
"11","452",,25,,741
"11","453",,260,,12754
"11","4531",,30,,1293
"11","45311",,30,,1293
"11","4532",,48,,2698
"11","45321",,8,,1043
"11","45322",,40,,1655
"11","4533",,43,,1157
"11","45331",,43,,1157
"11","4539",,139,,7606
"11","45391",,5,,72
"11","45392",,54,,2636
"11","45399",,80,,4898
"11","454",,682,,11522
"11","4541",,80,,2116
"11","45411",,80,,2116
"11","4542",,41,,1131
"11","45421",,41,,1131
"11","4543",,561,,8275
"11","45431","D",0,"D",0
"11","45439",,559,,7774
"11","48-49",,1736,,45456
"11","481",,13,,299
"11","483",,6,,78
"11","484",,149,,8938
"11","4841",,111,,6066
"11","48411",,86,,4648
"11","48412",,25,,1418
"11","4842",,38,,2872
"11","485",,1140,,23900
"11","4851",,8,,407
"11","48511",,8,,407
"11","4852","S",0,"S",0
"11","48521","S",0,"S",0
"11","4853",,1019,,20025
"11","4854",,11,,65
"11","48541",,11,,65
"11","4855",,17,,619
"11","48551",,17,,619
"11","4859",,82,,2691
"11","48599",,82,,2691
"11","486","D",0,"D",0
"11","487",,11,,1774
"11","488",,48,,2110
"11","492",,352,,7954
"11","493",,15,,351
"11","4931",,15,,351
"11","51",,1367,,44503
"11","511",,503,,13166
"11","512",,230,,8976
"11","5121",,185,,7890
"11","5122",,45,,1086
"11","515",,176,,4945
"11","516",,83,,2241
"11","5161",,83,,2241
"11","51611",,83,,2241
"11","517",,56,,2462
"11","518",,113,,3498
"11","5181",,29,,1093
"11","51811",,29,,1093
"11","518111",,17,,256
"11","518112",,12,,837
"11","5182",,84,,2405
"11","51821",,84,,2405
"11","519",,206,,9215
"11","5191",,206,,9215
"11","52",,990,,80308
"11","522",,86,,5364
"11","5221",,21,,750
"11","5222",,32,,2596
"11","5223",,33,,2018
"11","523",,708,,64171
"11","5231",,50,,5341
"11","52311",,30,,3391
"11","52312",,19,,1040
"11","52313","D",0,"D",0
"11","5232","D",0,"D",0
"11","52321","D",0,"D",0
"11","5239",,656,,53684
"11","524",,196,,10773
"11","5242",,196,,10773
"11","52421",,124,,8275
"11","52429",,72,,2498
"11","53",,4606,,508750
"11","531",,4556,,505825
"11","5311",,1835,,302440
"11","5312",,1302,,88384
"11","53121",,1302,,88384
"11","5313",,1419,,115001
"11","53131",,253,,15707
"11","53132",,42,,3119
"11","53139",,1124,,96175
"11","532",,50,,2925
"11","5321",,12,,231
"11","5322",,19,,1455
"11","53221","D",0,"D",0
"11","53222","D",0,"D",0
"11","53223","S",0,"S",0
"11","53229",,10,,88
"11","5323",,5,,308
"11","53231",,5,,308
"11","5324",,14,,931
"11","54",,11696,,644944
"11","541",,11696,,644944
"11","5411",,1528,,118505
"11","5412",,451,,13041
"11","54121",,451,,13041
"11","541211",,41,,2410
"11","541213",,141,,2857
"11","541214","D",0,"D",0
"11","541219",,267,,7766
"11","5413",,471,,27244
"11","54131",,285,,16195
"11","54132",,60,,2551
"11","54133",,97,,7827
"11","54134",,17,,440
"11","54135",,6,,119
"11","54136","D",0,"D",0
"11","54137",,3,,63
"11","54138","D",0,"D",0
"11","5414",,499,,26629
"11","5415",,660,,36245
"11","54151",,660,,36245
"11","5416",,3452,,171970
"11","5417",,143,,4543
"11","5418",,278,,18415
"11","5419",,4214,,228352
"11","54191",,91,,4274
"11","54192",,260,,7548
"11","54193",,220,,7613
"11","54194",,15,,1924
"11","54199",,3628,,206993
"11","56",,2418,,52982
"11","561",,2390,,51719
"11","5611",,550,,7600
"11","56111",,550,,7600
"11","5612",,35,,570
"11","56121",,35,,570
"11","5613",,51,,2818
"11","5614",,381,,11306
"11","56141",,86,,1757
"11","56142",,13,,74
"11","56143",,59,,1909
"11","56144",,9,,54
"11","56149",,214,,7512
"11","5615",,86,,5156
"11","5616",,116,,2518
"11","5617",,941,,15273
"11","56171",,5,,151
"11","56172",,671,,9243
"11","56173",,150,,2224
"11","56174",,40,,600
"11","56179",,75,,3055
"11","5619",,230,,6478
"11","562",,28,,1263
"11","61",,1660,,26749
"11","611",,1660,,26749
"11","62",,3419,,116700
"11","621",,1935,,96563
"11","6211",,488,,42837
"11","62111",,488,,42837
"11","621111",,320,,25524
"11","621112",,168,,17313
"11","6212",,94,,5236
"11","62121",,94,,5236
"11","6213",,841,,39740
"11","62131",,13,,551
"11","62132",,16,,1480
"11","62133",,404,,23152
"11","62134",,97,,3780
"11","62139",,311,,10777
"11","621391",,7,,218
"11","621399",,304,,10559
"11","6214",,23,,864
"11","6215",,21,,267
"11","62151",,21,,267
"11","6216",,396,,4817
"11","62161",,396,,4817
"11","6219",,72,,2802
"11","623",,190,,3265
"11","624",,1294,,16872
"11","6241",,347,,5975
"11","6242",,33,,530
"11","6243",,39,,1107
"11","62431",,39,,1107
"11","6244",,875,,9260
"11","62441",,875,,9260
"11","71",,3187,,75244
"11","711",,2953,,68970
"11","7111",,95,,1355
"11","7112",,97,,2184
"11","71121",,97,,2184
"11","7113",,115,,3564
"11","7114",,96,,2509
"11","71141",,96,,2509
"11","7115",,2550,,59358
"11","71151",,2550,,59358
"11","712",,55,,749
"11","7121",,55,,749
"11","713",,179,,5525
"11","7131",,7,,76
"11","7132",,5,,461
"11","7139",,167,,4988
"11","72",,627,,31982
"11","721",,72,,2636
"11","7211",,39,,2038
"11","7212",,3,,82
"11","72121",,3,,82
"11","7213",,30,,516
"11","72131",,30,,516
"11","722",,555,,29346
"11","7221",,79,,16271
"11","72211",,79,,16271
"11","7222",,82,,5243
"11","72221",,82,,5243
"11","7223",,372,,7020
"11","7224",,22,,812
"11","72241",,22,,812
"11","81",,4111,,107062
"11","811",,360,,13003
"11","8111",,138,,7008
"11","81111",,61,,4959
"11","81112",,24,,1092
"11","81119",,53,,957
"11","8112",,20,,941
"11","81121",,20,,941
"11","8113",,12,,1153
"11","81131",,12,,1153
"11","8114",,190,,3901
"11","81141",,26,,623
"11","81142",,15,,362
"11","81143",,3,,98
"11","81149",,146,,2818
"11","812",,3233,,85687
"11","8121",,1357,,27392
"11","81211",,1171,,23072
"11","812111",,185,,3420
"11","812112",,884,,18006
"11","812113",,102,,1646
"11","81219",,186,,4320
"11","8122",,30,,1772
"11","81221",,30,,1772
"11","8123",,41,,1911
"11","81231",,12,,704
"11","81232",,28,,1159
"11","81233","D",0,"D",0
"11","8129",,1805,,54612
"11","81291",,91,,2222
"11","81292",,22,,487
"11","81293",,9,,2873
"11","81299",,1683,,49030
"11","813",,518,,8372
"12","00",,1473403,,72083587
"12","11",,13252,,577232
"12","113",,1048,,67997
"12","114",,7079,,244750
"12","1141",,6769,,232515
"12","11411",,6769,,232515
"12","1142",,310,,12235
"12","11421",,310,,12235
"12","115",,5125,,264485
"12","1151",,2764,,158167
"12","11511",,2764,,158167
"12","1152",,1757,,74695
"12","11521",,1757,,74695
"12","1153",,604,,31623
"12","11531",,604,,31623
"12","21",,885,,57795
"12","211",,606,,31181
"12","2111",,606,,31181
"12","21111",,606,,31181
"12","212",,154,,17155
"12","2121",,24,,1194
"12","21211",,24,,1194
"12","2122",,19,,416
"12","2123",,111,,15545
"12","213",,125,,9459
"12","2131",,125,,9459
"12","21311",,125,,9459
"12","22",,1162,,45599
"12","221",,1162,,45599
"12","23",,168771,,10472288
"12","236",,28773,,2701465
"12","2361",,23716,,2326234
"12","2362",,5057,,375231
"12","237",,3262,,332369
"12","2371",,592,,32948
"12","2372",,1074,,181231
"12","23721",,1074,,181231
"12","2373",,466,,30531
"12","23731",,466,,30531
"12","2379",,1130,,87659
"12","23799",,1130,,87659
"12","238",,136736,,7438454
"12","2381",,18252,,1264958
"12","2382",,13183,,793761
"12","23821",,5865,,313638
"12","23822",,6136,,405683
"12","23829",,1182,,74440
"12","2383",,57047,,2533113
"12","2389",,48254,,2846622
"12","31-33",,16729,,1063744
"12","311",,1367,,63315
"12","3111",,58,,2291
"12","31111",,58,,2291
"12","3112",,8,,282
"12","3113",,60,,1883
"12","3114",,160,,4115
"12","3115",,45,,3432
"12","3116",,39,,1578
"12","31161",,39,,1578
"12","3117",,164,,8756
"12","31171",,164,,8756
"12","3118",,363,,20922
"12","3119",,470,,20056
"12","312",,83,,6615
"12","313",,91,,2272
"12","314",,114,,7478
"12","315",,1589,,59353
"12","316",,201,,9211
"12","3161",,31,,2382
"12","31611",,31,,2382
"12","3162",,59,,2019
"12","31621",,59,,2019
"12","3169",,111,,4810
"12","31699",,111,,4810
"12","321",,1076,,78013
"12","322",,110,,5564
"12","323",,1554,,103203
"12","3231",,1554,,103203
"12","324",,82,,3733
"12","3241",,82,,3733
"12","325",,575,,40561
"12","3251",,30,,2223
"12","3252",,32,,2865
"12","3253",,51,,3516
"12","3254",,73,,5793
"12","32541",,73,,5793
"12","3255",,158,,10862
"12","3256",,97,,4682
"12","3259",,134,,10620
"12","326",,338,,27102
