ST,PUMA,YEAR,TMS
9,102,2012,0.15097637485
9,905,2012,0.14665245960
9,104,2012,0.10481383740
13,6002,2012,0.00800172544
13,1008,2012,0.05004419536
13,3004,2012,0.01890618549
13,2900,2012,0.00517389388
24,1107,2014,0.22548330721
24,506,2014,0.03887982023
24,1400,2014,0.01596277827
24,502,2014,0.11564663837
24,802,2014,0.20780728486
24,1101,2014,0.19911697637
25,4301,2014,0.00243543271
25,3500,2014,0.10019822718
25,507,2014,0.28119012896
25,1400,2014,0.04656236152
25,704,2014,0.13377184668
25,502,2014,0.02767761427
25,4303,2014,0.02185449273
39,1801,2014,0.00855036352
39,700,2014,0.01415270019
39,4101,2014,0.00459110008
39,904,2014,0.01753688049
51,51010,2016,0.00244312850
51,59308,2016,0.08110856442
51,10702,2016,0.05387041643
51,51245,2016,0.02844064596
18,102,2016,0.03902048976
18,1900,2016,0.00000000000
18,500,2016,0.00841900499
51,51084,2016,0.00094686148
19,2100,2016,0.00409007096
17,2000,2015,0.01521840527
17,3005,2015,0.01458593364
32,409,2017,0.08414629553
32,402,2017,0.00748595394
13,600,2017,0.00415176798
13,100,2017,0.00239453691
13,1002,2017,0.01482556200
13,2500,2017,0.00282637954
15,308,2017,0.11318927426
15,200,2017,0.00345182225
15,303,2017,0.03404946884
16,100,2017,0.00369527588
16,702,2017,0.00552044610
45,1500,2016,0.00761443717
6,3743,2016,0.08429930296
6,11101,2016,0.00816681147
6,1308,2016,0.06164710373
6,8506,2016,0.01799343922
6,3762,2016,0.04308607800
6,9904,2016,0.00637708787
6,4702,2016,0.02642905294
6,8102,2016,0.17942829876
6,3719,2016,0.03016930279
6,10702,2016,0.00504276550
6,8507,2016,0.04376624597
46,300,2018,0.00000000000
47,1700,2018,0.00268874151
47,600,2018,0.00244144210
6,8513,2018,0.03790876512
6,6501,2018,0.00000000000
6,7703,2018,0.02966242918
6,3707,2018,0.05114402988
6,6507,2018,0.00364870237
6,3740,2018,0.05774256779
6,7102,2018,0.00540072702
6,8101,2018,0.18244657548
6,7312,2018,0.04121623883
6,2500,2018,0.01614135308
6,8505,2018,0.02122197802
39,4500,2018,0.00157758658
39,100,2018,0.01381371821
39,400,2018,0.01498001545
39,4300,2018,0.00657617402
8,103,2006,0.02097838728
8,815,2006,0.04929899626
8,804,2006,0.02788956045
8,300,2006,0.00445336457
12,3301,2017,0.00292887029
12,1108,2017,0.03502608325
12,102,2017,0.00000000000
12,8619,2017,0.01996951514
12,5301,2017,0.00073061267
12,8608,2017,0.00866280987
12,3101,2017,0.02174013885
12,6903,2017,0.00414518249
12,5701,2017,0.05394774620
12,10102,2017,0.00000000000
12,8603,2017,0.06607895449
12,8103,2017,0.00242249048
12,9902,2017,0.02063426118
12,1101,2017,0.00966052615
12,9501,2017,0.01815252417
36,4011,2010,0.73432350684
36,3502,2010,0.19490182078
36,1004,2010,0.00314231269
36,4309,2010,0.04673532091
36,1200,2010,0.00239564121
21,1705,2010,0.03019170967
22,1200,2010,0.00000000000
48,2201,2006,0.00576666627
48,2501,2006,0.02757594069
48,2506,2006,0.00180480096
48,3600,2006,0.00126394052
48,2310,2006,0.01416962925
49,505,2006,0.03283768003
55,1900,2010,0.01287288456
55,800,2010,0.00000000000
55,900,2010,0.00468487431
55,1600,2010,0.00474127241
56,400,2010,0.00894203510
1,2500,2010,0.00000000000
1,700,2010,0.00511328773
35,1000,2010,0.00053964532
35,601,2010,0.01494249975
6,7603,2010,0.01252834753
6,2701,2010,0.04121477347
6,5404,2010,0.04476884063
6,1601,2010,0.01115836292
6,8105,2010,0.07545792892
6,6105,2010,0.05739653354
6,8200,2010,0.00839279009
6,900,2010,0.03893992262
6,1201,2010,0.05673415936
6,2306,2010,0.05038335159
6,2710,2010,0.02140039448
6,8114,2010,0.01250625313
6,3501,2010,0.01032959813
6,2303,2010,0.05978962908
6,7606,2010,0.04540835911
6,7601,2010,0.01849306062
8,1000,2011,0.00132177342
8,101,2011,0.02020585227
9,1500,2011,0.01729379285
51,59301,2016,0.07370515541
31,902,2017,0.00008834117
6,3100,2016,0.00000000000
6,6510,2016,0.00778829985
6,3720,2016,0.01887478514
6,8103,2018,0.10193432146
6,103,2018,0.22395419730
12,11703,2017,0.00141352746
12,8617,2017,0.04312426815
36,4103,2010,0.40124277604
22,300,2010,0.00129501273
48,5304,2006,0.04638120237
48,2502,2006,0.01332280857
13,400,2005,0.00751879699
51,3100,2005,0.00851831690
51,3200,2005,0.00422934206
51,2600,2005,0.00536188377
53,1004,2005,0.02933247266
53,1300,2005,0.05595374399
53,2003,2005,0.04277493720
53,1801,2005,0.18686909149
53,902,2005,0.00317350126
53,2101,2005,0.02691159240
37,3200,2005,0.00107995453
37,1100,2005,0.00223527312
37,300,2005,0.00000000000
8,820,2007,0.06528019630
8,808,2007,0.02175932377
8,903,2007,0.02316651194
8,807,2007,0.01983308629
8,901,2007,0.00272092101
53,2003,2007,0.06648005598
53,1805,2007,0.17729293963
53,1403,2007,0.06695124691
13,2100,2010,0.00921329407
13,3200,2010,0.00239878592
13,700,2010,0.00582746107
13,4000,2010,0.01404451765
28,900,2011,0.00000000000
39,901,2011,0.00170597443
39,1102,2011,0.00288489946
39,501,2011,0.00995448386
40,1500,2011,0.00501387386
40,1700,2011,0.00225130535
40,400,2011,0.01503454303
48,6900,2011,0.01268167569
48,4000,2011,0.02552126230
48,2505,2011,0.00844203244
48,4620,2011,0.00594979857
48,5609,2011,0.00488258545
48,4200,2011,0.00094868169
48,4621,2011,0.01537067342
48,3503,2011,0.02444930296
48,2302,2011,0.03757058437
48,4615,2011,0.01029906644
48,4612,2011,0.01724951567
24,1005,2010,0.18867366990
24,802,2010,0.15109181568
24,1600,2010,0.06028321863
25,3303,2010,0.39928418039
25,2200,2010,0.01706426692
25,3305,2010,0.28435692848
25,4100,2010,0.04506827079
25,2800,2010,0.07200572041
25,1400,2010,0.04852324788
26,2505,2010,0.00675825886
26,1900,2010,0.03850858107
26,2602,2010,0.01496374423
26,4000,2010,0.00754738612
26,4102,2010,0.00901178940
26,3804,2010,0.02006090332
13,1205,2011,0.12438240680
13,1103,2011,0.02763052896
13,2700,2011,0.00840550178
13,500,2011,0.02537780803
6,5420,2010,0.02932018316
6,5800,2010,0.02574352067
47,900,2011,0.00068950035
47,2900,2011,0.00878197785
47,1900,2011,0.00000000000
47,1800,2011,0.02390513330
47,700,2011,0.00072813767
47,2400,2011,0.00615815415
19,1400,2017,0.00078159602
19,800,2017,0.00993840760
20,1500,2017,0.00000000000
20,603,2017,0.00047666556
20,1200,2017,0.00724954781
21,400,2017,0.00588844504
51,51246,2018,0.04666514239
51,59309,2018,0.05734815415
51,51135,2018,0.01108107385
51,10703,2018,0.03209713855
51,1302,2018,0.27437812822
51,51165,2018,0.00819231802
53,10800,2018,0.01447253967
54,100,2018,0.00375241163
54,400,2018,0.00791638264
27,800,2018,0.01537206588
27,1502,2018,0.01199398496
27,1102,2018,0.05214629649
27,1407,2018,0.11423118866
,11,2002,0.36936088448
,12,2002,0.01922425223
8,805,2009,0.04402614929
8,822,2009,0.01781255948
8,502,2009,0.00227120219
8,807,2009,0.04048979838
8,904,2009,0.00317836141
26,2502,2011,0.00000000000
26,2501,2011,0.00190882869
26,2100,2011,0.00241460542
26,3806,2011,0.01021100591
26,3500,2011,0.00148776459
26,200,2011,0.00249177245
26,1800,2011,0.02848087982
51,2700,2011,0.00298296173
51,1300,2011,0.01377459164
51,302,2011,0.17099842567
51,900,2011,0.01911379503
6,3502,2011,0.00480161239
6,5419,2011,0.10373358970
6,3901,2011,0.00796943680
6,8105,2011,0.05407487290
6,2101,2011,0.12398570152
6,2304,2011,0.04105939259
6,8103,2011,0.00000000000
6,2105,2011,0.03540202842
6,4401,2011,0.01153613464
6,5414,2011,0.37304133775
6,2302,2011,0.10524688708
21,2800,2012,0.00000000000
21,2600,2012,0.01772938925
21,1100,2012,0.00769719653
21,2400,2012,0.01610880301
21,800,2012,0.00239646959
21,300,2012,0.00193572461
21,600,2012,0.01075550892
22,2200,2012,0.00489955904
21,1800,2014,0.00437950470
21,500,2014,0.00000000000
22,1501,2014,0.02427162606
22,300,2014,0.00776424361
22,900,2014,0.00162547686
37,400,2014,0.00132940647
37,3107,2014,0.00705748435
53,10502,2018,0.04633678425
8,814,2009,0.09636746186
22,1700,2012,0.00080976905
22,2500,2014,0.00997913454
41,1307,2008,0.00646471484
41,1309,2008,0.03096716655
42,1400,2008,0.00083338068
42,1000,2008,0.00993365736
42,3904,2008,0.04194085596
42,4001,2008,0.03299597948
42,4105,2008,0.32526786215
4,103,2008,0.01822265157
4,120,2008,0.02420588917
36,3000,2008,0.00029849261
36,3702,2008,0.50210632538
36,1604,2008,0.00701315292
36,4206,2008,0.18683253139
36,1001,2008,0.01754920480
36,1003,2008,0.00090359079
37,3600,2008,0.00082845565
37,600,2008,0.01036006999
37,2702,2008,0.00315949642
37,2802,2008,0.02017109243
37,904,2008,0.06340702688
37,1700,2008,0.00718820096
18,300,2005,0.01675947006
18,1700,2005,0.00343924009
18,100,2005,0.00993234010
25,3600,2005,0.04372726893
26,3705,2005,0.06089671377
26,3706,2005,0.06426356003
53,602,2008,0.02711258913
53,1202,2008,0.03051456558
53,1802,2008,0.17474665286
51,3100,2009,0.00960292958
51,400,2009,0.00413991459
51,1500,2009,0.00701145635
34,1105,2011,0.09371777876
34,1203,2011,0.02914089156
34,1404,2011,0.18824358994
26,1300,2012,0.00250898101
26,3213,2012,0.06058202370
26,3212,2012,0.10827744441
26,3002,2012,0.00036916340
26,3210,2012,0.08451154757
27,2600,2012,0.01913258728
2,200,2014,0.01297029703
24,1005,2012,0.18139733114
24,200,2012,0.00452828012
24,505,2012,0.02769071752
24,801,2012,0.21689381240
17,3420,2013,0.07695339011
17,105,2013,0.00871710065
47,3203,2013,0.02966322368
47,2002,2013,0.00000000000
47,2505,2013,0.01733750764
47,3205,2013,0.00000000000
27,600,2017,0.01761018682
27,2100,2017,0.00433184085
27,1000,2017,0.01147331503
27,1403,2017,0.05774781840
55,800,2018,0.00568343647
55,1000,2018,0.00054741386
56,400,2018,0.00510469841
49,49004,2018,0.00953340778
49,35008,2018,0.01514849512
49,13001,2018,0.00089700465
49,49003,2018,0.03109967018
51,51235,2012,0.06198963219
51,51045,2012,0.00089268429
51,51135,2012,0.00712143928
51,51245,2012,0.02033584722
51,51095,2012,0.00547814062
51,51224,2012,0.01097640427
53,10200,2012,0.00866717607
53,10504,2012,0.01053896843
53,10400,2012,0.00322925007
53,11606,2012,0.10857113979
26,2901,2016,0.00000000000
26,1400,2016,0.01125888313
26,3211,2016,0.11001006426
27,1403,2016,0.02754608176
27,1304,2016,0.11018275586
27,1900,2016,0.00641610585
5,1200,2007,0.00480278957
44,700,2007,0.01196474534
22,102,2008,0.01195005627
56,400,2008,0.00669908854
55,1300,2005,0.00000000000
55,900,2005,0.00571038644
9,2300,2005,0.15360983103
24,1103,2007,0.20578334753
24,1004,2007,0.17920924238
24,1002,2007,0.11196788845
24,505,2007,0.01453632312
24,601,2007,0.00969285758
39,3200,2007,0.00563591959
39,3500,2007,0.00489615595
39,3700,2007,0.00724147435
39,3105,2007,0.08747369850
39,1800,2007,0.00221474132
39,2900,2007,0.00396355808
39,1202,2007,0.01199558783
40,400,2007,0.00838478890
45,1600,2007,0.00662529474
45,100,2007,0.01041589167
46,200,2007,0.00415245784
46,700,2007,0.00548659831
47,1900,2007,0.00206369307
46,100,2005,0.00345170144
47,1302,2005,0.00000000000
47,2202,2005,0.00328967915
28,700,2012,0.01210009196
37,1207,2012,0.01165424782
37,3500,2012,0.00096016803
37,2400,2012,0.00305052928
37,4800,2012,0.00043631075
37,1500,2012,0.00522708126
9,104,2013,0.13721435529
9,1100,2013,0.01335830895
9,306,2013,0.00741363369
4,106,2013,0.00727358443
4,120,2013,0.00296367772
4,102,2013,0.02959615834
4,114,2013,0.03115264798
4,600,2013,0.00549792812
4,128,2013,0.01842336367
21,1800,2013,0.00140031843
21,2000,2013,0.00000000000
21,1500,2013,0.00374397913
29,2200,2013,0.00000000000
29,1001,2013,0.05999461932
31,300,2013,0.00000000000
31,100,2013,0.00000000000
31,200,2013,0.00084630428
31,902,2013,0.01221823512
25,3603,2016,0.26717124829
25,2800,2016,0.09573338726
48,1905,2013,0.00246043462
48,5202,2013,0.00172461369
48,4701,2013,0.00383507632
48,4200,2013,0.00000000000
48,3304,2013,0.04173072155
48,3400,2013,0.00521187087
48,2512,2013,0.00200424901
48,6500,2013,0.00414662465
48,2311,2013,0.01410582277
48,4615,2013,0.03988824414
48,3100,2013,0.00972555871
48,4613,2013,0.04389976507
48,4903,2013,0.00230733733
48,4902,2013,0.02772921126
48,2508,2013,0.00814270153
48,6807,2013,0.00000000000
48,1501,2013,0.00000000000
48,4634,2013,0.00790462131
24,802,2016,0.14950631831
40,601,2018,0.01669078023
40,300,2018,0.00280682364
40,701,2018,0.00000000000
26,1704,2018,0.00666015346
41,300,2006,0.00543987613
41,1306,2006,0.05567413413
42,2700,2006,0.00000000000
42,901,2006,0.01141587329
42,4108,2006,0.26529898903
42,1703,2006,0.19593569912
42,4103,2006,0.21339373875
12,2502,2006,0.00358687625
12,900,2006,0.00179225905
12,1200,2006,0.00147285901
12,4008,2006,0.09883835700
12,2202,2006,0.01197320898
12,2703,2006,0.01046954771
12,3606,2006,0.04445217938
12,2404,2006,0.00863664405
12,3605,2006,0.07720298115
33,300,2007,0.01589085814
33,800,2007,0.01304562314
39,4401,2006,0.02832475511
39,4102,2006,0.01171005516
39,2900,2006,0.00434891695
39,3106,2006,0.04459556660
40,1301,2006,0.01257933395
13,3700,2008,0.00196644416
13,3400,2008,0.04945576333
13,100,2008,0.00109166949
12,2203,2007,0.02917654845
12,1700,2007,0.00000000000
12,4008,2007,0.07462884411
12,3400,2007,0.00504614567
12,4003,2007,0.01903598186
44,300,2010,0.00533478278
15,200,2010,0.01900502358
15,306,2010,0.04062232501
15,304,2010,0.13764766307
1,1800,2012,0.00293044927
1,800,2012,0.00314691295
1,2702,2012,0.00453280675
4,113,2012,0.02182825485
4,124,2012,0.06552556002
4,115,2012,0.03989864284
4,202,2012,0.01177929324
25,302,2016,0.00927707871
24,507,2016,0.04308069219
37,3103,2015,0.03556383229
37,1400,2015,0.09540904103
37,3800,2015,0.00088100665
37,800,2015,0.00035498758
37,1203,2015,0.02083188547
37,1205,2015,0.00000000000
37,3106,2015,0.01377341481
35,804,2016,0.04697497368
35,801,2016,0.00452640402
48,4905,2018,0.01495623021
48,4636,2018,0.01138196137
48,3801,2018,0.00608637279
48,3305,2018,0.01159445711
48,501,2018,0.01258778558
48,4629,2018,0.01579191825
48,2320,2018,0.00666231221
48,2002,2018,0.00690840936
48,4612,2018,0.04382412794
48,4702,2018,0.01413555185
48,4501,2018,0.00000000000
48,4610,2018,0.00705819172
48,5907,2018,0.01890100996
48,5910,2018,0.02202354344
19,2200,2018,0.00390879479
19,1700,2018,0.03401283073
20,100,2018,0.00381272474
21,1705,2018,0.02570624035
17,3408,2018,0.15805838297
17,3203,2018,0.11419531607
17,3209,2018,0.08574348039
17,3414,2018,0.05110883274
48,2508,2016,0.00833450391
48,4503,2016,0.02233996067
48,5303,2016,0.02551760926
48,4624,2016,0.01090628483
48,3802,2016,0.00030099964
48,4626,2016,0.02481747527
48,6602,2016,0.04529577252
48,4634,2016,0.01223412906
48,5204,2016,0.00587401256
48,6802,2016,0.00693258570
48,100,2016,0.00086720166
48,5913,2016,0.03364301802
48,4602,2016,0.03547224225
48,4616,2016,0.01949440562
37,1202,2017,0.01235242818
37,2900,2017,0.00261419337
37,2000,2017,0.00000000000
37,2201,2017,0.00767030681
37,1000,2017,0.00206743003
37,2500,2017,0.00000000000
37,5003,2017,0.00562361500
37,3104,2017,0.01947773973
37,1207,2014,0.01010479543
37,3300,2014,0.00586958768
37,2000,2014,0.00196983687
37,2100,2014,0.00388635249
37,4800,2014,0.01150032510
37,1701,2014,0.01279804982
53,500,2009,0.03850896991
53,2101,2009,0.03561258569
54,1100,2009,0.01025999141
55,600,2006,0.00177504809
55,1600,2006,0.00555936760
1,1500,2011,0.00000000000
1,903,2011,0.00394498474
1,700,2011,0.00358126105
27,1502,2006,0.10236373869
27,700,2006,0.00396282409
27,1403,2006,0.03888552615
27,1203,2006,0.00857363438
27,2100,2006,0.01023735281
27,1202,2006,0.04128819158
39,4900,2016,0.00000000000
39,4110,2016,0.01335107844
39,1804,2016,0.04483562198
39,1803,2016,0.02878305937
39,5503,2016,0.12247204378
40,1302,2016,0.00000000000
40,1400,2016,0.02407671904
40,1002,2016,0.00437526619
39,400,2017,0.01772651389
39,2200,2017,0.01212793708
39,2300,2017,0.00760476124
39,906,2017,0.07390763935
39,4103,2017,0.00000000000
13,1300,2018,0.00000000000
13,3001,2018,0.00810196870
13,3300,2018,0.00982272595
13,200,2018,0.00020452179
13,4001,2018,0.01999318712
13,4400,2018,0.00106234836
35,200,2008,0.01410562819
42,2701,2012,0.00256712466
42,702,2012,0.00242037791
16,1100,2015,0.01946708630
37,3101,2013,0.08484664331
37,4500,2013,0.00395334492
37,2202,2013,0.00000000000
11,104,2014,0.33774225492
9,902,2017,0.01639443711
9,1300,2017,0.01606643899
11,101,2017,0.30392522783
36,3709,2018,0.59512460666
36,100,2018,0.00077907624
36,702,2018,0.00061062814
36,3804,2018,0.70534440809
36,2201,2018,0.05781812082
36,2202,2018,0.00139993508
36,4016,2018,0.49695688567
36,2702,2018,0.02260137996
36,3211,2018,0.20376522702
36,3801,2018,0.68384744165
11,104,2016,0.36115789821
26,1100,2017,0.00152196057
26,2300,2017,0.00375996643
26,2907,2017,0.00625029820
26,3211,2017,0.11304536575
41,100,2012,0.00422631503
41,1103,2012,0.04685192024
41,1317,2012,0.01166294522
41,705,2012,0.00577208081
41,1104,2012,0.00527182081
41,1301,2012,0.10838363514
24,1400,2013,0.01206190259
24,1300,2013,0.02221207393
9,902,2016,0.01793846154
9,101,2016,0.13566021701
9,100,2016,0.04109649267
13,3900,2013,0.00070714412
13,2004,2013,0.09087815269
13,2800,2013,0.00327071956
13,4000,2013,0.01937893696
55,1400,2013,0.00058161273
55,41003,2013,0.13913419913
16,600,2014,0.00168843519
16,1000,2014,0.00748659047
16,300,2014,0.00877639867
16,701,2014,0.00127776190
17,1701,2014,0.03077051567
17,3204,2014,0.10137474179
17,3529,2014,0.33842318020
17,3522,2014,0.28527116953
17,3102,2014,0.01098953453
17,3410,2014,0.05440152372
17,3008,2014,0.03056272442
55,41002,2014,0.09561087739
55,2400,2014,0.01831938961
55,1500,2014,0.01393951490
8,821,2016,0.03836514093
8,4101,2016,0.00000000000
8,813,2016,0.06788039547
8,804,2016,0.03099681713
16,400,2018,0.00000000000
35,804,2015,0.02778565972
45,501,2014,0.00764684152
45,603,2014,0.00366944690
46,500,2014,0.00419335714
46,100,2014,0.00384408985
47,1100,2014,0.00000000000
47,2502,2014,0.05374932266
47,2505,2014,0.01008908171
47,1900,2014,0.00122713075
17,104,2017,0.00942490619
17,2200,2017,0.01222869004
17,900,2017,0.00538899223
17,1300,2017,0.02113838568
17,3306,2017,0.01824084651
17,3422,2017,0.06730278274
17,3410,2017,0.08093941782
17,2400,2017,0.00123001230
17,3105,2017,0.01865933388
18,1100,2017,0.00423401265
18,2200,2017,0.00169277786
41,1305,2018,0.13920309793
24,1204,2015,0.03086983572
24,801,2015,0.26869074037
29,1901,2018,0.13894663895
29,1200,2018,0.00216851935
31,702,2018,0.00596271263
31,500,2018,0.00000000000
31,903,2018,0.01990892326
,41,2001,0.03846287609
,40000,2004,0.00417422891
37,1200,2010,0.00421749739
37,3100,2010,0.00452771272
37,3900,2010,0.00000000000
41,1308,2010,0.03613059494
41,100,2010,0.00461215933
41,1000,2010,0.00000000000
32,505,2011,0.03765713345
32,511,2011,0.01852241633
32,507,2011,0.01589171024
28,400,2010,0.00252293578
28,1200,2010,0.00239714187
28,700,2010,0.00483163058
5,1600,2012,0.00557085822
5,100,2012,0.00072550479
40,1102,2014,0.00139874631
32,413,2015,0.02377043883
18,402,2015,0.00898731696
37,1802,2016,0.00911055407
37,4100,2016,0.00030502418
37,400,2016,0.00000000000
37,700,2016,0.00156031531
37,1703,2016,0.00952535234
18,500,2014,0.00325514600
18,3600,2014,0.00442206574
18,1500,2014,0.00485757942
18,3400,2014,0.00493019329
18,300,2014,0.00333630401
18,3300,2014,0.00816517391
33,900,2014,0.00301212743
25,200,2009,0.00422229440
26,3807,2009,0.01048742701
26,2000,2009,0.00586285375
13,1203,2007,0.05594191563
13,1502,2007,0.01099410996
13,500,2007,0.02297599840
13,1106,2007,0.26400835417
13,1402,2007,0.02877224771
15,307,2007,0.05242352625
1,2000,2018,0.00246299668
2,400,2018,0.00254044658
4,115,2018,0.03885511460
4,129,2018,0.00886101621
17,3404,2011,0.11785263952
17,3505,2011,0.09379033665
17,3411,2011,0.08641205802
17,1202,2011,0.01636826068
17,1800,2011,0.00217697288
17,3514,2011,0.31800471650
17,500,2011,0.00257693642
18,2500,2011,0.00180185746
18,3600,2011,0.00649298980
2,200,2011,0.00000000000
4,102,2011,0.00454448017
4,110,2011,0.00063122874
44,102,2015,0.04997831743
25,4800,2015,0.03107360739
25,3603,2015,0.20855085109
1,2100,2018,0.00133089770
28,300,2005,0.00000000000
29,901,2005,0.00366920069
29,1400,2005,0.00000000000
29,2300,2005,0.00155685774
29,1500,2005,0.00185990431
46,500,2006,0.00000000000
47,2900,2006,0.00000000000
54,1000,2007,0.01104548592
1,901,2008,0.04233091043
1,500,2008,0.00098087922
1,1000,2008,0.00000000000
45,700,2008,0.00369190497
45,1500,2008,0.00629709921
9,2300,2009,0.15367293698
9,2200,2009,0.04682424564
4,102,2010,0.00608947305
4,116,2010,0.04834786134
4,600,2010,0.00294826437
5,500,2010,0.00024995001
,8000,2004,0.02471191715
