Fips_Txt,True_Fips,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
18027,18027,920714,897909,965602,944268,960632,1017126,1046535,1093914,1043065,1028652,1018887,947746,1044800,1031316,1168100,1126863,1186321,1257644,1236066,1290185,1275169
18029,18029,1598083,1649582,1654984,1694660,1604371,1622783,1528775,1450273,1376471,1464235,1583300,1671733,1435824,1486120,1611233,1575907,1614615,1601273,1648712,1673591,1719856
18031,18031,1199785,1007813,1059924,1038649,1064659,1129105,1153039,1147505,954666,1094038,1067331,1142360,1203265,1221709,1174229,1257163,1412629,1509864,1542322,1440878,1585352
18033,18033,1881908,2128997,2165376,2206259,2012008,1933372,2081109,2029177,1733106,1960774,1960195,2077524,2250819,2256179,2331893,2400739,2367498,2414637,2457143,2359680,2536472
18035,18035,4193429,4183591,4368039,4298211,4237169,4230950,4029656,3944024,3768836,3988999,4336291,3557025,3643228,3619105,3591640,3551577,3628116,3652498,3677599,3601252,3667118
18037,18037,2073248,2153602,2220544,2248865,2375274,2451127,2330754,2212727,1964535,2138422,2218750,2181358,2296082,2434484,2598681,2532156,2585667,2683665,2567879,2457711,2536613
18039,18039,7794123,8460187,9298688,9928799,10703988,11411764,11410060,9872528,7254014,9625052,9495392,9693515,10489003,11382415,12269834,13340987,14792446,14830869,14376780,13984947,17529376
18041,18041,750902,819887,829991,771440,745139,740265,684873,616569,512363,561188,558645,545962,544609,538930,522038,525761,526564,532426,513362,499726,517797
18043,18043,2153897,2181253,2289906,2417955,2492818,2583200,2562924,2513481,2317646,2376562,2308845,2306334,2359568,2477376,2496441,2614352,2639436,2723956,2750771,2600154,2755460
18045,18045,399072,431944,462292,473111,465126,461380,504800,524068,424778,516556,513028,548285,580522,496958,453300,455911,427319,444543,429801,442979,463367
18047,18047,463893,439297,492233,494329,466546,471516,452001,464828,453411,444536,451173,452134,448381,506156,507612,503174,529949,533689,500871,509439,509303
18049,18049,551096,571706,589122,609597,590258,585140,611369,608018,520301,588824,588702,609620,626873,606696,567708,591403,614256,641131,628468,625570,643134
18051,18051,1696346,1920672,2308799,2261813,2403323,2684325,2832894,2511188,2083527,2558338,2502954,2588387,2811206,2775172,2726384,3129566,3485652,3300107,3081579,3037383,3308588
18053,18053,2035188,2116910,2232594,2190396,2173256,2286802,2259800,2243955,2071284,2416180,2435432,2498951,2406070,3304946,3152632,2885733,2127575,2195105,2155613,2076871,2181018
18055,18055,618322,628812,646325,644976,647120,651766,635909,611119,611988,596979,573638,567383,567189,593927,588475,607662,599471,612566,601591,567506,585503
18057,18057,9296340,9298626,10001154,10608937,11399530,12059075,12852169,12256548,11813587,12521317,12589517,13171555,13828306,15228947,16146997,16684918,17150822,17903124,18572306,18055516,19431795
18059,18059,1523075,1545505,1661431,1735096,1794698,1883239,1867069,1865990,1693345,1805477,1886822,1935922,2113677,2099618,2129860,2262955,2505074,2655223,2874128,2901979,3168895
18061,18061,981639,1059113,1093524,1104213,1042298,1083051,1038042,992071,895439,911098,909785,923119,899648,925254,906731,936387,997969,1041838,1036614,1007754,1034468
18063,18063,2945290,3105498,3362790,3581539,3741109,3938509,3944414,4047426,3948871,4042409,4131088,4541753,4879233,5054758,5390224,5659286,5906951,6211926,6273677,6570538,7213615
18065,18065,1144279,1223833,1304362,1216021,1137631,1137355,1138050,1109637,973344,1053542,1048353,987949,1079895,1100081,1058593,1062646,1156722,1231830,1232614,1240068,1313509
18067,18067,3365603,3726592,4322959,4121163,4037842,4152072,4373637,3825182,2585820,4105992,4231894,4443058,4488850,4299656,3996202,3875923,3771299,3848228,3844421,3660175,4044993
18069,18069,1043607,1063277,1131053,1204474,1236996,1283599,1307426,1260422,1158168,1207355,1241475,1240355,1299815,1345148,1365969,1329671,1345902,1354343,1350261,1320815,1420819
18071,18071,1454041,1551544,1692790,1781985,1788838,1849816,1843726,1803353,1525347,1803613,1834669,1894598,1894365,1900296,2088290,2094097,2113917,2161230,2225598,2282325,2509946
18073,18073,1206300,1197844,1254892,1327929,1389178,1439254,1475431,1436687,1239408,1380338,1334264,1308919,1477948,1515585,1391551,1381860,1429218,1459388,1445077,1337464,1382062
18075,18075,579603,601705,666753,701811,698199,756503,759967,762689,629089,754394,784250,821083,789611,878496,1030499,865136,942266,992027,903255,878076,963705
18077,18077,1110611,1144268,1192393,1280947,1270562,1297790,1248750,1276586,1166568,1303589,1331682,1331645,1364825,1326524,1307931,1317082,1349652,1376930,1419468,1368991,1491897
18079,18079,606729,628668,649899,685106,668066,663241,648766,624841,568667,631564,602638,615729,627336,622377,645745,638835,658200,687532,703699,689970,676620
18081,18081,3062986,3183193,3349056,3411010,3569090,3737125,3667903,3560689,3307011,3483452,3597578,3870755,4055666,4213808,4437576,4572372,4661586,4986723,5078466,5085850,5518025
18083,18083,1415464,1400664,1408608,1427429,1393597,1481561,1486569,1531688,1456721,1539791,1529281,1492201,1691728,1735961,1708721,1785886,1836598,1795272,1720842,1699104,1729886
18085,18085,3822609,4119556,4343145,4751921,5222609,4758460,4649816,4490322,4625087,5239541,5152891,4538832,4303453,4822342,4916511,4511708,4879105,5204690,5364208,5391595,5757412
18087,18087,920477,993423,1093705,1104817,1174144,1242033,1236080,1060324,822304,1038340,1065583,1136450,1222782,1374858,1491997,1569072,1787924,1900656,1779479,1580237,1826746
18089,18089,20616469,20240818,20989091,21160500,21116180,20683565,22915287,22365392,20700026,21095966,21274871,22847359,22258365,24333424,23496345,24156167,23728077,23941363,22371092,21190321,21424162
18091,18091,3917513,3907504,3939633,4095766,4058179,4075954,4112181,4116874,3766803,3908867,3881255,3871097,3923573,3987651,3820022,3859572,3810681,3963468,3826478,3658177,3754347
18093,18093,1224345,1295705,1312887,1332710,1297332,1267058,1212204,1191030,1046348,1198582,1074661,1041213,1160702,1196728,1238553,1272287,1212586,1274128,1277445,1269089,1331148
18095,18095,3681358,3791614,3866707,3707999,3626342,3689236,3499022,3324204,3169967,3270417,3280372,3271777,3244050,3344893,3347673,3335040,3336796,3434376,3436822,3326500,3469013
18097,18097,69014456,69372683,71202989,75491709,75548143,77518783,81039254,83988959,81759484,84078737,83688514,81540725,82677651,83241664,78567735,79848765,79603018,82751746,84855858,82744952,86015333
18099,18099,1402215,1424948,1461424,1521193,1553788,1596140,1636538,1561243,1368760,1473088,1499556,1520019,1591499,1616202,1507358,1548073,1558671,1572984,1530241,1486360,1535818
18101,18101,688699,681109,862651,809208,854485,868901,752616,784610,814566,863720,896308,867844,807824,832589,898403,895987,942663,977306,1015709,1046265,1046701
18103,18103,865719,883507,927059,956258,951662,985246,924343,912180,792624,794464,811486,829967,842076,859785,859140,884584,929580,918251,899190,859375,895960
18105,18105,4565042,4675347,4853131,5003241,5206981,5383062,5242803,5223192,5206799,5244159,5301281,5329679,5449158,5748405,5689705,5833984,6080346,6275912,6242087,6015513,6215864
18107,18107,1366460,1453879,1454382,1486469,1424680,1474601,1580131,1608256,1508463,1572036,1468287,1412625,1531653,1497683,1583882,1577070,1538704,1583243,1556150,1564570,1637171
18109,18109,1254829,1287476,1368881,1437467,1504842,1550431,1518457,1462609,1395978,1429208,1404788,1318471,1377661,1354225,1327890,1409035,1444617,1535000,1634738,1651116,1555579
18111,18111,313600,350861,347514,380947,362403,371950,403487,406899,323905,333078,349685,337293,394003,395062,369579,325839,308394,326177,313942,327380,347985
18113,18113,1368951,1466734,1588327,1607784,1610577,1599582,1643286,1512208,1247607,1499987,1607287,1596120,1721044,1805122,1769176,1761018,1713114,1784583,1784207,1700947,1844411
18115,18115,292302,299195,276497,270498,259516,226357,232052,243701,263000,270377,178121,140797,104667,108310,114208,107980,119538,114045,100456,102309,103538
18117,18117,456176,453867,472289,477639,481616,538297,555381,561839,510060,524767,544062,567005,553734,544585,577834,568167,612446,643238,570825,515738,567893
18119,18119,357561,376791,395875,426134,485667,483348,496592,456937,447815,483396,485589,448603,416128,434530,427180,445083,469456,488246,496482,483263,525291
18121,18121,290597,283871,298279,302857,292016,295828,304948,305325,294438,299947,291630,269265,310304,286464,287912,289555,310020,311893,323905,344309,359915
18123,18123,455494,501471,513855,530651,500388,482214,528109,590916,532979,693119,649969,610868,658647,707979,784914,806251,719637,719968,710928,689832,747788
18125,18125,779197,759017,744933,749641,702969,736519,731378,765998,787433,864295,777897,824487,916189,887091,722840,744444,764884,636740,672174,593683,658561
18127,18127,4944478,5156180,5327258,5686174,5469405,5317247,6002155,5898801,5122650,5608771,5597329,6035788,6408795,6288811,6428666,6783463,6748250,7224289,7047987,6490326,6696795
18129,18129,2307301,2264774,2687890,3583372,2987950,1957330,2369277,2793899,2655695,2480979,2457212,2001418,1444485,1193086,1288653,1542539,2141017,2827762,3274028,3026237,3024194
18131,18131,413014,415714,412700,488915,483956,488091,485944,481920,382531,470323,473357,498552,530021,532740,523519,563044,569982,590348,601827,616747,663881
18133,18133,848662,866290,903054,934491,934122,949699,931254,908764,878045,897919,881700,892208,967681,922264,953996,1004680,1038241,1036507,1010434,970287,995457
18135,18135,643084,646171,710799,702625,659635,650009,689584,697388,677435,725921,775761,733534,789047,798316,747149,694139,702402,707993,715523,694231,781257
18137,18137,1185254,1278003,1245190,1242585,1225426,1195228,1125508,1138071,1130749,1203309,1201937,1079497,1024150,1047847,1034680,1030377,1054830,1059925,1069084,1069916,1104168
18139,18139,501648,471149,512847,534567,521085,526627,501340,516743,513770,505274,478178,475335,517161,502800,441625,506885,543568,583933,582275,560947,588668
18141,18141,10693624,10909930,11537583,11865370,11937785,12233708,12320158,11860113,10672211,11167674,11278870,11474013,11629785,12121647,12246996,12176196,12262941,12797390,13103395,12240686,13037623
18143,18143,552317,584194,586875,629894,634817,634364,616599,596609,549237,565365,559795,538594,540670,560084,566680,594985,631270,654751,650679,621474,661772
18145,18145,1459348,1508649,1595208,1626824,1590623,1568240,1561468,1570856,1490101,1575428,1565391,1614919,1816260,1750627,1751213,1802863,1794998,1879593,1863068,1768899,1827196
18147,18147,1073778,1055443,1086318,1075456,1065593,1155988,1020687,1173179,1159170,1211577,1194744,1381757,1321901,1296896,1142501,1175094,1145909,1106230,1001192,814551,870680
18149,18149,368006,382627,385191,407671,403106,431599,423822,419208,408093,435873,391788,400715,421132,419798,407571,422044,416942,464830,490007,481548,459518
18151,18151,1094894,1164474,1171450,1187992,1178492,1162987,1188090,1125271,1023453,1115753,1150959,1187170,1248895,1283548,1239648,1241942,1287862,1330488,1352043,1287713,1396932
18153,18153,658519,637178,679252,664044,653442,655091,654291,689471,738915,882551,1033044,1047617,1128175,1058879,920936,973030,909211,889547,888464,769777,894128
18155,18155,234636,226391,225950,229726,217847,224038,224506,230723,222453,218694,215721,224343,220819,211342,210482,198850,209817,221579,212922,187015,184060
18157,18157,6077654,6179258,6505694,6718854,6957105,7252816,7506082,7283907,6634856,7069110,7205654,7330180,7502041,7807787,8018894,8306673,8683269,9211650,9246184,8705250,9068546
18159,18159,400498,450659,429410,444967,417922,417785,415928,402544,365616,375747,396713,423137,471315,470448,447896,464480,467552,569064,547665,567948,613167
18161,18161,137529,138509,147308,153687,149459,163789,147277,153990,147133,148523,135788,124514,140864,129490,121415,121754,129681,132863,124982,128095,130573
18163,18163,9222126,9522521,9702895,10106281,10251258,10283235,9779763,9982651,9518452,9690376,9860907,9844513,9575757,9694457,9702077,9661475,10043698,10085843,10315828,9795080,10192662
18165,18165,715958,731063,764557,837677,795602,781922,836803,819312,788247,841607,795093,732741,840955,779679,727721,792263,798802,783501,732941,769490,798386
18167,18167,4033991,4201694,4373746,4460585,4506700,4620230,4631660,4609150,4346614,4398037,4311467,4334426,4809744,4925101,4577898,4353426,4222717,4243107,4272921,4178862,4295965
18169,18169,950493,970454,1072643,1071771,1042039,1058075,1076667,1014522,915636,989244,1003843,1083824,1116496,1150523,1154009,1113434,1083588,1090020,1093905,1089896,1189998
18171,18171,170213,193610,195069,212426,205822,227622,233974,238927,237976,235767,245289,242769,278028,265005,209021,238272,220812,229861,218694,227349,289690
18173,18173,1425765,1652471,1644726,1715847,1611894,1549303,1689431,1735354,1751416,2078791,2012290,2009346,2125049,2084666,2125842,2143329,2147856,2226607,2190148,2265828,2338214
18175,18175,512581,491915,526788,528978,533943,555746,518259,467212,421667,450275,491310,523939,565252,582628,621999,582227,614523,648694,597141,580301,619667
18177,18177,2621807,2699357,2690726,2705190,2664790,2628213,2557018,2533443,2328887,2417394,2431129,2448320,2448387,2486213,2404582,2441157,2496788,2555238,2552097,2471809,2543313
18179,18179,831072,856149,938380,950276,969165,949956,949314,946163,894755,954812,986275,996225,1061903,1151854,1109954,1075985,1061334,1122108,1077994,1046142,1109044
18181,18181,704644,714692,708056,773456,781528,781982,800233,809250,698129,820983,864337,823066,887976,909506,897463,933448,892151,928781,901281,957862,1017099
18183,18183,784510,823504,895512,936587,946346,959729,1055867,993735,920414,1017161,999514,1085622,1121764,1151477,1192084,1303082,1343419,1473281,1500529,1516250,1660774
19001,19001,247488,264065,265579,314001,274214,272822,255260,291462,276172,268311,300748,291755,316625,305226,318948,309389,316646,325827,339746,406617,430503
19003,19003,142166,166790,141888,164314,143506,132032,124667,164384,187005,214945,241889,161946,190463,223317,234672,243442,236241,224682,226978,205119,207934
19005,19005,483303,480699,511126,554712,550752,548717,551087,547258,507520,542473,556448,527458,561763,597993,610362,652919,617489,600563,605620,599636,573076
19007,19007,311883,327167,349445,377024,373422,358217,333996,367480,366119,359445,376792,355931,363321,363485,378157,369349,381205,370814,369809,370658,395869
19009,19009,178695,191762,182767,232816,225332,239667,222995,322051,284593,271894,261522,224767,239714,237105,224761,238833,268815,275637,326791,304569,290891
19011,19011,553554,592684,572029,611340,589001,596799,630264,656976,653516,680156,709239,696222,716398,714012,729873,724597,753820,789660,814445,862429,901547
19013,19013,5361350,5606185,5544477,6259728,6495073,6562418,6691609,6644358,6579892,7022940,6915472,8581517,7426603,8445349,7810199,6888962,6982579,7140398,7056978,7026356,7513102
19015,19015,791547,839093,884088,919364,924518,911575,936096,925376,991807,980917,982382,957337,987354,972542,935137,930600,890873,932213,951690,975705,1006742
