,STATE_CODE,YEAR,NAICS,ESTAB_F,ESTAB,RCPTOT_F,RCPTOT,RCPTOT_N_F,LFO
60501,35,2020,492,,11,,1144000,H,Z
60502,35,2020,492,,4136,,39625000,G,S
62604,36,2020,492,,63151,,800104000,G,-
62605,36,2020,492,,459,,47461000,G,C
62606,36,2020,492,,302,,32714000,G,Z
62607,36,2020,492,,62323,,713012000,G,S
62608,36,2020,492,,67,,6917000,G,P
64803,37,2020,492,,25293,,253026000,G,-
64804,37,2020,492,,9,,1290000,H,C
64805,37,2020,492,,71,,8941000,G,Z
64806,37,2020,492,,25184,,239314000,G,S
64807,37,2020,492,,29,,3481000,G,P
66576,38,2020,492,,1377,,15224000,G,-
66577,38,2020,492,,1373,,14984000,G,S
68444,39,2020,492,,40442,,375853000,G,-
68445,39,2020,492,,14,,2057000,G,C
68446,39,2020,492,,41,,4621000,G,Z
68447,39,2020,492,,40357,,366931000,G,S
68448,39,2020,492,,30,,2244000,H,P
70502,40,2020,492,,9299,,87477000,G,-
70503,40,2020,492,,3,,406000,J,C
70504,40,2020,492,,24,,3066000,G,Z
70505,40,2020,492,,9262,,83315000,G,S
70506,40,2020,492,,10,,690000,H,P
72455,41,2020,492,,14447,,139730000,G,-
72456,41,2020,492,,6,,1067000,G,C
72457,41,2020,492,,12,,2015000,G,Z
72458,41,2020,492,,14409,,133812000,G,S
72459,41,2020,492,,20,,2836000,G,P
74577,42,2020,492,,34175,,352701000,G,-
74578,42,2020,492,,21,,2647000,H,C
74579,42,2020,492,,60,,7660000,G,Z
74580,42,2020,492,,34068,,339638000,G,S
74581,42,2020,492,,26,,2756000,G,P
76363,44,2020,492,,3466,,39338000,G,-
76364,44,2020,492,,8,,1232000,G,Z
76365,44,2020,492,,3457,,38000000,G,S
78201,45,2020,492,,11796,,113669000,G,-
78202,45,2020,492,,3,,244000,J,C
78203,45,2020,492,,19,,3196000,H,Z
78204,45,2020,492,,11765,,108709000,G,S
78205,45,2020,492,,9,,1520000,H,P
79922,46,2020,492,,1286,,17764000,G,-
79923,46,2020,492,,1285,,17579000,G,S
81731,47,2020,492,,17227,,180516000,G,-
81732,47,2020,492,,11,,2144000,H,C
81733,47,2020,492,,17,,1565000,G,Z
81734,47,2020,492,,17179,,173018000,G,S
81735,47,2020,492,,20,,3789000,H,P
83946,48,2020,492,,86667,,1002771000,G,-
83947,48,2020,492,,66,,10828000,G,C
83948,48,2020,492,,113,,19086000,G,Z
83949,48,2020,492,,86402,,958714000,G,S
83950,48,2020,492,,86,,14143000,G,P
86021,49,2020,492,,8590,,82408000,G,-
86022,49,2020,492,,18,,2135000,G,Z
86023,49,2020,492,,8547,,77377000,G,S
86024,49,2020,492,,24,,2894000,G,P
87655,50,2020,492,,733,,8927000,G,-
87656,50,2020,492,,729,,8252000,G,S
87657,50,2020,492,,3,,593000,J,P
89491,51,2020,492,,28144,,287059000,G,-
89492,51,2020,492,,28,,3260000,H,C
89493,51,2020,492,,54,,6924000,G,Z
89494,51,2020,492,,28040,,273138000,G,S
89495,51,2020,492,,22,,3737000,G,P
91572,53,2020,492,,28207,,332100000,G,-
91573,53,2020,492,,6,,195000,H,C
91574,53,2020,492,,25,,4062000,H,Z
91575,53,2020,492,,28141,,323180000,G,S
91576,53,2020,492,,35,,4663000,H,P
93367,54,2020,492,,3105,,35489000,G,-
93368,54,2020,492,,4,,819000,J,Z
93369,54,2020,492,,3094,,34246000,G,S
93370,54,2020,492,,6,,409000,J,P
95222,55,2020,492,,10184,,102541000,G,-
95223,55,2020,492,,3,,730000,J,C
95224,55,2020,492,,21,,2167000,G,Z
95225,55,2020,492,,10148,,97452000,G,S
95226,55,2020,492,,12,,2192000,H,P
97010,56,2020,492,,1011,,12862000,G,-
97011,56,2020,492,,1001,,10958000,G,S
97012,56,2020,492,,7,,1150000,G,P
