ST,YEAR,FIPS_CODE,ZERO_CAR_HOUSEHOLDS,PERCENT_WITHOUT_VEHICLE
6,2018,6115,37604,0.046167068
9,2018,9011,207184,0.058128749
9,2018,9009,1143207,0.12533132
12,2018,12005,233244,0.044958019
12,2018,12007,12564,0.044436585
26,2019,26067,55549,0.059912228
26,2019,26149,39134,0.05432833
27,2019,27031,14148,0.080191807
38,2018,38101,66053,0.058220944
39,2018,39093,250162,0.056147768
20,2003,,51385,0.048540525
1,2005,1009,22833,0.034201054
1,2005,1103,81648,0.053393601
2,2005,2180,19472,0.327128553
5,2005,5079,20848,0.11541698
5,2005,5033,20779,0.047135443
29,2010,29133,11988,0.060850321
31,2010,31135,888,0.020715719
47,2010,47171,9736,0.043337369
1,2010,1099,50512,0.098718142
37,2005,37129,173141,0.090011458
38,2005,38071,16422,0.068719635
38,2005,38093,32844,0.068719635
48,2007,48005,53040,0.050399806
48,2007,48415,5284,0.027783036
48,2007,48411,6130,0.088285278
5,2007,5093,49392,0.109853742
6,2007,6019,217778,0.074242584
55,2008,55085,111832,0.059834758
55,2008,55125,39940,0.059834758
56,2008,56011,6908,0.071068497
56,2008,56019,6908,0.071068497
56,2008,56045,6908,0.071068497
28,2017,28079,19990,0.090969078
28,2017,28085,27060,0.067239169
37,2017,37143,7077,0.052679768
38,2017,38101,57369,0.053572079
39,2017,39063,22139,0.037545747
39,2017,39091,24288,0.049140924
42,2018,42105,27130,0.075459628
42,2001,,581649,0.122295008
48,2008,48475,4776,0.033901193
48,2008,48067,18235,0.057123435
29,2008,29005,6568,0.074835358
29,2008,29171,6568,0.074835358
30,2008,30033,3799,0.07345605
31,2008,31127,4454,0.038994922
31,2008,31105,2555,0.055496427
31,2008,31053,13239,0.035769867
35,2008,35051,14488,0.0518562
48,2017,48113,1614606,0.070356189
48,2017,48117,9060,0.036540509
48,2017,48181,83148,0.041861926
48,2017,48321,41008,0.058152776
48,2017,48095,2245,0.062506961
47,2013,47007,9585,0.073127189
47,2013,47087,8524,0.043689519
48,2013,48399,15148,0.056338238
48,2013,48405,7692,0.065765512
48,2013,48451,59775,0.055122648
55,2014,55103,9380,0.032050844
55,2014,55067,21906,0.07115572
55,2014,55021,23556,0.039979633
18,2014,18097,1325562,0.111798024
18,2014,18063,30114,0.025602571
18,2014,18011,21470,0.049063071
37,2011,37039,20041,0.0463824
41,2013,41063,8607,0.060888389
42,2013,42003,4064667,0.15886831
12,2019,12077,9154,0.063605664
13,2019,13091,17034,0.056554911
13,2019,13139,127944,0.05415619
13,2019,13321,16695,0.079488644
13,2019,13141,9720,0.104055154
13,2019,13229,16828,0.067965557
13,2019,13235,11325,0.06025154
42,2021,42003,3432739,0.13052579
9,2010,9003,122928,0.073353502
1,2011,1099,54600,0.102169129
1,2011,1081,181926,0.085822369
37,2008,37073,9987,0.054966647
38,2008,38097,14500,0.058027853
13,2018,13279,22230,0.067952974
13,2018,13289,5734,0.044598273
13,2018,13167,13275,0.090817667
13,2018,13103,32840,0.059312238
16,2018,16015,953,0.022605437
17,2018,17055,75204,0.083158621
17,2018,17035,8418,0.069610518
17,2018,17187,26420,0.076124069
13,2017,13019,17634,0.06298352
13,2017,13233,29330,0.066263917
13,2017,13011,10548,0.053822917
13,2017,13013,37872,0.041517848
23,2017,23005,290859,0.086423737
25,2017,25011,77400,0.095333112
26,2017,26063,44629,0.065725992
26,2017,26001,24198,0.068636294
17,2015,17143,408576,0.113015654
17,2015,17201,482783,0.086059861
17,2015,17119,258160,0.076746765
17,2015,17125,20784,0.077054833
17,2019,17015,13980,0.04397637
17,2019,17079,6531,0.049608058
18,2019,18125,11924,0.052577738
18,2019,18183,27503,0.073851995
51,2012,51059,548657,0.045980432
51,2012,51115,12060,0.056641258
51,2012,51167,57085,0.101284217
51,2012,51171,11853,0.032185537
1,2013,1053,46872,0.100144217
2,2013,2170,47808,0.038342348
26,2014,26085,10500,0.057402143
29,2016,29075,4812,0.057195835
31,2016,31125,3935,0.054645188
31,2016,31017,1424,0.031424473
31,2016,31135,2431,0.056703676
29,2016,29105,16698,0.067740915
47,2017,47147,52374,0.054949252
47,2017,47019,58480,0.05315204
45,2007,45041,171303,0.084726121
19,2008,19127,44770,0.060250855
19,2008,19053,10902,0.06091796
19,2008,19021,23100,0.058064127
20,2008,20207,3868,0.040425576
20,2008,20193,4390,0.052285558
21,2008,21159,15009,0.069941704
22,2008,22083,26628,0.076203232
23,2008,23021,51656,0.136393401
21,2007,21027,16236,0.056433785
21,2007,21113,45657,0.104078618
46,2007,46045,4534,0.05358958
46,2007,46123,5990,0.081996386
26,2006,26015,22792,0.030623254
27,2006,27051,6832,0.048759599
28,2006,28149,29292,0.059361397
28,2006,28099,46522,0.105080083
28,2006,28057,18265,0.073702687
28,2006,28077,16092,0.137538462
54,2007,54069,111168,0.095818788
55,2007,55011,17920,0.045063622
19,2021,19169,77420,0.077926522
19,2021,19141,6496,0.034120514
19,2021,19159,4692,0.055970416
20,2021,20019,2583,0.061160704
21,2021,21221,12260,0.060603065
21,2021,21193,29152,0.096132538
29,2021,29155,18018,0.076976315
29,2021,29221,14690,0.06063608
29,2021,29013,11968,0.062287915
37,2018,37087,50768,0.068739168
37,2018,37125,46674,0.050936021
13,2007,13049,8790,0.066957144
13,2007,13259,4760,0.028556002
16,2007,16057,21231,0.036341633
16,2009,16045,2238,0.019673515
17,2009,17185,18712,0.077965367
17,2009,17099,58436,0.047345735
8,2002,,93912,0.052054447
34,2007,34003,623801,0.083578443
34,2007,34007,746485,0.120638113
1,2007,1091,17442,0.052157531
1,2018,1051,44610,0.044674778
1,2018,1115,24765,0.037403546
2,2018,2240,7044,0.056377257
5,2018,5095,17727,0.152380216
55,2009,55051,23244,0.071459315
16,2010,16037,2043,0.029925297
16,2010,16059,6129,0.029925297
17,2010,17041,16715,0.083876957
17,2010,17099,69412,0.056968861
17,2010,17179,75210,0.046390703
26,2015,26023,41700,0.0889452
26,2015,26017,120528,0.05891125
12,2015,12009,340848,0.051189977
26,2008,26063,35490,0.045412959
26,2008,26151,35490,0.045412959
27,2008,27091,10134,0.032363142
27,2008,27043,10134,0.032363142
26,2012,26151,26078,0.03921492
27,2012,27093,15624,0.048810662
28,2012,28079,14435,0.065984047
28,2012,28085,26274,0.064119835
9,2015,9013,77807,0.048469849
17,2008,17191,13585,0.05938668
17,2008,17167,233253,0.092250613
18,2008,18159,7192,0.043719302
18,2008,18077,20510,0.055208019
37,2021,37103,11748,0.086604596
39,2021,39021,29360,0.063508544
39,2021,39115,8708,0.054757653
5,2008,5051,60200,0.067132056
5,2008,5069,87960,0.090592248
5,2008,5003,30338,0.095275781
8,2009,8043,36708,0.038567331
20,2010,20023,2141,0.050577591
21,2010,21047,41135,0.054874031
21,2010,21073,44891,0.070371775
23,2010,23017,113390,0.136216967
29,2011,29057,6810,0.051246933
2,2009,2198,45372,0.389191971
4,2009,4019,884385,0.089472969
4,2009,4021,26100,0.0482226
4,2009,4001,94784,0.109426086
5,2009,5137,6315,0.039750732
16,2017,16061,7173,0.058384001
39,2007,39159,14000,0.019385212
39,2007,39171,21528,0.056571199
40,2007,40061,9852,0.059535896
21,2018,21047,69958,0.092135225
21,2018,21153,19876,0.086403867
21,2018,21145,88961,0.066039879
29,2018,29135,5528,0.024222666
29,2018,29005,3474,0.040884056
30,2018,30065,4348,0.036584545
30,2018,30105,6522,0.036584545
31,2018,31173,4430,0.030614219
31,2018,31019,29106,0.055835742
31,2018,31085,1855,0.043330997
31,2018,31049,2658,0.058352177
31,2018,31069,2658,0.058352177
13,2009,13189,17770,0.079465164
13,2009,13143,19855,0.100881539
6,2016,6101,101262,0.081667909
5,2010,5065,14480,0.064709878
5,2010,5139,34370,0.087125149
49,2019,49003,7843,0.018192024
49,2019,49013,5250,0.033984542
49,2019,49021,10464,0.024919982
51,2019,51049,13118,0.091994165
53,2014,53067,131960,0.049564824
12,2014,12086,2036458,0.110203084
12,2014,12117,94730,0.029686321
32,2011,32510,115514,0.098431256
33,2011,33001,35640,0.044241691
48,2021,48389,5855,0.02733682
16,2014,16079,8229,0.056687609
17,2014,17107,23520,0.050239234
51,2015,51175,20935,0.075248913
6,2006,6109,34023,0.045229217
6,2006,6055,147160,0.097944731
8,2006,8101,56457,0.021399997
1,2006,1111,13548,0.052105688
1,2006,1071,26026,0.05268901
5,2006,5069,92040,0.098340898
30,2006,30051,3719,0.067555539
30,2006,30001,10080,0.065063321
46,2008,46107,3174,0.075033687
47,2008,47157,53963,0.010146763
2,2006,2060,12004,0.410014687
5,2013,5009,21007,0.047488686
5,2013,5141,17605,0.064649395
19,2018,19081,13388,0.06693063
19,2018,19109,20082,0.06693063
27,2007,27091,19596,0.064596519
27,2007,27117,16330,0.064596519
28,2007,28079,34400,0.107090046
28,2007,28125,5646,0.069876238
42,2008,42025,29532,0.051990029
42,2008,42115,36762,0.075633105
54,2010,54079,44530,0.088636318
55,2010,55113,27516,0.056839731
45,2012,45023,65340,0.101705363
45,2012,45011,37824,0.085769874
46,2012,46103,43769,0.026842514
47,2012,47187,66748,0.027036343
29,2009,,28294,0.045239854
29,2009,29103,6920,0.082353501
31,2009,31125,3381,0.047340344
46,2012,46049,3034,0.055708567
38,2015,38011,6838,0.040493166
39,2015,39145,92260,0.085719595
13,2016,13107,20814,0.073103913
13,2016,13305,30474,0.097090534
41,2005,41011,69216,0.069142985
45,2019,45025,61770,0.095322603
45,2019,45075,168340,0.119060754
46,2019,46045,3212,0.028385592
46,2019,46017,2709,0.077477477
47,2019,47123,16415,0.038243256
47,2019,47081,12330,0.028836035
47,2019,47189,36015,0.033224844
8,2017,8083,2576,0.007887348
8,2017,8119,2952,0.011390471
1,2019,1107,8125,0.042022239
41,2005,41069,1512,0.034761018
26,2016,26041,53833,0.078359762
53,2017,53037,8096,0.020833333
40,2021,40073,9892,0.06154497
41,2021,41013,12508,0.063788988
20,2005,20111,12144,0.032512315
20,2005,20051,8790,0.034595948
20,2005,20119,4784,0.045844833
38,2007,38091,6302,0.103392834
5,2011,5119,603663,0.083215895
5,2011,5019,16400,0.074565791
45,2013,45009,25492,0.088839634
5,2011,5049,4478,0.041496775
27,2016,27011,10437,0.058427381
27,2016,27051,6958,0.058427381
27,2016,27149,10437,0.058427381
27,2016,27079,19626,0.061388034
27,2016,27133,6273,0.043231062
50,2018,50003,35400,0.054925618
51,2018,51735,8804,0.034349835
51,2018,51650,209610,0.1125
6,2019,6003,3381,0.044130316
48,2006,48137,3831,0.088506411
48,2006,48309,117417,0.057242352
48,2006,48147,19863,0.037091814
48,2006,48153,3272,0.035765035
48,2006,48305,4908,0.035765035
48,2006,48291,38808,0.06025956
41,2007,41021,2201,0.050814979
30,2007,30005,6332,0.02860447
1,2015,1029,19568,0.07784231
1,2015,1089,189917,0.051162323
1,2015,1017,38916,0.086898852
2,2015,2164,12767,0.3956674
2,2015,2180,25534,0.3956674
18,2006,18107,23229,0.051285618
19,2006,19011,24528,0.048535889
20,2006,20067,8788,0.082751088
20,2006,20175,21970,0.082751088
22,2016,22027,31165,0.095972038
48,2005,48489,42270,0.109682241
48,2005,48177,16590,0.03948477
48,2005,48285,16590,0.03948477
48,2005,48435,2434,0.055596163
40,2006,40149,19888,0.062990929
1,2008,1035,32655,0.08298286
2,2008,2164,12204,0.421088952
51,2014,51760,995742,0.170626887
51,2014,51069,49532,0.075903201
51,2014,51091,3754,0.057642109
51,2014,51019,34576,0.044510814
42,2015,42001,43907,0.039025288
46,2016,46103,114471,0.067023082
54,2012,54081,102765,0.081151832
54,2012,54043,11055,0.055310952
54,2012,54067,25312,0.079767052
46,2006,46023,9447,0.09003574
47,2006,47119,55913,0.068778754
47,2006,47033,22615,0.066485374
47,2006,47115,14340,0.041109792
47,2006,47083,5520,0.039534184
1,2014,1131,16764,0.080190575
40,2017,40039,13665,0.067168031
42,2017,42019,190784,0.057420577
49,2021,49045,24024,0.050985153
51,2021,51685,2762,0.03218589
46,2021,46067,7188,0.045834529
47,2021,47169,5606,0.053777675
47,2021,47073,23946,0.041469674
8,2019,8067,8180,0.017711378
8,2019,8095,4538,0.05160454
35,2019,35013,99333,0.061358216
18,2005,18049,21348,0.050074591
19,2017,19127,16010,0.033430779
19,2017,19051,5892,0.059513949
19,2017,19037,8508,0.044390183
19,2017,19041,15424,0.079077971
21,2017,21127,18820,0.076702056
21,2017,21147,6768,0.041160873
13,2015,13305,20934,0.064607522
13,2015,13095,112239,0.09265368
45,2018,45075,132300,0.089845978
46,2018,46053,7790,0.110130913
47,2018,47183,48367,0.08201981
40,2018,40031,102129,0.086306221
41,2018,41033,69408,0.057548421
17,2016,17199,122685,0.107734661
17,2016,17141,37587,0.082420763
29,2019,29091,26080,0.065637143
30,2019,30087,10224,0.041558948
31,2019,31119,31644,0.049500908
37,2019,37139,36470,0.077445796
38,2019,38009,11148,0.07297292
39,2019,39119,77007,0.086689624
39,2019,39007,87880,0.085591289
19,2011,19003,6400,0.054642943
20,2011,20113,8008,0.028288823
20,2011,20159,3432,0.028288823
21,2011,21223,7332,0.04664775
21,2011,21117,213282,0.085952216
36,2008,36075,136530,0.095727898
27,2014,27007,23400,0.050210282
28,2014,28005,18258,0.086722335
22,2015,22013,40085,0.119003088
23,2015,23017,83198,0.07840059
19,2019,19075,10880,0.049873483
20,2019,20149,14596,0.078430951
20,2019,20021,27714,0.08860371
13,2010,13071,15340,0.020863368
13,2010,13133,22078,0.062237307
13,2010,13191,16065,0.055489353
40,2010,40089,15592,0.04690847
8,2012,8113,7408,0.044599639
37,2006,37003,18501,0.049179413
37,2006,37159,172410,0.10203828
30,2021,30087,8080,0.033888069
31,2021,31165,1228,0.028562125
32,2021,32009,3212,0.045871298
13,2021,13283,7178,0.074357221
13,2021,13135,223994,0.034595501
13,2021,13221,8464,0.043160772
15,2021,15001,118350,0.032786658
18,2009,18061,15144,0.059840205
18,2009,18125,8444,0.049471538
16,2012,16043,5007,0.041567045
2,2019,2240,10678,0.086909103
5,2019,5013,4894,0.066987873
5,2019,5017,10956,0.076060093
5,2019,5085,52128,0.044362141
48,2019,48031,1948,0.019142706
31,2006,31139,7144,0.049538867
31,2006,31141,25004,0.049538867
34,2006,34015,217754,0.055678246
13,2008,13289,3670,0.030371241
33,2001,,19976,0.041367171
47,2005,47177,35712,0.053102082
47,2005,47143,18348,0.054138267
42,2010,42067,21390,0.093702771
42,2010,42063,90850,0.054433206
20,2014,20101,1863,0.039884393
21,2014,21193,37248,0.107194659
21,2014,21033,9597,0.075955078
22,2014,22073,206880,0.089533636
40,2012,40045,2758,0.032007985
40,2012,40083,21824,0.057504216
40,2012,40009,5460,0.033283753
40,2012,40149,5460,0.033283753
21,2006,21211,21324,0.039294671
21,2006,21055,9060,0.050003311
21,2006,21047,65113,0.090959762
23,2006,23011,100130,0.073624946
24,2006,,14266,0.12338589
40,2011,40017,169012,0.064988068
40,2011,40057,5362,0.066609523
41,2011,41025,6804,0.078530043
41,2011,41035,68040,0.078530043
35,2013,35031,59347,0.101615485
30,2015,30085,6081,0.035382628
18,2016,18079,8394,0.033525042
18,2016,18007,6720,0.045282714
18,2016,18145,19660,0.04311309
53,2015,53019,6357,0.049829512
54,2015,54025,18711,0.05844667
54,2015,54103,16180,0.076753398
54,2015,54029,52872,0.122775404
54,2015,54053,39546,0.098184093
1,2016,1015,86087,0.063155261
51,2017,51650,140590,0.0776278
51,2017,51155,49900,0.074536574
35,2018,35033,3387,0.073795673
1,2017,1061,23982,0.053866473
1,2017,1083,30208,0.026714587
40,2015,40037,60939,0.048739464
40,2015,40001,9325,0.047513503
40,2015,40011,10930,0.051829196
55,2005,55069,64190,0.049106084
56,2005,56023,6172,0.029780171
56,2005,56045,4368,0.046495785
8,2013,8005,409129,0.06244228
8,2013,8083,7042,0.023000069
37,2013,37015,12864,0.076547735
26,2021,26013,15543,0.07088327
27,2021,27157,16716,0.05972517
27,2021,27061,29018,0.051654592
35,2017,35027,11245,0.041756406
29,2017,29143,29052,0.116570768
29,2017,29127,25816,0.066068833
31,2017,31155,9455,0.044795565
27,2005,27107,8643,0.050430612
28,2005,28019,14931,0.138774258
31,2005,31137,7146,0.054020955
31,2005,31103,1439,0.030677724
31,2005,31149,1439,0.030677724
31,2005,31157,15829,0.030677724
19,2016,19191,13625,0.056153149
19,2016,19077,7782,0.059593825
19,2016,19173,7782,0.059593825
20,2016,20099,33552,0.081435312
21,2016,21235,37568,0.107849892
19,2015,19117,11876,0.066692125
19,2015,19191,6930,0.028473406
19,2015,19097,20820,0.056786568
19,2015,19079,15115,0.056841472
19,2015,19133,7400,0.035843683
20,2015,20045,56342,0.059814088
20,2015,20073,8004,0.059114174
20,2015,20205,10672,0.059114174
21,2015,21089,31176,0.067317035
21,2015,21237,9256,0.103199911
44,2015,44003,140322,0.052562379
45,2011,45031,72272,0.07103765
46,2011,46087,5582,0.071291732
47,2011,47055,29760,0.07243978
47,2011,47187,95978,0.044176502
37,2012,37181,27630,0.063415194
38,2012,38073,6903,0.044058515
41,2019,41015,28182,0.063520184
41,2019,41063,9288,0.062561885
22,2012,22105,103280,0.084038537
27,2015,27173,9936,0.060175876
27,2015,27061,26840,0.04707335
48,2020,48027,414072,0.089374333
48,2020,48065,10614,0.067789033
48,2020,48151,7148,0.047419398
48,2020,48495,10092,0.105899389
49,2020,49009,1011,0.0198387
51,2020,51117,45063,0.077285216
51,2020,51135,20028,0.077285216
51,2020,51053,31626,0.070842807
13,2020,13021,352088,0.141768833
13,2020,13159,3372,0.025948841
13,2020,13033,21102,0.072702842
13,2020,13177,18575,0.089118649
17,2020,17171,5228,0.047920219
17,2020,17189,9800,0.040842182
17,2020,17195,47448,0.053965524
26,2020,26119,22580,0.077022786
26,2020,26085,14256,0.076227141
27,2020,27065,11088,0.041050854
27,2020,27119,20200,0.035232148
28,2020,28115,16122,0.047372225
24,2020,24013,49514,0.020718386
6,2020,6015,22624,0.060083284
37,2020,37111,20110,0.038868165
37,2020,37063,256632,0.06378042
35,2020,35017,15296,0.046828313
36,2020,36005,10738682,0.589180312
36,2020,36077,58004,0.069019925
45,2020,45025,38490,0.059578354
46,2020,46061,3845,0.071413978
29,2020,29217,18894,0.069020691
29,2020,29025,5746,0.056465085
29,2020,29151,14980,0.066528103
29,2020,29033,7272,0.052227872
30,2020,30079,3833,0.061761815
31,2020,31179,5802,0.043046652
34,2020,34039,377845,0.090324306
31,2020,31095,7263,0.045563188
41,2020,41045,31864,0.091888525
42,2020,42067,24000,0.083453588
42,2020,42113,5480,0.062408892
42,2020,42077,332790,0.076722398
54,2020,54079,19290,0.052012835
54,2020,54037,103605,0.070428567
56,2020,56039,6784,0.036783205
18,2020,18097,1135590,0.084547372
18,2020,18047,18870,0.076102519
20,2020,20067,4306,0.042033541
21,2020,21089,23229,0.054610469
21,2020,21039,15339,0.064252234
1,2020,1131,13120,0.063102407
1,2020,1119,19268,0.100112229
4,2020,4021,91119,0.024389291
39,2020,39091,22176,0.048270083
39,2020,39159,20450,0.036464463
39,2020,39051,19107,0.042914898
39,2020,39073,8484,0.031801842
39,2020,39127,14478,0.050952321
37,2014,37179,53283,0.032253437
38,2014,38055,3772,0.023444881
39,2014,39029,67248,0.066544755
39,2014,39017,217781,0.06034709
39,2014,39045,77028,0.049732446
39,2014,39107,18171,0.044383381
39,2014,39109,33579,0.038681117
17,2011,17029,36960,0.074951938
18,2011,18015,20167,0.057968973
18,2011,18059,22030,0.028308554
18,2011,18157,122322,0.072355606
18,2011,18129,23380,0.069619594
18,2012,18019,72540,0.065182347
19,2012,19015,20524,0.063356238
20,2012,20089,4854,0.039414707
20,2012,20057,11704,0.035157071
21,2012,21029,13014,0.018258959
21,2012,21047,61959,0.082500569
21,2012,21235,46712,0.119102499
40,2016,40123,30386,0.068253697
40,2016,40009,11672,0.071475811
6,2017,6099,236079,0.055497034
6,2017,6097,298081,0.045658645
18,2007,18051,23401,0.067648785
18,2007,18101,9627,0.055339036
18,2007,18085,89262,0.077243058
18,2007,18133,24017,0.071712231
19,2007,19021,22764,0.058829914
28,2008,28161,15231,0.152838822
28,2008,28103,17196,0.159142651
28,2008,28111,9237,0.076519708
28,2008,28095,23733,0.050932901
26,2018,26113,17168,0.06826134
28,2018,28079,16140,0.068168859
21,2019,21113,16812,0.040452163
17,2017,17197,236282,0.033960903
17,2017,17177,31577,0.06040185
17,2017,17065,13230,0.082561078
24,2018,24043,115520,0.064113949
48,2018,48015,16152,0.044215955
48,2018,48013,27280,0.073610362
48,2018,48335,5122,0.036474727
48,2018,48081,4196,0.057805698
18,2015,18013,5692,0.031723738
12,2013,12071,418673,0.051414165
13,2013,13313,37026,0.060690998
